GO ID	GO Category	GO Description	Copies per Million (CPM)	Relative Abundance
GO:0008360	Biological_Processes	regulation of cell shape	1144.81	0.11490921416710423
GO:0009252	Biological_Processes	peptidoglycan biosynthetic process	1136.72	0.11409718811683225
GO:0004553	Molecular_Functions	hydrolase activity, hydrolyzing O-glycosyl compounds	1119.39	0.11235770586081081
GO:0051082	Molecular_Functions	unfolded protein binding	1114.57	0.1118739029482878
GO:0003918	Molecular_Functions	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity	1113	0.111716315692549
GO:0043711	Biological_Processes	pilus organization	1100.98	0.11050981963268876
GO:0061077	Biological_Processes	chaperone-mediated protein folding	1083.07	0.10871212042868736
GO:0006814	Biological_Processes	sodium ion transport	1083.03	0.1087081054667577
GO:0055114	Biological_Processes	oxidation-reduction process	1081.32	0.10853646584426513
GO:0006352	Biological_Processes	DNA-templated transcription, initiation	1070.12	0.10741227650396273
GO:0046983	Molecular_Functions	protein dimerization activity	1062	0.10659723923224353
GO:0006935	Biological_Processes	chemotaxis	1056.12	0.10600703982858477
GO:0071705	Biological_Processes	nitrogen compound transport	1055.65	0.10595986402591137
GO:0009245	Biological_Processes	lipid A biosynthetic process	1050.73	0.10546602370856425
GO:0016779	Molecular_Functions	nucleotidyltransferase activity	1048.81	0.10527330553594097
GO:0008408	Molecular_Functions	3'-5' exonuclease activity	1047.56	0.10514783797563937
GO:0003984	Molecular_Functions	acetolactate synthase activity	1037.67	0.10415513863853308
GO:0015031	Biological_Processes	protein transport	1037.58	0.10414610497419136
GO:0001522	Biological_Processes	pseudouridine synthesis	1029.72	0.10335716495501487
GO:0008033	Biological_Processes	tRNA processing	1024.05	0.1027880441014868
GO:1901135	Biological_Processes	carbohydrate derivative metabolic process	1022.68	0.10265053165539623
GO:0008940	Molecular_Functions	nitrate reductase activity	1020.66	0.10244777607794885
GO:0007165	Biological_Processes	signal transduction	1013.5	0.10172909789254124
GO:0008137	Molecular_Functions	NADH dehydrogenase (ubiquinone) activity	1008.23	0.10120012665830967
GO:0008484	Molecular_Functions	sulfuric ester hydrolase activity	994.124	0.09978425033381813
GO:0016810	Molecular_Functions	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	987.737	0.09914316128770105
GO:0006633	Biological_Processes	fatty acid biosynthetic process	985.909	0.09895967752751597
GO:0006979	Biological_Processes	response to oxidative stress	975.392	0.0979040436621624
GO:0016773	Molecular_Functions	phosphotransferase activity, alcohol group as acceptor	975.331	0.09789792084521967
GO:0009089	Biological_Processes	lysine biosynthetic process via diaminopimelate	953.523	0.09570896360117377
GO:0016310	Biological_Processes	phosphorylation	952.37	0.09559323232355156
GO:0016798	Molecular_Functions	hydrolase activity, acting on glycosyl bonds	944.927	0.09484614828249169
GO:0045892	Biological_Processes	negative regulation of transcription, DNA-templated	929.506	0.09329828008456285
GO:0015562	Molecular_Functions	efflux transmembrane transporter activity	922.904	0.09263561061807389
GO:0008854	Molecular_Functions	exodeoxyribonuclease V activity	915.487	0.09189113630226829
GO:0015035	Molecular_Functions	protein disulfide oxidoreductase activity	913.195	0.09166107898369927
GO:0006974	Biological_Processes	cellular response to DNA damage stimulus	910.647	0.09140532590878048
GO:0009103	Biological_Processes	lipopolysaccharide biosynthetic process	906.371	0.09097612647850074
GO:0042802	Molecular_Functions	identical protein binding	906.3	0.09096899992107561
GO:0015288	Molecular_Functions	porin activity	903.308	0.09066868076873769
GO:0016987	Molecular_Functions	sigma factor activity	894.255	0.08975999451000935
GO:0004355	Molecular_Functions	glutamate synthase (NADPH) activity	890.952	0.08942845902866839
GO:0006541	Biological_Processes	glutamine metabolic process	881.923	0.08852218174709783
GO:0005337	Molecular_Functions	nucleoside transmembrane transporter activity	867.368	0.08706123747494596
GO:0015986	Biological_Processes	ATP synthesis coupled proton transport	865.956	0.08691950931882926
GO:0005351	Molecular_Functions	carbohydrate:proton symporter activity	864.082	0.08673140835242509
GO:0048038	Molecular_Functions	quinone binding	860.571	0.08637899506904995
GO:0009116	Biological_Processes	nucleoside metabolic process	855.63	0.08588304689668975
GO:0006189	Biological_Processes	'de novo' IMP biosynthetic process	849.014	0.08521897219352542
GO:0009405	Biological_Processes	pathogenesis	846.247	0.08494123720204179
GO:0004748	Molecular_Functions	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	838.749	0.08418863258832864
GO:0005198	Molecular_Functions	structural molecule activity	820.155	0.08232227753533021
GO:0071111	Molecular_Functions	cyclic-guanylate-specific phosphodiesterase activity	812.596	0.08156355010467435
GO:0006813	Biological_Processes	potassium ion transport	811.464	0.08144992668206522
GO:0017004	Biological_Processes	cytochrome complex assembly	809.353	0.08123803706622786
GO:0009002	Molecular_Functions	serine-type D-Ala-D-Ala carboxypeptidase activity	807.166	0.08101851902272418
GO:0003960	Molecular_Functions	NADPH:quinone reductase activity	803.077	0.08060808953946556
GO:0009228	Biological_Processes	thiamine biosynthetic process	798.457	0.08014436143659083
GO:0005694	Cellular_Components	chromosome	798.295	0.08012810084077573
GO:0016151	Molecular_Functions	nickel cation binding	797.401	0.08003836644164802
GO:0006364	Biological_Processes	rRNA processing	793.81	0.07967792323441357
GO:0009435	Biological_Processes	NAD biosynthetic process	788.279	0.07912275437359104
GO:0000105	Biological_Processes	histidine biosynthetic process	784.622	0.07875568647917267
GO:0009253	Biological_Processes	peptidoglycan catabolic process	782.872	0.07858003189475042
GO:0006071	Biological_Processes	glycerol metabolic process	780.641	0.0783560973931241
GO:0052621	Molecular_Functions	diguanylate cyclase activity	776.593	0.0779497832458434
GO:0008652	Biological_Processes	cellular amino acid biosynthetic process	776.342	0.07792458935973484
GO:0043093	Biological_Processes	FtsZ-dependent cytokinesis	772.815	0.07757057009158783
GO:0015128	Molecular_Functions	gluconate transmembrane transporter activity	767.711	0.07705826094936431
GO:0015833	Biological_Processes	peptide transport	760.75	0.07635955719955674
GO:0015556	Molecular_Functions	C4-dicarboxylate transmembrane transporter activity	758.61	0.07614475673632039
GO:0006777	Biological_Processes	Mo-molybdopterin cofactor biosynthetic process	758.349	0.07611855910972942
GO:0008745	Molecular_Functions	N-acetylmuramoyl-L-alanine amidase activity	749.353	0.07521559417175082
GO:0006526	Biological_Processes	arginine biosynthetic process	745.927	0.0748717126824762
GO:0004601	Molecular_Functions	peroxidase activity	743.583	0.07463643591339861
GO:0030163	Biological_Processes	protein catabolic process	741.741	0.07445154691653817
GO:0015419	Molecular_Functions	ATPase-coupled sulfate transmembrane transporter activity	735.139	0.07378887745004922
GO:0044780	Biological_Processes	bacterial-type flagellum assembly	732.192	0.07349307512988215
GO:0008184	Molecular_Functions	glycogen phosphorylase activity	728.011	0.07307341123418534
GO:0004333	Molecular_Functions	fumarate hydratase activity	722.514	0.072521655091003
GO:0102250	Molecular_Functions	linear malto-oligosaccharide phosphorylase activity	715.261	0.07179364211910896
GO:0102499	Molecular_Functions	SHG alpha-glucan phosphorylase activity	715.261	0.07179364211910896
GO:0009097	Biological_Processes	isoleucine biosynthetic process	714.547	0.07172197504866469
GO:0008324	Molecular_Functions	cation transmembrane transporter activity	712.869	0.07155354739571583
GO:0120159	Molecular_Functions	rRNA pseudouridine synthase activity	703.63	0.0706261915640146
GO:0009166	Biological_Processes	nucleotide catabolic process	703.506	0.07061374518203269
GO:0009086	Biological_Processes	methionine biosynthetic process	700.07	0.07026885995227564
GO:0005991	Biological_Processes	trehalose metabolic process	697.869	0.07004793667209658
GO:0043546	Molecular_Functions	molybdopterin cofactor binding	693.65	0.06962445856256659
GO:0009073	Biological_Processes	aromatic amino acid family biosynthetic process	693.508	0.06961020544771633
GO:0004555	Molecular_Functions	alpha,alpha-trehalase activity	684.784	0.06873454225085937
GO:0046677	Biological_Processes	response to antibiotic	683.377	0.06859331596498387
GO:0006284	Biological_Processes	base-excision repair	672.061	0.06745748323508552
GO:0006605	Biological_Processes	protein targeting	659.254	0.06617199279925938
GO:0008654	Biological_Processes	phospholipid biosynthetic process	658.977	0.06614418918789655
GO:0003774	Molecular_Functions	motor activity	658.232	0.06606941052195679
GO:0002161	Molecular_Functions	aminoacyl-tRNA editing activity	649.313	0.06517417438569278
GO:0008658	Molecular_Functions	penicillin binding	648.893	0.06513201728543144
GO:0016831	Molecular_Functions	carboxy-lyase activity	644.898	0.06473102296270752
GO:0009231	Biological_Processes	riboflavin biosynthetic process	644.242	0.06466517758706122
GO:0022904	Biological_Processes	respiratory electron transport chain	642.629	0.06450327424724804
GO:0006811	Biological_Processes	ion transport	632.704	0.0635070618184533
GO:0008173	Molecular_Functions	RNA methyltransferase activity	632.475	0.06348407616140604
GO:0016620	Molecular_Functions	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	632.075	0.06344392654210954
GO:0016616	Molecular_Functions	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	629.784	0.06321396959758875
GO:0030151	Molecular_Functions	molybdenum ion binding	619.622	0.06219396851936082
GO:0016788	Molecular_Functions	hydrolase activity, acting on ester bonds	619.592	0.06219095729791359
GO:0007049	Biological_Processes	cell cycle	616.26	0.06185651096917362
GO:0003697	Molecular_Functions	single-stranded DNA binding	613.881	0.06161772110840761
GO:0009432	Biological_Processes	SOS response	610.2	0.06124824423683145
GO:0006298	Biological_Processes	mismatch repair	609.962	0.06122435521335002
GO:0009246	Biological_Processes	enterobacterial common antigen biosynthetic process	606.924	0.060919418854792996
GO:0016226	Biological_Processes	iron-sulfur cluster assembly	604.284	0.060654431367436014
GO:0008965	Molecular_Functions	phosphoenolpyruvate-protein phosphotransferase activity	601.429	0.060367863459707134
GO:0016114	Biological_Processes	terpenoid biosynthetic process	600.02	0.06022643642573518
GO:0004824	Molecular_Functions	lysine-tRNA ligase activity	598.961	0.06012014030864765
GO:1904680	Molecular_Functions	peptide transmembrane transporter activity	598.59	0.060082901536750145
GO:0033748	Molecular_Functions	hydrogenase (acceptor) activity	598.249	0.060048673986299865
GO:0042132	Molecular_Functions	fructose 1,6-bisphosphate 1-phosphatase activity	595.778	0.05980064971309565
GO:0006525	Biological_Processes	arginine metabolic process	593.397	0.05956165910423316
GO:0106029	Molecular_Functions	tRNA pseudouridine synthase activity	591.216	0.059342743305018916
GO:0008616	Biological_Processes	queuosine biosynthetic process	590.925	0.05931353445698069
GO:0008955	Molecular_Functions	peptidoglycan glycosyltransferase activity	587.849	0.05900478388459051
GO:0046933	Molecular_Functions	proton-transporting ATP synthase activity, rotational mechanism	587.097	0.05892930260031306
GO:0008565	Molecular_Functions	obsolete protein transporter activity	584.997	0.05871851709900636
GO:0004854	Molecular_Functions	xanthine dehydrogenase activity	582.571	0.05847500965797301
GO:0003857	Molecular_Functions	3-hydroxyacyl-CoA dehydrogenase activity	578.692	0.05808565872484508
GO:0008299	Biological_Processes	isoprenoid biosynthetic process	577.036	0.0579194393009575
GO:0050626	Molecular_Functions	trimethylamine-N-oxide reductase (cytochrome c) activity	573.084	0.05752276106230794
GO:0006207	Biological_Processes	'de novo' pyrimidine nucleobase biosynthetic process	569.984	0.05721160151275997
GO:0005507	Molecular_Functions	copper ion binding	568.842	0.05709697434966842
GO:0003743	Molecular_Functions	translation initiation factor activity	567.101	0.05692222313168035
GO:0015935	Cellular_Components	small ribosomal subunit	565.513	0.05676282914307319
GO:0015813	Biological_Processes	L-glutamate transmembrane transport	561.179	0.056327808017995466
GO:0009236	Biological_Processes	cobalamin biosynthetic process	559.324	0.05614161415850787
GO:0015299	Molecular_Functions	solute:proton antiporter activity	554.76	0.05568350700233466
GO:0006098	Biological_Processes	pentose-phosphate shunt	554.297	0.05563703381799895
GO:0016791	Molecular_Functions	phosphatase activity	551.02	0.055308108061912255
GO:0006631	Biological_Processes	fatty acid metabolic process	550.035	0.0552092396243946
GO:0004176	Molecular_Functions	ATP-dependent peptidase activity	547.439	0.054948668595160226
GO:0008556	Molecular_Functions	potassium transmembrane transporter activity, phosphorylative mechanism	546.695	0.05487399030326871
GO:0004812	Molecular_Functions	aminoacyl-tRNA ligase activity	543.353	0.054538540234046334
GO:0006629	Biological_Processes	lipid metabolic process	540.092	0.05421122046273151
GO:0006826	Biological_Processes	iron ion transport	538.275	0.054028840817077095
GO:0016772	Molecular_Functions	transferase activity, transferring phosphorus-containing groups	537.55	0.05395606963210216
GO:0015173	Molecular_Functions	aromatic amino acid transmembrane transporter activity	527.401	0.05293737341650137
GO:0016597	Molecular_Functions	amino acid binding	527.224	0.05291960720996267
GO:0006006	Biological_Processes	glucose metabolic process	527.19	0.052916194492322474
GO:0003941	Molecular_Functions	L-serine ammonia-lyase activity	524.054	0.0526014214770378
GO:0015937	Biological_Processes	coenzyme A biosynthetic process	521.567	0.05235179121906172
GO:0051213	Molecular_Functions	dioxygenase activity	520.68	0.0522627594382717
GO:0003911	Molecular_Functions	DNA ligase (NAD+) activity	515.532	0.05174603383792558
GO:0008861	Molecular_Functions	formate C-acetyltransferase activity	514.757	0.05166824395053858
GO:0015891	Biological_Processes	siderophore transport	512.725	0.051464283884512296
GO:0008199	Molecular_Functions	ferric iron binding	510.597	0.05125068790985484
GO:0051920	Molecular_Functions	peroxiredoxin activity	507.021	0.05089175031334401
GO:0016651	Molecular_Functions	oxidoreductase activity, acting on NAD(P)H	506.006	0.05078987065437911
GO:0006164	Biological_Processes	purine nucleotide biosynthetic process	505.336	0.05072262004205745
GO:0004088	Molecular_Functions	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	499.085	0.05009518186650118
GO:0032784	Biological_Processes	regulation of DNA-templated transcription, elongation	497.211	0.04990708090009702
GO:0003994	Molecular_Functions	aconitate hydratase activity	495.843	0.049769769202102944
GO:0003988	Molecular_Functions	acetyl-CoA C-acyltransferase activity	495.162	0.04970141447525062
GO:0004412	Molecular_Functions	homoserine dehydrogenase activity	494.184	0.04960324865607065
GO:0006353	Biological_Processes	DNA-templated transcription, termination	491.948	0.049378812284203134
GO:0006044	Biological_Processes	N-acetylglucosamine metabolic process	490.356	0.04921901679940301
GO:0045893	Biological_Processes	positive regulation of transcription, DNA-templated	490.04	0.049187298600158774
GO:0004565	Molecular_Functions	beta-galactosidase activity	489.804	0.04916361032477382
GO:0009276	Cellular_Components	Gram-negative-bacterium-type cell wall	488.111	0.04899367706110133
GO:0004619	Molecular_Functions	phosphoglycerate mutase activity	486.235	0.048805375346600684
GO:0004356	Molecular_Functions	glutamate-ammonia ligase activity	477.145	0.04789297524808741
GO:0015297	Molecular_Functions	antiporter activity	473.616	0.04753875523184392
GO:0016747	Molecular_Functions	transferase activity, transferring acyl groups other than amino-acyl groups	471.983	0.04737484441106591
GO:0008867	Molecular_Functions	galactarate dehydratase activity	471.757	0.047352159876163376
GO:0008236	Molecular_Functions	serine-type peptidase activity	469.331	0.04710865243513002
GO:0006011	Biological_Processes	UDP-glucose metabolic process	465.866	0.04676085635797397
GO:0017150	Molecular_Functions	tRNA dihydrouridine synthase activity	463.57	0.04653039754321198
GO:0046873	Molecular_Functions	metal ion transmembrane transporter activity	459.349	0.046106718685585524
GO:0008235	Molecular_Functions	metalloexopeptidase activity	458.247	0.04599610648442363
GO:0008253	Molecular_Functions	5'-nucleotidase activity	456.37	0.04580770439587474
GO:0008923	Molecular_Functions	lysine decarboxylase activity	455.739	0.04574436837143449
GO:0008706	Molecular_Functions	6-phospho-beta-glucosidase activity	454.203	0.045590193833335874
GO:0103047	Molecular_Functions	methyl beta-D-glucoside 6-phosphate glucohydrolase activity	454.203	0.045590193833335874
GO:0006779	Biological_Processes	porphyrin-containing compound biosynthetic process	452.592	0.04542849124161917
GO:0015232	Molecular_Functions	heme transporter activity	449.778	0.045146038669868195
GO:0031419	Molecular_Functions	cobalamin binding	448.593	0.04502709542270228
GO:0004022	Molecular_Functions	alcohol dehydrogenase (NAD+) activity	447.241	0.044891389709480055
GO:0008964	Molecular_Functions	phosphoenolpyruvate carboxylase activity	446.704	0.044837488845574494
GO:0015977	Biological_Processes	carbon fixation	446.704	0.044837488845574494
GO:0033014	Biological_Processes	tetrapyrrole biosynthetic process	445.914	0.04475819334746387
GO:0035438	Molecular_Functions	cyclic-di-GMP binding	444.409	0.044607130404860744
GO:0008170	Molecular_Functions	N-methyltransferase activity	442.426	0.044408088667198274
GO:0003989	Molecular_Functions	acetyl-CoA carboxylase activity	440.943	0.04425923395365645
GO:0052591	Molecular_Functions	sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity	440.724	0.04423725203709161
GO:0003995	Molecular_Functions	acyl-CoA dehydrogenase activity	440.157	0.044180339951738805
GO:0004364	Molecular_Functions	glutathione transferase activity	438.143	0.043978186618580856
GO:0019646	Biological_Processes	aerobic electron transport chain	434.805	0.04364313804555145
GO:0004332	Molecular_Functions	fructose-bisphosphate aldolase activity	434.589	0.04362145725113133
GO:0006879	Biological_Processes	cellular iron ion homeostasis	434.539	0.04361643854871927
GO:0006064	Biological_Processes	glucuronate catabolic process	432.392	0.043400935467145234
GO:0008804	Molecular_Functions	carbamate kinase activity	430.722	0.043233310806582284
GO:0003917	Molecular_Functions	DNA topoisomerase type I (single strand cut, ATP-independent) activity	429.951	0.04315592241538826
GO:0004096	Molecular_Functions	catalase activity	429.701	0.043130828903327936
GO:0006097	Biological_Processes	glyoxylate cycle	427.967	0.042956780303677555
GO:0003684	Molecular_Functions	damaged DNA binding	427.722	0.04293218866185843
GO:0009360	Cellular_Components	DNA polymerase III complex	427.703	0.04293028155494185
GO:0005978	Biological_Processes	glycogen biosynthetic process	427.112	0.042870960492431255
GO:0009331	Cellular_Components	glycerol-3-phosphate dehydrogenase complex	424.889	0.04264782898319088
GO:0043022	Molecular_Functions	ribosome binding	424.352	0.04259392811928531
GO:0004067	Molecular_Functions	asparaginase activity	423.88	0.042546551568515424
GO:0009007	Molecular_Functions	site-specific DNA-methyltransferase (adenine-specific) activity	417.654	0.04192162274416519
GO:0005315	Molecular_Functions	inorganic phosphate transmembrane transporter activity	417.476	0.04190375616357825
GO:0004820	Molecular_Functions	glycine-tRNA ligase activity	415.211	0.04167640894431174
GO:0006426	Biological_Processes	glycyl-tRNA aminoacylation	415.095	0.04166476555471575
GO:0008976	Molecular_Functions	polyphosphate kinase activity	414.354	0.04159038838496895
GO:0006464	Biological_Processes	cellular protein modification process	413.264	0.04148098067238596
GO:0004497	Molecular_Functions	monooxygenase activity	411.884	0.04134246448581298
GO:0045261	Cellular_Components	proton-transporting ATP synthase complex, catalytic core F(1)	411.132	0.04126698320153554
GO:0006289	Biological_Processes	nucleotide-excision repair	411.096	0.04126336973579885
GO:0004783	Molecular_Functions	sulfite reductase (NADPH) activity	407.584	0.04091085607837547
GO:0004366	Molecular_Functions	glycerol-3-phosphate O-acyltransferase activity	407.001	0.04085233800825079
