GO ID	GO Category	GO Description	Copies per Million (CPM)	Relative Abundance
GO:0008299	Biological_Processes	isoprenoid biosynthetic process	786.705	0.07886541649280084
GO:0039665	Biological_Processes	permeabilization of host organelle membrane involved in viral entry into host cell	783.542	0.07854833281802219
GO:0044167	Cellular_Components	host cell endoplasmic reticulum membrane	783.542	0.07854833281802219
GO:0075732	Biological_Processes	viral penetration into host nucleus	783.542	0.07854833281802219
GO:0099008	Biological_Processes	viral entry via permeabilization of inner membrane	783.542	0.07854833281802219
GO:0039502	Biological_Processes	suppression by virus of host type I interferon-mediated signaling pathway	779.859	0.07817912030641622
GO:0039576	Biological_Processes	suppression by virus of host JAK1 activity	779.859	0.07817912030641622
GO:0039645	Biological_Processes	modulation by virus of host G1/S transition checkpoint	779.859	0.07817912030641622
GO:0051537	Molecular_Functions	2 iron, 2 sulfur cluster binding	778.694	0.07806233166237032
GO:0017004	Biological_Processes	cytochrome complex assembly	777.947	0.07798744658331258
GO:0008484	Molecular_Functions	sulfuric ester hydrolase activity	776.281	0.07782043380993882
GO:0006979	Biological_Processes	response to oxidative stress	769.865	0.0771772441616999
GO:0006526	Biological_Processes	arginine biosynthetic process	766.522	0.07684211588955794
GO:0006261	Biological_Processes	DNA-dependent DNA replication	761.98	0.07638679054942371
GO:0015937	Biological_Processes	coenzyme A biosynthetic process	756.598	0.07584725708826069
GO:0005576	Cellular_Components	extracellular region	755.726	0.07575984103881175
GO:0032784	Biological_Processes	regulation of DNA-templated transcription, elongation	750.895	0.0752755440951331
GO:0006284	Biological_Processes	base-excision repair	748.774	0.07506291858953541
GO:0042274	Biological_Processes	ribosomal small subunit biogenesis	740.693	0.07425281641568583
GO:0051920	Molecular_Functions	peroxiredoxin activity	738.807	0.07406374913442358
GO:0009086	Biological_Processes	methionine biosynthetic process	738.568	0.07403978991903562
GO:0031419	Molecular_Functions	cobalamin binding	737.344	0.07391708665696511
GO:0003918	Molecular_Functions	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity	734.993	0.07368140416584763
GO:0003989	Molecular_Functions	acetyl-CoA carboxylase activity	729.677	0.07314848705705117
GO:0008033	Biological_Processes	tRNA processing	726.995	0.07287962255633781
GO:0004812	Molecular_Functions	aminoacyl-tRNA ligase activity	723.695	0.07254880493801043
GO:0008616	Biological_Processes	queuosine biosynthetic process	721.974	0.07237627853766455
GO:0008610	Biological_Processes	lipid biosynthetic process	717.296	0.0719073195017447
GO:0004521	Molecular_Functions	endoribonuclease activity	713.952	0.07157209098183961
GO:0051213	Molecular_Functions	dioxygenase activity	708.161	0.07099155618555662
GO:0004518	Molecular_Functions	nuclease activity	703.404	0.07051467757634956
GO:0043952	Biological_Processes	protein transport by the Sec complex	703.294	0.07050365032240531
GO:0045892	Biological_Processes	negative regulation of transcription, DNA-templated	699.522	0.07012551575988081
GO:0035999	Biological_Processes	tetrahydrofolate interconversion	699.158	0.07008902557410165
GO:0009088	Biological_Processes	threonine biosynthetic process	697.243	0.06989705110770865
GO:0045263	Cellular_Components	proton-transporting ATP synthase complex, coupling factor F(o)	696.344	0.06980692836865522
GO:0006813	Biological_Processes	potassium ion transport	691.989	0.06937034936022621
GO:0016773	Molecular_Functions	phosphotransferase activity, alcohol group as acceptor	686.124	0.06878239622947163
GO:0007059	Biological_Processes	chromosome segregation	672.32	0.06739857610723189
GO:0006298	Biological_Processes	mismatch repair	670.91	0.06725722676121927
GO:0030983	Molecular_Functions	mismatched DNA binding	670.91	0.06725722676121927
GO:0070063	Molecular_Functions	RNA polymerase binding	670.319	0.06719798033320973
GO:0006807	Biological_Processes	nitrogen compound metabolic process	651.543	0.06531572833269006
GO:0005507	Molecular_Functions	copper ion binding	648.439	0.06500455927593606
GO:0006629	Biological_Processes	lipid metabolic process	646.685	0.0648287246994069
GO:1990077	Cellular_Components	primosome complex	638.611	0.06401932425989924
GO:0006289	Biological_Processes	nucleotide-excision repair	637.099	0.06386774964204742
GO:0006730	Biological_Processes	one-carbon metabolic process	635.38	0.0636954237372278
GO:0016655	Molecular_Functions	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	634.089	0.0635660038750276
GO:0097367	Molecular_Functions	carbohydrate derivative binding	630.163	0.06317243115698115
GO:0047429	Molecular_Functions	nucleoside-triphosphate diphosphatase activity	629.02	0.0630578479637241
GO:0000179	Molecular_Functions	rRNA (adenine-N6,N6-)-dimethyltransferase activity	624.962	0.06265104254094457
GO:0006662	Biological_Processes	glycerol ether metabolic process	623.695	0.06252402862505949
GO:0009317	Cellular_Components	acetyl-CoA carboxylase complex	614.125	0.06156465753191007
GO:0043022	Molecular_Functions	ribosome binding	612.594	0.061411178206558795
GO:0005315	Molecular_Functions	inorganic phosphate transmembrane transporter activity	602.342	0.06038343813895505
GO:0016790	Molecular_Functions	thiolester hydrolase activity	596.139	0.05976160126426271
GO:0016831	Molecular_Functions	carboxy-lyase activity	595.235	0.05967097728639363
GO:0006464	Biological_Processes	cellular protein modification process	590.846	0.05923098985401821
GO:0004748	Molecular_Functions	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	589.976	0.05914377430009555
GO:0071949	Molecular_Functions	FAD binding	581.092	0.058253173172452974
GO:0046873	Molecular_Functions	metal ion transmembrane transporter activity	578.076	0.057950825918854386
GO:0019867	Cellular_Components	outer membrane	577.211	0.057864111603747354
GO:0016407	Molecular_Functions	acetyltransferase activity	571.219	0.05726342700707533
GO:0009360	Cellular_Components	DNA polymerase III complex	570.39	0.05718032161144097
GO:0045261	Cellular_Components	proton-transporting ATP synthase complex, catalytic core F(1)	562.391	0.056378439754168015
GO:0009380	Cellular_Components	excinuclease repair complex	558.453	0.05598366406296401
GO:0006098	Biological_Processes	pentose-phosphate shunt	557.609	0.05589905495088271
GO:0006817	Biological_Processes	phosphate ion transport	555.805	0.05571820798619707
GO:0000917	Biological_Processes	division septum assembly	554.278	0.05556512965189831
GO:0015293	Molecular_Functions	symporter activity	552.541	0.055390999287342355
GO:0004826	Molecular_Functions	phenylalanine-tRNA ligase activity	551.009	0.05523741971422794
GO:0031564	Biological_Processes	transcription antitermination	544.515	0.05458641074046491
GO:0008134	Molecular_Functions	transcription factor binding	543.537	0.05448836842812425
GO:0008094	Molecular_Functions	DNA-dependent ATPase activity	543.307	0.054465311442604455
GO:0048037	Molecular_Functions	cofactor binding	540.207	0.054154543376902974
GO:0000162	Biological_Processes	tryptophan biosynthetic process	540.103	0.05414411760953751
GO:0000150	Molecular_Functions	recombinase activity	536.699	0.05380287422384466
GO:0004109	Molecular_Functions	coproporphyrinogen oxidase activity	532.145	0.05334634591055287
GO:0004563	Molecular_Functions	beta-N-acetylhexosaminidase activity	527.481	0.05287879034331684
GO:0015940	Biological_Processes	pantothenate biosynthetic process	527.374	0.05286806383266199
GO:0008289	Molecular_Functions	lipid binding	526.656	0.052796085938734985
GO:0004601	Molecular_Functions	peroxidase activity	518.183	0.05194668664173866
GO:0016639	Molecular_Functions	oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor	507.602	0.05088596506006532
GO:0019877	Biological_Processes	diaminopimelate biosynthetic process	507.512	0.050876942761383666
GO:0009234	Biological_Processes	menaquinone biosynthetic process	503.068	0.050431441702036124
GO:0005694	Cellular_Components	chromosome	502.674	0.05039194408336309
GO:0003995	Molecular_Functions	acyl-CoA dehydrogenase activity	497.995	0.04992288479968013
GO:0008152	Biological_Processes	metabolic process	492.661	0.04938816323114732
GO:0071705	Biological_Processes	nitrogen compound transport	492.519	0.04937392804878293
GO:0044209	Biological_Processes	AMP salvage	490.094	0.04913082722319387
GO:0002949	Biological_Processes	tRNA threonylcarbamoyladenosine modification	489.562	0.049077495413208966
GO:0015299	Molecular_Functions	solute:proton antiporter activity	488.309	0.0489518849660077
GO:2001295	Biological_Processes	malonyl-CoA biosynthetic process	487.393	0.04886005801498106
GO:0006535	Biological_Processes	cysteine biosynthetic process from serine	481.522	0.048271503397647714
GO:0008320	Molecular_Functions	protein transmembrane transporter activity	481.424	0.048261679116861016
GO:0033281	Cellular_Components	TAT protein transport complex	481.424	0.048261679116861016
GO:0043953	Biological_Processes	protein transport by the Tat complex	481.424	0.048261679116861016
GO:0016042	Biological_Processes	lipid catabolic process	479.867	0.04810559334966837
GO:0016149	Molecular_Functions	translation release factor activity, codon specific	478.637	0.04798228860101907
GO:0006865	Biological_Processes	amino acid transport	475.117	0.047629416474803205
GO:0008199	Molecular_Functions	ferric iron binding	470.369	0.047153440095464294
GO:0030163	Biological_Processes	protein catabolic process	468.712	0.046987329551958695
GO:0020002	Cellular_Components	host cell plasma membrane	456.82	0.04579518315282256
GO:0004072	Molecular_Functions	aspartate kinase activity	454.758	0.045588472265249515
GO:0004089	Molecular_Functions	carbonate dehydratase activity	450.391	0.04515069028366295
GO:0051607	Biological_Processes	defense response to virus	447.848	0.04489576022202461
GO:0016783	Molecular_Functions	sulfurtransferase activity	445.421	0.044652458900909284
GO:0005618	Cellular_Components	cell wall	442.94	0.044403744200584974
GO:0004523	Molecular_Functions	RNA-DNA hybrid ribonuclease activity	439.801	0.04408906647212144
GO:0008889	Molecular_Functions	glycerophosphodiester phosphodiesterase activity	439.435	0.04405237579081604
GO:0044208	Biological_Processes	'de novo' AMP biosynthetic process	437.795	0.043887969459283645
GO:0004784	Molecular_Functions	superoxide dismutase activity	437.722	0.04388065137257519
GO:0019464	Biological_Processes	glycine decarboxylation via glycine cleavage system	437.568	0.043865213217053244
GO:0016832	Molecular_Functions	aldehyde-lyase activity	437.542	0.04386260677521188
GO:0016805	Molecular_Functions	dipeptidase activity	436.446	0.04375273522682194
GO:0003917	Molecular_Functions	DNA topoisomerase type I (single strand cut, ATP-independent) activity	435.49	0.043656898365270126
GO:0009253	Biological_Processes	peptidoglycan catabolic process	433.835	0.043490988317290785
GO:0009307	Biological_Processes	DNA restriction-modification system	432.727	0.04337991379574329
GO:0043093	Biological_Processes	FtsZ-dependent cytokinesis	430.992	0.04320598392671359
GO:0030091	Biological_Processes	protein repair	428.396	0.04294574073362939
GO:0044169	Cellular_Components	host cell rough endoplasmic reticulum membrane	427.118	0.04281762409234987
GO:0044200	Cellular_Components	host cell nuclear membrane	427.118	0.04281762409234987
GO:0003964	Molecular_Functions	RNA-directed DNA polymerase activity	425.089	0.0426142213809601
GO:0016597	Molecular_Functions	amino acid binding	423.625	0.0424674586557385
GO:0008641	Molecular_Functions	ubiquitin-like modifier activating enzyme activity	423.488	0.04245372471218975
GO:0006402	Biological_Processes	mRNA catabolic process	423.352	0.042440091016404134
GO:0004181	Molecular_Functions	metallocarboxypeptidase activity	423.221	0.04242695855943417
GO:0042254	Biological_Processes	ribosome biogenesis	422.492	0.042353877940112764
GO:0009103	Biological_Processes	lipopolysaccharide biosynthetic process	418.631	0.04196682132666972
GO:0006269	Biological_Processes	DNA replication, synthesis of RNA primer	416.38	0.041741163611865195
GO:0016616	Molecular_Functions	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	412.848	0.04138708851249177
GO:0016765	Molecular_Functions	transferase activity, transferring alkyl or aryl (other than methyl) groups	412.514	0.04135360575960651
GO:0007155	Biological_Processes	cell adhesion	409.856	0.04108714720520827
GO:0004180	Molecular_Functions	carboxypeptidase activity	406.798	0.040780589545558237
GO:0016743	Molecular_Functions	carboxyl- or carbamoyltransferase activity	406.458	0.04074650530609421
GO:0015833	Biological_Processes	peptide transport	405.4	0.04064044317270318
GO:0004315	Molecular_Functions	3-oxoacyl-acyl-carrier-protein synthase activity	405.063	0.04060665967652854
GO:0004674	Molecular_Functions	protein serine/threonine kinase activity	404.707	0.040570971472854434
GO:0070475	Biological_Processes	rRNA base methylation	404.46	0.04054621027536144
GO:0031119	Biological_Processes	tRNA pseudouridine synthesis	403.951	0.04049518416392853
GO:0106029	Molecular_Functions	tRNA pseudouridine synthase activity	403.951	0.04049518416392853
GO:0005509	Molecular_Functions	calcium ion binding	402.966	0.040396440117245955
GO:0015976	Biological_Processes	carbon utilization	402.538	0.040353534074626524
GO:0009099	Biological_Processes	valine biosynthetic process	400.647	0.040163965554548625
GO:0009378	Molecular_Functions	four-way junction helicase activity	398.852	0.039984020819731146
GO:0004427	Molecular_Functions	inorganic diphosphatase activity	398.413	0.0399400120517173
GO:0008381	Molecular_Functions	mechanosensitive ion channel activity	396.302	0.03972838902375091
GO:0009098	Biological_Processes	leucine biosynthetic process	396.106	0.03970874046217752
GO:0009396	Biological_Processes	folic acid-containing compound biosynthetic process	394.904	0.03958824265089585
GO:0008615	Biological_Processes	pyridoxine biosynthetic process	390.785	0.039175322114565404
GO:0043023	Molecular_Functions	ribosomal large subunit binding	387.451	0.038841096072291616
GO:0006164	Biological_Processes	purine nucleotide biosynthetic process	387.064	0.0388023001879605
GO:0034605	Biological_Processes	cellular response to heat	386.851	0.03878094741441391
GO:0009166	Biological_Processes	nucleotide catabolic process	385.766	0.03867217859141839
GO:0003883	Molecular_Functions	CTP synthase activity	385.087	0.038604110360253456
GO:0003951	Molecular_Functions	NAD+ kinase activity	382.387	0.038333441399803776
GO:0019556	Biological_Processes	histidine catabolic process to glutamate and formamide	381.113	0.03820572574957678
GO:0019557	Biological_Processes	histidine catabolic process to glutamate and formate	381.113	0.03820572574957678
GO:0009072	Biological_Processes	aromatic amino acid family metabolic process	380.385	0.038132745378018494
GO:0032153	Cellular_Components	cell division site	378.212	0.037914906988738076
GO:0016114	Biological_Processes	terpenoid biosynthetic process	375.938	0.03768694357538157
GO:0003896	Molecular_Functions	DNA primase activity	375.732	0.0376662925361769
GO:0043571	Biological_Processes	maintenance of CRISPR repeat elements	373.998	0.03749246291491032
GO:0008239	Molecular_Functions	dipeptidyl-peptidase activity	372.604	0.03735271753310779
GO:0006725	Biological_Processes	cellular aromatic compound metabolic process	371.745	0.037266604704579535
GO:0009002	Molecular_Functions	serine-type D-Ala-D-Ala carboxypeptidase activity	371.52	0.0372440489578754
GO:0006569	Biological_Processes	tryptophan catabolic process	369.563	0.03704786408543095
