Pfam ID	Name	Copies per Million (CPM)	Relative Abundance
PF00324	Amino acid permease	1538.33	0.15383299644491952
PF00006	ATP synthase alpha/beta family, nucleotide-binding domain	1533.22	0.15332199645672873
PF01061	ABC-2 type transporter	1513.89	0.15138899650140036
PF04326	Putative DNA-binding domain	1498.63	0.14986299653666624
PF00579	tRNA synthetases class I (W and Y)	1483.05	0.14830499657267157
PF00171	Aldehyde dehydrogenase family	1477.87	0.14778699658464256
PF13302	Acetyltransferase (GNAT) domain	1455.21	0.14552099663700985
PF13458	Periplasmic binding protein	1442.48	0.14424799666642885
PF13411	MerR HTH family regulatory protein	1440.37	0.14403699667130504
PF02096	60Kd inner membrane protein	1437.72	0.1437719966774292
PF00204	DNA gyrase B	1435.52	0.14355199668251342
PF01047	MarR family	1403.69	0.14036899675607253
PF02782	FGGY family of carbohydrate kinases, C-terminal domain	1401.76	0.14017599676053277
PF00696	Amino acid kinase family	1396.34	0.13963399677305838
PF07523	Bacterial Ig-like domain (group 3)	1382.6	0.13825999680481152
PF00291	Pyridoxal-phosphate dependent enzyme	1380.35	0.13803499681001127
PF00288	GHMP kinases N terminal domain	1372.92	0.13729199682718202
PF00534	Glycosyl transferases group 1	1370.42	0.13704199683295953
PF06964	Alpha-L-arabinofuranosidase C-terminal domain	1366.75	0.13667499684144088
PF00133	tRNA synthetases class I (I, L, M and V)	1365.71	0.13657099684384433
PF02875	Mur ligase family, glutamate ligase domain	1356.37	0.13563699686542904
PF00132	Bacterial transferase hexapeptide (six repeats)	1353.86	0.13538599687122965
PF02537	CrcB-like protein, Camphor Resistance (CrcB)	1320.75	0.13207499694774688
PF00717	Peptidase S24-like	1309.1	0.13090999697467
PF00746	LPXTG cell wall anchor motif	1301.33	0.13013299699262648
PF01751	Toprim domain	1299.15	0.12991499699766448
PF02852	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	1295.98	0.12959799700499036
PF00860	Permease family	1292.06	0.12920599701404945
PF08544	GHMP kinases C terminal	1284.16	0.12841599703230636
PF13361	UvrD-like helicase C-terminal domain	1282.21	0.1282209970368128
PF02416	mttA/Hcf106 family	1268.51	0.1268509970684735
PF16875	Glycosyl hydrolase family 36 N-terminal domain	1264.1	0.12640999707866502
PF02361	Cobalt transport protein	1247.1	0.124709997117952
PF00575	S1 RNA binding domain	1241.05	0.12410499713193357
PF00465	Iron-containing alcohol dehydrogenase	1241.01	0.124100997132026
PF02705	K+ potassium transporter	1234.09	0.1234089971480181
PF11175	Protein of unknown function (DUF2961)	1234.07	0.12340699714806433
PF12697	Alpha/beta hydrolase family	1229.52	0.12295199715857939
PF01336	OB-fold nucleic acid binding domain	1229.36	0.12293599715894915
PF02899	Phage integrase, N-terminal SAM-like domain	1229.2	0.12291999715931892
PF01055	Glycosyl hydrolases family 31	1225.7	0.12256999716740741
PF13439	Glycosyltransferase Family 4	1223.35	0.12233499717283826
PF00672	HAMP domain	1222.55	0.12225499717468706
PF07724	AAA domain (Cdc48 subfamily)	1221.1	0.12210999717803801
PF00106	short chain dehydrogenase	1220.14	0.12201399718025657
PF00370	FGGY family of carbohydrate kinases, N-terminal domain	1217.83	0.12178299718559497
PF01656	CobQ/CobB/MinD/ParA nucleotide binding domain	1210.47	0.12104699720260395
PF00849	RNA pseudouridylate synthase	1203.94	0.12039399721769477
PF00462	Glutaredoxin	1203.28	0.12032799721922002
PF07859	alpha/beta hydrolase fold	1194.8	0.1194799972388173
PF13192	Thioredoxin domain	1181.47	0.11814699726962294
PF12704	MacB-like periplasmic core domain	1176.51	0.1176509972810855
PF00679	Elongation factor G C-terminus	1163.47	0.11634699731122095
PF01138	3' exoribonuclease family, domain 1	1159.49	0.11594899732041873
PF00580	UvrD/REP helicase N-terminal domain	1154.79	0.1154789973312804
PF01380	SIS domain	1143.35	0.11433499735771825
PF10431	C-terminal, D2-small domain, of ClpB protein	1138.81	0.1138809973682102
PF02463	RecF/RecN/SMC N terminal domain	1134.62	0.11346199737789328
PF00912	Transglycosylase	1129.97	0.11299699738863944
PF00749	tRNA synthetases class I (E and Q), catalytic domain	1127.63	0.11276299739404719
PF04203	Sortase domain	1114.27	0.11142699742492214
PF04542	Sigma-70 region 2	1106.17	0.11061699744364123
PF01527	Transposase	1104.53	0.11045299744743128
PF01554	MatE	1097.4	0.10973999746390871
PF00877	NlpC/P60 family	1096.41	0.1096409974661966
PF02371	Transposase IS116/IS110/IS902 family	1093.67	0.10936699747252875
PF13662	Toprim domain	1093.2	0.1093199974736149
PF00561	alpha/beta hydrolase fold	1088.44	0.10884399748461526
PF03006	Haemolysin-III related	1084.2	0.1084199974944139
PF00903	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	1084.11	0.10841099749462188
PF00436	Single-strand binding protein family	1073.07	0.10730699752013534
PF01156	Inosine-uridine preferring nucleoside hydrolase	1070.1	0.107009997526999
PF02467	Transcription factor WhiB	1068.31	0.10683099753113567
PF09334	tRNA synthetases class I (M)	1068.26	0.10682599753125124
PF03144	Elongation factor Tu domain 2	1066.51	0.10665099753529549
PF02446	4-alpha-glucanotransferase	1062.96	0.10629599754349954
PF13193	AMP-binding enzyme C-terminal domain	1052.98	0.10529799756656333
PF00326	Prolyl oligopeptidase family	1051.93	0.10519299756898987
PF00343	Carbohydrate phosphorylase	1047.93	0.10479299757823388
PF00578	AhpC/TSA family	1033.79	0.10337899761091142
PF04073	Aminoacyl-tRNA editing domain	1033.3	0.10332999761204378
PF00730	HhH-GPD superfamily base excision DNA repair protein	1032.77	0.10327699761326861
PF00929	Exonuclease	1027.65	0.10276499762510095
PF00408	Phosphoglucomutase/phosphomannomutase, C-terminal domain	1027.5	0.10274999762544759
PF00753	Metallo-beta-lactamase superfamily	1022.73	0.10227299763647106
PF07804	HipA-like C-terminal domain	1015.66	0.10156599765280983
PF07991	Acetohydroxy acid isomeroreductase, NADPH-binding domain	1013.2	0.10131999765849489
PF03577	Peptidase family C69	1013.18	0.10131799765854112
PF14572	Phosphoribosyl synthetase-associated domain	1012.93	0.10129299765911887
PF04607	Region found in RelA / SpoT proteins	1000.99	0.1000989976867122
PF00152	tRNA synthetases class II (D, K and N)	997.467	0.09974669769485386
PF00478	IMP dehydrogenase / GMP reductase domain	996.898	0.09968979769616883
PF14278	Transcriptional regulator C-terminal region	992.505	0.09925049770632105
PF03477	ATP cone domain	990.812	0.09908119771023355
PF09335	SNARE associated Golgi protein	983.588	0.09835879772692821
PF02786	Carbamoyl-phosphate synthase L chain, ATP binding domain	979.296	0.09792959773684705
PF02880	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III	974.939	0.09749389774691605
PF00202	Aminotransferase class-III	970.231	0.09702309775779625
PF00012	Hsp70 protein	968.506	0.09685059776178272
PF01327	Polypeptide deformylase	968.393	0.09683929776204386
PF00275	EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)	964.867	0.09648669777019245
PF13793	N-terminal domain of ribose phosphate pyrophosphokinase	962.848	0.09628479777485835
PF08281	Sigma-70, region 4	959.451	0.09594509778270884
PF02879	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II	958.76	0.09587599778430572
PF00330	Aconitase family (aconitate hydratase)	933.513	0.09335129784265155
PF13520	Amino acid permease	933.209	0.09332089784335408
PF01636	Phosphotransferase enzyme family	928.039	0.09280389785530196
PF05949	Bacterial protein of unknown function (DUF881)	926.991	0.09269909785772389
PF00145	C-5 cytosine-specific DNA methylase	921.785	0.09217849786975495
PF09972	Predicted membrane protein (DUF2207)	920.407	0.0920406978729395
PF00483	Nucleotidyl transferase	916.731	0.09167309788143474
PF13407	Periplasmic binding protein domain	914.707	0.09147069788611221
PF00398	Ribosomal RNA adenine dimethylase	908.276	0.09082759790097425
PF01757	Acyltransferase family	908.126	0.0908125979013209
PF00521	DNA gyrase/topoisomerase IV, subunit A	907.072	0.0907071979037567
PF01467	Cytidylyltransferase-like	906.955	0.09069549790402708
PF00754	F5/8 type C domain	904.604	0.09046039790946024
PF03235	Protein of unknown function DUF262	899.86	0.08998599792042362
PF02378	Phosphotransferase system, EIIC	896.261	0.0896260979287409
PF00311	Phosphoenolpyruvate carboxylase	894.829	0.08948289793205026
PF00557	Metallopeptidase family M24	894.076	0.08940759793379045
PF00448	SRP54-type protein, GTPase domain	892.296	0.08922959793790403
PF07650	KH domain	890.453	0.08904529794216319
PF00781	Diacylglycerol kinase catalytic domain	880.526	0.08805259796510449
PF02826	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain	876.22	0.08762199797505567
PF00185	Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain	864.734	0.08647339800159981
PF02922	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)	864.13	0.08641299800299565
PF01297	Zinc-uptake complex component A periplasmic	863.971	0.0863970980033631
PF01098	Cell cycle protein	863.431	0.08634309800461104
PF00254	FKBP-type peptidyl-prolyl cis-trans isomerase	862.691	0.08626909800632118
PF01702	Queuine tRNA-ribosyltransferase	858.714	0.08587139801551204
PF00694	Aconitase C-terminal domain	855.544	0.0855543980228379
PF00953	Glycosyl transferase family 4	853.018	0.08530179802867549
PF03372	Endonuclease/Exonuclease/phosphatase family	850.039	0.08500389803555994
PF05257	CHAP domain	849.496	0.08494959803681482
PF00814	Glycoprotease family	848.872	0.08488719803825688
PF12705	PD-(D/E)XK nuclease superfamily	848.294	0.08482939803959264
PF02878	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I	848.28	0.084827998039625
PF03462	PCRF domain	845.902	0.08459019804512057
PF08220	DeoR-like helix-turn-helix domain	845.746	0.08457459804548108
PF13597	Anaerobic ribonucleoside-triphosphate reductase	844.694	0.08446939804791223
PF00455	DeoR C terminal sensor domain	843.575	0.08435749805049826
PF03734	L,D-transpeptidase catalytic domain	843.262	0.08432619805122159
PF07730	Histidine kinase	842.829	0.08428289805222225
PF01168	Alanine racemase, N-terminal domain	841.29	0.08412899805577889
PF00378	Enoyl-CoA hydratase/isomerase	840.92	0.08409199805663396
PF00266	Aminotransferase class-V	836.756	0.08367559806625696
PF04138	GtrA-like protein	836.034	0.08360339806792551
PF00226	DnaJ domain	834.962	0.08349619807040289
PF01180	Dihydroorotate dehydrogenase	834.148	0.08341479807228405
PF00313	'Cold-shock' DNA-binding domain	831.824	0.0831823980776548
PF03947	Ribosomal Proteins L2, C-terminal domain	829.523	0.08295229808297243
PF02811	PHP domain	829.313	0.08293129808345773
PF02779	Transketolase, pyrimidine binding domain	829.154	0.08291539808382518
PF01450	Acetohydroxy acid isomeroreductase, catalytic domain	820.068	0.08200679810482292
PF12848	ABC transporter	818.192	0.08181919810915836
PF02866	lactate/malate dehydrogenase, alpha/beta C-terminal domain	817.582	0.08175819811056807
PF08352	Oligopeptide/dipeptide transporter, C-terminal region	816.199	0.08161989811376417
PF00881	Nitroreductase family	815.182	0.08151819811611448
PF13657	HipA N-terminal domain	812.078	0.08120779812328782
PF08532	Beta-galactosidase trimerisation domain	811.831	0.08118309812385864
PF02384	N-6 DNA Methylase	808.951	0.08089509813051432
PF00574	Clp protease	808.313	0.08083129813198872
PF16363	GDP-mannose 4,6 dehydratase	806.173	0.08061729813693427
PF02541	Ppx/GppA phosphatase family	802.403	0.08024029814564675
PF02559	CarD-like/TRCF domain	802.159	0.08021589814621062
PF00308	Bacterial dnaA  protein	801.669	0.08016689814734301
PF02449	Beta-galactosidase	795.126	0.07951259816246388
PF00825	Ribonuclease P	792.713	0.07927129816804034
PF00633	Helix-hairpin-helix motif	788.783	0.07887829817712257
PF00230	Major intrinsic protein	787.572	0.07875719817992119
PF01758	Sodium Bile acid symporter family	786.846	0.07868459818159897
PF14393	Domain of unknown function (DUF4422)	783.035	0.07830349819040618
PF00268	Ribonucleotide reductase, small chain	781.619	0.07816189819367857
PF01925	Sulfite exporter TauE/SafE	781.183	0.07811829819468616
PF00582	Universal stress protein family	780.77	0.0780769981956406
PF02729	Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding domain	780.405	0.07804049819648412
PF01048	Phosphorylase superfamily	779.718	0.07797179819807178
PF02770	Acyl-CoA dehydrogenase, middle domain	774.792	0.07747919820945576
PF16320	Ribosomal protein L7/L12 dimerisation domain	773.279	0.0773278982129523
PF03471	Transporter associated domain	769.5	0.07694999822168556
PF00472	RF-1 domain	768.084	0.07680839822495794
PF03793	PASTA domain	766.746	0.07667459822805006
PF01569	PAP2 superfamily	765.387	0.07653869823119071
PF02775	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain	765.18	0.07651799823166908
PF02080	TrkA-C domain	764.633	0.07646329823293321
PF02874	ATP synthase alpha/beta family, beta-barrel domain	764.12	0.07641199823411875
PF07969	Amidohydrolase family	763.254	0.07632539823612008
PF08299	Bacterial dnaA protein helix-turn-helix	763.106	0.0763105982364621
PF01281	Ribosomal protein L9, N-terminal domain	761.976	0.07619759823907353
PF01694	Rhomboid family	757.588	0.0757587982492142
PF01087	Galactose-1-phosphate uridyl transferase, N-terminal domain	756.236	0.07562359825233868
PF02744	Galactose-1-phosphate uridyl transferase, C-terminal domain	756.236	0.07562359825233868
PF02540	NAD synthase	755.167	0.07551669825480914
PF13470	PIN domain	755.076	0.07550759825501943
PF01548	Transposase	755.057	0.07550569825506334
PF01556	DnaJ C terminal domain	752.205	0.07522049826165432
PF03446	NAD binding domain of 6-phosphogluconate dehydrogenase	748.783	0.07487829826956255
PF02780	Transketolase, C-terminal domain	748.287	0.07482869827070882
PF00542	Ribosomal protein L7/L12 C-terminal domain	747.236	0.07472359827313767
PF06781	Cell division protein CrgA	746.263	0.07462629827538628
PF01370	NAD dependent epimerase/dehydratase family	743.932	0.07439319828077322
PF13443	Cro/C1-type HTH DNA-binding domain	742.912	0.07429119828313044
PF00137	ATP synthase subunit C	742.46	0.07424599828417501
PF07973	Threonyl and Alanyl tRNA synthetase second additional domain	739.418	0.07394179829120508
PF03764	Elongation factor G, domain IV	734.399	0.07343989830280398
PF01118	Semialdehyde dehydrogenase, NAD binding domain	733.396	0.0733395983051219
PF02774	Semialdehyde dehydrogenase, dimerisation domain	733.396	0.0733395983051219
PF12008	Type I restriction and modification enzyme - subunit R C terminal	731.962	0.07319619830843589
PF01225	Mur ligase family, catalytic domain	729.287	0.07292869831461782
PF01553	Acyltransferase	727.777	0.07277769831810743
PF02386	Cation transport protein	726.639	0.07266389832073734
PF03591	AzlC protein	724.646	0.07246459832534316
PF01250	Ribosomal protein S6	724.603	0.07246029832544254
PF02867	Ribonucleotide reductase, barrel domain	722.99	0.07229899832917018
PF12146	Serine aminopeptidase, S33	722.842	0.0722841983295122
PF02771	Acyl-CoA dehydrogenase, N-terminal domain	722.176	0.07221759833105133
PF00689	Cation transporting ATPase, C-terminus	721.716	0.0721715983321144
PF00410	Ribosomal protein S8	720.924	0.07209239833394471
PF13545	Crp-like helix-turn-helix domain	720.103	0.07201029833584204
PF00986	DNA gyrase B subunit, carboxyl terminus	717.803	0.07178029834115733
PF12802	MarR family	716.827	0.07168269834341287
PF08543	Phosphomethylpyrimidine kinase	712.812	0.07128119835269153
PF00701	Dihydrodipicolinate synthetase family	711.711	0.07117109835523595
PF01565	FAD binding domain	710.805	0.0710804983573297
PF03989	DNA gyrase C-terminal domain, beta-propeller	710.327	0.07103269835843437
PF01580	FtsK/SpoIIIE family	709.769	0.07097689835972391
PF07478	D-ala D-ala ligase C-terminus	707.856	0.07078559836414486
PF00441	Acyl-CoA dehydrogenase, C-terminal domain	707.566	0.07075659836481504
PF00120	Glutamine synthetase, catalytic domain	707.196	0.07071959836567011
PF00817	impB/mucB/samB family	707.144	0.07071439836579027
PF01263	Aldose 1-epimerase	706.996	0.07069959836613231
PF02646	RmuC family	704.74	0.07047399837134592
PF01037	Lrp/AsnC ligand binding domain	703.49	0.07034899837423468
PF01084	Ribosomal protein S18	703.076	0.07030759837519143
PF05362	Lon protease (S16) C-terminal proteolytic domain	699.454	0.06994539838356187
PF00830	Ribosomal L28 family	697.521	0.06975209838802902
PF10417	C-terminal domain of 1-Cys peroxiredoxin	696.465	0.06964649839046945
PF01425	Amidase	695.229	0.06952289839332586
PF00793	DAHP synthetase I family	695.173	0.06951729839345526
PF02812	Glu/Leu/Phe/Val dehydrogenase, dimerisation domain	694.172	0.06941719839576858
PF01594	AI-2E family transporter	692.492	0.06924919839965105
PF02929	Beta galactosidase small chain	692.473	0.06924729839969496
PF03099	Biotin/lipoate A/B protein ligase family	690.704	0.06907039840378311
PF00977	Histidine biosynthesis protein	688.643	0.06886429840854609
PF14029	Protein of unknown function (DUF4244)	688.076	0.06880759840985642
PF02517	CPBP intramembrane metalloprotease	685.932	0.06859319841481122
PF02861	Clp amino terminal domain, pathogenicity island component	685.295	0.06852949841628332
PF11799	impB/mucB/samB family C-terminal domain	684.589	0.0684588984179149
PF02527	rRNA small subunit methyltransferase G	683.012	0.06830119842155932
PF03816	Cell envelope-related transcriptional attenuator domain	681.73	0.06817299842452203
PF01595	Cyclin M transmembrane N-terminal domain	680.29	0.06802899842784987
PF01039	Carboxyl transferase domain	676.667	0.06766669843622262
PF14602	Hexapeptide repeat of succinyl-transferase	675.354	0.06753539843925697
PF00338	Ribosomal protein S10p/S20e	675.229	0.06752289843954586
PF00056	lactate/malate dehydrogenase, NAD binding domain	674.815	0.06748149844050261
PF01176	Translation initiation factor 1A / IF-1	674.313	0.06743129844166272
PF01066	CDP-alcohol phosphatidyltransferase	673.76	0.0673759984429407
PF11187	Protein of unknown function (DUF2974)	673.004	0.06730039844468783
PF00312	Ribosomal protein S15	672.786	0.06727859844519161
PF00466	Ribosomal protein L10	670.891	0.06708909844957096
PF04434	SWIM zinc finger	666.564	0.06665639845957065
PF00999	Sodium/hydrogen exchanger family	665.602	0.06656019846179383
PF01022	Bacterial regulatory protein, arsR family	665.369	0.06653689846233231
PF02785	Biotin carboxylase C-terminal domain	662.227	0.06622269846959346
PF13840	ACT domain	662.078	0.0662077984699378
PF08533	Beta-galactosidase C-terminal domain	660.614	0.06606139847332111
PF11941	Domain of unknown function (DUF3459)	660.6	0.06605999847335346
PF02881	SRP54-type protein, helical bundle domain	660.12	0.06601199847446275
PF02018	Carbohydrate binding domain	659.191	0.06591909847660966
PF02934	GatB/GatE catalytic domain	657.515	0.0657514984804829
PF05496	Holliday junction DNA helicase RuvB P-loop domain	654.878	0.06548779848657701
PF00289	Biotin carboxylase, N-terminal domain	654.135	0.06541349848829407
PF07722	Peptidase C26	652.784	0.06527839849141624
PF00297	Ribosomal protein L3	651.744	0.06517439849381969
PF00430	ATP synthase B/B' CF(0)	651.741	0.0651740984938266
PF00180	Isocitrate/isopropylmalate dehydrogenase	649.665	0.06496649849862424
PF00208	Glutamate/Leucine/Phenylalanine/Valine dehydrogenase	649.184	0.06491839849973584
PF01883	Iron-sulfur cluster assembly protein	648.25	0.06482499850189431
PF00871	Acetokinase family	644.794	0.06447939850988113
PF05167	Uncharacterised ACR (DUF711)	644.308	0.06443079851100426
PF07733	Bacterial DNA polymerase III alpha NTPase domain	643.966	0.06439659851179463
PF02637	GatB domain	643.706	0.06437059851239549
PF00886	Ribosomal protein S16	640.744	0.06407439851924067
PF00358	phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1	636.36	0.0636359985293721
PF02686	Glu-tRNAGln amidotransferase C subunit	635.544	0.06355439853125787
PF01820	D-ala D-ala ligase N-terminus	635.504	0.06355039853135032
PF00584	SecE/Sec61-gamma subunits of protein translocation complex	635.473	0.06354729853142195
PF01408	Oxidoreductase family, NAD-binding Rossmann fold	634.719	0.06347189853316446
PF07715	TonB-dependent Receptor Plug Domain	634.341	0.063434098534038
PF01458	Uncharacterized protein family (UPF0051)	632.091	0.06320909853923776
PF09244	Domain of unknown function (DUF1964)	631.449	0.06314489854072142
PF00303	Thymidylate synthase	631.072	0.06310719854159266
PF12849	PBP superfamily domain	630.241	0.06302409854351311
PF02776	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	629.84	0.06298399854443983
PF04221	RelB antitoxin	624.739	0.06247389855622823
PF01817	Chorismate mutase type II	624.566	0.06245659855662804
PF02976	DNA mismatch repair enzyme MutH	624	0.062399998557936064
PF00364	Biotin-requiring enzyme	623.889	0.06238889855819258
PF00593	TonB dependent receptor	623.733	0.06237329855855309
PF02620	Large ribosomal RNA subunit accumulation protein YceD	623.578	0.0623577985589113
PF01435	Peptidase family M48	622.985	0.06229849856028173
PF08667	BetR domain	622.873	0.062287298560540556
PF01420	Type I restriction modification DNA specificity domain	622.565	0.06225649856125235
PF05656	Protein of unknown function (DUF805)	621.605	0.0621604985634709
PF01882	Protein of unknown function DUF58	620.604	0.06206039856578422
PF00166	Chaperonin 10 Kd subunit	619.979	0.06199789856722859
PF01841	Transglutaminase-like superfamily	619.215	0.0619214985689942
PF00471	Ribosomal protein L33	619.114	0.06191139856922761
PF13180	PDZ domain	616.789	0.06167889857460068
PF00203	Ribosomal protein S19	615.91	0.06159099857663204
PF00590	Tetrapyrrole (Corrin/Porphyrin) Methylases	614.653	0.061465298579536976
PF03009	Glycerophosphoryl diester phosphodiesterase family	614.358	0.06143579858021871
PF07745	Glycosyl hydrolase family 53	613.68	0.06136799858178557
PF00237	Ribosomal protein L22p/L17e	612.795	0.061279498583830805
PF03051	Peptidase C1-like family	611.954	0.06119539858577436
PF04565	RNA polymerase Rpb2, domain 3	610.989	0.061098898588004484
PF02195	ParB-like nuclease domain	610.53	0.061052998589065224
PF00690	Cation transporter/ATPase, N-terminus	608.819	0.06088189859301934
PF03725	3' exoribonuclease family, domain 2	606.085	0.060608498599337625
PF01228	Glycine radical	605.529	0.06055289860062254
PF12089	Transmembrane domain of unknown function (DUF3566)	602.664	0.06026639860724355
