Pfam ID	Name	Copies per Million (CPM)	Relative Abundance
PF00270	DEAD/DEAH box helicase	1909.05	0.19090500315375036
PF00356	Bacterial regulatory proteins, lacI family	1874.27	0.18742700309629381
PF02447	GntP family permease	1857.5	0.18575000306858977
PF01381	Helix-turn-helix	1826.89	0.18268900301802207
PF00291	Pyridoxal-phosphate dependent enzyme	1782.23	0.17822300294424376
PF08220	DeoR-like helix-turn-helix domain	1754.14	0.1754140028978391
PF00672	HAMP domain	1748.91	0.17489100288919912
PF00465	Iron-containing alcohol dehydrogenase	1742.14	0.17421400287801508
PF00152	tRNA synthetases class II (D, K and N)	1683.57	0.16835700278125745
PF02782	FGGY family of carbohydrate kinases, C-terminal domain	1680.7	0.1680700027765162
PF02896	PEP-utilising enzyme, TIM barrel domain	1676.62	0.16766200276977603
PF00596	Class II Aldolase and Adducin N-terminal domain	1632.88	0.1632880026975176
PF02901	Pyruvate formate lyase-like	1620.94	0.1620940026777927
PF13953	PapC C-terminal domain	1610.52	0.16105200266057887
PF00128	Alpha amylase, catalytic domain	1609.23	0.16092300265844778
PF07338	Protein of unknown function (DUF1471)	1587.18	0.15871800262202118
PF00370	FGGY family of carbohydrate kinases, N-terminal domain	1582.95	0.1582950026150332
PF00267	Gram-negative porin	1560.29	0.15602900257759889
PF00440	Bacterial regulatory proteins, tetR family	1543.33	0.154333002549581
PF02753	Pili assembly chaperone PapD, C-terminal domain	1527.64	0.1527640025236611
PF00583	Acetyltransferase (GNAT) family	1514.45	0.15144500250187123
PF01380	SIS domain	1502.53	0.15025300248217938
PF00375	Sodium:dicarboxylate symporter family	1499.98	0.1499980024779668
PF00924	Mechanosensitive ion channel	1479.39	0.1479390024439521
PF00202	Aminotransferase class-III	1477.7	0.14777000244116023
PF01810	LysE type translocator	1468.47	0.14684700242591225
PF00474	Sodium:solute symporter family	1461.66	0.14616600241466216
PF00480	ROK family	1457.05	0.14570500240704642
PF00535	Glycosyl transferase family 2	1442.14	0.1442140023824151
PF01116	Fructose-bisphosphate aldolase class-II	1438.47	0.14384700237635226
PF01370	NAD dependent epimerase/dehydratase family	1431.67	0.14316700236511867
PF00232	Glycosyl hydrolase family 1	1426.73	0.1426730023569578
PF02776	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	1412.59	0.1412590023335985
PF00593	TonB dependent receptor	1405.48	0.1405480023218528
PF01546	Peptidase family M20/M25/M40	1401.04	0.1401040023145179
PF00483	Nucleotidyl transferase	1399.65	0.13996500231222164
PF03222	Tryptophan/tyrosine permease family	1380.38	0.1380380022803876
PF04754	Putative transposase, YhgA-like	1380.03	0.13800300227980938
PF02775	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain	1365.79	0.13657900225628491
PF01266	FAD dependent oxidoreductase	1352.97	0.1352970022351063
PF13247	4Fe-4S dicluster domain	1351.66	0.13516600223294217
PF01261	Xylose isomerase-like TIM barrel	1351.26	0.13512600223228138
PF00343	Carbohydrate phosphorylase	1337.02	0.13370200220875686
PF13533	Biotin-lipoyl like	1334.69	0.13346900220490773
PF02302	PTS system, Lactose/Cellobiose specific IIB subunit	1331.58	0.13315800219977
PF00854	POT family	1328.35	0.13283500219443403
PF03738	Glutathionylspermidine synthase preATP-grasp	1324.85	0.13248500218865203
PF04074	YhcH/YjgK/YiaL	1324.23	0.13242300218762781
PF00378	Enoyl-CoA hydratase/isomerase	1323.67	0.1323670021867027
PF13378	Enolase C-terminal domain-like	1318.96	0.13189600217892178
PF00361	Proton-conducting membrane transporter	1309.21	0.13092100216281477
PF03797	Autotransporter beta-domain	1304.46	0.13044600215496777
PF00581	Rhodanese-like domain	1289.17	0.1289170021297087
PF03446	NAD binding domain of 6-phosphogluconate dehydrogenase	1283.62	0.12836200212054008
PF07702	UTRA domain	1282.01	0.12820100211788035
PF03739	Lipopolysaccharide export system permease LptF/LptG	1279.69	0.12796900211404774
PF01568	Molydopterin dinucleotide binding domain	1271.43	0.12714300210040222
PF08125	Mannitol dehydrogenase C-terminal domain	1268.11	0.12681100209491755
PF00923	Transaldolase/Fructose-6-phosphate aldolase	1266.26	0.12662600209186137
PF00367	phosphotransferase system, EIIB	1252.85	0.12528500206970802
PF00999	Sodium/hydrogen exchanger family	1240.78	0.12407800204976842
PF07715	TonB-dependent Receptor Plug Domain	1213.08	0.12130800200400801
PF02321	Outer membrane efflux protein	1204.09	0.12040900198915652
PF00849	RNA pseudouridylate synthase	1199.39	0.11993900198139214
PF00266	Aminotransferase class-V	1179.15	0.11791500194795568
PF03313	Serine dehydratase alpha chain	1172.33	0.11723300193668901
PF00580	UvrD/REP helicase N-terminal domain	1160.16	0.1160160019165842
PF03613	PTS system mannose/fructose/sorbose family IID component	1147.62	0.1147620018958681
PF00206	Lyase	1139.88	0.11398800188308163
PF00588	SpoU rRNA Methylase family	1137.37	0.1137370018789351
PF02954	Bacterial regulatory protein, Fis family	1131.04	0.11310400186847795
PF08245	Mur ligase middle domain	1127.74	0.11277400186302634
PF00205	Thiamine pyrophosphate enzyme, central domain	1125.38	0.11253800185912763
PF00258	Flavodoxin	1120.23	0.11202300185061984
PF02836	Glycosyl hydrolases family 2, TIM barrel domain	1118.43	0.11184300184764624
PF03606	C4-dicarboxylate anaerobic carrier	1117.5	0.11175000184610988
PF06082	Exopolysaccharide biosynthesis protein YbjH	1115.3	0.11153000184247547
PF13361	UvrD-like helicase C-terminal domain	1113.75	0.11137500183991486
PF05681	Fumarate hydratase (Fumerase)	1105.17	0.11051700182574073
PF00117	Glutamine amidotransferase class-I	1103.38	0.11033800182278365
PF16576	Barrel-sandwich domain of CusB or HlyD membrane-fusion	1101.61	0.11016100181985959
PF01494	FAD binding domain	1084.67	0.10846700179187473
PF05958	tRNA (Uracil-5-)-methyltransferase	1076.83	0.10768300177892304
PF00149	Calcineurin-like phosphoesterase	1074.39	0.10743900177489216
PF00009	Elongation factor Tu GTP binding domain	1070.14	0.10701400176787115
PF01232	Mannitol dehydrogenase Rossmann domain	1067.49	0.10674900176349336
PF00857	Isochorismatase family	1063.81	0.106381001757414
PF00929	Exonuclease	1063.42	0.10634200175676971
PF00582	Universal stress protein family	1052.73	0.10527300173910983
PF01292	Prokaryotic cytochrome b561	1048.45	0.10484500173203928
PF00890	FAD binding domain	1048.01	0.10480100173131239
PF01032	FecCD transport family	1044.9	0.10449000172617467
PF01977	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	1031.56	0.103156001704137
PF00300	Histidine phosphatase superfamily (branch 1)	1028.43	0.10284300169896624
PF00374	Nickel-dependent hydrogenase	1026.98	0.10269800169657084
PF03830	PTS system sorbose subfamily IIB component	1024.52	0.10245200169250691
PF00529	HlyD membrane-fusion protein of T1SS	1023.81	0.10238100169133399
PF01479	S4 domain	1017.77	0.10177700168135591
PF00175	Oxidoreductase NAD-binding domain	1017.08	0.10170800168021604
PF01594	AI-2E family transporter	1016.27	0.10162700167887792
PF03825	Nucleoside H+ symporter	1016.02	0.10160200167846492
PF01926	50S ribosome-binding GTPase	1014.25	0.10142500167554089
PF04632	Fusaric acid resistance protein family	1011.89	0.10118900167164216
PF01048	Phosphorylase superfamily	1008.38	0.10083800166584364
PF01026	TatD related DNase	1002.59	0.10025900165627857
PF02264	LamB porin	1000.6	0.10006000165299109
PF13193	AMP-binding enzyme C-terminal domain	995.511	0.09955110164458406
PF09335	SNARE associated Golgi protein	993.11	0.09931100164061761
PF01263	Aldose 1-epimerase	990.626	0.09906260163651402
PF00575	S1 RNA binding domain	989.473	0.09894730163460927
PF00108	Thiolase, N-terminal domain	975.087	0.09750870161084361
PF01520	N-acetylmuramoyl-L-alanine amidase	968.7	0.09687000160029229
PF00133	tRNA synthetases class I (I, L, M and V)	965.668	0.09656680159528343
PF02028	BCCT, betaine/carnitine/choline family transporter	963.344	0.09633440159144419
PF12792	CSS motif domain associated with EAL	962.719	0.09627190159041168
PF02738	Molybdopterin-binding domain of aldehyde dehydrogenase	961.368	0.09613680158817983
PF00144	Beta-lactamase	954.85	0.09548500157741209
PF02595	Glycerate kinase family	953.603	0.09536030157535204
PF02254	TrkA-N domain	953.289	0.09532890157483331
PF00571	CBS domain	953.107	0.09531070157453266
PF00330	Aconitase family (aconitate hydratase)	952.579	0.09525790157366039
PF08352	Oligopeptide/dipeptide transporter, C-terminal region	945.701	0.09457010156229795
PF01226	Formate/nitrite transporter	941.089	0.09410890155467892
PF00111	2Fe-2S iron-sulfur cluster binding domain	939.619	0.09396190155225048
PF01207	Dihydrouridine synthase (Dus)	937.359	0.09373590154851696
PF00534	Glycosyl transferases group 1	935.16	0.09351600154488421
PF00275	EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)	931.738	0.09317380153923106
PF01047	MarR family	928.263	0.09282630153349038
PF02371	Transposase IS116/IS110/IS902 family	928.164	0.09281640153332682
PF03328	HpcH/HpaI aldolase/citrate lyase family	927.151	0.09271510153165334
PF00939	Sodium:sulfate symporter transmembrane region	924.804	0.09248040152777609
PF01842	ACT domain	924.314	0.09243140152696662
PF01274	Malate synthase	919.879	0.09198790151964
PF00012	Hsp70 protein	919.336	0.09193360151874297
PF02080	TrkA-C domain	918.498	0.0918498015173586
PF03610	PTS system fructose IIA component	908.77	0.09087700150128793
PF01145	SPFH domain / Band 7 family	907.594	0.09075940149934518
PF01042	Endoribonuclease L-PSP	905.707	0.09057070149622785
PF01204	Trehalase	905.511	0.09055110149590406
PF06826	Predicted Permease Membrane Region	889.922	0.08899220147015105
PF02867	Ribonucleotide reductase, barrel domain	885.594	0.08855940146300119
PF02826	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain	882.769	0.08827690145833428
PF01156	Inosine-uridine preferring nucleoside hydrolase	881.084	0.08810840145555066
PF00753	Metallo-beta-lactamase superfamily	880.929	0.0880929014552946
PF03471	Transporter associated domain	877.168	0.08771680144908144
PF01551	Peptidase family M23	876.544	0.08765440144805058
PF01464	Transglycosylase SLT domain	876.215	0.08762150144750708
PF03734	L,D-transpeptidase catalytic domain	876.161	0.08761610144741787
PF02875	Mur ligase family, glutamate ligase domain	872.327	0.0872327014410841
PF00210	Ferritin-like domain	871.682	0.08716820144001856
PF00768	D-alanyl-D-alanine carboxypeptidase	869.227	0.0869227014359629
PF00216	Bacterial DNA-binding protein	867.353	0.08673530143286705
PF03609	PTS system sorbose-specific iic component	865.511	0.08655110142982407
PF00311	Phosphoenolpyruvate carboxylase	865.102	0.08651020142914839
PF00557	Metallopeptidase family M24	861.229	0.08612290142275021
PF01476	LysM domain	858.987	0.08589870141904642
PF03061	Thioesterase superfamily	851.75	0.0851750014070909
PF00691	OmpA family	850.429	0.08504290140490861
PF00989	PAS fold	845.722	0.08457220139713265
PF02413	Caudovirales tail fibre assembly protein, lambda gpK	844.781	0.0844781013955781
PF01609	Transposase DDE domain	838.714	0.08387140138555543
PF00912	Transglycosylase	837.445	0.08374450138345906
PF01554	MatE	833.044	0.08330440137618858
PF00793	DAHP synthetase I family	828.515	0.08285150136870668
PF01676	Metalloenzyme superfamily	828.281	0.08282810136832011
PF02515	CoA-transferase family III	828.202	0.08282020136818961
PF01557	Fumarylacetoacetate (FAA) hydrolase family	827.219	0.0827219013665657
PF01565	FAD binding domain	826.975	0.0826975013661626
PF00391	PEP-utilising enzyme, mobile domain	826.485	0.08264850136535312
PF02754	Cysteine-rich domain	826.082	0.08260820136468737
PF02652	L-lactate permease	825.099	0.08250990136306345
PF00561	alpha/beta hydrolase fold	822.789	0.08227890135924733
PF05683	Fumarase C-terminus	820.914	0.08209140135614984
PF00664	ABC transporter transmembrane region	815.603	0.08156030134737606
PF06097	Bacterial protein of unknown function (DUF945)	810.975	0.08109750133973061
PF01098	Cell cycle protein	810.806	0.08108060133945141
PF01435	Peptidase family M48	810.493	0.08104930133893434
PF11924	Inverse autotransporter, beta-domain	809.439	0.08094390133719313
PF00472	RF-1 domain	806.228	0.08062280133188855
PF05593	RHS Repeat	805.137	0.08051370133008622
PF02311	AraC-like ligand binding domain	804.386	0.08043860132884557
PF02203	Tar ligand binding domain homologue	803.064	0.08030640132666163
PF03279	Bacterial lipid A biosynthesis acyltransferase	802.468	0.08024680132567703
PF06808	Tripartite ATP-independent periplasmic transporter, DctM component	797.557	0.07975570131756407
PF02852	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	792.539	0.07925390130927433
PF13091	PLD-like domain	789.16	0.07891600130369222
PF03741	Integral membrane protein TerC family	788.437	0.07884370130249783
PF00254	FKBP-type peptidyl-prolyl cis-trans isomerase	786.221	0.078622101298837
PF00441	Acyl-CoA dehydrogenase, C-terminal domain	785.448	0.07854480129756
PF06899	WzyE protein, O-antigen assembly polymerase	784.853	0.07848530129657706
PF01336	OB-fold nucleic acid binding domain	783.206	0.07832060129385622
PF01118	Semialdehyde dehydrogenase, NAD binding domain	780.759	0.07807590128981377
PF01041	DegT/DnrJ/EryC1/StrS aminotransferase family	778.58	0.07785800128621406
PF01168	Alanine racemase, N-terminal domain	778.128	0.07781280128546737
PF03711	Orn/Lys/Arg decarboxylase, C-terminal domain	775.923	0.0775923012818247
PF00485	Phosphoribulokinase / Uridine kinase family	771.071	0.07710710127380921
PF14833	NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase	771.055	0.07710550127378275
PF00756	Putative esterase	770.961	0.07709610127362748
PF02803	Thiolase, C-terminal domain	770.878	0.07708780127349037
PF00883	Cytosol aminopeptidase family, catalytic domain	769.067	0.07690670127049859
PF00180	Isocitrate/isopropylmalate dehydrogenase	767.946	0.0767946012686467
PF00156	Phosphoribosyl transferase domain	764.774	0.07647740126340655
PF00146	NADH dehydrogenase	762.261	0.07622610125925508
PF02899	Phage integrase, N-terminal SAM-like domain	760.532	0.07605320125639878
PF00230	Major intrinsic protein	760.53	0.07605300125639547
PF01075	Glycosyltransferase family 9 (heptosyltransferase)	759.142	0.0759142012541025
PF03480	Bacterial extracellular solute-binding protein, family 7	759.112	0.07591120125405293
PF00004	ATPase family associated with various cellular activities (AAA)	757.879	0.07578790125201602
PF00725	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain	756.447	0.07564470124965035
PF07687	Peptidase dimerisation domain	754.246	0.0754246012460143
PF02769	AIR synthase related protein, C-terminal domain	752.651	0.07526510124337936
PF04879	Molybdopterin oxidoreductase Fe4S4 domain	751.347	0.07513470124122515
PF08013	Tagatose 6 phosphate kinase	751.052	0.07510520124073782
PF02746	Mandelate racemase / muconate lactonizing enzyme, N-terminal domain	748.544	0.0748544012365946
PF00920	Dehydratase family	748.012	0.07480120123571574
PF03709	Orn/Lys/Arg decarboxylase, N-terminal domain	747.999	0.07479990123569426
PF00120	Glutamine synthetase, catalytic domain	747.782	0.07477820123533578
PF05170	AsmA family	746.879	0.07468790123384403
PF01521	Iron-sulphur cluster biosynthesis	746.761	0.07467610123364908
PF01614	Bacterial transcriptional regulator	743.16	0.07431600122770023
PF01791	DeoC/LacD family aldolase	739.517	0.073951701221682
PF00871	Acetokinase family	737.65	0.0737650012185977
PF00970	Oxidoreductase FAD-binding domain	735.884	0.07358840121568028
PF00654	Voltage gated chloride channel	733.912	0.07339120121242254
PF04295	D-galactarate dehydratase / Altronate hydrolase, C terminus	731.982	0.07319820120923418
PF00437	Type II/IV secretion system protein	729.361	0.07293610120490429
PF00224	Pyruvate kinase, barrel domain	723.668	0.07236680119549946
PF01228	Glycine radical	723.126	0.07231260119460406
PF01012	Electron transfer flavoprotein domain	720.169	0.0720169011897191
PF00874	PRD domain	717.084	0.07170840118462268
PF01053	Cys/Met metabolism PLP-dependent enzyme	715.384	0.07153840118181429
PF01306	LacY proton/sugar symporter	712.054	0.07120540117631312
PF14691	Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster	711.706	0.07117060117573823
PF01139	tRNA-splicing ligase RtcB	711.232	0.07112320117495517
PF01212	Beta-eliminating lyase	710.983	0.07109830117454383
PF00425	chorismate binding enzyme	710.872	0.07108720117436046
PF07724	AAA domain (Cdc48 subfamily)	707.489	0.07074890116877175
PF01750	Hydrogenase maturation protease	706.681	0.07066810116743692
PF00881	Nitroreductase family	705.436	0.0705436011653802
PF05175	Methyltransferase small domain	705.362	0.07053620116525794
PF01225	Mur ligase family, catalytic domain	702.816	0.07028160116105195
PF02133	Permease for cytosine/purines, uracil, thiamine, allantoin	700.996	0.0700996011580453
PF02613	Nitrate reductase delta subunit	700.425	0.07004250115710202
PF02492	CobW/HypB/UreG, nucleotide-binding domain	699.904	0.06999040115624132
PF05193	Peptidase M16 inactive domain	698.749	0.06987490115433327
PF03605	Anaerobic c4-dicarboxylate membrane transporter	698.731	0.06987310115430352
PF02615	Malate/L-lactate dehydrogenase	698.013	0.06980130115311739
PF01544	CorA-like Mg2+ transporter protein	696.774	0.06967740115107056
PF01312	FlhB HrpN YscU SpaS Family	696.609	0.069660901150798
PF00296	Luciferase-like monooxygenase	695.765	0.0695765011494037
PF10431	C-terminal, D2-small domain, of ClpB protein	695.465	0.0695465011489081
PF00994	Probable molybdopterin binding domain	693.939	0.06939390114638713
PF01040	UbiA prenyltransferase family	691.91	0.06919100114303524
PF00905	Penicillin binding protein transpeptidase domain	691.775	0.06917750114281222
PF11975	Family 4 glycosyl hydrolase C-terminal domain	689.497	0.06894970113904896
PF02335	Cytochrome c552	682.074	0.06820740112678617
PF01408	Oxidoreductase family, NAD-binding Rossmann fold	680.863	0.0680863011247856
PF02706	Chain length determinant protein	680.239	0.06802390112375475
PF02525	Flavodoxin-like fold	679.863	0.0679863011231336
PF00941	FAD binding domain in molybdopterin dehydrogenase	678.591	0.06785910112103226
PF05231	MASE1	676.181	0.06761810111705094
PF00006	ATP synthase alpha/beta family, nucleotide-binding domain	674.493	0.06744930111426235
PF05728	Uncharacterised protein family (UPF0227)	672.868	0.06728680111157787
PF00185	Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain	670.962	0.06709620110842915
PF01523	Putative modulator of DNA gyrase	670.81	0.06708100110817804
PF00381	PTS HPr component phosphorylation site	668.988	0.0668988011051681
PF09695	Bacterial protein of unknown function (YtfJ_HI0045)	667.706	0.06677060110305023
PF06123	Inner membrane protein CreD	666.552	0.06665520110114383
PF00389	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain	665.517	0.06655170109943401
PF01553	Acyltransferase	665	0.06650000109857993
PF02056	Family 4 glycosyl hydrolase	662.279	0.06622790109408483
PF04204	Homoserine O-succinyltransferase	661.747	0.06617470109320596
PF00717	Peptidase S24-like	661.398	0.06613980109262942
PF03320	Bacterial fructose-1,6-bisphosphatase, glpX-encoded	660.344	0.06603440109088822
PF01627	Hpt domain	651.945	0.06519450107701306
PF01432	Peptidase family M3	651.809	0.0651809010767884
PF04012	PspA/IM30 family	651.478	0.06514780107624157
PF01547	Bacterial extracellular solute-binding protein	651.268	0.06512680107589466
PF12911	N-terminal TM domain of oligopeptide transport permease C	651.223	0.06512230107582032
PF00462	Glutaredoxin	648.849	0.06488490107189848
PF12804	MobA-like NTP transferase domain	648.267	0.06482670107093702
PF02779	Transketolase, pyrimidine binding domain	648.217	0.0648217010708544
PF00551	Formyl transferase	646.316	0.06463160106771396
PF01914	MarC family integral membrane protein	646.302	0.06463020106769084
PF09339	IclR helix-turn-helix domain	643.193	0.06431930106255476
PF02386	Cation transport protein	642.968	0.06429680106218305
PF16363	GDP-mannose 4,6 dehydratase	641.612	0.06416120105994295
PF00749	tRNA synthetases class I (E and Q), catalytic domain	641.29	0.064129001059411
PF13417	Glutathione S-transferase, N-terminal domain	640.952	0.06409520105885262
PF03611	PTS system sugar-specific permease component	639.888	0.06398880105709491
PF01966	HD domain	638.161	0.06381610105424189
PF05524	PEP-utilising enzyme, N-terminal	638.015	0.0638015010540007
PF00308	Bacterial dnaA  protein	636.055	0.06360550105076278
PF04349	Periplasmic glucan biosynthesis protein, MdoG	635.279	0.06352790104948083
PF04378	Ribosomal RNA large subunit methyltransferase D, RlmJ	634.54	0.06345400104826
PF02541	Ppx/GppA phosphatase family	631.2	0.06312000104274233
PF12146	Serine aminopeptidase, S33	629.291	0.06292910103958867
PF02798	Glutathione S-transferase, N-terminal domain	627.996	0.06279960103744932
PF13673	Acetyltransferase (GNAT) domain	625.791	0.06257910103380666
PF08019	Phosphoethanolamine transferase EptA/EptB	625.32	0.06253200103302857
PF07478	D-ala D-ala ligase C-terminus	624.378	0.06243780103147239
PF08238	Sel1 repeat	617.447	0.06174470102002237
PF01578	Cytochrome C assembly protein	615.548	0.06155480101688522
PF03315	Serine dehydratase beta chain	614.984	0.0614984010159535
PF00358	phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1	614.458	0.061445801015084546
PF07963	Prokaryotic N-terminal methylation motif	614.399	0.06143990101498708
PF00342	Phosphoglucose isomerase	614.328	0.06143280101486978
PF01295	Adenylate cyclase, class-I	613.293	0.06132930101315997
PF02786	Carbamoyl-phosphate synthase L chain, ATP binding domain	613.046	0.061304601012751925
PF02698	DUF218 domain	612.435	0.061243501011742536
PF04381	Putative exonuclease, RdgC	611.923	0.061192301010896726
PF00011	Hsp20/alpha crystallin family	608.325	0.060832501004952834
PF02705	K+ potassium transporter	608.049	0.06080490100449687
PF02470	MlaD protein	607.713	0.060771301003941805
PF02350	UDP-N-acetylglucosamine 2-epimerase	606.957	0.06069570100269289
PF06629	MltA-interacting protein MipA	605.914	0.06059140100096985
PF00795	Carbon-nitrogen hydrolase	605.184	0.0605184009997639
PF07728	AAA domain (dynein-related subfamily)	605.058	0.06050580099955574
PF08335	GlnD PII-uridylyltransferase	604.976	0.06049760099942029
PF01202	Shikimate kinase	603.808	0.06038080099749075
PF13183	4Fe-4S dicluster domain	601.784	0.0601784009941471
PF05036	Sporulation related domain	601.751	0.060175100994092574
PF01848	Hok/gef family	601.172	0.06011720099313607
PF00977	Histidine biosynthesis protein	600.922	0.060092200992723076
PF04069	Substrate binding domain of ABC-type glycine betaine transport system	599.679	0.059967900990669634
PF01648	4'-phosphopantetheinyl transferase superfamily	598.57	0.05985700098883757
PF03180	NLPA lipoprotein	595.778	0.05957780098422518
PF06445	GyrI-like small molecule binding domain	593.555	0.05935550098055278
PF01402	Ribbon-helix-helix protein, copG family	588.699	0.05886990097253068
PF00550	Phosphopantetheine attachment site	588.168	0.05881680097165347
PF08543	Phosphomethylpyrimidine kinase	587.088	0.05870880096986931
PF00877	NlpC/P60 family	585.045	0.05850450096649426
PF01061	ABC-2 type transporter	584.683	0.058468300965896246
PF03212	Pertactin	582.932	0.058293200963003604
PF01654	Cytochrome bd terminal oxidase subunit I	581.892	0.05818920096128552
PF03063	Prismane/CO dehydrogenase family	581.288	0.05812880096028771
PF03009	Glycerophosphoryl diester phosphodiesterase family	580.909	0.0580909009596616
PF04542	Sigma-70 region 2	579.931	0.05799310095804595
PF01189	16S rRNA methyltransferase RsmB/F	578.223	0.05782230095522432
PF07095	Intracellular growth attenuator protein IgaA	577.126	0.05771260095341209
PF00239	Resolvase, N terminal domain	575.946	0.05759460095146273
PF05708	Permuted papain-like amidase enzyme, YaeF/YiiX, C92 family	574.737	0.057473700949465446
PF01037	Lrp/AsnC ligand binding domain	573.11	0.05731100094677766
PF00346	Respiratory-chain NADH dehydrogenase, 49 Kd subunit	572.333	0.057233300945494045
PF01058	NADH ubiquinone oxidoreductase, 20 Kd subunit	571.025	0.05710250094333323
PF03170	Bacterial cellulose synthase subunit	570.809	0.057080900942976395
PF01522	Polysaccharide deacetylase	570.776	0.057077600942921886
PF03502	Nucleoside-specific channel-forming protein, Tsx	570.436	0.05704360094236021
PF00037	4Fe-4S binding domain	568.269	0.05682690093878032
PF00313	'Cold-shock' DNA-binding domain	567.937	0.05679370093823186
PF00285	Citrate synthase, C-terminal domain	566.7	0.05667000093618834
PF02837	Glycosyl hydrolases family 2, sugar binding domain	566.536	0.0566536009359174
PF00015	Methyl-accepting chemotaxis protein (MCP) signalling domain	565.611	0.0565611009343893
PF01136	Peptidase family U32	564.832	0.05648320093310239
PF03527	RHS protein	563.882	0.05638820093153299
PF02774	Semialdehyde dehydrogenase, dimerisation domain	563.446	0.05634460093081273
