Enzyme ID	Name	Copies per Million (CPM)	Relative Abundance
1.1.1.94	Glycerol-3-phosphate dehydrogenase (NAD(P)(+))	2439	0.24390001465595146
5.4.2.11	Phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)	2430.21	0.24302101460313236
2.4.2.10	Orotate phosphoribosyltransferase	2426.9	0.24269001458324257
2.7.8.13	Phospho-N-acetylmuramoyl-pentapeptide-transferase	2399.1	0.23991001441619236
6.5.1.2	DNA ligase (NAD(+))	2388.24	0.23882401435093462
2.1.3.3	Ornithine carbamoyltransferase	2387.66	0.23876601434744937
2.3.1.234	N(6)-L-threonylcarbamoyladenine synthase	2385.11	0.2385110143321265
1.3.1.98	UDP-N-acetylmuramate dehydrogenase	2380.95	0.23809501430712898
2.7.1.15	Ribokinase	2374.65	0.2374650142692723
6.3.2.10	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	2364.66	0.2364660142092424
6.1.1.4	Leucine--tRNA ligase	2360.36	0.2360360141834037
1.2.1.11	Aspartate-semialdehyde dehydrogenase	2343.45	0.23434501408179145
6.1.1.15	Proline--tRNA ligase	2335.39	0.23353901403335894
2.7.2.3	Phosphoglycerate kinase	2311.28	0.23112801388848198
1.1.1.27	L-lactate dehydrogenase	2306.81	0.23068101386162174
2.7.7.3	Pantetheine-phosphate adenylyltransferase	2288.56	0.22885601375195747
2.7.1.23	NAD(+) kinase	2285.07	0.22850701373098606
2.6.1.42	Branched-chain-amino-acid transaminase	2284.98	0.2284980137304453
3.5.1.28	N-acetylmuramoyl-L-alanine amidase	2281.86	0.2281860137116972
6.3.2.4	D-alanine--D-alanine ligase	2261.27	0.22612701358797185
2.7.1.144	Tagatose-6-phosphate kinase	2254.34	0.22543401354632953
2.7.1.71	Shikimate kinase	2248.23	0.2248230135096145
3.4.21.89	Signal peptidase I	2247.37	0.22473701350444678
2.6.1.16	Glutamine--fructose-6-phosphate transaminase (isomerizing)	2236.46	0.2236460134388886
3.6.1.27	Undecaprenyl-diphosphate phosphatase	2234.2	0.2234200134253082
5.3.1.6	Ribose-5-phosphate isomerase	2211.74	0.22117401329034606
6.1.1.16	Cysteine--tRNA ligase	2208.97	0.22089701327370112
2.1.1.182	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase	2195.99	0.2195990131957043
6.1.1.5	Isoleucine--tRNA ligase	2131.79	0.21317901280992652
6.3.4.21	Nicotinate phosphoribosyltransferase	2130.78	0.21307801280385746
2.7.1.40	Pyruvate kinase	2130.09	0.21300901279971124
3.6.4.13	RNA helicase	2125.21	0.2125210127703873
6.3.2.6	Phosphoribosylaminoimidazolesuccinocarboxamide synthase	2120.55	0.21205501274238536
3.5.4.33	tRNA(adenine(34)) deaminase	2119.7	0.21197001273727767
2.7.3.9	Phosphoenolpyruvate--protein phosphotransferase	2111.96	0.21119601269076804
4.2.1.3	Aconitate hydratase	2102	0.21020001263091842
2.5.1.54	3-deoxy-7-phosphoheptulonate synthase	2101.83	0.21018301262989686
5.4.2.10	Phosphoglucosamine mutase	2095.9	0.20959001259426352
1.15.1.1	Superoxide dismutase	2094.36	0.20943601258500963
2.7.4.22	UMP kinase	2093.83	0.20938301258182487
1.8.4.11	Peptide-methionine (S)-S-oxide reductase	2092.37	0.20923701257305172
2.1.1.33	tRNA (guanine(46)-N(7))-methyltransferase	2086.51	0.20865101253783902
1.5.1.3	Dihydrofolate reductase	2082.33	0.20823301251272136
2.4.1.18	1,4-alpha-glucan branching enzyme	2067.92	0.20679201242613168
3.5.4.16	GTP cyclohydrolase I	2048.1	0.20481001230703327
1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase	2045.48	0.2045480122912897
6.4.1.2	Acetyl-CoA carboxylase	2044.06	0.20440601228275693
1.97.1.4	[Formate-C-acetyltransferase]-activating enzyme	2041.35	0.20413501226647252
6.3.2.8	UDP-N-acetylmuramate--L-alanine ligase	2032.86	0.2032860122154561
1.4.1.13	Glutamate synthase (NADPH)	2032.59	0.20325901221383366
3.2.1.86	6-phospho-beta-glucosidase	2029.9	0.20299001219766952
4.1.1.31	Phosphoenolpyruvate carboxylase	2029.3	0.20293001219406406
3.2.2.23	DNA-formamidopyrimidine glycosylase	2026.84	0.20268401217928195
2.3.1.30	Serine O-acetyltransferase	2026.72	0.20267201217856085
2.7.1.30	Glycerol kinase	2019.95	0.20199501213787993
2.7.4.1	Polyphosphate kinase	2018.41	0.2018410121286261
2.1.2.3	Phosphoribosylaminoimidazolecarboxamide formyltransferase	2011.98	0.20119801208998822
1.5.1.20	Methylenetetrahydrofolate reductase (NAD(P)H)	2010.63	0.20106301208187605
7.3.2.1	ABC-type phosphate transporter	2010.13	0.20101301207887157
4.2.1.9	Dihydroxy-acid dehydratase	2009.93	0.20099301207766979
2.7.7.41	Phosphatidate cytidylyltransferase	2009.84	0.20098401207712893
2.4.2.7	Adenine phosphoribosyltransferase	2006.39	0.20063901205639792
3.2.2.27	Uracil-DNA glycosylase	2003.48	0.20034801203891167
6.1.1.21	Histidine--tRNA ligase	1999.37	0.1999370120142147
6.1.1.2	Tryptophan--tRNA ligase	1987.43	0.19874301194246724
2.7.4.25	(d)CMP kinase	1969.89	0.1969890118370694
3.1.1.29	Aminoacyl-tRNA hydrolase	1967.32	0.19673201182162625
4.3.2.2	Adenylosuccinate lyase	1960.48	0.1960480117805247
3.1.3.11	Fructose-bisphosphatase	1956.86	0.19568601175877212
3.5.99.6	Glucosamine-6-phosphate deaminase	1956.24	0.1956240117550465
6.3.4.5	Argininosuccinate synthase	1953.09	0.19530901173611817
2.1.1.228	tRNA (guanine(37)-N(1))-methyltransferase	1948.97	0.19489701171136112
5.1.1.1	Alanine racemase	1944.38	0.1944380116837798
2.5.1.47	Cysteine synthase	1943.92	0.19439201168101566
2.8.1.7	Cysteine desulfurase	1933.16	0.19331601161635883
2.4.1.227	acetylglucosaminyltransferase	1913.97	0.1913970115010461
2.7.4.3	Adenylate kinase	1910.16	0.1910160114781518
2.2.1.1	Transketolase	1905.02	0.19050201144726553
5.4.99.25	tRNA pseudouridine(55) synthase	1895.86	0.18958601139222309
2.7.7.18	Nicotinate-nucleotide adenylyltransferase	1888.3	0.18883001134679506
2.3.1.179	Beta-ketoacyl-[acyl-carrier-protein] synthase II	1885.76	0.1885760113315322
2.1.1.45	Thymidylate synthase	1870.48	0.18704801123971468
4.1.2.4	Deoxyribose-phosphate aldolase	1869.8	0.18698001123562855
1.1.1.86	Ketol-acid reductoisomerase (NADP(+))	1869.62	0.18696201123454692
6.3.4.19	tRNA(Ile)-lysidine synthetase	1868.29	0.18682901122655496
2.7.1.39	Homoserine kinase	1857.78	0.18577801116340037
6.3.4.13	Phosphoribosylamine--glycine ligase	1853.34	0.1853340111367204
4.2.1.2	Fumarate hydratase	1847.24	0.1847240111000655
2.3.1.54	Formate C-acetyltransferase	1846.21	0.18462101109387624
6.3.5.7	Glutaminyl-tRNA synthase (glutamine-hydrolyzing)	1844.54	0.1844540110838412
6.3.4.2	CTP synthase (glutamine hydrolyzing)	1827.94	0.18279401098409181
2.1.1.198	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	1815.24	0.1815240109077775
6.3.2.9	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	1812.13	0.18121301088908953
4.4.1.21	S-ribosylhomocysteine lyase	1811.24	0.1811240108837415
1.2.1.41	Glutamate-5-semialdehyde dehydrogenase	1808.04	0.1808040108645127
2.7.2.11	Glutamate 5-kinase	1800.72	0.18007201082052685
4.1.1.36	Phosphopantothenoylcysteine decarboxylase	1799.72	0.17997201081451783
2.7.7.85	Diadenylate cyclase	1796.96	0.179696010797933
5.1.3.1	Ribulose-phosphate 3-epimerase	1794.04	0.1794040107803867
1.1.1.44	Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)	1786.57	0.17865701073549947
2.7.4.9	dTMP kinase	1774.32	0.1774320106618892
4.3.1.19	Threonine ammonia-lyase	1773.81	0.17738101065882464
2.7.8.7	Holo-[acyl-carrier-protein] synthase	1765.72	0.1765720106102118
2.1.1.199	16S rRNA (cytosine(1402)-N(4))-methyltransferase	1754.25	0.1754250105412886
3.2.2.9	Adenosylhomocysteine nucleosidase	1750.68	0.17506801051983648
2.1.1.177	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase	1746.02	0.17460201049183452
2.4.2.14	Amidophosphoribosyltransferase	1740.2	0.17402001045686213
3.6.1.23	dUTP diphosphatase	1732.41	0.17324101041005202
1.8.4.12	Peptide-methionine (R)-S-oxide reductase	1726.64	0.1726640103753801
4.1.1.20	Diaminopimelate decarboxylase	1723.42	0.1723420103560311
3.5.4.10	IMP cyclohydrolase	1723.37	0.17233701035573065
1.17.1.8	4-hydroxy-tetrahydrodipicolinate reductase	1720.53	0.17205301033866507
3.1.26.3	Ribonuclease III	1713.21	0.17132101029467922
4.3.2.1	Argininosuccinate lyase	1712.23	0.17122301028879042
2.1.1.163	Demethylmenaquinone methyltransferase	1708.69	0.17086901026751852
3.2.1.23	Beta-galactosidase	1703.66	0.17036601023729328
3.1.1.96	D-aminoacyl-tRNA deacylase	1703.27	0.17032701023494976
2.7.1.26	Riboflavin kinase	1679.24	0.1679240100905535
6.3.4.3	Formate--tetrahydrofolate ligase	1668.86	0.16688601002818004
4.1.1.23	Orotidine-5'-phosphate decarboxylase	1655.06	0.16550600994525586
3.5.4.2	Adenine deaminase	1642.37	0.16423700986900164
2.3.1.180	Beta-ketoacyl-[acyl-carrier-protein] synthase III	1626.45	0.16264500977333837
1.1.1.42	Isocitrate dehydrogenase (NADP(+))	1617.07	0.16170700971697394
3.5.1.2	Glutaminase	1616.83	0.16168300971553176
4.1.2.13	Fructose-bisphosphate aldolase	1616.09	0.1616090097110851
2.5.1.15	Dihydropteroate synthase	1615.31	0.1615310097063981
2.4.2.1	Purine-nucleoside phosphorylase	1597.09	0.15970900959691411
2.1.2.2	Phosphoribosylglycinamide formyltransferase	1593.91	0.1593910095778055
5.4.2.2	Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	1586.19	0.158619009531416
4.2.3.4	3-dehydroquinate synthase	1581.75	0.15817500950473604
5.4.99.12	tRNA pseudouridine(38-40) synthase	1570.42	0.15704200943665408
2.4.2.18	Anthranilate phosphoribosyltransferase	1564.73	0.15647300940246286
6.3.4.18	5-(carboxyamino)imidazole ribonucleotide synthase	1556.09	0.15560900935054509
2.1.2.9	Methionyl-tRNA formyltransferase	1530.61	0.1530610091974358
3.1.4.52	Cyclic-guanylate-specific phosphodiesterase	1524.32	0.15243200915963917
3.5.4.9	Methenyltetrahydrofolate cyclohydrolase	1523.39	0.15233900915405083
4.2.1.10	3-dehydroquinate dehydratase	1521.5	0.1521500091426938
2.5.1.75	tRNA dimethylallyltransferase	1521.43	0.15214300914227316
3.5.2.3	Dihydroorotase	1513.86	0.151386009096785
4.99.1.1	Protoporphyrin ferrochelatase	1510.38	0.1510380090758737
3.1.13.1	Exoribonuclease II	1497.15	0.14971500899637463
3.4.21.88	Repressor LexA	1492.44	0.14924400896807224
2.1.3.15	Acetyl-CoA carboxytransferase	1491.58	0.14915800896290451
1.5.1.5	Methylenetetrahydrofolate dehydrogenase (NADP(+))	1484.16	0.14841600891831774
4.2.3.5	Chorismate synthase	1481.9	0.14819000890473738
6.3.3.1	Phosphoribosylformylglycinamidine cyclo-ligase	1468.66	0.14686600882517822
3.4.23.36	Signal peptidase II	1467.64	0.14676400881904905
3.2.1.1	Alpha-amylase	1465.23	0.14652300880456734
2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase	1463.23	0.14632300879254936
5.4.99.18	5-(carboxyamino)imidazole ribonucleotide mutase	1453.05	0.14530500873137772
6.3.1.20	Lipoate--protein ligase	1452.08	0.14520800872554898
2.1.2.1	Glycine hydroxymethyltransferase	1451.41	0.14514100872152297
2.7.6.5	GTP diphosphokinase	1450.59	0.14505900871659558
3.4.21.107	Peptidase Do	1449.89	0.14498900871238932
2.7.7.23	UDP-N-acetylglucosamine diphosphorylase	1449.67	0.14496700871106732
1.1.1.22	UDP-glucose 6-dehydrogenase	1445.9	0.14459000868841337
2.1.1.176	16S rRNA (cytosine(967)-C(5))-methyltransferase	1440.38	0.14403800865524372
5.3.1.26	Galactose-6-phosphate isomerase	1438.29	0.14382900864268489
1.1.1.60	2-hydroxy-3-oxopropionate reductase	1434.89	0.14348900862225428
6.3.2.5	Phosphopantothenate--cysteine ligase (CTP)	1432.92	0.14329200861041655
5.3.1.5	Xylose isomerase	1413.04	0.14130400849095762
2.7.7.2	FAD synthase	1411.5	0.14115000848170378
3.6.1.66	XTP/dITP diphosphatase	1405.54	0.14055400844589014
3.6.5.n1	Elongation factor 4	1403.53	0.14035300843381204
4.3.1.17	L-serine ammonia-lyase	1399.67	0.1399670084106173
3.4.21.53	Endopeptidase La	1391.27	0.1391270083601417
1.1.5.3	Glycerol-3-phosphate dehydrogenase	1386.37	0.1386370083306976
3.6.1.1	Inorganic diphosphatase	1377.1	0.13771000827499413
1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	1375.99	0.13759900826832416
4.1.2.25	Dihydroneopterin aldolase	1375.09	0.13750900826291607
2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	1361.39	0.13613900818059277
5.3.1.12	Glucuronate isomerase	1357.98	0.13579800816010207
1.7.2.3	Trimethylamine-N-oxide reductase	1355.29	0.13552900814393787
2.1.1.207	tRNA (cytidine(34)-2'-O)-methyltransferase	1353.57	0.13535700813360238
1.1.1.49	Glucose-6-phosphate dehydrogenase (NADP(+))	1335.18	0.13351800802309688
2.7.1.180	FAD:protein FMN transferase	1326.03	0.1326030079681145
1.5.1.2	Pyrroline-5-carboxylate reductase	1324.44	0.1324440079585602
2.7.1.24	Dephospho-CoA kinase	1324.21	0.13242100795717815
1.17.7.4	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	1322.52	0.1322520079470229
2.7.7.72	CCA tRNA nucleotidyltransferase	1309.71	0.13097100787004765
2.5.1.19	3-phosphoshikimate 1-carboxyvinyltransferase	1304.59	0.13045900783928155
2.7.9.1	Pyruvate, phosphate dikinase	1301.43	0.13014300782029312
2.7.7.24	Glucose-1-phosphate thymidylyltransferase	1297.71	0.12977100779793965
2.7.7.65	Diguanylate cyclase	1295.7	0.12957000778586156
2.1.3.2	Aspartate carbamoyltransferase	1285.51	0.12855100772462982
3.1.3.5	5'-nucleotidase	1282.03	0.1282030077037185
3.6.3.2	Transferred entry 7.2.2.14	1279.23	0.12792300768689333
1.17.1.9	Formate dehydrogenase	1277.28	0.12772800767517575
5.1.3.2	UDP-glucose 4-epimerase	1277.07	0.12770700767391385
2.4.1.21	Starch synthase	1269.94	0.12699400763106972
3.1.3.48	Protein-tyrosine-phosphatase	1262.23	0.1262230075847403
6.1.1.22	Asparagine--tRNA ligase	1255.64	0.125564007545141
3.6.3.31	Transferred entry 7.6.2.11	1246.84	0.1246840074922618
2.3.3.13	2-isopropylmalate synthase	1240.91	0.12409100745662843
2.3.1.8	Phosphate acetyltransferase	1235.82	0.1235820074260426
2.1.1.193	16S rRNA (uracil(1498)-N(3))-methyltransferase	1224.05	0.12240500735531668
2.4.2.22	Xanthine phosphoribosyltransferase	1221.66	0.12216600734095517
5.3.3.2	Isopentenyl-diphosphate Delta-isomerase	1221.01	0.12210100733704933
6.3.3.2	5-formyltetrahydrofolate cyclo-ligase	1214.39	0.12143900729726974
2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	1212.6	0.12126000728651364
3.6.3.34	Transferred entry 7.2.2.16	1210.56	0.12105600727425528
2.5.1.78	6,7-dimethyl-8-ribityllumazine synthase	1198.34	0.1198340072008253
6.3.4.14	Biotin carboxylase	1190.24	0.11902400715215239
6.3.1.5	NAD(+) synthase	1183.66	0.11836600711261316
4.2.1.46	dTDP-glucose 4,6-dehydratase	1180.97	0.11809700709644896
1.7.2.2	Nitrite reductase (cytochrome  ammonia-forming)	1178.49	0.11784900708154662
2.1.1.13	Methionine synthase	1177.97	0.11779700707842196
2.5.1.74	1,4-dihydroxy-2-naphthoate polyprenyltransferase	1175	0.11750000706057522
2.4.99.17	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	1174.27	0.11742700705618865
1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	1173.84	0.11738400705360477
4.2.3.1	Threonine synthase	1172.42	0.11724200704507201
6.2.1.5	Succinate--CoA ligase (ADP-forming)	1170.81	0.1170810070353975
2.5.1.18	Glutathione transferase	1165.22	0.1165220070018072
3.1.26.11	Ribonuclease Z	1163.08	0.11630800698894793
1.1.1.25	Shikimate dehydrogenase	1160.51	0.1160510069735048
3.6.3.3	Transferred entry 7.2.2.21	1159.53	0.11595300696761598
1.1.1.17	Mannitol-1-phosphate 5-dehydrogenase	1149.31	0.11493100690620402
1.7.99.4	Nitrate reductase	1144.68	0.11446800687838234
3.4.11.4	Tripeptide aminopeptidase	1138.92	0.1138920068437705
4.2.1.136	ADP-dependent NAD(P)H-hydrate dehydratase	1138.08	0.11380800683872293
2.3.1.9	Acetyl-CoA C-acetyltransferase	1137.83	0.11378300683722069
2.7.1.148	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	1136.5	0.11365000682922871
2.5.1.61	Hydroxymethylbilane synthase	1133.6	0.1133600068118026
3.2.2.n1	Cytokinin riboside 5'-monophosphate phosphoribohydrolase	1131.93	0.11319300680176758
3.2.1.22	Alpha-galactosidase	1131.13	0.1131130067969604
1.1.1.169	2-dehydropantoate 2-reductase	1128.37	0.11283700678037553
2.7.1.2	Glucokinase	1127.44	0.11274400677478717
2.7.1.191	Protein-N(pi)-phosphohistidine--D-mannose phosphotransferase	1127.4	0.11274000677454683
1.17.4.2	Ribonucleoside-triphosphate reductase (thioredoxin)	1125.87	0.11258700676535303
2.5.1.48	Cystathionine gamma-synthase	1122.35	0.11223500674420137
2.3.1.157	Glucosamine-1-phosphate N-acetyltransferase	1119.77	0.11197700672869815
2.8.1.4	tRNA uracil 4-sulfurtransferase	1110.87	0.11108700667521804
3.1.11.2	Exodeoxyribonuclease III	1109.22	0.1109220066653032
5.1.3.9	N-acylglucosamine-6-phosphate 2-epimerase	1108.56	0.11085600666133726
1.1.1.28	D-lactate dehydrogenase	1107.21	0.1107210066532251
6.3.4.15	Biotin--[biotin carboxyl-carrier protein] ligase	1107.12	0.11071200665268427
6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	1104.92	0.11049200663946449
2.4.2.3	Uridine phosphorylase	1098.3	0.1098300065996849
5.3.1.8	Mannose-6-phosphate isomerase	1097.86	0.10978600659704095
4.2.1.51	Prephenate dehydratase	1094.41	0.10944100657630991
2.1.1.192	23S rRNA (adenine(2503)-C(2))-methyltransferase	1087	0.10870000653178322
2.7.11.32	[Pyruvate, phosphate dikinase] kinase	1086.7	0.10867000652998052
2.7.4.27	([Pyruvate, phosphate dikinase] phosphate) phosphotransferase	1086.7	0.10867000652998052
4.1.1.18	Lysine decarboxylase	1072.05	0.10720500644194864
4.1.1.48	Indole-3-glycerol-phosphate synthase	1064.79	0.1064790063983233
3.1.26.8	Ribonuclease M5	1058.52	0.10585200636064687
3.5.1.1	Asparaginase	1055.23	0.10552300634087727
1.4.4.2	Glycine dehydrogenase (aminomethyl-transferring)	1045.87	0.10458700628463301
2.7.2.8	Acetylglutamate kinase	1040.1	0.1040100062499611
1.18.1.2	Ferredoxin--NADP(+) reductase	1033.93	0.10339300621288558
4.2.1.8	Mannonate dehydratase	1029.26	0.10292600618482355
6.1.1.12	Aspartate--tRNA ligase	1020.37	0.10203700613140353
1.8.5.3	Respiratory dimethylsulfoxide reductase	1019.53	0.10195300612635597
1.7.1.7	GMP reductase	1013.07	0.10130700608753783
2.8.1.13	tRNA-uridine 2-sulfurtransferase	1005.34	0.10053400604108827
1.17.1.4	Xanthine dehydrogenase	998.995	0.09989950600296114
3.6.3.12	Transferred entry 7.2.2.6	996.952	0.09969520599068477
2.7.1.6	Galactokinase	994.116	0.09941160597364324
2.7.7.42	[Glutamine synthetase] adenylyltransferase	990.379	0.09903790595118761
5.4.3.8	Glutamate-1-semialdehyde 2,1-aminomutase	989.425	0.09894250594545502
2.3.1.39	[Acyl-carrier-protein] S-malonyltransferase	986.305	0.09863050592670694
5.1.99.6	NAD(P)H-hydrate epimerase	984.821	0.09848210591778958
3.4.21.105	Rhomboid protease	978.551	0.09785510588011315
2.4.2.4	Thymidine phosphorylase	974.049	0.09740490585306062
6.3.2.2	Glutamate--cysteine ligase	968.772	0.09687720582135113
3.4.11.1	Leucyl aminopeptidase	966.855	0.09668550580983187
4.3.1.18	D-serine ammonia-lyase	964.989	0.0964989057986191
3.1.3.2	Acid phosphatase	958.241	0.09582410575807035
4.3.2.10	Imidazole glycerol-phosphate synthase	951.032	0.09510320571475148
2.6.1.9	Histidinol-phosphate transaminase	949.493	0.09494930570550363
3.6.3.4	Transferred entry 7.2.2.9	945.873	0.09458730568375105
6.1.1.23	Aspartate--tRNA(Asn) ligase	945.515	0.09455150568159981
4.2.1.24	Porphobilinogen synthase	942.68	0.0942680056645643
2.7.1.35	Pyridoxal kinase	941.003	0.09410030565448721
2.7.7.56	tRNA nucleotidyltransferase	940.19	0.09401900564960189
1.4.3.16	L-aspartate oxidase	932.513	0.0932513056034708
2.1.1.63	Methylated-DNA--[protein]-cysteine S-methyltransferase	932.07	0.09320700560080881
2.9.1.1	L-seryl-tRNA(Sec) selenium transferase	931.257	0.09312570559592348
1.4.1.16	Diaminopimelate dehydrogenase	930.637	0.09306370559219791
3.2.1.26	Beta-fructofuranosidase	929.812	0.09298120558724048
1.12.99.6	Hydrogenase (acceptor)	927.559	0.09275590557370221
2.7.1.31	Glycerate 3-kinase	926.052	0.09260520556464664
1.1.1.1	Alcohol dehydrogenase	924.538	0.09245380555554901
2.2.1.7	1-deoxy-D-xylulose-5-phosphate synthase	924.257	0.09242570555386048
2.7.7.4	Sulfate adenylyltransferase	922.129	0.09221290554107334
4.1.1.17	Ornithine decarboxylase	919.27	0.0919270055238936
3.6.1.13	ADP-ribose diphosphatase	919.01	0.09190100552233127
3.2.1.21	Beta-glucosidase	915.478	0.09154780550110747
1.17.99.6	Epoxyqueuosine reductase	910.968	0.09109680547400688
1.8.1.7	Glutathione-disulfide reductase	901.171	0.09011710541513672
