Enzyme ID	Name	Copies per Million (CPM)	Relative Abundance
3.1.3.5	5'-nucleotidase	2330.58	0.23305802981511384
3.1.22.4	Crossover junction endodeoxyribonuclease	2329.3	0.2329300297987388
1.1.1.86	Ketol-acid reductoisomerase (NADP(+))	2320.89	0.2320890296911496
1.15.1.1	Superoxide dismutase	2310.69	0.23106902956066103
1.7.2.3	Trimethylamine-N-oxide reductase	2278.44	0.22784402914808674
1.17.1.4	Xanthine dehydrogenase	2274.79	0.22747902910139225
3.1.3.11	Fructose-bisphosphatase	2271.14	0.2271140290546978
5.99.1.2	Transferred entry 5.6.2.1	2252.29	0.22522902881354973
4.1.2.13	Fructose-bisphosphate aldolase	2242.48	0.2242480286880504
4.2.1.33	3-isopropylmalate dehydratase	2222.5	0.2222500284324462
2.7.4.1	Polyphosphate kinase	2208.4	0.2208400282520649
6.3.2.4	D-alanine--D-alanine ligase	2198.3	0.2198300281228556
2.5.1.6	Methionine adenosyltransferase	2197.35	0.2197350281107022
4.2.1.20	Tryptophan synthase	2192.96	0.21929602805454093
2.7.2.4	Aspartate kinase	2181.63	0.21816302790959624
2.4.1.129	Peptidoglycan glycosyltransferase	2174.78	0.2174780278219642
6.3.5.3	Phosphoribosylformylglycinamidine synthase	2167.11	0.21671102772384188
3.1.26.4	Ribonuclease H	2165.68	0.21656802770554784
3.5.1.28	N-acetylmuramoyl-L-alanine amidase	2165.44	0.21654402770247752
1.12.99.6	Hydrogenase (acceptor)	2131.42	0.21314202726725962
5.3.1.12	Glucuronate isomerase	2123.1	0.21231002716082184
6.3.4.5	Argininosuccinate synthase	2108.67	0.21086702697621884
3.5.99.6	Glucosamine-6-phosphate deaminase	2072.63	0.20726302651515904
1.2.1.11	Aspartate-semialdehyde dehydrogenase	2070.09	0.2070090264826648
2.7.1.17	Xylulokinase	2068.78	0.206878026465906
2.4.2.9	Uracil phosphoribosyltransferase	2056.68	0.20566802631111067
2.7.1.30	Glycerol kinase	2051.84	0.20518402624919255
1.17.1.9	Formate dehydrogenase	2044.1	0.2044100261501747
4.2.1.11	Phosphopyruvate hydratase	2042.55	0.20425502613034557
3.1.11.6	Exodeoxyribonuclease VII	2030.99	0.20309902598245844
3.4.11.18	Methionyl aminopeptidase	2028.18	0.20281802594651013
5.3.1.9	Glucose-6-phosphate isomerase	2023.37	0.20233702588497576
2.7.1.71	Shikimate kinase	2022.94	0.20229402587947481
1.1.1.1	Alcohol dehydrogenase	2008.86	0.20088602569934932
2.4.2.29	tRNA-guanine(34) transglycosylase	2003.4	0.20034002562949954
4.2.1.46	dTDP-glucose 4,6-dehydratase	2000.8	0.20008002559623772
6.3.1.2	Glutamine synthetase	1995.03	0.1995030255224221
6.1.1.4	Leucine--tRNA ligase	1969.99	0.19699902520208534
2.7.8.13	Phospho-N-acetylmuramoyl-pentapeptide-transferase	1967.49	0.19674902517010287
5.1.3.1	Ribulose-phosphate 3-epimerase	1930.22	0.1930220246933077
2.3.1.16	Acetyl-CoA C-acyltransferase	1927.03	0.192703024652498
2.3.1.15	Glycerol-3-phosphate 1-O-acyltransferase	1921.39	0.19213902458034549
2.7.4.8	Guanylate kinase	1920.35	0.19203502456704075
1.3.98.3	Coproporphyrinogen dehydrogenase	1912.1	0.19121002446149848
2.7.6.1	Ribose-phosphate diphosphokinase	1905.21	0.19052102437335472
2.1.1.163	Demethylmenaquinone methyltransferase	1902.81	0.1902810243426515
2.8.1.7	Cysteine desulfurase	1901.23	0.19012302432243855
6.3.4.13	Phosphoribosylamine--glycine ligase	1894.69	0.18946902423877232
3.6.1.1	Inorganic diphosphatase	1894.46	0.18944602423582993
5.1.3.22	L-ribulose-5-phosphate 3-epimerase	1886.83	0.18868302413821933
2.3.1.41	Beta-ketoacyl-[acyl-carrier-protein] synthase I	1877.56	0.1877560240196282
2.7.1.11	6-phosphofructokinase	1862.47	0.18624702382658181
3.2.1.86	6-phospho-beta-glucosidase	1856.81	0.18568102375417342
6.1.1.17	Glutamate--tRNA ligase	1848.51	0.18485102364799152
4.1.2.25	Dihydroneopterin aldolase	1843.24	0.1843240235805724
6.1.1.16	Cysteine--tRNA ligase	1817.08	0.18170802324590746
2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	1812.75	0.18127502319051378
3.4.21.107	Peptidase Do	1803.76	0.1803760230755047
2.5.1.54	3-deoxy-7-phosphoheptulonate synthase	1790.38	0.17903802290433435
2.1.2.1	Glycine hydroxymethyltransferase	1789.29	0.17892902289038995
2.3.1.234	N(6)-L-threonylcarbamoyladenine synthase	1785.39	0.17853902284049727
1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase	1782.17	0.1782170227993038
6.3.4.4	Adenylosuccinate synthase	1777.38	0.1777380227380253
5.3.1.5	Xylose isomerase	1776.66	0.17766602272881435
2.3.1.30	Serine O-acetyltransferase	1775.25	0.17752502271077622
3.1.1.29	Aminoacyl-tRNA hydrolase	1765.26	0.17652602258297412
6.1.1.11	Serine--tRNA ligase	1762.7	0.17627002255022403
6.1.1.19	Arginine--tRNA ligase	1756.08	0.17560802246553436
1.1.5.3	Glycerol-3-phosphate dehydrogenase	1751.53	0.17515302240732622
6.3.2.6	Phosphoribosylaminoimidazolesuccinocarboxamide synthase	1750.39	0.17503902239274222
6.1.1.5	Isoleucine--tRNA ligase	1749.62	0.17496202238289155
2.3.1.54	Formate C-acetyltransferase	1746.67	0.17466702234515225
1.7.2.2	Nitrite reductase (cytochrome  ammonia-forming)	1743.35	0.17433502230267947
4.3.2.1	Argininosuccinate lyase	1740.37	0.1740370222645563
6.3.5.2	GMP synthase (glutamine-hydrolyzing)	1738.78	0.17387802224421545
4.1.1.18	Lysine decarboxylase	1738.75	0.17387502224383164
3.6.3.31	Transferred entry 7.6.2.11	1738.47	0.17384702224024962
2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase	1735.28	0.17352802219943994
6.1.1.9	Valine--tRNA ligase	1732.67	0.1732670221660502
3.5.4.16	GTP cyclohydrolase I	1722.98	0.17229802204208602
4.1.2.4	Deoxyribose-phosphate aldolase	1719.56	0.17195602199833396
4.1.1.19	Arginine decarboxylase	1718.66	0.17186602198682024
3.2.2.27	Uracil-DNA glycosylase	1711.14	0.1711140218906169
1.97.1.4	[Formate-C-acetyltransferase]-activating enzyme	1710.55	0.171055021883069
4.3.1.17	L-serine ammonia-lyase	1705.75	0.1705750218216626
3.6.1.27	Undecaprenyl-diphosphate phosphatase	1698.85	0.16988502173339087
1.8.4.11	Peptide-methionine (S)-S-oxide reductase	1687.39	0.1687390215867831
4.2.1.3	Aconitate hydratase	1681.38	0.16813802150989715
6.3.2.9	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	1679.25	0.16792502148264807
2.7.1.23	NAD(+) kinase	1675.78	0.16757802143825634
2.4.1.18	1,4-alpha-glucan branching enzyme	1671.98	0.16719802138964293
2.1.1.199	16S rRNA (cytosine(1402)-N(4))-methyltransferase	1671.74	0.1671740213865726
2.7.7.8	Polyribonucleotide nucleotidyltransferase	1671.2	0.1671200213796644
2.4.1.25	4-alpha-glucanotransferase	1660.83	0.16608302124700094
2.7.1.33	Pantothenate kinase	1655.2	0.16552002117497636
2.5.1.15	Dihydropteroate synthase	1654.02	0.16540202115988062
3.4.21.53	Endopeptidase La	1650.23	0.16502302111139514
2.7.4.3	Adenylate kinase	1647.23	0.16472302107301615
2.7.7.4	Sulfate adenylyltransferase	1638.52	0.1638520209615891
2.7.4.22	UMP kinase	1636.53	0.16365302093613102
1.18.1.2	Ferredoxin--NADP(+) reductase	1635.19	0.1635190209189884
2.3.1.179	Beta-ketoacyl-[acyl-carrier-protein] synthase II	1633.31	0.16333102089493753
6.1.1.7	Alanine--tRNA ligase	1632.21	0.16322102088086524
5.1.1.3	Glutamate racemase	1629.32	0.1629320208438935
2.2.1.1	Transketolase	1615.66	0.16156602066914108
2.7.2.3	Phosphoglycerate kinase	1615.19	0.16151902066312837
1.1.1.60	2-hydroxy-3-oxopropionate reductase	1611.69	0.16116902061835287
5.4.2.10	Phosphoglucosamine mutase	1609.73	0.1609730205932786
3.5.4.33	tRNA(adenine(34)) deaminase	1608.91	0.1608910205827883
3.1.13.1	Exoribonuclease II	1607.02	0.16070202055860955
2.7.7.3	Pantetheine-phosphate adenylyltransferase	1600.87	0.16008702047993256
2.4.2.10	Orotate phosphoribosyltransferase	1598.95	0.15989502045537002
1.5.1.3	Dihydrofolate reductase	1592.76	0.15927602037618133
2.3.1.180	Beta-ketoacyl-[acyl-carrier-protein] synthase III	1590.12	0.1590120203424078
1.8.5.3	Respiratory dimethylsulfoxide reductase	1587.81	0.15878102031285599
4.1.2.40	Tagatose-bisphosphate aldolase	1585.62	0.1585620202848393
2.1.1.33	tRNA (guanine(46)-N(7))-methyltransferase	1583.5	0.15835002025771813
2.1.1.13	Methionine synthase	1581.65	0.15816502023405107
3.1.26.5	Ribonuclease P	1581.27	0.15812702022918976
1.3.1.98	UDP-N-acetylmuramate dehydrogenase	1577.56	0.1577560201817277
2.1.1.182	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase	1576.02	0.15760202016202648
1.8.4.12	Peptide-methionine (R)-S-oxide reductase	1574.68	0.15746802014488387
2.7.2.1	Acetate kinase	1567.65	0.15676502005494908
4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	1518.79	0.151879019429883
2.1.2.3	Phosphoribosylaminoimidazolecarboxamide formyltransferase	1510.69	0.15106901932625968
2.7.2.11	Glutamate 5-kinase	1510.53	0.1510530193242128
2.3.1.9	Acetyl-CoA C-acetyltransferase	1509.86	0.15098601931564148
6.1.1.1	Tyrosine--tRNA ligase	1509.03	0.1509030193050233
2.5.1.74	1,4-dihydroxy-2-naphthoate polyprenyltransferase	1507.82	0.15078201928954377
2.1.1.63	Methylated-DNA--[protein]-cysteine S-methyltransferase	1502.49	0.15024901922135708
1.1.1.205	IMP dehydrogenase	1499.32	0.14993201918080326
2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific)	1497.74	0.14977401916059033
4.99.1.1	Protoporphyrin ferrochelatase	1494.44	0.1494440191183734
1.6.1.1	NAD(P)(+) transhydrogenase (Si-specific)	1487.18	0.14871801902549622
6.3.4.19	tRNA(Ile)-lysidine synthetase	1477.09	0.14770901889641483
4.1.1.20	Diaminopimelate decarboxylase	1476.9	0.14769001889398417
6.1.1.3	Threonine--tRNA ligase	1474.04	0.14740401885739618
2.4.2.8	Hypoxanthine phosphoribosyltransferase	1471.41	0.14714101882375058
2.1.1.176	16S rRNA (cytosine(967)-C(5))-methyltransferase	1471.39	0.14713901882349473
2.3.3.9	Malate synthase	1471.15	0.1471150188204244
4.3.3.7	4-hydroxy-tetrahydrodipicolinate synthase	1469.15	0.1469150187948384
5.1.3.4	L-ribulose-5-phosphate 4-epimerase	1466.98	0.14669801876707758
2.4.2.18	Anthranilate phosphoribosyltransferase	1454.06	0.14540601860179198
5.3.1.6	Ribose-5-phosphate isomerase	1453.59	0.1453590185957793
6.1.1.10	Methionine--tRNA ligase	1453.32	0.14533201859232517
3.1.4.46	Glycerophosphodiester phosphodiesterase	1448.43	0.14484301852976741
2.4.1.12	Cellulose synthase (UDP-forming)	1448.05	0.14480501852490607
1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	1447.06	0.144706018512241
3.6.1.23	dUTP diphosphatase	1436.29	0.14362901837446035
6.2.1.5	Succinate--CoA ligase (ADP-forming)	1421.27	0.1421270181823095
4.2.3.4	3-dehydroquinate synthase	1418.58	0.14185801814789628
2.1.1.198	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	1416.99	0.14169901812755545
2.7.11.5	[Isocitrate dehydrogenase (NADP(+))] kinase	1414.77	0.14147701809915497
3.1.1.96	D-aminoacyl-tRNA deacylase	1414.32	0.14143201809339812
3.6.3.12	Transferred entry 7.2.2.6	1409.14	0.14091401802713038
1.4.4.2	Glycine dehydrogenase (aminomethyl-transferring)	1408.51	0.1408510180190708
3.4.23.36	Signal peptidase II	1402.45	0.14024501794154517
4.3.2.2	Adenylosuccinate lyase	1380.07	0.13800701765523782
2.4.2.7	Adenine phosphoribosyltransferase	1378.16	0.13781601763080317
2.5.1.19	3-phosphoshikimate 1-carboxyvinyltransferase	1376.4	0.1376400176082875
2.5.1.18	Glutathione transferase	1363.97	0.1363970174492705
2.7.1.31	Glycerate 3-kinase	1363.72	0.13637201744607225
2.5.1.47	Cysteine synthase	1352.29	0.1352290172998482
1.5.1.20	Methylenetetrahydrofolate reductase (NAD(P)H)	1348.71	0.1348710172540493
4.2.1.126	N-acetylmuramic acid 6-phosphate etherase	1346.67	0.13466701722795157
1.1.1.103	L-threonine 3-dehydrogenase	1346.37	0.13463701722411364
2.7.7.23	UDP-N-acetylglucosamine diphosphorylase	1340.66	0.13406601715106561
2.1.2.10	Aminomethyltransferase	1340.44	0.13404401714825115
5.4.2.11	Phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)	1339.05	0.13390501713046887
1.8.1.2	Assimilatory sulfite reductase (NADPH)	1336.26	0.13362601709477642
2.7.2.8	Acetylglutamate kinase	1334.53	0.1334530170726445
2.5.1.48	Cystathionine gamma-synthase	1332.16	0.1332160170423251
3.5.1.16	Acetylornithine deacetylase	1332.02	0.13320201704053408
6.3.2.10	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	1331.48	0.13314801703362586
2.4.99.17	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	1329.79	0.13297901701200568
3.4.21.89	Signal peptidase I	1329.48	0.13294801700803988
1.6.5.3	Transferred entry 7.1.1.2	1321.25	0.13212501690275347
2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	1315.08	0.13150801682382063
2.1.1.228	tRNA (guanine(37)-N(1))-methyltransferase	1305.82	0.13058201670535743
2.4.2.17	ATP phosphoribosyltransferase	1303.21	0.13032101667196772
1.2.1.38	N-acetyl-gamma-glutamyl-phosphate reductase	1294.78	0.1294780165641227
3.2.1.28	Alpha,alpha-trehalase	1293.89	0.12938901655273694
2.1.3.3	Ornithine carbamoyltransferase	1293.63	0.12936301654941076
1.2.1.41	Glutamate-5-semialdehyde dehydrogenase	1293.52	0.12935201654800352
2.7.7.72	CCA tRNA nucleotidyltransferase	1292.26	0.12922601653188434
1.1.1.37	Malate dehydrogenase	1291.56	0.1291560165229292
3.6.1.8	ATP diphosphatase	1287.4	0.12874001646971037
3.1.26.3	Ribonuclease III	1287.08	0.12870801646561658
2.7.7.56	tRNA nucleotidyltransferase	1284.7	0.12847001643516923
1.1.1.94	Glycerol-3-phosphate dehydrogenase (NAD(P)(+))	1281.39	0.1281390163928244
6.3.1.1	Aspartate--ammonia ligase	1280.58	0.12805801638246206
5.4.2.2	Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	1273.4	0.12734001629060834
2.7.1.180	FAD:protein FMN transferase	1272.85	0.12728501628357217
2.3.1.39	[Acyl-carrier-protein] S-malonyltransferase	1269.86	0.12698601624532108
6.3.2.1	Pantoate--beta-alanine ligase (AMP-forming)	1269.62	0.12696201624225076
2.1.1.177	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase	1269.43	0.12694301623982013
4.1.99.1	Tryptophanase	1266.98	0.12669801620847726
6.3.3.3	Dethiobiotin synthase	1264.45	0.12644501617611095
2.6.1.42	Branched-chain-amino-acid transaminase	1262.74	0.12627401615423492
2.7.1.26	Riboflavin kinase	1255.25	0.12552501605841535
3.2.1.177	Alpha-D-xyloside xylohydrolase	1252.75	0.12527501602643284
1.6.1.2	NAD(P)(+) transhydrogenase (Re/Si-specific)	1251.95	0.12519501601619845
2.1.1.207	tRNA (cytidine(34)-2'-O)-methyltransferase	1250.06	0.12500601599201966
5.1.1.7	Diaminopimelate epimerase	1236.44	0.12364401581777898
2.7.7.41	Phosphatidate cytidylyltransferase	1233.51	0.12335101578029549
3.5.1.2	Glutaminase	1233.21	0.1233210157764576
3.6.1.40	Guanosine-5'-triphosphate,3'-diphosphate diphosphatase	1230.83	0.12308301574601023
3.4.21.88	Repressor LexA	1230.02	0.12300201573564791
4.3.1.1	Aspartate ammonia-lyase	1228.97	0.12289701572221526
2.7.9.2	Pyruvate, water dikinase	1226.56	0.12265601569138411
6.1.1.15	Proline--tRNA ligase	1224.19	0.12241901566106472
2.1.1.192	23S rRNA (adenine(2503)-C(2))-methyltransferase	1220.25	0.12202501561066029
2.6.1.52	Phosphoserine transaminase	1214.11	0.12141101553211125
4.1.1.36	Phosphopantothenoylcysteine decarboxylase	1208.97	0.12089701546635523
2.5.1.17	Corrinoid adenosyltransferase	1204.54	0.12045401540968222
1.8.1.9	Thioredoxin-disulfide reductase	1203.75	0.12037501539957575
4.2.1.42	Galactarate dehydratase	1199.26	0.11992601534213518
1.3.1.76	Precorrin-2 dehydrogenase	1198.06	0.11980601532678356
2.7.1.39	Homoserine kinase	1197.88	0.11978801532448084
5.3.1.14	L-rhamnose isomerase	1197.67	0.11976701532179432
1.8.1.8	Protein-disulfide reductase	1194.83	0.11948301528546218
6.1.1.2	Tryptophan--tRNA ligase	1191.55	0.11915501524350113
6.3.2.8	UDP-N-acetylmuramate--L-alanine ligase	1191.5	0.11915001524286149
1.11.1.21	Catalase peroxidase	1188.99	0.11889901521075107
3.5.2.3	Dihydroorotase	1188.13	0.11881301519974909
6.1.1.21	Histidine--tRNA ligase	1185.95	0.11859501517186033
2.4.2.1	Purine-nucleoside phosphorylase	1182.44	0.1182440151269569
1.8.1.7	Glutathione-disulfide reductase	1181.82	0.11818201511902522
3.2.1.22	Alpha-galactosidase	1180.68	0.11806801510444122
4.2.1.8	Mannonate dehydratase	1179.86	0.11798601509395094
6.4.1.2	Acetyl-CoA carboxylase	1179.11	0.1179110150843562
3.2.2.9	Adenosylhomocysteine nucleosidase	1178.99	0.11789901508282104
2.1.3.15	Acetyl-CoA carboxytransferase	1176.91	0.11769101505621159
5.3.1.17	5-dehydro-4-deoxy-D-glucuronate isomerase	1174.32	0.11743201502307772
3.4.24.70	Oligopeptidase A	1172.13	0.11721301499506105
1.1.1.85	3-isopropylmalate dehydrogenase	1169.63	0.11696301496307855
3.6.3.24	Transferred entry 7.2.2.11	1167.59	0.1167590149369808
2.1.1.35	tRNA (uracil(54)-C(5))-methyltransferase	1166.93	0.11669301492853745
5.4.99.25	tRNA pseudouridine(55) synthase	1165.18	0.11651801490614969
2.5.1.78	6,7-dimethyl-8-ribityllumazine synthase	1158.72	0.1158720148235069
2.7.7.24	Glucose-1-phosphate thymidylyltransferase	1157.24	0.11572401480457326
3.2.2.n1	Cytokinin riboside 5'-monophosphate phosphoribohydrolase	1149.93	0.11499301471105641
6.3.1.5	NAD(+) synthase	1148.95	0.11489501469851926
4.3.2.10	Imidazole glycerol-phosphate synthase	1143.69	0.11436901463122807
4.1.3.3	N-acetylneuraminate lyase	1142.16	0.1142160146116548
4.2.1.70	Pseudouridylate synthase	1136.88	0.11368801454410773
4.6.1.12	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	1136.09	0.11360901453400125
2.7.1.16	Ribulokinase	1136.06	0.11360601453361746
2.3.1.8	Phosphate acetyltransferase	1134.82	0.11348201451775414
7.1.2.2	H(+)-transporting two-sector ATPase	1133.8	0.11338001450470528
5.4.3.8	Glutamate-1-semialdehyde 2,1-aminomutase	1132.32	0.11323201448577164
2.1.1.45	Thymidylate synthase	1126.95	0.11269501441707322
6.1.1.18	Glutamine--tRNA ligase	1126.79	0.11267901441502634
2.1.2.2	Phosphoribosylglycinamide formyltransferase	1123.65	0.11236501437485633
5.1.3.3	Aldose 1-epimerase	1119.58	0.11195801432278879
3.5.1.1	Asparaginase	1116.9	0.11169001428850357
2.8.1.6	Biotin synthase	1116.23	0.11162301427993225
6.3.4.18	5-(carboxyamino)imidazole ribonucleotide synthase	1115.86	0.11158601427519883
2.6.1.85	Aminodeoxychorismate synthase	1105.64	0.11056401414445438
6.3.4.2	CTP synthase (glutamine hydrolyzing)	1105.59	0.11055901414381471
1.5.1.2	Pyrroline-5-carboxylate reductase	1105.29	0.1105290141399768
3.2.1.17	Lysozyme	1103.42	0.11034201411605392
4.2.1.40	Glucarate dehydratase	1101.56	0.1101560140922589
1.7.1.7	GMP reductase	1098.51	0.10985101405324026
3.2.1.1	Alpha-amylase	1094.32	0.10943201399963758
2.3.1.61	Dihydrolipoyllysine-residue succinyltransferase	1093.3	0.10933001398658873
1.1.1.22	UDP-glucose 6-dehydrogenase	1092.58	0.10925801397737775
1.1.1.28	D-lactate dehydrogenase	1092.17	0.10921701397213265
4.2.1.32	L(+)-tartrate dehydratase	1087.27	0.10872701390944692
1.17.1.8	4-hydroxy-tetrahydrodipicolinate reductase	1086.04	0.10860401389371152
2.1.1.193	16S rRNA (uracil(1498)-N(3))-methyltransferase	1082.63	0.1082630138500874
5.1.3.9	N-acylglucosamine-6-phosphate 2-epimerase	1081.72	0.10817201383844577
2.5.1.75	tRNA dimethylallyltransferase	1081.47	0.10814701383524752
5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	1077.97	0.10779701379047202
3.5.4.9	Methenyltetrahydrofolate cyclohydrolase	1077.37	0.1077370137827962
2.1.1.37	DNA (cytosine-5-)-methyltransferase	1076.66	0.1076660137737132
2.4.2.3	Uridine phosphorylase	1074.37	0.10743701374441719
1.1.1.133	dTDP-4-dehydrorhamnose reductase	1074.15	0.10741501374160274
2.3.2.2	Gamma-glutamyltransferase	1073.73	0.10737301373622968
3.4.13.9	Xaa-Pro dipeptidase	1072.5	0.10725001372049428
2.7.2.2	Carbamate kinase	1071.82	0.10718201371179505
2.7.4.6	Nucleoside-diphosphate kinase	1069.09	0.10690901367687014
3.4.24.55	Pitrilysin	1064.97	0.10649701362416299
4.2.1.10	3-dehydroquinate dehydratase	1060.35	0.1060350135650593
2.4.1.227	acetylglucosaminyltransferase	1060.29	0.10602901356429174
6.3.3.2	5-formyltetrahydrofolate cyclo-ligase	1050.26	0.10502601343597792
2.7.7.18	Nicotinate-nucleotide adenylyltransferase	1047.4	0.10474001339938994
5.4.99.18	5-(carboxyamino)imidazole ribonucleotide mutase	1043.37	0.10433701334783413
2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	1036.01	0.10360101325367767
3.6.3.20	Transferred entry 7.6.2.10	1032.95	0.10329501321453106
2.3.1.40	Acyl-[acyl-carrier-protein]--phospholipid O-acyltransferase	1028.37	0.10283701315593913
1.1.5.4	Malate dehydrogenase (quinone)	1023.7	0.10237001309619581
1.1.1.17	Mannitol-1-phosphate 5-dehydrogenase	1021.34	0.10213401306600432
1.1.1.274	2,5-didehydrogluconate reductase (2-dehydro-D-gluconate-forming)	1018.18	0.10181801302557843
2.7.1.144	Tagatose-6-phosphate kinase	1016.36	0.10163601300229519
4.4.1.8	Cystathionine beta-lyase	1014.11	0.10141101297351093
2.7.4.25	(d)CMP kinase	1013.74	0.1013740129687775
2.3.3.13	2-isopropylmalate synthase	1013.32	0.10133201296340444
2.8.3.16	Formyl-CoA transferase	1012.32	0.10123201295061145
2.6.1.19	4-aminobutyrate--2-oxoglutarate transaminase	1011.64	0.1011640129419122
4.1.1.47	Tartronate-semialdehyde synthase	1010.07	0.1010070129218272
6.1.1.12	Aspartate--tRNA ligase	1007.21	0.10072101288523923
4.3.1.18	D-serine ammonia-lyase	1004.58	0.10045801285159361
1.17.4.2	Ribonucleoside-triphosphate reductase (thioredoxin)	1000.69	0.10006901280182885
6.2.1.3	Long-chain-fatty-acid--CoA ligase	1000.19	0.10001901279543234
2.7.1.24	Dephospho-CoA kinase	998.767	0.09987671277722791
3.4.11.1	Leucyl aminopeptidase	997.778	0.0997778127645756
2.7.1.51	L-fuculokinase	992.02	0.0992020126909135
3.1.3.2	Acid phosphatase	990.705	0.09907051267409071
6.3.4.21	Nicotinate phosphoribosyltransferase	990.676	0.09906761267371972
6.2.1.1	Acetate--CoA ligase	988.7	0.09887001264844075
3.5.2.6	Beta-lactamase	986.399	0.09863991261900407
2.4.1.58	Lipopolysaccharide glucosyltransferase I	982.603	0.09826031257044181
5.3.1.13	Arabinose-5-phosphate isomerase	981.631	0.09816311255800701
3.1.21.3	Type I site-specific deoxyribonuclease	979.808	0.09798081253468538
3.1.6.1	Arylsulfatase (type I)	977.473	0.09774731250481372
