ID	Name	Copies per Million (CPM)	Relative Abundance
PWY-7111	pyruvate fermentation to isobutanol (engineered)	1959.8	0.19597998784924073
PWY-7234	inosine-5'-phosphate biosynthesis III	1957.38	0.19573798786424473
PWY-841	superpathway of purine nucleotides de novo biosynthesis I	1936.06	0.19360598799642872
THISYNARA-PWY	superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	1892.1	0.1892099882689807
PWY-6703	preQ0 biosynthesis	1854.33	0.1854329885031547
PWY-6163	chorismate biosynthesis from 3-dehydroquinate	1792.34	0.17923398888749267
HISTSYN-PWY	L-histidine biosynthesis	1762.96	0.17629598906964866
PWY-6731	starch degradation III	1751.65	0.1751649891397707
VALSYN-PWY	L-valine biosynthesis	1732.29	0.17322898925980268
P441-PWY	superpathway of N-acetylneuraminate degradation	1714.26	0.17142598937158865
ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	1711.11	0.17111098939111863
PWY-5103	L-isoleucine biosynthesis III	1655.28	0.16552798973726462
PWY0-1297	superpathway of purine deoxyribonucleosides degradation	1646.59	0.16465898979114263
PWY66-429	fatty acid biosynthesis initiation (mitochondria)	1612.15	0.16121499000467063
PWY0-1296	purine ribonucleosides degradation	1510.45	0.1510449906352106
CALVIN-PWY	Calvin-Benson-Bassham cycle	1471.86	0.14718599087446854
PWY-6700	queuosine biosynthesis I (de novo)	1459.64	0.14596399095023257
HISDEG-PWY	L-histidine degradation I	1363.08	0.13630799154890452
PWY-6897	thiamine diphosphate salvage II	1344.85	0.13448499166193048
PWY-7282	4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II	1321.57	0.1321569918062665
PWY-5941	glycogen degradation II	1298.5	0.1298499919493005
PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	1223.86	0.12238599241206846
PWY-6151	S-adenosyl-L-methionine salvage I	1129.76	0.11297599299548843
ARO-PWY	chorismate biosynthesis I	1123.18	0.11231799303628442
PWY-7238	sucrose biosynthesis II	1101.91	0.11019099316815842
PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	1100.73	0.11007299317547442
PWY-6277	superpathway of 5-aminoimidazole ribonucleotide biosynthesis	1100.73	0.11007299317547442
PWY-7357	thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	1026.73	0.10267299363427439
PWY-5384	sucrose degradation IV (sucrose phosphorylase)	999.076	0.0999075938057292
PWY-702	L-methionine biosynthesis II	962.054	0.09620539403526555
P461-PWY	hexitol fermentation to lactate, formate, ethanol and acetate	899.047	0.08990469442590894
PWY-6608	guanosine nucleotides degradation III	864.326	0.08643259464117913
PWY-6936	seleno-amino acid biosynthesis (plants)	842.454	0.08424539477678551
PWY-6901	superpathway of glucose and xylose degradation	791.782	0.0791781950909519
PWY-1861	formaldehyde assimilation II (assimilatory RuMP Cycle)	776.928	0.0776927951830467
PWY-5973	cis-vaccenate biosynthesis	759.782	0.07597819528935189
PWY-I9	L-cysteine biosynthesis VI (from L-methionine)	717.826	0.07178259554947908
PENTOSE-P-PWY	pentose phosphate pathway	686.238	0.06862379574532466
ASPASN-PWY	superpathway of L-aspartate and L-asparagine biosynthesis	679.507	0.06795069578705686
PWY-7663	gondoate biosynthesis (anaerobic)	678.888	0.06788879579089466
HSERMETANA-PWY	L-methionine biosynthesis III	632.602	0.06326019607786784
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	589.339	0.05893389634609843
PWY-1269	CMP-3-deoxy-D-manno-octulosonate biosynthesis	553.37	0.05533699656910621
PWY-6606	guanosine nucleotides degradation II	512.287	0.051228696823820793
PWY-8178	pentose phosphate pathway (non-oxidative branch) II	490.316	0.04903159696004098
PWY0-1586	peptidoglycan maturation (meso-diaminopimelate containing)	480.473	0.04804729702106759
PWY-6902	chitin degradation II (Vibrio)	473.137	0.04731369706655078
PWY-822	fructan biosynthesis	331.212	0.03312119794648572
FASYN-ELONG-PWY	fatty acid elongation -- saturated	312.376	0.03123759806326892
PWY-7664	oleate biosynthesis IV (anaerobic)	288.723	0.028872298209917508
PWY0-862	(5Z)-dodecenoate biosynthesis I	262.246	0.0262245983740749
PWY-6282	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	255.368	0.025536798416718496
P124-PWY	Bifidobacterium shunt	220.652	0.022065198631957682
PWY-5989	stearate biosynthesis II (bacteria and plants)	196.283	0.019628298783045475
