Pfam ID	Name	Copies per Million (CPM)	Relative Abundance
PF00581	Rhodanese-like domain	2141.36	0.21413599830832547
PF00578	AhpC/TSA family	2136.71	0.21367099831199896
PF11751	Type IX secretion system membrane protein PorP/SprF	2024.72	0.2024719984004711
PF07971	Glycosyl hydrolase family 92	1992.08	0.19920799842625667
PF00754	F5/8 type C domain	1965.9	0.1965899984469389
PF00582	Universal stress protein family	1960.32	0.19603199845134706
PF00873	AcrB/AcrD/AcrF family	1959.37	0.19593699845209758
PF06580	Histidine kinase	1933.4	0.19333999847261388
PF00892	EamA-like transporter family	1920.72	0.19207199848263107
PF00534	Glycosyl transferases group 1	1919.56	0.1919559984835475
PF00884	Sulfatase	1917.38	0.19173799848526968
PF03372	Endonuclease/Exonuclease/phosphatase family	1910.23	0.1910229984909182
PF01047	MarR family	1905.57	0.1905569984945996
PF01553	Acyltransferase	1901.51	0.19015099849780698
PF07681	DoxX	1890.59	0.1890589985064338
PF01053	Cys/Met metabolism PLP-dependent enzyme	1888.22	0.18882199850830608
PF01551	Peptidase family M23	1838.28	0.1838279985477587
PF02779	Transketolase, pyrimidine binding domain	1826.42	0.1826419985571281
PF00587	tRNA synthetase class II core domain (G, H, P, S and T)	1785.84	0.1785839985891863
PF00156	Phosphoribosyl transferase domain	1783.88	0.1783879985907347
PF00696	Amino acid kinase family	1781.93	0.1781929985922752
PF03938	Outer membrane protein (OmpH-like)	1779.35	0.1779349985943134
PF00171	Aldehyde dehydrogenase family	1778.72	0.1778719985948111
PF00403	Heavy-metal-associated domain	1776.41	0.177640998596636
PF11412	Disulphide bond corrector protein DsbC	1771.72	0.1771719986003411
PF01588	Putative tRNA binding domain	1727.46	0.17274599863530649
PF07730	Histidine kinase	1717.47	0.1717469986431986
PF00158	Sigma-54 interaction domain	1701.22	0.1701219986560361
PF01507	Phosphoadenosine phosphosulfate reductase family	1699.82	0.16998199865714209
PF01479	S4 domain	1676.15	0.16761499867584143
PF01168	Alanine racemase, N-terminal domain	1675.65	0.16756499867623642
PF00202	Aminotransferase class-III	1663.32	0.1663319986859771
PF01734	Patatin-like phospholipase	1662.58	0.1662579986865617
PF13181	Tetratricopeptide repeat	1645.77	0.1645769986998416
PF00004	ATPase family associated with various cellular activities (AAA)	1636.71	0.163670998706999
PF00117	Glutamine amidotransferase class-I	1630.26	0.1630259987120945
PF00795	Carbon-nitrogen hydrolase	1613.99	0.1613989987249478
PF00034	Cytochrome c	1586.45	0.1586449987467044
PF13302	Acetyltransferase (GNAT) domain	1585.08	0.1585079987477867
PF00703	Glycosyl hydrolases family 2	1579.07	0.1579069987525346
PF02836	Glycosyl hydrolases family 2, TIM barrel domain	1579.07	0.1579069987525346
PF02837	Glycosyl hydrolases family 2, sugar binding domain	1579.07	0.1579069987525346
PF00313	'Cold-shock' DNA-binding domain	1578.2	0.15781999875322192
PF13239	2TM domain	1566.77	0.1566769987622516
PF00294	pfkB family carbohydrate kinase	1549.05	0.1549049987762504
PF00085	Thioredoxin	1546.7	0.15466999877810692
PF14289	Domain of unknown function (DUF4369)	1520.01	0.15200099879919202
PF00676	Dehydrogenase E1 component	1508.2	0.1508199988085219
PF04264	YceI-like domain	1507.73	0.1507729988088932
PF04116	Fatty acid hydroxylase superfamily	1495.08	0.14950799881888668
PF12679	ABC-2 family transporter protein	1493.53	0.14935299882011122
PF02954	Bacterial regulatory protein, Fis family	1455.8	0.1455799988499179
PF00589	Phage integrase family	1453.22	0.1453219988519561
PF00327	Ribosomal protein L30p/L7e	1448.63	0.1448629988555822
PF01242	6-pyruvoyl tetrahydropterin synthase	1434.15	0.14341499886702141
PF08264	Anticodon-binding domain of tRNA	1431.98	0.14319799886873572
PF16313	Met-zincin	1428.97	0.14289699887111362
PF17148	Domain of unknown function (DUF5117)	1428.97	0.14289699887111362
PF08818	Domain of unknown function (DU1801)	1419.83	0.1419829988783342
PF02311	AraC-like ligand binding domain	1417.49	0.14174899888018283
PF01541	GIY-YIG catalytic domain	1416.08	0.14160799888129671
PF01380	SIS domain	1396.88	0.13968799889646474
PF00266	Aminotransferase class-V	1392.25	0.1392249989001224
PF00009	Elongation factor Tu GTP binding domain	1389.58	0.1389579989022317
PF02472	Biopolymer transport protein ExbD/TolR	1388.56	0.13885599890303751
PF03061	Thioesterase superfamily	1380.69	0.1380689989092548
PF00588	SpoU rRNA Methylase family	1372.28	0.1372279989158987
PF01914	MarC family integral membrane protein	1370.28	0.13702799891747872
PF00246	Zinc carboxypeptidase	1362.15	0.13621499892390143
PF01035	6-O-methylguanine DNA methyltransferase, DNA binding domain	1361.34	0.1361339989245413
PF02780	Transketolase, C-terminal domain	1356.1	0.13560999892868092
PF00930	Dipeptidyl peptidase IV (DPP IV) N-terminal region	1351.43	0.13514299893237022
PF13174	Tetratricopeptide repeat	1348.12	0.1348119989349851
PF05036	Sporulation related domain	1339.67	0.13396699894166064
PF01145	SPFH domain / Band 7 family	1327.87	0.13278699895098262
PF01475	Ferric uptake regulator family	1320.75	0.13207499895660743
PF01557	Fumarylacetoacetate (FAA) hydrolase family	1317.65	0.13176499895905644
PF01925	Sulfite exporter TauE/SafE	1317.25	0.13172499895937242
PF00152	tRNA synthetases class II (D, K and N)	1307.27	0.13072699896725662
PF01336	OB-fold nucleic acid binding domain	1307.27	0.13072699896725662
PF03781	Sulfatase-modifying factor enzyme 1	1303.12	0.1303119989705351
PF01814	Hemerythrin HHE cation binding domain	1300.74	0.13007399897241534
PF00293	NUDIX domain	1300.51	0.13005099897259703
PF00106	short chain dehydrogenase	1295.32	0.12953199897669712
PF06170	Protein of unknown function (DUF983)	1281.93	0.12819299898727524
PF01040	UbiA prenyltransferase family	1270.9	0.12708999899598894
PF12848	ABC transporter	1264.46	0.12644599900107653
PF00849	RNA pseudouridylate synthase	1258.22	0.12582199900600613
PF00364	Biotin-requiring enzyme	1255.01	0.12550099900854203
PF04143	Sulphur transport	1246.95	0.12469499901490942
PF00210	Ferritin-like domain	1235.02	0.12350199902433413
PF00491	Arginase family	1234.75	0.12347499902454742
PF08245	Mur ligase middle domain	1234.12	0.12341199902504511
PF13180	PDZ domain	1230.79	0.12307899902767583
PF01408	Oxidoreductase family, NAD-binding Rossmann fold	1227.67	0.12276699903014063
PF00392	Bacterial regulatory proteins, gntR family	1226.88	0.12268799903076474
PF00206	Lyase	1223.88	0.12238799903313473
PF00657	GDSL-like Lipase/Acylhydrolase	1223.5	0.12234999903343494
PF00561	alpha/beta hydrolase fold	1222.41	0.12224099903429603
PF01546	Peptidase family M20/M25/M40	1217.9	0.12178999903785893
PF00436	Single-strand binding protein family	1214.34	0.12143399904067133
PF00208	Glutamate/Leucine/Phenylalanine/Valine dehydrogenase	1211.42	0.12114199904297814
PF02812	Glu/Leu/Phe/Val dehydrogenase, dimerisation domain	1211.42	0.12114199904297814
PF01527	Transposase	1196.02	0.11960199905514413
PF03129	Anticodon binding domain	1183.62	0.11836199906494012
PF00924	Mechanosensitive ion channel	1178.37	0.11783699906908762
PF07690	Major Facilitator Superfamily	1177.94	0.11779399906942734
PF00483	Nucleotidyl transferase	1167.29	0.11672899907784083
PF03929	PepSY-associated TM region	1163.63	0.11636299908073225
PF02769	AIR synthase related protein, C-terminal domain	1152.42	0.11524199908958814
PF13662	Toprim domain	1151.93	0.11519299908997524
PF02929	Beta galactosidase small chain	1149.56	0.11495599909184752
PF16353	Domain of unknown function(DUF4981)	1149.56	0.11495599909184752
PF00877	NlpC/P60 family	1147.76	0.11477599909326952
PF13568	Outer membrane protein beta-barrel domain	1147.11	0.11471099909378302
PF01106	NifU-like domain	1144.34	0.11443399909597132
PF02683	Cytochrome C biogenesis protein transmembrane region	1142.29	0.11422899909759082
PF13411	MerR HTH family regulatory protein	1133.09	0.11330899910485881
PF00488	MutS domain V	1130.51	0.11305099910689705
PF02416	mttA/Hcf106 family	1130.12	0.11301199910720512
PF01712	Deoxynucleoside kinase	1125.45	0.11254499911089444
PF00510	Cytochrome c oxidase subunit III	1123.51	0.11235099911242703
PF00905	Penicillin binding protein transpeptidase domain	1117.41	0.11174099911724605
PF01642	Methylmalonyl-CoA mutase	1116.52	0.11165199911794914
PF13858	Protein of unknown function (DUF4199)	1110.32	0.11103199912284713
PF13905	Thioredoxin-like	1108.11	0.11081099912459302
PF01595	Cyclin M transmembrane N-terminal domain	1104.94	0.11049399912709734
PF16363	GDP-mannose 4,6 dehydratase	1101.29	0.11012899912998084
PF12867	DinB superfamily	1097.49	0.10974899913298285
PF01048	Phosphorylase superfamily	1095.38	0.10953799913464973
PF13657	HipA N-terminal domain	1094.19	0.10941899913558983
PF13505	Outer membrane protein beta-barrel domain	1089.71	0.10897099913912904
PF00356	Bacterial regulatory proteins, lacI family	1084.5	0.10844999914324495
PF00557	Metallopeptidase family M24	1082.85	0.10828499914454842
PF00133	tRNA synthetases class I (I, L, M and V)	1079.82	0.10798199914694212
PF17162	Domain of unknown function (DUF5118)	1074.88	0.10748799915084475
PF14060	Domain of unknown function (DUF4252)	1067.15	0.10671499915695146
PF08327	Activator of Hsp90 ATPase homolog 1-like protein	1066.37	0.10663699915756764
PF01782	RimM N-terminal domain	1065.44	0.10654399915830234
PF00890	FAD binding domain	1057.13	0.10571299916486725
PF02310	B12 binding domain	1054.08	0.10540799916727672
PF09822	ABC-type uncharacterized transport system	1053.78	0.10537799916751373
PF01103	Surface antigen	1047.94	0.10479399917212734
PF07687	Peptidase dimerisation domain	1045.94	0.10459399917370733
PF01266	FAD dependent oxidoreductase	1043.61	0.10436099917554803
PF00728	Glycosyl hydrolase family 20, catalytic domain	1042.96	0.10429599917606154
PF02838	Glycosyl hydrolase family 20, domain 2	1042.96	0.10429599917606154
PF01694	Rhomboid family	1041.89	0.10418899917690684
PF12146	Serine aminopeptidase, S33	1040.81	0.10408099917776004
PF00254	FKBP-type peptidyl-prolyl cis-trans isomerase	1037.74	0.10377399918018533
PF02371	Transposase IS116/IS110/IS902 family	1036.28	0.10362799918133872
PF08238	Sel1 repeat	1031.8	0.10317999918487793
PF02897	Prolyl oligopeptidase, N-terminal beta-propeller domain	1027.82	0.10278199918802214
PF00725	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain	1024.54	0.10245399919061332
PF13443	Cro/C1-type HTH DNA-binding domain	1024.24	0.10242399919085034
PF00814	Glycoprotease family	1023.09	0.10230899919175884
PF00756	Putative esterase	1017.32	0.10173199919631713
PF02784	Pyridoxal-dependent decarboxylase, pyridoxal binding domain	1010.96	0.10109599920134155
PF00817	impB/mucB/samB family	1010	0.10099999920209993
PF11798	IMS family HHH motif	1010	0.10099999920209993
PF11799	impB/mucB/samB family C-terminal domain	1010	0.10099999920209993
PF07670	Nucleoside recognition	1003.79	0.10037899920700584
PF02272	DHHA1 domain	999.205	0.099920499210628
PF04321	RmlD substrate binding domain	994.482	0.09944819921435917
PF00111	2Fe-2S iron-sulfur cluster binding domain	992.003	0.09920029921631757
PF08541	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal	990.37	0.09903699921760764
PF08545	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III	990.37	0.09903699921760764
PF01810	LysE type translocator	987.577	0.09875769921981412
PF02405	Permease MlaE	982.847	0.0982846992235508
PF07804	HipA-like C-terminal domain	982.627	0.0982626992237246
PF14602	Hexapeptide repeat of succinyl-transferase	982.276	0.0982275992240019
PF00664	ABC transporter transmembrane region	974.81	0.09748099922990003
PF05168	HEPN domain	973.635	0.0973634992308283
PF02627	Carboxymuconolactone decarboxylase family	961.027	0.09610269924078861
PF05175	Methyltransferase small domain	953.465	0.0953464992467626
PF02899	Phage integrase, N-terminal SAM-like domain	947.962	0.09479619925110996
PF00999	Sodium/hydrogen exchanger family	945.057	0.09450569925340492
PF08843	Nucleotidyl transferase AbiEii toxin, Type IV TA system	943.179	0.09431789925488854
PF00082	Subtilase family	937.852	0.09378519925909685
PF08447	PAS fold	934.497	0.0934496992617473
PF12705	PD-(D/E)XK nuclease superfamily	933.911	0.09339109926221024
PF01225	Mur ligase family, catalytic domain	932.331	0.09323309926345845
PF02875	Mur ligase family, glutamate ligase domain	932.331	0.09323309926345845
PF13102	Phage integrase SAM-like domain	928.88	0.09288799926618474
PF01037	Lrp/AsnC ligand binding domain	924.898	0.09248979926933053
PF01751	Toprim domain	921.069	0.09210689927235544
PF04238	Protein of unknown function (DUF420)	919.845	0.09198449927332239
PF03819	MazG nucleotide pyrophosphohydrolase domain	917.368	0.09173679927527922
PF05195	Aminopeptidase P, N-terminal domain	917.08	0.09170799927550675
PF02910	Fumarate reductase flavoprotein C-term	911.201	0.09112009928015116
PF00248	Aldo/keto reductase family	910.442	0.09104419928075076
PF02080	TrkA-C domain	908.416	0.0908415992823513
PF00709	Adenylosuccinate synthetase	907.8	0.09077999928283795
PF13521	AAA domain	906.438	0.09064379928391392
PF13378	Enolase C-terminal domain-like	905.947	0.0905946992843018
PF01807	CHC2 zinc finger	904.372	0.09043719928554605
PF00383	Cytidine and deoxycytidylate deaminase zinc-binding region	903.262	0.09032619928642295
PF12796	Ankyrin repeats (3 copies)	902.343	0.09023429928714898
PF02566	OsmC-like protein	899.573	0.08995729928933727
PF01569	PAP2 superfamily	899.271	0.08992709928957586
PF08534	Redoxin	898.963	0.08989629928981917
PF00006	ATP synthase alpha/beta family, nucleotide-binding domain	894.92	0.08949199929301314
PF00126	Bacterial regulatory helix-turn-helix protein, lysR family	893.631	0.08936309929403145
PF03466	LysR substrate binding domain	893.631	0.08936309929403145
PF08220	DeoR-like helix-turn-helix domain	892.58	0.08925799929486175
PF03009	Glycerophosphoryl diester phosphodiesterase family	890.821	0.08908209929625135
PF07969	Amidohydrolase family	889.557	0.08895569929724992
PF01063	Amino-transferase class IV	888.059	0.08880589929843334
PF00916	Sulfate permease family	886.539	0.08865389929963413
PF07661	MORN repeat variant	884.399	0.08843989930132473
PF00579	tRNA synthetases class I (W and Y)	881.472	0.08814719930363707
PF04020	Mycobacterial 4 TMS phage holin, superfamily IV	878.438	0.08784379930603393
PF00164	Ribosomal protein S12/S23	876.939	0.08769389930721813
PF01227	GTP cyclohydrolase I	876.713	0.08767129930739667
PF00719	Inorganic pyrophosphatase	866.462	0.08664619931549497
PF00933	Glycosyl hydrolase family 3 N terminal domain	865.236	0.0865235993164635
PF01209	ubiE/COQ5 methyltransferase family	862.107	0.08621069931893542
PF00912	Transglycosylase	860.67	0.08606699932007064
PF00742	Homoserine dehydrogenase	859.904	0.08599039932067579
PF03447	Homoserine dehydrogenase, NAD binding domain	859.904	0.08599039932067579
PF01545	Cation efflux family	859.616	0.0859615993209033
PF03807	NADP oxidoreductase coenzyme F420-dependent	858.318	0.08583179932192872
PF00238	Ribosomal protein L14p/L23e	854.936	0.08549359932460052
PF03321	GH3 auxin-responsive promoter	854.054	0.08540539932529728
PF00198	2-oxoacid dehydrogenases acyltransferase (catalytic domain)	853.014	0.0853013993261189
PF02817	e3 binding domain	853.014	0.0853013993261189
PF00899	ThiF family	851.746	0.08517459932712061
PF00528	Binding-protein-dependent transport system inner membrane component	849.473	0.08494729932891627
PF07920	Protein of unknown function (DUF1684)	844.556	0.08445559933280072
PF01757	Acyltransferase family	839.807	0.08398069933655242
PF02823	ATP synthase, Delta/Epsilon chain, beta-sandwich domain	837.893	0.08378929933806448
PF05573	NosL	833.202	0.08332019934177037
PF04166	Pyridoxal phosphate biosynthetic protein PdxA	832.215	0.0832214993425501
PF12696	TraM recognition site of TraD and TraG	831.659	0.08316589934298933
PF02470	MlaD protein	828.581	0.08285809934542096
PF01882	Protein of unknown function DUF58	828.552	0.08285519934544387
PF01548	Transposase	824.206	0.08242059934887722
PF01118	Semialdehyde dehydrogenase, NAD binding domain	820.084	0.08200839935213358
PF02774	Semialdehyde dehydrogenase, dimerisation domain	820.084	0.08200839935213358
PF02661	Fic/DOC family	819.24	0.08192399935280036
PF02230	Phospholipase/Carboxylesterase	817.217	0.08172169935439852
PF01219	Prokaryotic diacylglycerol kinase	816.595	0.0816594993548899
PF14903	WG containing repeat	815.873	0.08158729935546029
PF00255	Glutathione peroxidase	815.156	0.0815155993560267
PF02811	PHP domain	813.974	0.08139739935696048
PF07733	Bacterial DNA polymerase III alpha NTPase domain	813.974	0.08139739935696048
PF14579	Helix-hairpin-helix motif	813.974	0.08139739935696048
PF00953	Glycosyl transferase family 4	812.984	0.08129839935774259
PF02666	Phosphatidylserine decarboxylase	812.842	0.08128419935785478
PF02581	Thiamine monophosphate synthase	812.734	0.0812733993579401
PF00633	Helix-hairpin-helix motif	810.156	0.08101559935997671
PF00730	HhH-GPD superfamily base excision DNA repair protein	810.156	0.08101559935997671
PF00128	Alpha amylase, catalytic domain	809.316	0.08093159936064032
PF13442	Cytochrome C oxidase, cbb3-type, subunit III	807.754	0.08077539936187429
PF07724	AAA domain (Cdc48 subfamily)	802.915	0.0802914993656971
PF10431	C-terminal, D2-small domain, of ClpB protein	802.915	0.0802914993656971
PF00854	POT family	801.179	0.08011789936706853
PF00694	Aconitase C-terminal domain	798.927	0.07989269936884763
PF00441	Acyl-CoA dehydrogenase, C-terminal domain	796.259	0.07962589937095535
PF02770	Acyl-CoA dehydrogenase, middle domain	796.259	0.07962589937095535
PF02771	Acyl-CoA dehydrogenase, N-terminal domain	796.259	0.07962589937095535
PF09992	Phosphodiester glycosidase	794.785	0.0794784993721198
PF07947	YhhN family	793.933	0.07939329937279288
PF04909	Amidohydrolase	789.716	0.0789715993761243
PF02386	Cation transport protein	788.648	0.07886479937696804
PF02737	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain	786.647	0.07866469937854882
PF00160	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD	781.36	0.07813599938272556
PF00717	Peptidase S24-like	780.737	0.07807369938321772
PF00115	Cytochrome C and Quinol oxidase polypeptide I	779.726	0.07797259938401642
PF14305	TupA-like ATPgrasp	774.49	0.07744899938815286
PF01513	ATP-NAD kinase	765.053	0.07650529939560809
PF00175	Oxidoreductase NAD-binding domain	763.79	0.07637899939660585
PF00970	Oxidoreductase FAD-binding domain	763.79	0.07637899939660585
PF00226	DnaJ domain	761.541	0.07615409939838257
PF16125	Domain of unknown function (DUF4837)	759.066	0.07590659940033781
PF13614	AAA domain	756.526	0.07565259940234441
PF03099	Biotin/lipoate A/B protein ligase family	755.358	0.07553579940326713
PF01235	Sodium:alanine symporter family	755.023	0.07550229940353179
PF10988	Putative auto-transporter adhesin, head GIN domain	752.979	0.07529789940514654
PF02535	ZIP Zinc transporter	751.501	0.07515009940631416
PF13537	Glutamine amidotransferase domain	749.669	0.07496689940776144
PF00654	Voltage gated chloride channel	746.624	0.074662399410167
PF03597	Cytochrome oxidase maturation protein cbb3-type	746.601	0.07466009941018517
PF00389	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain	746.507	0.07465069941025941
PF02826	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain	746.507	0.07465069941025941
PF16124	RecQ zinc-binding	743.525	0.07435249941261521
PF00889	Elongation factor TS	740.592	0.07405919941493228
PF01554	MatE	740.279	0.07402789941517954
PF13573	SprB repeat	739.814	0.07398139941554689
PF01026	TatD related DNase	736.922	0.07369219941783159
PF05099	Tellurite resistance protein TerB	735.724	0.07357239941877801
PF00521	DNA gyrase/topoisomerase IV, subunit A	735.61	0.07356099941886805
PF00330	Aconitase family (aconitate hydratase)	735.598	0.07355979941887753
PF12770	CHAT domain	734.96	0.07349599941938156
PF02602	Uroporphyrinogen-III synthase HemD	734.666	0.07346659941961382
PF06968	Biotin and Thiamin Synthesis associated domain	731.277	0.07312769942229114
PF01323	DSBA-like thioredoxin domain	726.487	0.07264869942607523
PF13183	4Fe-4S dicluster domain	726.447	0.07264469942610682
PF00425	chorismate binding enzyme	724.902	0.07249019942732737
PF12869	tRNA_anti-like	724.746	0.0724745994274506
PF02607	B12 binding domain	718.954	0.07189539943202629
PF02585	GlcNAc-PI de-N-acetylase	718.27	0.07182699943256665
PF01695	IstB-like ATP binding protein	717.521	0.07175209943315837
PF02633	Creatinine amidohydrolase	714.495	0.07144949943554892
PF02129	X-Pro dipeptidyl-peptidase (S15 family)	712.358	0.07123579943723712
PF08530	X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain	712.358	0.07123579943723712
PF07494	Two component regulator propeller	711.64	0.07116399943780435
PF01041	DegT/DnrJ/EryC1/StrS aminotransferase family	711.556	0.07115559943787073
PF01098	Cell cycle protein	709.325	0.07093249943963321
PF01515	Phosphate acetyl/butaryl transferase	707.689	0.07076889944092565
PF05610	Protein of unknown function (DUF779)	707.044	0.0707043994414352
PF01112	Asparaginase	704.25	0.07042499944364246
PF13439	Glycosyltransferase Family 4	703.641	0.07036409944412357
PF03626	Prokaryotic Cytochrome C oxidase subunit IV	702.89	0.07028899944471685
PF10825	Protein of unknown function (DUF2752)	701.299	0.07012989944597375
PF00375	Sodium:dicarboxylate symporter family	699.864	0.0699863994471074
PF00749	tRNA synthetases class I (E and Q), catalytic domain	699.178	0.06991779944764934
PF01497	Periplasmic binding protein	698.082	0.06980819944851518
PF06127	Protein of unknown function (DUF962)	696.674	0.06966739944962749
PF03449	Transcription elongation factor, N-terminal	695.338	0.06953379945068293
PF17293	Arm DNA-binding domain	694.174	0.0694173994516025
PF02527	rRNA small subunit methyltransferase G	693.202	0.06932019945237038
PF04390	Lipopolysaccharide-assembly	692.049	0.06920489945328125
PF03965	Penicillinase repressor	690.956	0.06909559945414472
PF00825	Ribonuclease P	688.972	0.06889719945571207
PF02775	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain	687.428	0.06874279945693185
PF02776	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	687.428	0.06874279945693185
PF01476	LysM domain	687.087	0.06870869945720122
PF01625	Peptide methionine sulfoxide reductase	684.895	0.06848949945893291
PF16370	C terminal of Calcineurin-like phosphoesterase	684.064	0.0684063994595894
PF00573	Ribosomal protein L4/L1 family	681.528	0.06815279946159283
PF04199	Putative cyclase	681.309	0.06813089946176584
PF00515	Tetratricopeptide repeat	681.228	0.06812279946182984
PF07411	Domain of unknown function (DUF1508)	676.21	0.06762099946579406
PF00204	DNA gyrase B	675.26	0.06752599946654456
PF00986	DNA gyrase B subunit, carboxyl terminus	675.26	0.06752599946654456
PF00542	Ribosomal protein L7/L12 C-terminal domain	674.766	0.06747659946693481
PF16320	Ribosomal protein L7/L12 dimerisation domain	674.766	0.06747659946693481
PF00455	DeoR C terminal sensor domain	672.901	0.06729009946840817
PF07610	Protein of unknown function (DUF1573)	672.13	0.06721299946901726
PF00044	Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain	671.47	0.06714699946953867
PF02800	Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain	671.47	0.06714699946953867
PF03471	Transporter associated domain	667.331	0.06673309947280846
PF00580	UvrD/REP helicase N-terminal domain	667.302	0.06673019947283139
PF13361	UvrD-like helicase C-terminal domain	667.302	0.06673019947283139
PF13231	Dolichyl-phosphate-mannose-protein mannosyltransferase	666.302	0.0666301994736214
PF00306	ATP synthase alpha/beta chain, C terminal domain	665.157	0.06651569947452593
PF01183	Glycosyl hydrolases family 25	664.463	0.06644629947507419
PF08239	Bacterial SH3 domain	663.857	0.06638569947555292
PF01578	Cytochrome C assembly protein	663.855	0.06638549947555451
PF05140	ResB-like family	663.855	0.06638549947555451
PF04085	rod shape-determining protein MreC	663.746	0.06637459947564062
PF01795	MraW methylase family	663.372	0.06633719947593608
PF14606	GDSL-like Lipase/Acylhydrolase family	662.44	0.06624399947667237
PF14607	N-terminus of Esterase_SGNH_hydro-type	662.44	0.06624399947667237
PF16347	Domain of unknown function (DUF4976)	661.763	0.06617629947720718
PF02630	SCO1/SenC	661.127	0.06611269947770962
PF04241	Protein of unknown function (DUF423)	659.672	0.06596719947885908
PF02130	Uncharacterized protein family UPF0054	659.666	0.06596659947886382
PF15902	Sortilin, neurotensin receptor 3,	658.704	0.0658703994796238
PF02508	Rnf-Nqr subunit, membrane protein	656.989	0.06569889948097866
PF00092	von Willebrand factor type A domain	656.43	0.06564299948142026
PF00348	Polyprenyl synthetase	655.367	0.06553669948226003
PF00411	Ribosomal protein S11	655.268	0.06552679948233825
PF00501	AMP-binding enzyme	651.831	0.06518309948505346
PF00408	Phosphoglucomutase/phosphomannomutase, C-terminal domain	651.472	0.06514719948533708
PF02878	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I	651.472	0.06514719948533708
PF02879	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II	651.472	0.06514719948533708
