GO ID	GO Category	GO Description	Copies per Million (CPM)	Relative Abundance
GO:0003924	Molecular_Functions	GTPase activity	3104.46	0.3114923046039101
GO:0005887	Cellular_Components	integral component of plasma membrane	3103.07	0.3113528361284266
GO:0007049	Biological_Processes	cell cycle	2991.89	0.3001973648304029
GO:0005623	Cellular_Components	cell	2938.16	0.2948062560622538
GO:0015074	Biological_Processes	DNA integration	2876.85	0.2886545925860725
GO:0008360	Biological_Processes	regulation of cell shape	2866.74	0.28764018518525386
GO:0042626	Molecular_Functions	ATPase-coupled transmembrane transporter activity	2865.77	0.2875428582635136
GO:0071555	Biological_Processes	cell wall organization	2847.85	0.28574481863713663
GO:0051287	Molecular_Functions	NAD binding	2816.75	0.2826243369194848
GO:0006313	Biological_Processes	transposition, DNA-mediated	2782.65	0.27920284410366714
GO:0009058	Biological_Processes	biosynthetic process	2761.87	0.2771178405637055
GO:0003887	Molecular_Functions	DNA-directed DNA polymerase activity	2743.98	0.27532281104831025
GO:0009252	Biological_Processes	peptidoglycan biosynthetic process	2680.92	0.2689955577648656
GO:0050660	Molecular_Functions	flavin adenine dinucleotide binding	2590.65	0.25993813382105735
GO:0000166	Molecular_Functions	nucleotide binding	2531.28	0.2539811241883566
GO:0000155	Molecular_Functions	phosphorelay sensor kinase activity	2519.48	0.25279714720223784
GO:0004803	Molecular_Functions	transposase activity	2495.64	0.2504051123421472
GO:0045454	Biological_Processes	cell redox homeostasis	2406.37	0.24144802543106084
GO:0009055	Molecular_Functions	electron transfer activity	2383.04	0.23910716245765828
GO:0004386	Molecular_Functions	helicase activity	2327.73	0.2335575211778086
GO:0050661	Molecular_Functions	NADP binding	2325.09	0.23329263141142273
GO:0008233	Molecular_Functions	peptidase activity	2291.45	0.22991729363065708
GO:0006096	Biological_Processes	glycolytic process	2194.94	0.22023376660266406
GO:0003746	Molecular_Functions	translation elongation factor activity	2151.53	0.21587813601220526
GO:0006457	Biological_Processes	protein folding	2138.12	0.21453261640340418
GO:0004252	Molecular_Functions	serine-type endopeptidase activity	2122.08	0.21292321039854453
GO:0006189	Biological_Processes	'de novo' IMP biosynthetic process	1861.2	0.1867472853020485
GO:0016746	Molecular_Functions	transferase activity, transferring acyl groups	1772.89	0.17788652194237523
GO:0004519	Molecular_Functions	endonuclease activity	1752.97	0.17588780825055444
GO:0016853	Molecular_Functions	isomerase activity	1751.92	0.17578245436619644
GO:0004222	Molecular_Functions	metalloendopeptidase activity	1731.48	0.17373156541736026
GO:0006633	Biological_Processes	fatty acid biosynthetic process	1727.04	0.1732860689920749
GO:0006351	Biological_Processes	transcription, DNA-templated	1684.28	0.16899565747288536
GO:0006265	Biological_Processes	DNA topological change	1680.54	0.16862039697050535
GO:0003899	Molecular_Functions	DNA-directed 5'-3' RNA polymerase activity	1677.66	0.16833142631626621
GO:0015935	Cellular_Components	small ribosomal subunit	1664.05	0.1669658393009208
GO:0005215	Molecular_Functions	transporter activity	1634.27	0.16397780246646185
GO:0005506	Molecular_Functions	iron ion binding	1595.93	0.1601308806319032
GO:0006541	Biological_Processes	glutamine metabolic process	1589.61	0.1594967505851006
GO:0015934	Cellular_Components	large ribosomal subunit	1584.05	0.15893887668316672
GO:0051536	Molecular_Functions	iron-sulfur cluster binding	1584.05	0.15893887668316672
GO:0009116	Biological_Processes	nucleoside metabolic process	1562.48	0.15677460688735478
GO:0046983	Molecular_Functions	protein dimerization activity	1549.59	0.15548126253556915
GO:0004553	Molecular_Functions	hydrolase activity, hydrolyzing O-glycosyl compounds	1541.97	0.1547166943462281
GO:0009432	Biological_Processes	SOS response	1513.12	0.1518219709522005
GO:0046933	Molecular_Functions	proton-transporting ATP synthase activity, rotational mechanism	1503.8	0.15088682980723217
GO:0006396	Biological_Processes	RNA processing	1495.06	0.15000988414124253
GO:0006352	Biological_Processes	DNA-templated transcription, initiation	1487.96	0.14929749120891686
GO:0006094	Biological_Processes	gluconeogenesis	1457.79	0.14627032293169634
GO:0010181	Molecular_Functions	FMN binding	1423.06	0.14278561778526386
GO:0008324	Molecular_Functions	cation transmembrane transporter activity	1419.17	0.1423953067279756
GO:0016874	Molecular_Functions	ligase activity	1403.72	0.14084509957242183
GO:0045892	Biological_Processes	negative regulation of transcription, DNA-templated	1390.24	0.13949255637133026
GO:0008408	Molecular_Functions	3'-5' exonuclease activity	1379.6	0.13842497034316895
GO:0009089	Biological_Processes	lysine biosynthetic process via diaminopimelate	1363.17	0.13677643289554775
GO:0009279	Cellular_Components	cell outer membrane	1319.1	0.13235457986349244
GO:0003684	Molecular_Functions	damaged DNA binding	1317.98	0.13224220238684392
GO:0008237	Molecular_Functions	metallopeptidase activity	1277.64	0.12819460648684142
GO:0051082	Molecular_Functions	unfolded protein binding	1276.48	0.128078215528884
GO:0006364	Biological_Processes	rRNA processing	1272.28	0.12765679999145188
GO:0003918	Molecular_Functions	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity	1270.37	0.127465156258953
GO:0003697	Molecular_Functions	single-stranded DNA binding	1265.87	0.12701363961170434
GO:0009236	Biological_Processes	cobalamin biosynthetic process	1258.67	0.1262912129761065
GO:0016987	Molecular_Functions	sigma factor activity	1253.68	0.12579053118282407
GO:0008483	Molecular_Functions	transaminase activity	1243.72	0.12479117433691368
GO:0030246	Molecular_Functions	carbohydrate binding	1237.62	0.12417911843730992
GO:0032196	Biological_Processes	transposition	1228.4	0.12325401099561378
GO:0006520	Biological_Processes	cellular amino acid metabolic process	1227.92	0.12320584921990727
GO:0006099	Biological_Processes	tricarboxylic acid cycle	1215.98	0.12200782504920747
GO:0015986	Biological_Processes	ATP synthesis coupled proton transport	1211.98	0.12160647691831976
GO:0009097	Biological_Processes	isoleucine biosynthetic process	1183.19	0.11871777374625551
GO:0006261	Biological_Processes	DNA-dependent DNA replication	1159.21	0.11631169170158373
GO:0009073	Biological_Processes	aromatic amino acid family biosynthetic process	1155.59	0.11594847164313035
GO:0016757	Molecular_Functions	transferase activity, transferring glycosyl groups	1154.53	0.1158421143884451
GO:0003755	Molecular_Functions	peptidyl-prolyl cis-trans isomerase activity	1117.33	0.11210957677118946
GO:0004177	Molecular_Functions	aminopeptidase activity	1113.42	0.11171725897324676
GO:0000150	Molecular_Functions	recombinase activity	1111.72	0.11154668601761947
GO:0002161	Molecular_Functions	aminoacyl-tRNA editing activity	1092.66	0.10963426217393955
GO:0103111	Molecular_Functions	D-glucosamine PTS permease activity	1085.63	0.10892889283390442
GO:0044205	Biological_Processes	'de novo' UMP biosynthetic process	1078.23	0.10818639879176216
GO:0006284	Biological_Processes	base-excision repair	1075.38	0.10790043824850468
GO:0007155	Biological_Processes	cell adhesion	1070.67	0.1074278508243844
GO:0008658	Molecular_Functions	penicillin binding	1068.75	0.1072352037215583
GO:0005694	Cellular_Components	chromosome	1061.12	0.10646963216189001
GO:0005829	Cellular_Components	cytosol	1059.95	0.10635223783360535
GO:0001522	Biological_Processes	pseudouridine synthesis	1054.78	0.105833495374433
GO:0009086	Biological_Processes	methionine biosynthetic process	1037.35	0.10408462089408982
GO:0006353	Biological_Processes	DNA-templated transcription, termination	1019.61	0.10230464193360286
GO:0097367	Molecular_Functions	carbohydrate derivative binding	1015.99	0.1019414218751495
GO:0006605	Biological_Processes	protein targeting	1003.05	0.10064306067172778
GO:0030001	Biological_Processes	metal ion transport	994.868	0.09982210306999698
GO:0071705	Biological_Processes	nitrogen compound transport	992.278	0.09956223015524718
GO:0009435	Biological_Processes	NAD biosynthetic process	969.275	0.09725417739154472
GO:0003743	Molecular_Functions	translation initiation factor activity	964.512	0.0967762721046902
GO:0006526	Biological_Processes	arginine biosynthetic process	958.743	0.09619742776291741
GO:0009423	Biological_Processes	chorismate biosynthetic process	955.355	0.09585748589605553
GO:0030976	Molecular_Functions	thiamine pyrophosphate binding	944.024	0.09472056697828338
GO:0016620	Molecular_Functions	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	931.373	0.0934512031773183
GO:0008170	Molecular_Functions	N-methyltransferase activity	927.607	0.09307333391208751
GO:0015293	Molecular_Functions	symporter activity	926.475	0.0929597523910463
GO:0008654	Biological_Processes	phospholipid biosynthetic process	916.61	0.0919699275632445
GO:0050662	Molecular_Functions	coenzyme binding	913.063	0.09161403210817982
GO:0006289	Biological_Processes	nucleotide-excision repair	907.743	0.09108023909409918
GO:0030145	Molecular_Functions	manganese ion binding	896.733	0.08997552836383077
GO:0055114	Biological_Processes	oxidation-reduction process	882.681	0.08856559238002228
GO:0008173	Molecular_Functions	RNA methyltransferase activity	865.739	0.0868656823716474
GO:0006865	Biological_Processes	amino acid transport	865.413	0.08683297249898006
GO:0008236	Molecular_Functions	serine-type peptidase activity	864.69	0.08676042882432211
GO:0042597	Cellular_Components	periplasmic space	858.747	0.0861641258388557
GO:0015937	Biological_Processes	coenzyme A biosynthetic process	853.739	0.0856616379789843
GO:0009088	Biological_Processes	threonine biosynthetic process	851.498	0.08543678268865447
GO:0008033	Biological_Processes	tRNA processing	850.035	0.08528998960978229
GO:0009982	Molecular_Functions	pseudouridine synthase activity	847.109	0.08499640345203793
GO:0015035	Molecular_Functions	protein disulfide oxidoreductase activity	844.079	0.0846923822428905
GO:0065002	Biological_Processes	intracellular protein transmembrane transport	837.691	0.08405142927786284
GO:0006098	Biological_Processes	pentose-phosphate shunt	824.981	0.08277614559196715
GO:0006813	Biological_Processes	potassium ion transport	818.232	0.08209897095812686
GO:0000105	Biological_Processes	histidine biosynthetic process	816.589	0.08193411721336476
GO:0005315	Molecular_Functions	inorganic phosphate transmembrane transporter activity	801.273	0.08039735522019574
GO:0043093	Biological_Processes	FtsZ-dependent cytokinesis	799.466	0.08021604620206721
GO:0006207	Biological_Processes	'de novo' pyrimidine nucleobase biosynthetic process	790.252	0.07929154078256738
GO:0009360	Cellular_Components	DNA polymerase III complex	787.475	0.0790129048426986
GO:0020037	Molecular_Functions	heme binding	781.383	0.07840165163935663
GO:0009306	Biological_Processes	protein secretion	777.971	0.0780593016837094
GO:0016773	Molecular_Functions	phosphotransferase activity, alcohol group as acceptor	775.436	0.07780494730575933
GO:0043022	Molecular_Functions	ribosome binding	773.263	0.07758691493365459
GO:0008299	Biological_Processes	isoprenoid biosynthetic process	772.859	0.07754637877243493
GO:1901135	Biological_Processes	carbohydrate derivative metabolic process	768.796	0.07713870940848576
GO:0031564	Biological_Processes	transcription antitermination	766.209	0.07687913750483412
GO:0016779	Molecular_Functions	nucleotidyltransferase activity	762.309	0.0764878230772186
GO:0004527	Molecular_Functions	exonuclease activity	762.128	0.07646966207429595
GO:0007059	Biological_Processes	chromosome segregation	761.877	0.07644447747908274
GO:0016747	Molecular_Functions	transferase activity, transferring acyl groups other than amino-acyl groups	757.347	0.07598995072085242
GO:0009228	Biological_Processes	thiamine biosynthetic process	754.573	0.07571161579208179
GO:0046654	Biological_Processes	tetrahydrofolate biosynthetic process	748.511	0.07510337269972148
GO:0008137	Molecular_Functions	NADH dehydrogenase (ubiquinone) activity	740.897	0.07433940653257673
GO:0006306	Biological_Processes	DNA methylation	738.734	0.07412237753079921
GO:0042274	Biological_Processes	ribosomal small subunit biogenesis	735.137	0.07376146522409843
GO:0002949	Biological_Processes	tRNA threonylcarbamoyladenosine modification	728.359	0.07308138081630923
GO:0016810	Molecular_Functions	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	725.269	0.07277133938519847
GO:0004673	Molecular_Functions	protein histidine kinase activity	723.111	0.07255481206858455
GO:0006400	Biological_Processes	tRNA modification	721.695	0.07241273483025032
GO:0008643	Biological_Processes	carbohydrate transport	721.102	0.0723532349698462
GO:0030288	Cellular_Components	outer membrane-bounded periplasmic space	715.657	0.07180689982667533
GO:0019877	Biological_Processes	diaminopimelate biosynthetic process	712.075	0.07144749257546539
GO:0005576	Cellular_Components	extracellular region	704.825	0.07072004908823143
GO:0015031	Biological_Processes	protein transport	689.653	0.06919773562777436
GO:0016226	Biological_Processes	iron-sulfur cluster assembly	688.975	0.0691297071195889
GO:0015128	Molecular_Functions	gluconate transmembrane transporter activity	684.932	0.06872404449629414
GO:0009253	Biological_Processes	peptidoglycan catabolic process	681.111	0.06834065669426367
GO:0035999	Biological_Processes	tetrahydrofolate interconversion	674.669	0.06769428552946903
GO:0004518	Molecular_Functions	nuclease activity	670.156	0.06724146450079498
GO:0015450	Molecular_Functions	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	668.507	0.06707600873383651
GO:0032784	Biological_Processes	regulation of DNA-templated transcription, elongation	666.798	0.06690453274491474
GO:0071949	Molecular_Functions	FAD binding	666.057	0.0668301830036678
GO:0048038	Molecular_Functions	quinone binding	646.061	0.06482384369736018
GO:0045263	Cellular_Components	proton-transporting ATP synthase complex, coupling factor F(o)	643.178	0.06453457203202285
GO:0004478	Molecular_Functions	methionine adenosyltransferase activity	642.884	0.06450507294440261
GO:0006556	Biological_Processes	S-adenosylmethionine biosynthetic process	642.884	0.06450507294440261
GO:0042254	Biological_Processes	ribosome biogenesis	641.276	0.06434373099578575
GO:0009380	Cellular_Components	excinuclease repair complex	640.444	0.06426025058456111
GO:0000917	Biological_Processes	division septum assembly	635.295	0.0637436152030759
GO:0003989	Molecular_Functions	acetyl-CoA carboxylase activity	634.35	0.06364879670715369
GO:0043952	Biological_Processes	protein transport by the Sec complex	633.46	0.06355949674803119
GO:0009099	Biological_Processes	valine biosynthetic process	630.898	0.06330243327019762
GO:0009231	Biological_Processes	riboflavin biosynthetic process	627.556	0.06296710690684093
GO:0045261	Cellular_Components	proton-transporting ATP synthase complex, catalytic core F(1)	623.495	0.06255963821695719
GO:0046873	Molecular_Functions	metal ion transmembrane transporter activity	616.415	0.06184925202528595
GO:0004826	Molecular_Functions	phenylalanine-tRNA ligase activity	614.47	0.061654096496641816
GO:0009098	Biological_Processes	leucine biosynthetic process	613.694	0.06157623495924958
GO:0050567	Molecular_Functions	glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity	612.363	0.061442686368696715
GO:0004521	Molecular_Functions	endoribonuclease activity	605.65	0.060769123868034416
GO:0006166	Biological_Processes	purine ribonucleoside salvage	603.464	0.0605497871145043
GO:0006817	Biological_Processes	phosphate ion transport	596.425	0.05984351474117465
GO:0030163	Biological_Processes	protein catabolic process	595.931	0.05979394824701002
GO:0004748	Molecular_Functions	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	595.907	0.0597915401582247
GO:0019867	Cellular_Components	outer membrane	595.411	0.05974177298999462
GO:0051537	Molecular_Functions	2 iron, 2 sulfur cluster binding	590.014	0.05920025402439439
GO:0032153	Cellular_Components	cell division site	579.844	0.05817982640161241
GO:0006071	Biological_Processes	glycerol metabolic process	577.7	0.05796470380345659
GO:0048037	Molecular_Functions	cofactor binding	574.937	0.05768747258204591
GO:0006629	Biological_Processes	lipid metabolic process	574.263	0.05761984542199134
GO:0005978	Biological_Processes	glycogen biosynthetic process	572.799	0.05747295200608643
GO:0006814	Biological_Processes	sodium ion transport	568.734	0.05706508196807181
GO:0006298	Biological_Processes	mismatch repair	559.178	0.05610626128338108
GO:1990077	Cellular_Components	primosome complex	558.101	0.05599819829913957
GO:0006402	Biological_Processes	mRNA catabolic process	555.692	0.05575648638731245
GO:0015297	Molecular_Functions	antiporter activity	555.544	0.055741636506469606
GO:0006979	Biological_Processes	response to oxidative stress	555.078	0.055694879449221184
GO:0009229	Biological_Processes	thiamine diphosphate biosynthetic process	554.499	0.05563678430727519
GO:0008745	Molecular_Functions	N-acetylmuramoyl-L-alanine amidase activity	552.966	0.05548296763611248
GO:0016114	Biological_Processes	terpenoid biosynthetic process	552.501	0.05543631091589678
GO:0006730	Biological_Processes	one-carbon metabolic process	544.146	0.05459799500750509
GO:0008616	Biological_Processes	queuosine biosynthetic process	541.68	0.05435056388481282
GO:0044038	Biological_Processes	cell wall macromolecule biosynthetic process	540.601	0.05424230022650587
GO:0016597	Molecular_Functions	amino acid binding	538.135	0.0539948691038136
GO:0016755	Molecular_Functions	transferase activity, transferring amino-acyl groups	536.329	0.05381366042271779
GO:0004040	Molecular_Functions	amidase activity	527.955	0.052973438110704395
GO:0042777	Biological_Processes	plasma membrane ATP synthesis coupled proton transport	524.774	0.052654266009615945
GO:0009245	Biological_Processes	lipid A biosynthetic process	520.147	0.0521900065592116
GO:0016616	Molecular_Functions	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	512.37	0.05140968545573317
GO:0009289	Cellular_Components	pilus	508.834	0.051054893708028445
GO:0006270	Biological_Processes	DNA replication initiation	508.696	0.051041047197512825
GO:0009317	Cellular_Components	acetyl-CoA carboxylase complex	506.917	0.05086254761630051
GO:0009381	Molecular_Functions	excinuclease ABC activity	502.981	0.05046762105550701
GO:0009297	Biological_Processes	pilus assembly	500.325	0.05020112589659757
GO:0008963	Molecular_Functions	phospho-N-acetylmuramoyl-pentapeptide-transferase activity	495.879	0.0497550274491159
GO:0008484	Molecular_Functions	sulfuric ester hydrolase activity	495.306	0.04969753432936622
GO:0015473	Molecular_Functions	fimbrial usher porin activity	493.936	0.04956007259453719
GO:0006614	Biological_Processes	SRP-dependent cotranslational protein targeting to membrane	493.529	0.049519235422219365
GO:0008094	Molecular_Functions	DNA-dependent ATPase activity	488.886	0.04905337057929147
GO:0070180	Molecular_Functions	large ribosomal subunit rRNA binding	487.505	0.04891480513710249
GO:0030983	Molecular_Functions	mismatched DNA binding	483.749	0.04853793924219894
GO:0003984	Molecular_Functions	acetolactate synthase activity	482.801	0.04844281973517855
GO:0046677	Biological_Processes	response to antibiotic	475.481	0.04770835265565405
GO:0008134	Molecular_Functions	transcription factor binding	473.722	0.04753185981509618
GO:0016149	Molecular_Functions	translation release factor activity, codon specific	473.644	0.04752403352654387
GO:0015833	Biological_Processes	peptide transport	472.689	0.047428211660294435
GO:0006177	Biological_Processes	GMP biosynthetic process	468.868	0.04704482385826395
GO:0004523	Molecular_Functions	RNA-DNA hybrid ribonuclease activity	466.284	0.04678555296571049
GO:0006044	Biological_Processes	N-acetylglucosamine metabolic process	465.917	0.04674872927470155
GO:0009103	Biological_Processes	lipopolysaccharide biosynthetic process	463.977	0.04655407543122101
GO:0032549	Molecular_Functions	ribonucleoside binding	463.628	0.04651905780680106
GO:0006807	Biological_Processes	nitrogen compound metabolic process	458.961	0.04605078487508783
GO:0106029	Molecular_Functions	tRNA pseudouridine synthase activity	453.327	0.0454854860327325
GO:0004674	Molecular_Functions	protein serine/threonine kinase activity	450.823	0.0452342421027968
GO:0004749	Molecular_Functions	ribose phosphate diphosphokinase activity	449.586	0.04511012519331978
GO:0004371	Molecular_Functions	glycerone kinase activity	449.417	0.045093168234789774
GO:0004356	Molecular_Functions	glutamate-ammonia ligase activity	449.345	0.045085943968433795
GO:0044208	Biological_Processes	'de novo' AMP biosynthetic process	448.53	0.04500416928676542
GO:0006418	Biological_Processes	tRNA aminoacylation for protein translation	447.014	0.044852058345158985
GO:0009331	Cellular_Components	glycerol-3-phosphate dehydrogenase complex	446.436	0.044794063540245704
GO:0009165	Biological_Processes	nucleotide biosynthetic process	444.209	0.04457061296837399
GO:0006535	Biological_Processes	cysteine biosynthetic process from serine	443.206	0.044469974924553894
GO:0004088	Molecular_Functions	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	442.968	0.04444609471076607
GO:0006782	Biological_Processes	protoporphyrinogen IX biosynthetic process	439.436	0.04409170431119223
GO:0015424	Molecular_Functions	ATPase-coupled amino acid transmembrane transporter activity	439.331	0.04408116892275643
GO:0004180	Molecular_Functions	carboxypeptidase activity	434.421	0.043588514092091774
GO:0055129	Biological_Processes	L-proline biosynthetic process	431.465	0.04329191782336576
GO:0006401	Biological_Processes	RNA catabolic process	431.245	0.04326984367616693
GO:0006464	Biological_Processes	cellular protein modification process	430.607	0.043205828649290345
GO:0003951	Molecular_Functions	NAD+ kinase activity	427.18	0.042861973638152306
GO:0004820	Molecular_Functions	glycine-tRNA ligase activity	423.954	0.04253828637059137
GO:0006426	Biological_Processes	glycyl-tRNA aminoacylation	423.954	0.04253828637059137
GO:0004514	Molecular_Functions	nicotinate-nucleotide diphosphorylase (carboxylating) activity	422.358	0.04237814846636718
GO:0009002	Molecular_Functions	serine-type D-Ala-D-Ala carboxypeptidase activity	422.25	0.04236731206683321
GO:0006662	Biological_Processes	glycerol ether metabolic process	421.941	0.04233630792372213
GO:0008184	Molecular_Functions	glycogen phosphorylase activity	419.76	0.042117472855355616
GO:0102250	Molecular_Functions	linear malto-oligosaccharide phosphorylase activity	419.287	0.042070013438878145
GO:0102499	Molecular_Functions	SHG alpha-glucan phosphorylase activity	419.287	0.042070013438878145
GO:0009024	Molecular_Functions	tagatose-6-phosphate kinase activity	419.076	0.04204884232497382
GO:0019538	Biological_Processes	protein metabolic process	418.842	0.042025363459316886
GO:0009234	Biological_Processes	menaquinone biosynthetic process	418.666	0.04200770414155783
GO:0000271	Biological_Processes	polysaccharide biosynthetic process	415.771	0.04171722843182785
GO:0004834	Molecular_Functions	tryptophan synthase activity	413.606	0.04149999875598488
GO:0006417	Biological_Processes	regulation of translation	411.856	0.04132440894872151
GO:0004642	Molecular_Functions	phosphoribosylformylglycinamidine synthase activity	409.396	0.041077579848225576
GO:0044209	Biological_Processes	AMP salvage	408.995	0.041037344698104085
GO:0043365	Molecular_Functions	formate-C-acetyltransferase-activating enzyme activity	407.95	0.04093249249890967
GO:0016805	Molecular_Functions	dipeptidase activity	406.058	0.04074265483299978
GO:0009378	Molecular_Functions	four-way junction helicase activity	403.48	0.04048398596264266
GO:0003917	Molecular_Functions	DNA topoisomerase type I (single strand cut, ATP-independent) activity	402.695	0.04040522139195595
GO:0006415	Biological_Processes	translational termination	401.378	0.04027307751986117
GO:0070063	Molecular_Functions	RNA polymerase binding	399.79	0.04011374231189876
GO:0019288	Biological_Processes	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway	395.285	0.03966172397948648
GO:0008289	Molecular_Functions	lipid binding	394.887	0.039621789840463155
GO:0004814	Molecular_Functions	arginine-tRNA ligase activity	394.463	0.03957924693858906
GO:0004422	Molecular_Functions	hypoxanthine phosphoribosyltransferase activity	393.032	0.03943566464476398
GO:0052657	Molecular_Functions	guanine phosphoribosyltransferase activity	393.032	0.03943566464476398
GO:0006011	Biological_Processes	UDP-glucose metabolic process	392.819	0.03941429285679421
GO:0004725	Molecular_Functions	protein tyrosine phosphatase activity	392.438	0.03937606444732716
GO:0042026	Biological_Processes	protein refolding	390.717	0.03920338441401272
GO:0015078	Molecular_Functions	proton transmembrane transporter activity	389.451	0.03907635773058677
GO:0046914	Molecular_Functions	transition metal ion binding	388.119	0.038942708803001165
GO:0003872	Molecular_Functions	6-phosphofructokinase activity	387.905	0.03892123667799866
GO:0006006	Biological_Processes	glucose metabolic process	387.55	0.03888561703138239
GO:0003871	Molecular_Functions	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity	386.837	0.038814076727051644
GO:0019512	Biological_Processes	lactose catabolic process via tagatose-6-phosphate	386.769	0.03880725380882656
GO:0006269	Biological_Processes	DNA replication, synthesis of RNA primer	386.573	0.038787587750413056
GO:0016788	Molecular_Functions	hydrolase activity, acting on ester bonds	386.47	0.03877725303604271
GO:0015658	Molecular_Functions	branched-chain amino acid transmembrane transporter activity	385.213	0.03865112938591124
GO:0016705	Molecular_Functions	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	384.984	0.03862815220541792
GO:0004751	Molecular_Functions	ribose-5-phosphate isomerase activity	384.153	0.038544772131226
GO:0004072	Molecular_Functions	aspartate kinase activity	383.144	0.038443532065209576
GO:0006012	Biological_Processes	galactose metabolic process	380.588	0.038187070609572334
GO:0006420	Biological_Processes	arginyl-tRNA aminoacylation	378.382	0.037965727115387767
GO:0006432	Biological_Processes	phenylalanyl-tRNA aminoacylation	376.987	0.03782575695474068
GO:0031419	Molecular_Functions	cobalamin binding	374.617	0.03758795818718971
GO:0000179	Molecular_Functions	rRNA (adenine-N6,N6-)-dimethyltransferase activity	372.854	0.03741106399850096
GO:0009007	Molecular_Functions	site-specific DNA-methyltransferase (adenine-specific) activity	371.929	0.03731825224323318
GO:0042773	Biological_Processes	ATP synthesis coupled electron transport	371.901	0.03731544280631696
GO:0004812	Molecular_Functions	aminoacyl-tRNA ligase activity	371.253	0.03725042440911316
GO:0006308	Biological_Processes	DNA catabolic process	370.748	0.03719975420758859
GO:0003725	Molecular_Functions	double-stranded RNA binding	369.25	0.03704944933257114
