Enzyme ID	Name	Copies per Million (CPM)	Relative Abundance
7.1.2.2	H(+)-transporting two-sector ATPase	2764.73	0.27647303146816066
2.3.1.157	Glucosamine-1-phosphate N-acetyltransferase	2748.52	0.2748520312836584
6.5.1.2	DNA ligase (NAD(+))	2728.97	0.27289703106114027
6.1.1.3	Threonine--tRNA ligase	2714.45	0.2714450308958736
2.4.2.8	Hypoxanthine phosphoribosyltransferase	2708.08	0.2708080308233703
2.6.1.16	Glutamine--fructose-6-phosphate transaminase (isomerizing)	2686.95	0.2686950305828686
6.1.1.6	Lysine--tRNA ligase	2682.6	0.26826003053335684
3.2.1.23	Beta-galactosidase	2682.28	0.26822803052971467
6.1.1.10	Methionine--tRNA ligase	2666.67	0.2666670303520416
2.7.4.3	Adenylate kinase	2660.41	0.2660410302807903
5.4.99.12	tRNA pseudouridine(38-40) synthase	2656.46	0.26564603023583133
3.4.21.88	Repressor LexA	2645.58	0.2645580301119952
6.3.4.4	Adenylosuccinate synthase	2629.69	0.2629690299311352
2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2626.19	0.2626190298912982
2.3.1.30	Serine O-acetyltransferase	2604.67	0.26046702964635754
2.7.1.11	6-phosphofructokinase	2580.65	0.2580650293729619
1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase	2576.46	0.25764602932527125
3.5.99.6	Glucosamine-6-phosphate deaminase	2563.7	0.2563700291800369
1.8.1.9	Thioredoxin-disulfide reductase	2562.29	0.25622902916398826
6.3.2.10	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	2557.13	0.2557130291052572
2.3.1.234	N(6)-L-threonylcarbamoyladenine synthase	2555.26	0.2555260290839728
2.7.3.9	Phosphoenolpyruvate--protein phosphotransferase	2529.36	0.252936028789179
4.1.2.25	Dihydroneopterin aldolase	2529.07	0.25290702878587823
2.4.2.1	Purine-nucleoside phosphorylase	2512.75	0.25127502860012396
6.3.1.2	Glutamine synthetase	2485.22	0.2485220282867774
6.1.1.7	Alanine--tRNA ligase	2478.18	0.24781802820664817
2.7.1.15	Ribokinase	2475.69	0.247569028178307
6.3.1.5	NAD(+) synthase	2465.17	0.24651702805856832
2.7.8.13	Phospho-N-acetylmuramoyl-pentapeptide-transferase	2460.56	0.24605602800609727
3.4.11.4	Tripeptide aminopeptidase	2435.22	0.2435220277176774
1.8.4.11	Peptide-methionine (S)-S-oxide reductase	2430.02	0.24300202765849097
2.7.7.85	Diadenylate cyclase	2425.81	0.24258102761057274
6.3.5.2	GMP synthase (glutamine-hydrolyzing)	2413.04	0.24130402746522459
2.1.2.1	Glycine hydroxymethyltransferase	2412.1	0.2412100274545255
2.1.3.3	Ornithine carbamoyltransferase	2411.14	0.24111402744359878
3.6.1.23	dUTP diphosphatase	2402.96	0.240296027350494
5.1.3.1	Ribulose-phosphate 3-epimerase	2401.51	0.24015102733399013
2.7.2.4	Aspartate kinase	2399.59	0.23995902731213667
6.1.1.17	Glutamate--tRNA ligase	2380.49	0.2380490270947404
1.1.1.27	L-lactate dehydrogenase	2375.05	0.2375050270328224
5.1.1.1	Alanine racemase	2367.36	0.2367360269452948
2.1.1.198	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	2358.45	0.23584502684388114
6.3.2.6	Phosphoribosylaminoimidazolesuccinocarboxamide synthase	2348.08	0.23480802672584977
6.1.1.16	Cysteine--tRNA ligase	2344.44	0.23444402668441933
4.2.1.20	Tryptophan synthase	2339.69	0.2339690266303548
3.6.3.44	Transferred entry 7.6.2.2	2336.1	0.2336100265894934
1.3.1.98	UDP-N-acetylmuramate dehydrogenase	2303.78	0.23037802622162712
6.3.2.4	D-alanine--D-alanine ligase	2297.31	0.2297310261479856
1.1.1.1	Alcohol dehydrogenase	2297.1	0.22971002614559535
2.7.1.23	NAD(+) kinase	2288.64	0.22886402604930361
2.7.1.26	Riboflavin kinase	2272.11	0.22721102586115918
2.1.1.177	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase	2269.6	0.22696002583259034
1.2.1.11	Aspartate-semialdehyde dehydrogenase	2268.65	0.22686502582177742
2.7.1.71	Shikimate kinase	2263.51	0.22635102576327396
2.1.3.2	Aspartate carbamoyltransferase	2241.04	0.22410402550752037
2.7.1.48	Uridine kinase	2231.68	0.22316802540098482
2.7.7.3	Pantetheine-phosphate adenylyltransferase	2229.23	0.22292302537309894
6.1.1.5	Isoleucine--tRNA ligase	2228.87	0.22288702536900137
2.4.2.10	Orotate phosphoribosyltransferase	2223.83	0.22238302531163612
5.3.1.9	Glucose-6-phosphate isomerase	2218.5	0.22185002525097006
3.6.4.13	RNA helicase	2214.88	0.2214880252097672
3.6.1.1	Inorganic diphosphatase	2202.06	0.22020602506384995
2.3.2.3	Lysyltransferase	2201.66	0.2201660250592971
3.6.1.27	Undecaprenyl-diphosphate phosphatase	2188.62	0.21886202491087584
2.7.4.22	UMP kinase	2185.31	0.21853102487320145
4.2.1.11	Phosphopyruvate hydratase	2182.83	0.21828302484497406
4.3.1.17	L-serine ammonia-lyase	2181.15	0.2181150248258523
2.7.4.9	dTMP kinase	2174.65	0.21746502475186927
2.7.7.2	FAD synthase	2167.11	0.216711024666049
4.3.2.2	Adenylosuccinate lyase	2136.41	0.21364102431662155
2.7.7.18	Nicotinate-nucleotide adenylyltransferase	2128.42	0.21284202422567938
3.1.26.3	Ribonuclease III	2127.95	0.2127950242203298
6.3.2.8	UDP-N-acetylmuramate--L-alanine ligase	2126.49	0.21264902420371207
2.4.1.227	acetylglucosaminyltransferase	2108.84	0.2108840240028198
6.3.2.9	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	2105.82	0.21058202396844616
3.4.23.36	Signal peptidase II	2105.25	0.2105250239619584
2.1.2.3	Phosphoribosylaminoimidazolecarboxamide formyltransferase	2102.71	0.2102710239330481
4.2.1.2	Fumarate hydratase	2096.32	0.20963202386031715
2.4.1.1	Glycogen phosphorylase	2089.07	0.20890702377779763
3.5.2.3	Dihydroorotase	2081	0.20810002368594488
2.7.1.30	Glycerol kinase	2080.58	0.20805802368116438
2.7.4.25	(d)CMP kinase	2076.17	0.2076170236309698
2.1.1.182	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase	2075.63	0.2075630236248235
2.1.1.228	tRNA (guanine(37)-N(1))-methyltransferase	2068.56	0.20685602354435276
6.3.3.2	5-formyltetrahydrofolate cyclo-ligase	2040.21	0.20402102322167304
2.7.1.40	Pyruvate kinase	2028.89	0.2028890230928288
3.5.2.6	Beta-lactamase	2028.2	0.2028200230849752
6.1.1.9	Valine--tRNA ligase	2024.73	0.20247302304547965
6.1.1.22	Asparagine--tRNA ligase	2021.56	0.20215602300939867
3.1.1.96	D-aminoacyl-tRNA deacylase	2019.97	0.20199702299130134
6.1.1.21	Histidine--tRNA ligase	2014.2	0.2014200229256272
1.1.1.94	Glycerol-3-phosphate dehydrogenase (NAD(P)(+))	2008.11	0.20081102285631078
3.5.4.10	IMP cyclohydrolase	2005.16	0.20051602282273387
2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	1999.81	0.19998102276184015
2.1.1.37	DNA (cytosine-5-)-methyltransferase	1998.97	0.19989702275227927
1.17.4.2	Ribonucleoside-triphosphate reductase (thioredoxin)	1993.49	0.1993490226899059
6.1.1.19	Arginine--tRNA ligase	1991.38	0.19913802266588992
6.3.4.3	Formate--tetrahydrofolate ligase	1991.25	0.19912502266441023
5.4.2.10	Phosphoglucosamine mutase	1972.83	0.19728302245475376
5.3.1.26	Galactose-6-phosphate isomerase	1969.52	0.19695202241707932
6.1.1.15	Proline--tRNA ligase	1963.2	0.1963200223451451
3.5.4.33	tRNA(adenine(34)) deaminase	1954.1	0.19541002224156886
3.1.3.48	Protein-tyrosine-phosphatase	1950	0.19500002219490267
2.1.1.207	tRNA (cytidine(34)-2'-O)-methyltransferase	1949.86	0.19498602219330918
3.1.21.3	Type I site-specific deoxyribonuclease	1948.3	0.19483002217555329
5.1.1.3	Glutamate racemase	1938.34	0.19383402206218853
2.7.1.180	FAD:protein FMN transferase	1937.76	0.19377602205558697
4.1.1.36	Phosphopantothenoylcysteine decarboxylase	1933.68	0.19336802200914843
4.2.1.33	3-isopropylmalate dehydratase	1901.11	0.19011102163843663
3.5.3.6	Arginine deiminase	1899.69	0.1899690216222742
5.4.2.12	Phosphoglycerate mutase (2,3-diphosphoglycerate-independent)	1883.4	0.1883400214368614
2.1.1.199	16S rRNA (cytosine(1402)-N(4))-methyltransferase	1870.97	0.18709702129538314
6.3.4.18	5-(carboxyamino)imidazole ribonucleotide synthase	1869.73	0.18697302128126944
1.6.5.5	NADPH:quinone reductase	1863.71	0.1863710212127498
7.2.1.1	NADH:ubiquinone reductase (Na(+)-transporting)	1863.32	0.1863320212083108
3.5.1.5	Urease	1859.52	0.18595202116505918
2.5.1.78	6,7-dimethyl-8-ribityllumazine synthase	1857.83	0.18578302114582362
3.6.1.66	XTP/dITP diphosphatase	1857.66	0.18576602114388868
6.3.4.2	CTP synthase (glutamine hydrolyzing)	1850.22	0.18502202105920657
5.4.99.18	5-(carboxyamino)imidazole ribonucleotide mutase	1844.31	0.18443102099193895
2.5.1.75	tRNA dimethylallyltransferase	1843.79	0.1843790209860203
1.2.1.41	Glutamate-5-semialdehyde dehydrogenase	1838.8	0.18388002092922412
2.1.1.45	Thymidylate synthase	1833.59	0.1833590208699239
2.5.1.6	Methionine adenosyltransferase	1826.49	0.1826490207891117
5.4.99.25	tRNA pseudouridine(55) synthase	1824.5	0.1824500207664615
2.5.1.15	Dihydropteroate synthase	1821.76	0.18217602073527484
6.3.4.19	tRNA(Ile)-lysidine synthetase	1816.92	0.18169202068018594
3.1.22.4	Crossover junction endodeoxyribonuclease	1815	0.18150002065833248
3.6.3.14	Transferred entry 7.1.2.2	1808.01	0.18080102057877231
4.2.1.59	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	1807.51	0.18075102057308132
2.2.1.2	Transaldolase	1802.75	0.18027502051890298
3.4.21.53	Endopeptidase La	1801.92	0.18019202050945593
2.5.1.47	Cysteine synthase	1798.48	0.17984802047030182
6.4.1.2	Acetyl-CoA carboxylase	1798.35	0.17983502046882216
2.1.2.9	Methionyl-tRNA formyltransferase	1789.7	0.17897002037036785
6.3.3.1	Phosphoribosylformylglycinamidine cyclo-ligase	1787.73	0.17877302034794532
6.3.2.5	Phosphopantothenate--cysteine ligase (CTP)	1784.42	0.1784420203102709
4.1.1.20	Diaminopimelate decarboxylase	1782.32	0.17823202028636867
4.1.1.23	Orotidine-5'-phosphate decarboxylase	1781.92	0.17819202028181588
1.1.1.3	Homoserine dehydrogenase	1781.17	0.1781170202732794
1.1.1.28	D-lactate dehydrogenase	1780.51	0.17805102026576727
2.8.1.13	tRNA-uridine 2-sulfurtransferase	1775.15	0.17751502020475976
4.2.1.10	3-dehydroquinate dehydratase	1769.1	0.17691002013589863
4.1.2.40	Tagatose-bisphosphate aldolase	1764.43	0.17644302008274468
4.3.2.10	Imidazole glycerol-phosphate synthase	1750.83	0.17508301992794945
2.7.1.39	Homoserine kinase	1746.43	0.17464301987786868
5.3.1.6	Ribose-5-phosphate isomerase	1744.92	0.17449201986068183
4.2.1.136	ADP-dependent NAD(P)H-hydrate dehydratase	1743.26	0.17432601984178772
2.1.2.2	Phosphoribosylglycinamide formyltransferase	1738.92	0.17389201979238983
1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	1734.55	0.17345501974265046
3.4.11.5	Prolyl aminopeptidase	1723.89	0.17238901962131836
3.5.4.9	Methenyltetrahydrofolate cyclohydrolase	1719.72	0.1719720195738554
2.1.1.33	tRNA (guanine(46)-N(7))-methyltransferase	1714.18	0.17141801951079913
6.3.4.21	Nicotinate phosphoribosyltransferase	1707.09	0.17070901943010072
7.3.2.1	ABC-type phosphate transporter	1703.79	0.1703790193925401
2.4.2.14	Amidophosphoribosyltransferase	1703	0.17030001938354833
1.1.1.44	Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)	1689.87	0.16898701923410267
2.7.8.5	CDP-diacylglycerol--glycerol-3-phosphate 1-phosphatidyltransferase	1689.62	0.16896201923125714
1.5.1.5	Methylenetetrahydrofolate dehydrogenase (NADP(+))	1689.05	0.16890501922476941
2.7.1.21	Thymidine kinase	1687.83	0.16878301921088337
2.2.1.6	Acetolactate synthase	1687.73	0.1687730192097452
6.4.1.1	Pyruvate carboxylase	1687.25	0.16872501920428182
2.1.1.63	Methylated-DNA--[protein]-cysteine S-methyltransferase	1669.71	0.16697101900464154
3.5.1.1	Asparaginase	1667.21	0.16672101897618652
2.7.7.41	Phosphatidate cytidylyltransferase	1666.93	0.16669301897299957
4.2.1.70	Pseudouridylate synthase	1664.29	0.16642901894295106
4.4.1.21	S-ribosylhomocysteine lyase	1657.4	0.16574001886452908
1.7.1.7	GMP reductase	1655.59	0.16555901884392765
2.4.1.129	Peptidoglycan glycosyltransferase	1655.45	0.16554501884233416
2.7.2.3	Phosphoglycerate kinase	1652.85	0.16528501881274096
1.5.1.3	Dihydrofolate reductase	1645.9	0.16459001873363607
6.3.4.13	Phosphoribosylamine--glycine ligase	1644.83	0.16448301872145732
2.3.1.179	Beta-ketoacyl-[acyl-carrier-protein] synthase II	1638.16	0.16381601864553938
2.4.2.7	Adenine phosphoribosyltransferase	1636.87	0.16368701863085658
2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific)	1636.36	0.16363601862505175
3.6.1.7	Acylphosphatase	1634.03	0.1634030185985317
3.2.2.23	DNA-formamidopyrimidine glycosylase	1628.62	0.1628620185369551
6.3.5.7	Glutaminyl-tRNA synthase (glutamine-hydrolyzing)	1626.95	0.16269501851794715
2.1.3.15	Acetyl-CoA carboxytransferase	1624.87	0.16248701849427258
2.7.2.11	Glutamate 5-kinase	1622.78	0.16227801847048418
4.1.2.13	Fructose-bisphosphate aldolase	1622.53	0.16225301846763868
4.3.3.7	4-hydroxy-tetrahydrodipicolinate synthase	1616.63	0.1616630184004849
2.4.2.22	Xanthine phosphoribosyltransferase	1592.07	0.15920701812094293
2.7.1.24	Dephospho-CoA kinase	1589.15	0.1589150180877075
2.7.7.8	Polyribonucleotide nucleotidyltransferase	1578.47	0.15784701796614772
3.5.1.28	N-acetylmuramoyl-L-alanine amidase	1569.8	0.15698001786746574
2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase	1568	0.15680001784697814
3.1.3.16	Protein-serine/threonine phosphatase	1565.65	0.15656501782023044
1.1.1.169	2-dehydropantoate 2-reductase	1561.55	0.15615501777356425
1.15.1.1	Superoxide dismutase	1542.07	0.15420701755184285
6.3.5.4	Asparagine synthase (glutamine-hydrolyzing)	1532.09	0.1532090174382505
1.4.4.2	Glycine dehydrogenase (aminomethyl-transferring)	1528.72	0.15287201739989315
3.6.3.31	Transferred entry 7.6.2.11	1525.81	0.15258101736677152
3.5.4.5	Cytidine deaminase	1509.36	0.15093601717953758
1.18.1.2	Ferredoxin--NADP(+) reductase	1500.9	0.15009001708324587
4.1.1.31	Phosphoenolpyruvate carboxylase	1500.03	0.15000301707334351
2.7.2.2	Carbamate kinase	1498.01	0.14980101705035187
3.2.2.9	Adenosylhomocysteine nucleosidase	1495.92	0.14959201702656352
3.2.2.n1	Cytokinin riboside 5'-monophosphate phosphoribohydrolase	1494.51	0.14945101701051489
4.6.1.12	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	1493.57	0.1493570169998158
2.8.1.4	tRNA uracil 4-sulfurtransferase	1489.94	0.14899401695849915
1.1.1.49	Glucose-6-phosphate dehydrogenase (NADP(+))	1485.64	0.14856401690955653
2.4.2.6	Nucleoside deoxyribosyltransferase	1485.06	0.14850601690295495
5.3.3.2	Isopentenyl-diphosphate Delta-isomerase	1483.45	0.14834501688462995
4.4.1.8	Cystathionine beta-lyase	1462.59	0.1462590166472014
1.3.1.9	Enoyl-[acyl-carrier-protein] reductase (NADH)	1460.85	0.1460850166273967
2.3.1.8	Phosphate acetyltransferase	1452.38	0.14523801653099117
6.3.2.2	Glutamate--cysteine ligase	1445.75	0.1445750164555285
3.6.3.17	Transferred entry 7.5.2.8	1441.32	0.1441320164051062
1.1.1.133	dTDP-4-dehydrorhamnose reductase	1440.3	0.14403001639349658
4.1.2.4	Deoxyribose-phosphate aldolase	1439.07	0.1439070163794967
4.3.2.1	Argininosuccinate lyase	1437.71	0.1437710163640172
5.1.3.3	Aldose 1-epimerase	1428.89	0.14288901626362796
3.6.3.4	Transferred entry 7.2.2.9	1421.53	0.14215301617985643
2.1.2.10	Aminomethyltransferase	1409.85	0.14098501604691463
2.2.1.9	synthase	1402.22	0.14022201596006997
4.1.3.6	Citrate (pro-3S)-lyase	1400.13	0.1400130159362816
6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	1399.8	0.13998001593252551
1.1.1.17	Mannitol-1-phosphate 5-dehydrogenase	1398.86	0.13988601592182642
3.6.1.13	ADP-ribose diphosphatase	1397.83	0.13978301591010298
2.7.6.5	GTP diphosphokinase	1394.3	0.1394300158699245
3.1.3.5	5'-nucleotidase	1390.23	0.13902301582359977
5.4.2.2	Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	1389.94	0.138994015820299
1.16.3.2	Bacterial non-heme ferritin	1386.62	0.13866201578251075
1.1.1.290	4-phosphoerythronate dehydrogenase	1384.11	0.1384110157539419
2.1.1.192	23S rRNA (adenine(2503)-C(2))-methyltransferase	1377.85	0.13778501568269058
3.1.13.1	Exoribonuclease II	1374.4	0.1374400156434227
2.7.1.148	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	1371.86	0.13718601561451238
3.2.2.27	Uracil-DNA glycosylase	1368.31	0.1368310155741063
2.4.2.29	tRNA-guanine(34) transglycosylase	1359.13	0.13591301546961954
2.7.11.32	[Pyruvate, phosphate dikinase] kinase	1354.53	0.13545301541726232
2.7.4.27	([Pyruvate, phosphate dikinase] phosphate) phosphotransferase	1354.53	0.13545301541726232
3.1.11.5	Exodeoxyribonuclease V	1348.85	0.13488501535261255
6.1.1.12	Aspartate--tRNA ligase	1342.82	0.13428201528397907
2.6.1.52	Phosphoserine transaminase	1337.53	0.13375301522376828
2.2.1.7	1-deoxy-D-xylulose-5-phosphate synthase	1336.59	0.13365901521306922
4.3.1.19	Threonine ammonia-lyase	1335.69	0.1335690152028254
3.2.2.1	Purine nucleosidase	1335.61	0.13356101520191485
2.1.1.297	Peptide chain release factor N(5)-glutamine methyltransferase	1335	0.13350001519497182
3.1.26.11	Ribonuclease Z	1332.46	0.13324601516606158
4.2.3.4	3-dehydroquinate synthase	1330.8	0.1330800151471674
4.2.1.126	N-acetylmuramic acid 6-phosphate etherase	1320.07	0.13200701502503856
3.6.5.n1	Elongation factor 4	1318.45	0.13184501500659973
2.7.9.3	Selenide, water dikinase	1310	0.13100001491042182
3.6.3.3	Transferred entry 7.2.2.21	1305.38	0.13053801485783698
1.17.1.8	4-hydroxy-tetrahydrodipicolinate reductase	1299.43	0.12994301479011405
1.20.4.1	Arsenate reductase (glutaredoxin)	1297.59	0.12975901476917115
3.4.13.9	Xaa-Pro dipeptidase	1297.2	0.1297200147647322
2.3.1.39	[Acyl-carrier-protein] S-malonyltransferase	1278.33	0.1278330145499538
4.1.99.12	3,4-dihydroxy-2-butanone-4-phosphate synthase	1275.5	0.12755001451774275
4.3.3.6	Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing)	1274.45	0.12744501450579165
2.7.4.7	Phosphooxymethylpyrimidine kinase	1273.55	0.12735501449554784
2.6.1.1	Aspartate transaminase	1271.08	0.1271080144674343
2.6.1.42	Branched-chain-amino-acid transaminase	1263.73	0.1263730143837766
5.1.1.7	Diaminopimelate epimerase	1263.21	0.12632101437785795
2.1.1.176	16S rRNA (cytosine(967)-C(5))-methyltransferase	1259.76	0.12597601433859004
2.4.2.17	ATP phosphoribosyltransferase	1258.45	0.12584501432367962
1.9.3.1	Cytochrome-c oxidase	1253.83	0.12538301427109477
1.5.1.20	Methylenetetrahydrofolate reductase (NAD(P)H)	1250.68	0.1250680142352415
6.2.1.5	Succinate--CoA ligase (ADP-forming)	1246.81	0.12468101419119314
3.1.3.11	Fructose-bisphosphatase	1230.14	0.12301401400145519
2.4.2.18	Anthranilate phosphoribosyltransferase	1229.86	0.12298601399826821
2.7.4.6	Nucleoside-diphosphate kinase	1224	0.12240001393156968
3.4.22.40	Bleomycin hydrolase	1223.74	0.12237401392861036
1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	1201.84	0.12018401367934453
2.7.1.35	Pyridoxal kinase	1183.78	0.11837801347378558
2.7.7.87	L-threonylcarbamoyladenylate synthase	1180.92	0.11809201344123307
2.3.1.274	Phosphate acyltransferase	1179.96	0.11799601343030636
1.2.1.70	Glutamyl-tRNA reductase	1178.18	0.11781801341004638
2.3.1.180	Beta-ketoacyl-[acyl-carrier-protein] synthase III	1173.78	0.11737801335996557
2.5.1.54	3-deoxy-7-phosphoheptulonate synthase	1167.53	0.11675301328882806
2.7.8.7	Holo-[acyl-carrier-protein] synthase	1166.6	0.1166600132782428
6.3.4.15	Biotin--[biotin carboxyl-carrier protein] ligase	1165.3	0.1165300132634462
2.5.1.61	Hydroxymethylbilane synthase	1162.82	0.11628201323521883
1.1.1.88	Hydroxymethylglutaryl-CoA reductase	1155.83	0.11558301315565864
1.1.1.42	Isocitrate dehydrogenase (NADP(+))	1154.65	0.1154650131422279
5.1.99.6	NAD(P)H-hydrate epimerase	1149.34	0.11493401308178945
2.7.7.72	CCA tRNA nucleotidyltransferase	1145.56	0.11455601303876548
1.1.1.95	Phosphoglycerate dehydrogenase	1137.38	0.11373801294566072
2.8.1.6	Biotin synthase	1136.57	0.1136570129364413
2.7.1.4	Fructokinase	1112.68	0.1112680126645253
2.7.4.1	Polyphosphate kinase	1106.08	0.11060801258940409
2.7.7.24	Glucose-1-phosphate thymidylyltransferase	1105.75	0.11057501258564802
3.4.16.4	Serine-type D-Ala-D-Ala carboxypeptidase	1105.18	0.11051801257916029
4.1.1.49	Phosphoenolpyruvate carboxykinase (ATP)	1097.7	0.10977001249402292
6.3.1.20	Lipoate--protein ligase	1096.49	0.10964901248025069
2.7.1.6	Galactokinase	1095.4	0.10954001246784432
1.6.5.11	NADH dehydrogenase (quinone)	1093.32	0.10933201244416975
4.2.1.9	Dihydroxy-acid dehydratase	1093.12	0.10931201244189333
2.1.1.193	16S rRNA (uracil(1498)-N(3))-methyltransferase	1084.53	0.10845301234412195
1.1.1.25	Shikimate dehydrogenase	1073.79	0.10737901222187925
3.6.3.8	Transferred entry 7.2.2.10	1067.48	0.10674801215005883
2.3.1.89	Tetrahydrodipicolinate N-acetyltransferase	1065.49	0.10654901212740864
5.3.1.16	isomerase	1064.29	0.10642901211375025
1.8.1.7	Glutathione-disulfide reductase	1060.76	0.10607601207357178
3.6.1.19	Transferred entry 3.6.1.9	1060.41	0.10604101206958809
2.3.1.9	Acetyl-CoA C-acetyltransferase	1056.03	0.10560301201973492
4.1.1.5	Acetolactate decarboxylase	1050.86	0.10508601196088996
5.4.3.8	Glutamate-1-semialdehyde 2,1-aminomutase	1040.37	0.10403701184149275
3.4.19.3	Pyroglutamyl-peptidase I	1040.14	0.10401401183887493
3.4.25.2	HslU--HslV peptidase	1030.49	0.1030490117290386
2.4.99.17	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	1026.59	0.10265901168464878
3.1.1.1	Carboxylesterase	1026.29	0.1026290116812342
3.5.4.25	GTP cyclohydrolase II	1022.91	0.10229101164276302
4.2.3.5	Chorismate synthase	1022.54	0.10225401163855169
2.3.3.10	Hydroxymethylglutaryl-CoA synthase	1012.58	0.10125801152518696
1.1.1.85	3-isopropylmalate dehydrogenase	1008.92	0.10089201148352882
2.7.7.12	UDP-glucose--hexose-1-phosphate uridylyltransferase	997.281	0.09972811135105372
5.1.3.9	N-acylglucosamine-6-phosphate 2-epimerase	994.178	0.09941781131573536
2.3.1.51	1-acylglycerol-3-phosphate O-acyltransferase	991.682	0.09916821128732589
2.1.2.11	3-methyl-2-oxobutanoate hydroxymethyltransferase	990.827	0.09908271127759427
2.1.1.74	(NAD(P)H-oxidizing)	990.793	0.09907931127720729
1.6.99.3	NADH dehydrogenase	989.645	0.09896451126414074
1.1.1.23	Histidinol dehydrogenase	986.582	0.09865821122927768
4.6.1.17	Cyclic pyranopterin monophosphate synthase	984.705	0.09847051120791368
