ID	Name	Copies per Million (CPM)	Relative Abundance
PWY4LZ-257	superpathway of fermentation (Chlamydomonas reinhardtii)	2978.14	0.2978140043183028
PWY-6700	queuosine biosynthesis I (de novo)	2974.64	0.29746400431322784
PWY-5897	superpathway of menaquinol-11 biosynthesis	2971.02	0.29710200430797884
PWY-5898	superpathway of menaquinol-12 biosynthesis	2971.02	0.29710200430797884
PWY-5899	superpathway of menaquinol-13 biosynthesis	2971.02	0.29710200430797884
PWY-5659	GDP-mannose biosynthesis	2955.08	0.29550800428486584
PWY-6124	inosine-5'-phosphate biosynthesis II	2954.01	0.2954010042833144
PWY66-409	superpathway of purine nucleotide salvage	2949.26	0.29492600427642685
PWY-7115	C4 photosynthetic carbon assimilation cycle, NAD-ME type	2947.41	0.2947410042737443
PANTO-PWY	phosphopantothenate biosynthesis I	2937	0.29370000425864984
PWY-5838	superpathway of menaquinol-8 biosynthesis I	2916.97	0.2916970042296063
PWY-6607	guanosine nucleotides degradation I	2915.29	0.2915290042271703
HISTSYN-PWY	L-histidine biosynthesis	2877.38	0.28773800417220086
PWY-7184	pyrimidine deoxyribonucleotides de novo biosynthesis I	2867.39	0.2867390041577153
PWY0-845	superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	2854.79	0.2854790041394453
PWY0-166	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	2830.36	0.28303600410402185
PWY-5918	superpathway of heme b biosynthesis from glutamate	2817.6	0.2817600040855199
TCA	TCA cycle I (prokaryotic)	2803.24	0.2803240040646978
PWY-7242	D-fructuronate degradation	2783.53	0.2783530040361184
PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	2782.7	0.27827000403491486
PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	2782.7	0.27827000403491486
PANTOSYN-PWY	superpathway of coenzyme A biosynthesis I (bacteria)	2749.19	0.27491900398632535
PWY-6969	TCA cycle V (2-oxoglutarate synthase)	2748.45	0.2748450039852523
RHAMCAT-PWY	L-rhamnose degradation I	2739.42	0.27394200397215884
PWY-7357	thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	2726.36	0.2726360039532219
PWY0-1298	superpathway of pyrimidine deoxyribonucleosides degradation	2707.4	0.2707400039257299
PWY66-389	phytol degradation	2705.3	0.2705300039226849
PWY-7208	superpathway of pyrimidine nucleobases salvage	2687.42	0.26874200389675884
PWY-7234	inosine-5'-phosphate biosynthesis III	2680.58	0.26805800388684087
PWY-5189	tetrapyrrole biosynthesis II (from glycine)	2675.42	0.26754200387935884
FASYN-ELONG-PWY	fatty acid elongation -- saturated	2651.35	0.2651350038444573
NAGLIPASYN-PWY	lipid IVA biosynthesis (E. coli)	2641.88	0.2641880038307258
PWY-8073	lipid IVA biosynthesis (P. putida)	2641.88	0.2641880038307258
GLUCUROCAT-PWY	superpathway of β-D-glucuronosides degradation	2610.44	0.26104400378513787
PWY1ZNC-1	assimilatory sulfate reduction IV	2599.76	0.25997600376965185
BIOTIN-BIOSYNTHESIS-PWY	biotin biosynthesis I	2585.89	0.25858900374954036
FUC-RHAMCAT-PWY	superpathway of fucose and rhamnose degradation	2570.56	0.25705600372731185
ARGININE-SYN4-PWY	L-ornithine biosynthesis II	2564.91	0.2564910037191193
PWY-1269	CMP-3-deoxy-D-manno-octulosonate biosynthesis	2551.07	0.25510700369905137
PWY-6519	8-amino-7-oxononanoate biosynthesis I	2548.72	0.25487200369564383
PWY-5861	superpathway of demethylmenaquinol-8 biosynthesis I	2528.59	0.25285900366645536
PWY-7198	pyrimidine deoxyribonucleotides de novo biosynthesis IV	2523.65	0.2523650036592924
PWY-5971	palmitate biosynthesis (type II fatty acid synthase)	2501.89	0.2501890036277403
P105-PWY	TCA cycle IV (2-oxoglutarate decarboxylase)	2456.85	0.24568500356243234
PWY-6595	superpathway of guanosine nucleotides degradation (plants)	2455.29	0.24552900356017035
PWY0-781	aspartate superpathway	2440.61	0.24406100353888438
PWY-7664	oleate biosynthesis IV (anaerobic)	2439.88	0.24398800353782588
PWY-6895	superpathway of thiamine diphosphate biosynthesis II	2434.66	0.24346600353025685
PWY-6507	4-deoxy-L-threo-hex-4-enopyranuronate degradation	2420.66	0.24206600350995686
PWY-5989	stearate biosynthesis II (bacteria and plants)	2415.34	0.24153400350224288
PWY0-42	2-methylcitrate cycle I	2410.08	0.24100800349461585
PWY-8187	L-arginine degradation XIII (reductive Stickland reaction)	2396.82	0.2396820034753889
PWY-6282	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	2384.19	0.2384190034570754
P4-PWY	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	2377.08	0.23770800344676585
PWY-821	superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	2368.64	0.23686400343452785
HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	2361.83	0.23618300342465337
HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	2361.83	0.23618300342465337
PYRIDNUCSAL-PWY	NAD salvage pathway I (PNC VI cycle)	2351.21	0.23512100340925438
PWY0-1277	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	2319.09	0.2319090033626804
HSERMETANA-PWY	L-methionine biosynthesis III	2318.99	0.23189900336253533
POLYISOPRENSYN-PWY	polyisoprenoid biosynthesis (E. coli)	2308.69	0.23086900334760035
PYRIDOXSYN-PWY	pyridoxal 5'-phosphate biosynthesis I	2292.48	0.22924800332409587
PWY-5180	toluene degradation I (aerobic) (via o-cresol)	2289.18	0.22891800331931084
PWY3O-4107	NAD salvage pathway V (PNC V cycle)	2247.48	0.2247480032588459
PWY0-1415	superpathway of heme b biosynthesis from uroporphyrinogen-III	2233.21	0.22332100323815438
PWY-7197	pyrimidine deoxyribonucleotide phosphorylation	2224.86	0.2224860032260469
PWY0-862	(5Z)-dodecenoate biosynthesis I	2205.36	0.2205360031977719
PWY-6897	thiamine diphosphate salvage II	2188.77	0.21887700317371636
PWY-7761	NAD salvage pathway II (PNC IV cycle)	2180.26	0.2180260031613769
GALACTUROCAT-PWY	D-galacturonate degradation I	2156.43	0.21564300312682336
PWY-5973	cis-vaccenate biosynthesis	2131.44	0.2131440030905879
PWY-5920	superpathway of heme b biosynthesis from glycine	2049.05	0.2049050029711224
PWY-7199	pyrimidine deoxyribonucleosides salvage	1982.52	0.1982520028746539
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	1909.76	0.1909760027691519
PWY-6147	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	1898.76	0.1898760027532019
PWY-5840	superpathway of menaquinol-7 biosynthesis	1871.98	0.1871980027143709
PWY-5845	superpathway of menaquinol-9 biosynthesis	1871.98	0.1871980027143709
PWY-5850	superpathway of menaquinol-6 biosynthesis	1871.98	0.1871980027143709
PWY-5896	superpathway of menaquinol-10 biosynthesis	1871.98	0.1871980027143709
P124-PWY	Bifidobacterium shunt	1830.24	0.1830240026538479
HCAMHPDEG-PWY	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate	1808.04	0.18080400262165788
PWY-6690	cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate	1808.04	0.18080400262165788
PWY-6285	superpathway of fatty acids biosynthesis (E. coli)	1789.5	0.1789500025947749
PWY-7323	superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	1785.81	0.1785810025894244
PWY-7942	5-oxo-L-proline metabolism	1778.4	0.17784000257867993
PWY-5837	2-carboxy-1,4-naphthoquinol biosynthesis	1777.35	0.17773500257715738
PWY-7356	thiamine diphosphate salvage IV (yeast)	1745.5	0.17455000253097488
OANTIGEN-PWY	O-antigen building blocks biosynthesis (E. coli)	1743.26	0.1743260025277269
PWY-5656	mannosylglycerate biosynthesis I	1687.66	0.1687660024471069
AST-PWY	L-arginine degradation II (AST pathway)	1679.94	0.16799400243591292
PWY-6168	flavin biosynthesis III (fungi)	1671.39	0.16713900242351543
PWY-7211	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	1667.16	0.1667160024173819
PWY-5138	fatty acid β-oxidation IV (unsaturated, even number)	1634.8	0.1634800023704599
COBALSYN-PWY	superpathway of adenosylcobalamin salvage from cobinamide I	1536.78	0.15367800222833092
PWY-7328	superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	1514.14	0.15141400219550294
PWY-6902	chitin degradation II (Vibrio)	1475.47	0.14754700213943142
PWY-5860	superpathway of demethylmenaquinol-6 biosynthesis I	1465.12	0.14651200212442392
PWY-5862	superpathway of demethylmenaquinol-9 biosynthesis	1465.12	0.14651200212442392
PWY-6284	superpathway of unsaturated fatty acids biosynthesis (E. coli)	1393.9	0.13939000202115492
PWY-5121	superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	1357.02	0.13570200196767893
PWY-6703	preQ0 biosynthesis	1314.25	0.13142500190566242
PWY-7204	pyridoxal 5'-phosphate salvage II (plants)	1250.22	0.12502200181281892
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation	1242.38	0.12423800180145093
PPGPPMET-PWY	ppGpp metabolism	1237.13	0.12371300179383844
PWY-7858	(5Z)-dodecenoate biosynthesis II	1210.34	0.12103400175499293
PWY-7210	pyrimidine deoxyribonucleotides biosynthesis from CTP	1144.39	0.11443900165936545
PWY-6823	molybdopterin biosynthesis	1100.05	0.11000500159507243
PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis III	1062.87	0.10628700154116143
GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation	1028.22	0.10282200149091894
PWY-5747	2-methylcitrate cycle II	1018.95	0.10189500147747746
GLYCOL-GLYOXDEG-PWY	superpathway of glycol metabolism and degradation	1007.8	0.10078000146130994
FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	976.061	0.0976061014152884
P122-PWY	heterolactic fermentation	961.021	0.09610210139348038
KETOGLUCONMET-PWY	ketogluconate metabolism	892.6	0.08926000129426996
PWY0-1241	ADP-L-glycero-β-D-manno-heptose biosynthesis	839.17	0.08391700121679645
PWY0-1338	polymyxin resistance	805.74	0.08057400116832296
THISYNARA-PWY	superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	793.756	0.07937560115094615
PWY-5676	acetyl-CoA fermentation to butanoate II	744.892	0.07448920108009337
PWY-6612	superpathway of tetrahydrofolate biosynthesis	730.268	0.07302680105888856
PWY-5497	purine nucleobases degradation II (anaerobic)	675.756	0.06757560097984616
PWY-6859	all-trans-farnesol biosynthesis	654.544	0.06545440094908876
P164-PWY	purine nucleobases degradation I (anaerobic)	645.97	0.06459700093665646
PWY-7392	taxadiene biosynthesis (engineered)	639.049	0.06390490092662102
REDCITCYC	TCA cycle VI (Helicobacter)	623.19	0.06231900090362547
PWY-5367	petroselinate biosynthesis	621.937	0.06219370090180861
PWY-7209	superpathway of pyrimidine ribonucleosides degradation	601.059	0.06010590087153552
PWY66-399	gluconeogenesis III	574.695	0.05746950083330772
PWY-6588	pyruvate fermentation to acetone	561.751	0.05617510081453892
PWY66-430	myristate biosynthesis (mitochondria)	546.626	0.05466260079260767
PWY-241	C4 photosynthetic carbon assimilation cycle, NADP-ME type	538.112	0.053811200780262365
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	531.877	0.05318770077122161
P42-PWY	incomplete reductive TCA cycle	528.057	0.05280570076568262
PWY-7409	phospholipid remodeling (phosphatidylethanolamine, yeast)	520.29	0.05202900075442047
LPSSYN-PWY	superpathway of lipopolysaccharide biosynthesis	515.016	0.05150160074677317
PWY-7315	dTDP-N-acetylthomosamine biosynthesis	512.896	0.05128960074369916
PWY-7383	anaerobic energy metabolism (invertebrates, cytosol)	511.948	0.051194800742324575
PWY0-1337	oleate β-oxidation	510.809	0.05108090074067303
PWY-5981	CDP-diacylglycerol biosynthesis III	499.803	0.04998030072471433
PRPP-PWY	superpathway of histidine, purine, and pyrimidine biosynthesis	488.263	0.04882630070798132
PWY-7883	anhydromuropeptides recycling II	468.961	0.046896100679993426
GLYCOLYSIS-TCA-GLYOX-BYPASS	superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	465.069	0.046506900674350024
PWY-5855	ubiquinol-7 biosynthesis (early decarboxylation)	461.613	0.04616130066933882
FASYN-INITIAL-PWY	superpathway of fatty acid biosynthesis initiation (E. coli)	453.195	0.04531950065713272
PWY-7094	fatty acid salvage	446.172	0.04461720064694938
LACTOSECAT-PWY	lactose and galactose degradation I	443.602	0.04436020064322287
DENOVOPURINE2-PWY	superpathway of purine nucleotides de novo biosynthesis II	437.058	0.043705800633734075
ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	421.889	0.04218890061173903
ORNARGDEG-PWY	superpathway of L-arginine and L-ornithine degradation	421.889	0.04218890061173903
PWY-7446	sulfoquinovose degradation I	411.149	0.04111490059616603
PWY-7269	mitochondrial NADPH production (yeast)	399.254	0.03992540057891828
PWY-7187	pyrimidine deoxyribonucleotides de novo biosynthesis II	375.536	0.03755360054452718
P221-PWY	octane oxidation	370.111	0.03701110053666093
ECASYN-PWY	enterobacterial common antigen biosynthesis	331.88	0.03318800048122598
DARABCATK12-PWY	D-arabinose degradation I	330.691	0.03306910047950193
PWY-6549	L-glutamine biosynthesis III	322.824	0.03228240046809478
PWY-5265	peptidoglycan biosynthesis II (staphylococci)	316.139	0.03161390045840153
LIPA-CORESYN-PWY	lipid A-core biosynthesis (E. coli K-12)	310.286	0.031028600449914682
PWY-922	mevalonate pathway I (eukaryotes and bacteria)	302.067	0.03020670043799713
NAD-BIOSYNTHESIS-II	NAD salvage pathway III (to nicotinamide riboside)	296.634	0.029663400430119287
PWY-2941	L-lysine biosynthesis II	296.205	0.029620500429497234
KDO-NAGLIPASYN-PWY	superpathway of (Kdo)2-lipid A biosynthesis	286.914	0.02869140041602528
PWY-5910	superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)	286.823	0.02868230041589333
PWY-6071	superpathway of phenylethylamine degradation	271.173	0.027117300393200837
PWY-5690	TCA cycle II (plants and fungi)	249.487	0.024948700361756133
PWY-6328	L-lysine degradation X	246.133	0.024613300356892836
PWY0-461	L-lysine degradation I	246.133	0.024613300356892836
PWY-5994	palmitate biosynthesis (type I fatty acid synthase)	245.449	0.024544900355901036
PWY-5705	allantoin degradation to glyoxylate III	242.935	0.024293500352255734
PWY-6318	L-phenylalanine degradation IV (mammalian, via side chain)	242.266	0.024226600351285685
UBISYN-PWY	superpathway of ubiquinol-8 biosynthesis (early decarboxylation)	232.811	0.023281100337575935
PWY-6992	1,5-anhydrofructose degradation	231.135	0.023113500335145736
PWY0-321	phenylacetate degradation I (aerobic)	230.224	0.023022400333824786
PWY-6708	ubiquinol-8 biosynthesis (early decarboxylation)	210.993	0.021099300305939837
PWY0-41	allantoin degradation IV (anaerobic)	198.935	0.01989350028845574
PWY-7805	(aminomethyl)phosphonate degradation	196.224	0.019622400284524787
PWY-1861	formaldehyde assimilation II (assimilatory RuMP Cycle)	186.345	0.01863450027020024
PWY-7807	glyphosate degradation III	186.334	0.01863340027018429
PWY0-1221	putrescine degradation II	180.151	0.01801510026121894
METHGLYUT-PWY	superpathway of methylglyoxal degradation	164.82	0.01648200023898899
