Pfam ID	Name	Copies per Million (CPM)	Relative Abundance
PF00877	NlpC/P60 family	2904.13	0.29041299061385273
PF01751	Toprim domain	2773.73	0.27737299103530544
PF00144	Beta-lactamase	2724.82	0.27248199119338257
PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	2701.87	0.2701869912675569
PF02517	CPBP intramembrane metalloprotease	2690.09	0.2690089913056299
PF00356	Bacterial regulatory proteins, lacI family	2682.13	0.2682129913313566
PF00324	Amino acid permease	2678.01	0.2678009913446725
PF13546	DDE superfamily endonuclease	2633.18	0.263317991489563
PF01926	50S ribosome-binding GTPase	2629.41	0.26294099150174766
PF02452	PemK-like, MazF-like toxin of type II toxin-antitoxin system	2591.13	0.2591129916254686
PF03466	LysR substrate binding domain	2531.3	0.25312999181883916
PF00156	Phosphoribosyl transferase domain	2448.6	0.2448599920861255
PF00690	Cation transporter/ATPase, N-terminus	2432.99	0.24329899213657702
PF04650	YSIRK type signal peptide	2428.09	0.24280899215241383
PF01832	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	2340.56	0.23405599243531075
PF00248	Aldo/keto reductase family	2316.15	0.2316149925142039
PF02661	Fic/DOC family	2303.96	0.23039599255360196
PF08951	Enterocin A Immunity	2290.29	0.2290289925977834
PF00085	Thioredoxin	2287.01	0.22870099260838436
PF00486	Transcriptional regulatory protein, C terminal	2286.92	0.22869199260867526
PF07972	NrdI Flavodoxin like	2279.13	0.2279129926338525
PF12844	Helix-turn-helix domain	2260.74	0.22607399269328898
PF00392	Bacterial regulatory proteins, gntR family	2244.9	0.22448999274448386
PF05534	HicB family	2215.79	0.22157899283856736
PF00270	DEAD/DEAH box helicase	2186.35	0.21863499293371744
PF00440	Bacterial regulatory proteins, tetR family	2172.3	0.21722999297912704
PF00126	Bacterial regulatory helix-turn-helix protein, lysR family	2168.48	0.21684799299147325
PF02486	Replication initiation factor	2152.62	0.21526199304273277
PF02867	Ribonucleotide reductase, barrel domain	2141.7	0.21416999307802617
PF00128	Alpha amylase, catalytic domain	2141.25	0.21412499307948063
PF00497	Bacterial extracellular solute-binding proteins, family 3	2140.62	0.2140619930815168
PF00512	His Kinase A (phospho-acceptor) domain	2122.5	0.2122499931400806
PF00149	Calcineurin-like phosphoesterase	2099.95	0.2099949932129622
PF00890	FAD binding domain	2097.51	0.2097509932208483
PF04851	Type III restriction enzyme, res subunit	2092.82	0.20928199323600638
PF00860	Permease family	2086.53	0.20865299325633566
PF01418	Helix-turn-helix domain, rpiR family	2086.46	0.2086459932565619
PF06114	IrrE N-terminal-like domain	2085.19	0.20851899326066653
PF00009	Elongation factor Tu GTP binding domain	2052.77	0.20527699336544797
PF01420	Type I restriction modification DNA specificity domain	2032.85	0.2032849934298294
PF01476	LysM domain	2028.95	0.20289499344243422
PF00004	ATPase family associated with various cellular activities (AAA)	2023.67	0.20236699345949918
PF04397	LytTr DNA-binding domain	1918.44	0.19184399379960249
PF13673	Acetyltransferase (GNAT) domain	1883.42	0.1883419939127871
PF06970	Replication initiator protein A (RepA) N-terminus	1816.12	0.18161199413030069
PF00654	Voltage gated chloride channel	1812.94	0.18129399414057845
PF00132	Bacterial transferase hexapeptide (six repeats)	1791.38	0.17913799421026036
PF13302	Acetyltransferase (GNAT) domain	1784.08	0.17840799423385395
PF01131	DNA topoisomerase	1769.75	0.17697499428016852
PF04203	Sortase domain	1765.33	0.17653299429445393
PF01479	S4 domain	1763.6	0.17635999430004531
PF00535	Glycosyl transferase family 2	1757.51	0.1757509943197282
PF13350	Tyrosine phosphatase family	1753.22	0.17532199433359347
PF00358	phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1	1744.19	0.17441899436277844
PF07992	Pyridine nucleotide-disulphide oxidoreductase	1732.9	0.17328999439926773
PF00550	Phosphopantetheine attachment site	1711.84	0.1711839944673336
PF03577	Peptidase family C69	1687.2	0.1687199945469701
PF03869	Arc-like DNA binding domain	1663.41	0.16634099462385937
PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)	1660.55	0.1660549946331029
PF00106	short chain dehydrogenase	1640.38	0.16403799469829233
PF08245	Mur ligase middle domain	1636.71	0.16367099471015376
PF00534	Glycosyl transferases group 1	1628.57	0.16285699473646223
PF14690	zinc-finger of transposase IS204/IS1001/IS1096/IS1165	1617.08	0.1617079947735979
PF12833	Helix-turn-helix domain	1612.2	0.16121999478937007
PF01183	Glycosyl hydrolases family 25	1597.77	0.15977699483600782
PF02195	ParB-like nuclease domain	1590.37	0.15903699485992462
PF00689	Cation transporting ATPase, C-terminus	1589.47	0.15894699486283342
PF00905	Penicillin binding protein transpeptidase domain	1578.19	0.15781899489929038
PF00367	phosphotransferase system, EIIB	1577.73	0.1577729949007771
PF00881	Nitroreductase family	1572.28	0.15722799491839148
PF12696	TraM recognition site of TraD and TraG	1571.97	0.15719699491939343
PF12146	Serine aminopeptidase, S33	1559.04	0.15590399496118318
PF00717	Peptidase S24-like	1556.07	0.1556069949707822
PF02653	Branched-chain amino acid transport system / permease component	1551.43	0.15514299498577871
PF13613	Helix-turn-helix of DDE superfamily endonuclease	1543.6	0.15435999501108524
PF01546	Peptidase family M20/M25/M40	1536.32	0.1536319950346142
PF03413	Peptidase propeptide and YPEB domain	1533.49	0.15334899504376076
PF00436	Single-strand binding protein family	1521.22	0.1521219950834174
PF02302	PTS system, Lactose/Cellobiose specific IIB subunit	1521.01	0.1521009950840961
PF00849	RNA pseudouridylate synthase	1516.86	0.1516859950975089
PF05913	Bacterial protein of unknown function (DUF871)	1504.48	0.15044799513752108
PF00268	Ribonucleotide reductase, small chain	1481.15	0.14811499521292362
PF00293	NUDIX domain	1473.53	0.14735299523755147
PF04205	FMN-binding domain	1458.34	0.14583399528664553
PF00117	Glutamine amidotransferase class-I	1456.87	0.1456869952913966
PF00583	Acetyltransferase (GNAT) family	1446.41	0.1446409953252033
PF00679	Elongation factor G C-terminus	1427.87	0.14278699538512457
PF00216	Bacterial DNA-binding protein	1427.45	0.14274499538648203
PF13091	PLD-like domain	1425.22	0.14252199539368937
PF00571	CBS domain	1421.84	0.14218399540461354
PF00155	Aminotransferase class I and II	1414.35	0.1414349954288212
PF13439	Glycosyltransferase Family 4	1405.21	0.1405209954583617
PF00892	EamA-like transporter family	1403.23	0.14032299546476104
PF06028	Alpha/beta hydrolase of unknown function (DUF915)	1384.72	0.13847199552458536
PF00317	Ribonucleotide reductase, all-alpha domain	1382.43	0.13824299553198666
PF08343	Ribonucleotide reductase N-terminal	1365.86	0.13658599558554085
PF02875	Mur ligase family, glutamate ligase domain	1364.96	0.1364959955884497
PF03610	PTS system fructose IIA component	1352.89	0.1352889956274599
PF00999	Sodium/hydrogen exchanger family	1346.75	0.1346749956473044
PF00672	HAMP domain	1346.45	0.134644995648274
PF01966	HD domain	1342.72	0.13427199566032935
PF00288	GHMP kinases N terminal domain	1337.08	0.13370799567855782
PF13508	Acetyltransferase (GNAT) domain	1322.03	0.13220299572719943
PF01943	Polysaccharide biosynthesis protein	1311.86	0.13118599576006884
PF01501	Glycosyl transferase family 8	1309.4	0.1309399957680196
PF08264	Anticodon-binding domain of tRNA	1301.57	0.13015699579332615
PF03051	Peptidase C1-like family	1296.8	0.12967999580874276
PF01551	Peptidase family M23	1292.11	0.12921099582390083
PF00188	Cysteine-rich secretory protein family	1285.75	0.1285749958444564
PF08388	Group II intron, maturase-specific domain	1283.09	0.1283089958530535
PF07687	Peptidase dimerisation domain	1269.06	0.12690599589839843
PF02272	DHHA1 domain	1262.12	0.12621199592082852
PF08220	DeoR-like helix-turn-helix domain	1260.01	0.12600099592764805
PF01569	PAP2 superfamily	1253.1	0.12530999594998116
PF02687	FtsX-like permease family	1252.25	0.12522499595272835
PF07724	AAA domain (Cdc48 subfamily)	1236.04	0.1236039960051191
PF03009	Glycerophosphoryl diester phosphodiesterase family	1225.26	0.12252599603996003
PF00266	Aminotransferase class-V	1222.44	0.12224399604907428
PF15738	Bacterial toxin of type II toxin-antitoxin system, YafQ	1221.33	0.12213299605266179
PF05595	Domain of unknown function (DUF771)	1217.03	0.12170299606655939
PF13416	Bacterial extracellular solute-binding protein	1216.8	0.12167999606730275
PF07702	UTRA domain	1212.03	0.1212029960827194
PF12706	Beta-lactamase superfamily domain	1210.84	0.12108399608656546
PF00455	DeoR C terminal sensor domain	1186.38	0.1186379961656202
PF02652	L-lactate permease	1172.24	0.11722399621132067
PF01368	DHH family	1160.4	0.11603999624958754
PF14667	Polysaccharide biosynthesis C-terminal domain	1155.71	0.11557099626474561
PF10431	C-terminal, D2-small domain, of ClpB protein	1155.29	0.11552899626610304
PF06100	MCRA family	1154.67	0.11546699626810691
PF08279	HTH domain	1148.24	0.11482399628888866
PF03144	Elongation factor Tu domain 2	1138.43	0.11384299632059458
PF02645	Uncharacterised protein, DegV family COG1307	1133.36	0.1133359963369808
PF05656	Protein of unknown function (DUF805)	1128.87	0.11288699635149248
PF08352	Oligopeptide/dipeptide transporter, C-terminal region	1123.81	0.1123809963678464
PF00696	Amino acid kinase family	1123.29	0.11232899636952705
PF02361	Cobalt transport protein	1117.71	0.11177099638756162
PF12822	ECF transporter, substrate-specific component	1117.42	0.11174199638849888
PF02384	N-6 DNA Methylase	1113.44	0.11134399640136225
PF02786	Carbamoyl-phosphate synthase L chain, ATP binding domain	1113.16	0.1113159964022672
PF01263	Aldose 1-epimerase	1110.02	0.11100199641241569
PF00874	PRD domain	1106.19	0.11061899642479424
PF13749	Putative ATP-dependent DNA helicase recG C-terminal	1098.56	0.1098559964494544
PF03816	Cell envelope-related transcriptional attenuator domain	1089.12	0.10891199647996447
PF03734	L,D-transpeptidase catalytic domain	1087.73	0.10877299648445696
PF05043	Mga helix-turn-helix domain	1074.64	0.10746399652676385
PF01040	UbiA prenyltransferase family	1066.01	0.10660099655465599
PF00521	DNA gyrase/topoisomerase IV, subunit A	1065.69	0.10656899655569023
PF03830	PTS system sorbose subfamily IIB component	1056.12	0.10561199658662046
PF01588	Putative tRNA binding domain	1055.84	0.10558399658752542
PF01297	Zinc-uptake complex component A periplasmic	1053.28	0.10532799659579933
PF02608	ABC transporter substrate-binding protein PnrA-like	1052.07	0.10520699659971006
PF08544	GHMP kinases C terminal	1044.99	0.10449899662259261
PF00575	S1 RNA binding domain	1040.32	0.10403199663768606
PF01883	Iron-sulfur cluster assembly protein	1033.4	0.1033399966600515
PF13349	Putative adhesin	1025.16	0.1025159966866832
PF00485	Phosphoribulokinase / Uridine kinase family	1021.72	0.10217199669780126
PF07977	FabA-like domain	1010.71	0.10107099673338558
PF01797	Transposase IS200 like	1009.84	0.10098399673619742
PF00561	alpha/beta hydrolase fold	1007.56	0.10075599674356636
PF02698	DUF218 domain	993.37	0.09933699678942845
PF01070	FMN-dependent dehydrogenase	992.621	0.09926209679184922
PF13460	NAD(P)H-binding	991.535	0.09915349679535918
PF05175	Methyltransferase small domain	991.008	0.09910079679706243
PF03449	Transcription elongation factor, N-terminal	987.63	0.09876299680798013
PF03358	NADPH-dependent FMN reductase	979.375	0.09793749683466028
PF01156	Inosine-uridine preferring nucleoside hydrolase	977.532	0.09775319684061687
PF00294	pfkB family carbohydrate kinase	977.336	0.09773359684125034
PF00370	FGGY family of carbohydrate kinases, N-terminal domain	972.691	0.09726909685626298
PF13635	Domain of unknown function (DUF4143)	971.006	0.0971005968617089
PF02776	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	967.561	0.09675609687284313
PF00232	Glycosyl hydrolase family 1	965.314	0.09653139688010544
PF03894	D-xylulose 5-phosphate/D-fructose 6-phosphate phosphoketolase	965.057	0.09650569688093606
PF05103	DivIVA protein	962.914	0.09629139688786223
PF03764	Elongation factor G, domain IV	962.458	0.09624579688933602
PF00929	Exonuclease	959.457	0.09594569689903525
PF01844	HNH endonuclease	956.188	0.09561879690960066
PF13529	Peptidase_C39 like family	956.064	0.09560639691000143
PF00133	tRNA synthetases class I (I, L, M and V)	950.3	0.09502999692863068
PF00205	Thiamine pyrophosphate enzyme, central domain	948.968	0.0948967969329357
PF02080	TrkA-C domain	948.058	0.09480579693587682
PF00480	ROK family	947.81	0.09478099693667835
PF00912	Transglycosylase	935.742	0.09357419697568212
PF12002	MgsA AAA+ ATPase C terminal	931.514	0.09315139698934702
PF07859	alpha/beta hydrolase fold	924.688	0.09246879701140864
PF07927	HicA toxin of bacterial toxin-antitoxin,	921.406	0.09214059702201607
PF01553	Acyltransferase	914.106	0.09141059704560967
PF03609	PTS system sorbose-specific iic component	912.902	0.091290197049501
PF00588	SpoU rRNA Methylase family	910.829	0.09108289705620094
PF12730	ABC-2 family transporter protein	909.366	0.09093659706092935
PF00488	MutS domain V	903.998	0.09039979707827873
PF00391	PEP-utilising enzyme, mobile domain	901.639	0.09016389708590301
PF02534	Type IV secretory system Conjugative DNA transfer	900.683	0.0900682970889928
PF02782	FGGY family of carbohydrate kinases, C-terminal domain	896.622	0.08966219710211795
PF00584	SecE/Sec61-gamma subunits of protein translocation complex	891.9	0.08918999711737945
PF13457	GW (Gly-Tryp) dipeptide domain	891.727	0.0891726971179386
PF07523	Bacterial Ig-like domain (group 3)	891.042	0.08910419712015252
PF13473	Cupredoxin-like domain	878.755	0.0878754971598641
PF01055	Glycosyl hydrolases family 31	877.399	0.08773989716424668
PF03989	DNA gyrase C-terminal domain, beta-propeller	872.885	0.08728849717883592
PF03796	DnaB-like helicase C terminal domain	870.746	0.08707459718574917
PF05649	Peptidase family M13	869.299	0.08692989719042588
PF12849	PBP superfamily domain	858.287	0.08582869722601667
PF00884	Sulfatase	857.427	0.08574269722879618
PF01521	Iron-sulphur cluster biosynthesis	855.506	0.08555059723500485
PF01979	Amidohydrolase family	853.127	0.08531269724269377
PF08861	Domain of unknown function DUF1828	852.979	0.08529789724317212
PF03960	ArsC family	848.713	0.08487129725695983
PF04956	TrbC/VIRB2 family	839.015	0.08390149728830376
PF00171	Aldehyde dehydrogenase family	833.348	0.0833347973066195
PF03992	Antibiotic biosynthesis monooxygenase	826.174	0.08261739732980587
PF02604	Antitoxin Phd_YefM, type II toxin-antitoxin system	825.958	0.08259579733050398
PF00587	tRNA synthetase class II core domain (G, H, P, S and T)	824.785	0.08247849733429512
PF14501	GHKL domain	822.052	0.08220519734312817
PF04542	Sigma-70 region 2	818.318	0.08183179735519645
PF01565	FAD binding domain	813.662	0.08136619737024466
PF02775	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain	812.32	0.081231997374582
PF04914	DltD protein	811.404	0.0811403973775425
PF02767	DNA polymerase III beta subunit, central domain	809.151	0.08091509738482419
PF02768	DNA polymerase III beta subunit, C-terminal domain	809.151	0.08091509738482419
PF11187	Protein of unknown function (DUF2974)	808.933	0.08089329738552878
PF01712	Deoxynucleoside kinase	806.139	0.08061389739455899
PF07516	SecA Wing and Scaffold domain	805.781	0.08057809739571603
PF02588	Uncharacterised 5xTM membrane BCR, YitT family COG1284	804.906	0.08049059739854403
PF00204	DNA gyrase B	802.655	0.08026549740581927
PF13154	Protein of unknown function (DUF3991)	800.888	0.08008879741153022
PF03613	PTS system mannose/fructose/sorbose family IID component	800.655	0.08006549741228326
PF00557	Metallopeptidase family M24	799.523	0.0799522974159419
PF01594	AI-2E family transporter	798.639	0.07986389741879898
PF01610	Transposase	790.216	0.07902159744602212
PF02096	60Kd inner membrane protein	788.949	0.07889489745011706
PF00206	Lyase	784.86	0.07848599746333271
PF01177	Asp/Glu/Hydantoin racemase	782.99	0.07829899746937655
PF00825	Ribonuclease P	782.926	0.0782925974695834
PF05257	CHAP domain	782.715	0.07827149747026535
PF09335	SNARE associated Golgi protein	781.199	0.07811989747516505
PF07907	YibE/F-like protein	777.035	0.0777034974886231
PF00215	Orotidine 5'-phosphate decarboxylase / HUMPS family	772.355	0.07723549750374886
PF07521	Zn-dependent metallo-hydrolase RNA specificity domain	771.91	0.0771909975051871
PF04226	Transglycosylase associated protein	767.065	0.07670649752084616
PF01048	Phosphorylase superfamily	766.37	0.07663699752309239
PF12459	D-Ala-teichoic acid biosynthesis protein	764.627	0.07646269752872575
PF00383	Cytidine and deoxycytidylate deaminase zinc-binding region	764.385	0.0764384975295079
PF00871	Acetokinase family	764.02	0.07640199753068759
PF01807	CHC2 zinc finger	758.833	0.07588329754745196
PF03840	Preprotein translocase SecG subunit	753.248	0.07532479756550269
PF16592	REC lobe of CRISPR-associated endonuclease Cas9	751.152	0.07511519757227696
PF01746	tRNA (Guanine-1)-methyltransferase	747.085	0.0747084975854215
PF00625	Guanylate kinase	743.544	0.074354397596866
PF13304	AAA domain, putative AbiEii toxin, Type IV TA system	740.309	0.07403089760732152
PF01074	Glycosyl hydrolases family 38 N-terminal domain	737.407	0.0737406976167008
PF07748	Glycosyl hydrolases family 38 C-terminal domain	737.407	0.0737406976167008
PF09261	Alpha mannosidase middle domain	737.407	0.0737406976167008
PF02872	5'-nucleotidase, C-terminal domain	736.972	0.07369719761810671
PF06458	MucBP domain	734.447	0.07344469762626751
PF00389	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain	733.768	0.07337679762846204
PF00814	Glycoprotease family	732.364	0.07323639763299977
PF01270	Glycosyl hydrolases family 8	731.521	0.07315209763572433
PF12848	ABC transporter	730.211	0.07302109763995826
PF05193	Peptidase M16 inactive domain	726.154	0.07261539765307048
PF01408	Oxidoreductase family, NAD-binding Rossmann fold	726.076	0.07260759765332257
PF03062	MBOAT, membrane-bound O-acyltransferase family	725.908	0.07259079765386556
PF06738	Putative threonine/serine exporter	718.325	0.07183249767837381
PF02463	RecF/RecN/SMC N terminal domain	718.06	0.07180599767923028
PF13396	Phospholipase_D-nuclease N-terminal	716.567	0.07165669768405566
PF02811	PHP domain	715.826	0.07158259768645057
PF17312	Bacteriocin helveticin-J	715.702	0.07157019768685134
PF00923	Transaldolase/Fructose-6-phosphate aldolase	708.844	0.0708843977090164
PF04073	Aminoacyl-tRNA editing domain	707.122	0.0707121977145819
PF01467	Cytidylyltransferase-like	705.395	0.07053949772016356
PF03611	PTS system sugar-specific permease component	704.327	0.07043269772361535
PF14602	Hexapeptide repeat of succinyl-transferase	704.274	0.07042739772378664
PF01027	Inhibitor of apoptosis-promoting Bax1	701.394	0.0701393977330948
PF02660	Glycerol-3-phosphate acyltransferase	700.036	0.07000359773748385
PF00582	Universal stress protein family	696.903	0.06969029774760971
PF01580	FtsK/SpoIIIE family	694.778	0.06947779775447771
PF05958	tRNA (Uracil-5-)-methyltransferase	691.104	0.06911039776635208
PF02896	PEP-utilising enzyme, TIM barrel domain	687.873	0.06878729777679467
PF01938	TRAM domain	687.11	0.06871099777926068
PF10035	Uncharacterized protein conserved in bacteria (DUF2179)	683.705	0.06837049779026565
PF04892	VanZ like family	681.463	0.06814629779751177
PF06207	Protein of unknown function (DUF1002)	680.544	0.06805439780048199
PF02515	CoA-transferase family III	679.282	0.06792819780456077
PF01327	Polypeptide deformylase	676	0.06759999781516819
PF01336	OB-fold nucleic acid binding domain	675.185	0.06751849781780228
PF00185	Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain	672.417	0.06724169782674845
PF00834	Ribulose-phosphate 3 epimerase family	672.365	0.06723649782691651
PF02826	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain	671.438	0.06714379782991259
PF04472	Cell division protein SepF	669.754	0.06697539783535528
PF02729	Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding domain	669.141	0.06691409783733648
PF13538	UvrD-like helicase C-terminal domain	665.364	0.06653639784954375
PF05014	Nucleoside 2-deoxyribosyltransferase	663.314	0.06633139785616934
PF03793	PASTA domain	657.474	0.06574739787504422
PF00152	tRNA synthetases class II (D, K and N)	657.202	0.06572019787592333
PF14659	Phage integrase, N-terminal SAM-like domain	655.076	0.06550759788279456
PF03129	Anticodon binding domain	652.321	0.06523209789169873
PF00753	Metallo-beta-lactamase superfamily	651.786	0.06517859789342784
PF08032	RNA 2'-O ribose methyltransferase substrate binding	650.661	0.06506609789706383
PF02540	NAD synthase	647.849	0.06478489790615222
PF01544	CorA-like Mg2+ transporter protein	647.519	0.06475189790721879
PF03717	Penicillin-binding Protein dimerisation domain	647.081	0.0647080979086344
PF00501	AMP-binding enzyme	645.615	0.06456149791337251
PF00579	tRNA synthetases class I (W and Y)	644.955	0.06449549791550563
PF14572	Phosphoribosyl synthetase-associated domain	640.322	0.06403219793047948
PF04607	Region found in RelA / SpoT proteins	639.486	0.06394859793318143
PF03471	Transporter associated domain	639.054	0.06390539793457765
PF13793	N-terminal domain of ribose phosphate pyrophosphokinase	636.727	0.06367269794209852
PF08275	DNA primase catalytic core, N-terminal domain	635.878	0.06358779794484248
PF10410	DnaB-helicase binding domain of primase	635.878	0.06358779794484248
PF11975	Family 4 glycosyl hydrolase C-terminal domain	633.118	0.06331179795376281
PF06135	IreB regulatory phosphoprotein	632.441	0.06324409795595087
PF16193	AAA C-terminal domain	631.876	0.06318759795777695
PF00344	SecY translocase	630.813	0.06308129796121258
PF13333	Integrase core domain	630.67	0.06306699796167474
PF00338	Ribosomal protein S10p/S20e	629.404	0.06294039796576645
PF12821	Threonine/Serine exporter, ThrE	628.817	0.06288169796766364
PF04973	Nicotinamide mononucleotide transporter	627.687	0.06276869797131579
PF01272	Transcription elongation factor, GreA/GreB, C-term	621.76	0.06217599799047186
PF02878	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I	621.412	0.0621411979915966
PF04865	Baseplate J-like protein	620.06	0.062005997995966254
PF01084	Ribosomal protein S18	619.772	0.061977197996897083
PF07751	Abi-like protein	619.657	0.06196569799726876
PF12705	PD-(D/E)XK nuclease superfamily	617.452	0.06174519800439532
PF01189	16S rRNA methyltransferase RsmB/F	614.603	0.06146029801360328
PF01431	Peptidase family M13	614.408	0.06144079801423352
PF04545	Sigma-70, region 4	613.634	0.0613633980167351
PF09334	tRNA synthetases class I (M)	611.695	0.06116949802300194
PF07650	KH domain	610.269	0.061026898027610764
PF00986	DNA gyrase B subunit, carboxyl terminus	608.418	0.0608417980335932
PF01554	MatE	608.337	0.060833698033854994
PF00253	Ribosomal protein S14p/S29e	606.889	0.06068889803853493
PF16657	Maltogenic Amylase, C-terminal domain	605.775	0.06057749804213537
PF02881	SRP54-type protein, helical bundle domain	604.699	0.060469898045613
PF00533	BRCA1 C Terminus (BRCT) domain	603.481	0.06034809804954959
PF13732	Domain of unknown function (DUF4162)	603.33	0.06033299805003762
PF04101	Glycosyltransferase family 28 C-terminal domain	601.927	0.060192698054572114
PF00465	Iron-containing alcohol dehydrogenase	600.724	0.06007239805846021
PF07261	Replication initiation and membrane attachment	600.503	0.06005029805917448
PF09363	XFP C-terminal domain	600.266	0.06002659805994046
PF04198	Putative sugar-binding domain	600.046	0.060004598060651504
PF02705	K+ potassium transporter	599.299	0.0599298980630658
PF11148	Protein of unknown function (DUF2922)	599.067	0.05990669806381563
PF00468	Ribosomal protein L34	597.736	0.059773598068117426
PF03180	NLPA lipoprotein	596.433	0.05964329807232871
PF09364	XFP N-terminal domain	594.762	0.059476198077729386
PF08759	Glycosyltransferase GT-D fold	594.554	0.059455398078401646
PF00347	Ribosomal protein L6	591.767	0.05917669808740923
PF03729	Short repeat of unknown function (DUF308)	589.599	0.05895989809441621
PF04977	Septum formation initiator	588.286	0.05882859809865982
PF10385	RNA polymerase beta subunit external 1 domain	586.936	0.05869359810302303
PF01757	Acyltransferase family	585.822	0.05858219810662347
PF00939	Sodium:sulfate symporter transmembrane region	583.208	0.05832079811507191
PF01132	Elongation factor P (EF-P) OB domain	581.989	0.05819889811901173
PF09285	Elongation factor P, C-terminal	581.989	0.05819889811901173
PF06827	Zinc finger found in FPG and IleRS	579.889	0.057988898125798924
PF08207	Elongation factor P (EF-P) KOW-like domain	578.248	0.05782479813110264
PF05496	Holliday junction DNA helicase RuvB P-loop domain	578.127	0.057812698131493694
PF05016	ParE toxin of type II toxin-antitoxin system, parDE	577.721	0.05777209813280589
PF13472	GDSL-like Lipase/Acylhydrolase family	577.253	0.057725298134318474
PF00027	Cyclic nucleotide-binding domain	576.824	0.05768239813570499
PF07517	SecA DEAD-like domain	575.98	0.05759799813843281
PF01043	SecA preprotein cross-linking domain	574.702	0.057470198142563295
PF00831	Ribosomal L29 protein	574.315	0.0574314981438141
PF00176	SNF2 family N-terminal domain	573.144	0.05731439814759876
PF01725	Ham1 family	567.364	0.056736398166279726
PF00478	IMP dehydrogenase / GMP reductase domain	566.546	0.0566545981689235
PF05525	Branched-chain amino acid transport protein	565.024	0.0565023981738426
PF00483	Nucleotidyl transferase	564.297	0.05642969817619227
PF00448	SRP54-type protein, GTPase domain	562.729	0.056272898181260037
PF03477	ATP cone domain	555.718	0.05557179820391958
PF13443	Cro/C1-type HTH DNA-binding domain	553.551	0.05535509821092333
PF01047	MarR family	552.919	0.05529189821296595
PF01243	Pyridoxamine 5'-phosphate oxidase	548.188	0.05481879822825654
PF03167	Uracil DNA glycosylase superfamily	548.092	0.054809198228566815
PF02899	Phage integrase, N-terminal SAM-like domain	547.221	0.05472209823138189
PF02879	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II	544.865	0.05448649823899648
PF02880	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III	544.865	0.05448649823899648
PF03459	TOBE domain	544.319	0.054431898240761147
PF07733	Bacterial DNA polymerase III alpha NTPase domain	543.163	0.05431629824449734
PF00056	lactate/malate dehydrogenase, NAD binding domain	542.545	0.05425449824649471
PF00410	Ribosomal protein S8	540.921	0.05409209825174349
PF02866	lactate/malate dehydrogenase, alpha/beta C-terminal domain	540.371	0.054037098253521085
