Pfam ID	Name	Copies per Million (CPM)	Relative Abundance
PF00359	Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2	1690.42	0.16904199193838693
PF01548	Transposase	1668.98	0.16689799204063427
PF08281	Sigma-70, region 4	1659.12	0.16591199208765658
PF00587	tRNA synthetase class II core domain (G, H, P, S and T)	1649.79	0.16497899213215136
PF00300	Histidine phosphatase superfamily (branch 1)	1645.65	0.16456499215189505
PF00892	EamA-like transporter family	1640.84	0.1640839921748339
PF00679	Elongation factor G C-terminus	1636.31	0.16363099219643748
PF13416	Bacterial extracellular solute-binding protein	1630.21	0.1630209922255284
PF00575	S1 RNA binding domain	1612.42	0.1612419923103689
PF02653	Branched-chain amino acid transport system / permease component	1604.28	0.1604279923491886
PF02875	Mur ligase family, glutamate ligase domain	1583.35	0.15833499244900373
PF13302	Acetyltransferase (GNAT) domain	1559	0.1558999925651289
PF01476	LysM domain	1541.52	0.15415199264849103
PF01048	Phosphorylase superfamily	1512.23	0.15122299278817503
PF08264	Anticodon-binding domain of tRNA	1501.35	0.15013499284006174
PF03389	MobA/MobL family	1480.93	0.14809299293744474
PF00196	Bacterial regulatory proteins, luxR family	1460.3	0.1460299930358292
PF01695	IstB-like ATP binding protein	1456.47	0.14564699305409448
PF00133	tRNA synthetases class I (I, L, M and V)	1449.6	0.1449599930868575
PF13936	Helix-turn-helix domain	1428.35	0.14283499318819873
PF03144	Elongation factor Tu domain 2	1425.5	0.1425499932017904
PF00496	Bacterial extracellular solute-binding proteins, family 5 Middle	1411.54	0.14115399326836564
PF00849	RNA pseudouridylate synthase	1411.52	0.14115199326846103
PF03129	Anticodon binding domain	1406.88	0.1406879932905892
PF00006	ATP synthase alpha/beta family, nucleotide-binding domain	1403.32	0.14033199330756682
PF00152	tRNA synthetases class II (D, K and N)	1403.27	0.14032699330780526
PF13443	Cro/C1-type HTH DNA-binding domain	1384.51	0.1384509933972717
PF12696	TraM recognition site of TraD and TraG	1372.99	0.1372989934522106
PF00149	Calcineurin-like phosphoesterase	1371.41	0.13714099345974565
PF00117	Glutamine amidotransferase class-I	1365.14	0.13651399348964727
PF00588	SpoU rRNA Methylase family	1359.56	0.13595599351625826
PF04545	Sigma-70, region 4	1354.84	0.13548399353876794
PF13614	AAA domain	1328.06	0.13280599366648177
PF04851	Type III restriction enzyme, res subunit	1326.93	0.13269299367187076
PF00480	ROK family	1311.4	0.13113999374593333
PF07687	Peptidase dimerisation domain	1311.06	0.13110599374755477
PF07833	Copper amine oxidase N-terminal domain	1298.17	0.1298169938090272
PF00578	AhpC/TSA family	1296.3	0.1296299938179452
PF05713	Bacterial mobilisation protein (MobC)	1283.65	0.12836499387827308
PF13411	MerR HTH family regulatory protein	1282.27	0.12822699388485428
PF00483	Nucleotidyl transferase	1275.24	0.12752399391838035
PF03764	Elongation factor G, domain IV	1273.16	0.1273159939282999
PF01336	OB-fold nucleic acid binding domain	1269.27	0.12692699394685128
PF03572	Peptidase family S41	1256.49	0.1256489940077991
PF00436	Single-strand binding protein family	1250.07	0.12500699403841609
PF01588	Putative tRNA binding domain	1243.76	0.12437599406850848
PF02080	TrkA-C domain	1243.56	0.12435599406946227
PF02272	DHHA1 domain	1237.28	0.1237279940994116
PF00884	Sulfatase	1236.89	0.12368899410127152
PF11888	Protein of unknown function (DUF3408)	1222.65	0.12226499416918207
PF01297	Zinc-uptake complex component A periplasmic	1215.89	0.12158899420142051
PF00696	Amino acid kinase family	1205.53	0.12055299425082734
PF13306	BspA type Leucine rich repeat region (6 copies)	1200.13	0.12001299427657995
PF13361	UvrD-like helicase C-terminal domain	1196.44	0.11964399429417757
PF01047	MarR family	1196.39	0.11963899429441602
PF00874	PRD domain	1193.91	0.11939099430624314
PF00860	Permease family	1183.79	0.11837899435450541
PF00877	NlpC/P60 family	1179.71	0.11797099437396294
PF09586	Bacterial membrane protein YfhO	1174.97	0.11749699439656801
PF00668	Condensation domain	1160.21	0.11602099446695845
PF00085	Thioredoxin	1155.07	0.11550699449147109
PF09605	Hypothetical bacterial integral membrane protein (Trep_Strep)	1146.67	0.1146669945315307
PF05272	Virulence-associated protein E	1139.25	0.11392499456691668
PF00126	Bacterial regulatory helix-turn-helix protein, lysR family	1134.55	0.11345499458933098
PF00132	Bacterial transferase hexapeptide (six repeats)	1131.2	0.11311999460530713
PF03477	ATP cone domain	1130.06	0.11300599461074377
PF01368	DHH family	1127.21	0.11272099462433544
PF00266	Aminotransferase class-V	1125.4	0.11253999463296732
PF01544	CorA-like Mg2+ transporter protein	1124.7	0.11246999463630564
PF01281	Ribosomal protein L9, N-terminal domain	1121.99	0.11219899464922961
PF00408	Phosphoglucomutase/phosphomannomutase, C-terminal domain	1120.22	0.11202199465767074
PF00288	GHMP kinases N terminal domain	1117.11	0.11171099467250233
PF00455	DeoR C terminal sensor domain	1112.77	0.1112769946931998
PF00881	Nitroreductase family	1108.42	0.11084199471394496
PF02880	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III	1105.03	0.11050299473011187
PF01408	Oxidoreductase family, NAD-binding Rossmann fold	1100.77	0.11007699475042779
PF08220	DeoR-like helix-turn-helix domain	1100.43	0.11004299475204926
PF00579	tRNA synthetases class I (W and Y)	1090.65	0.1090649947986901
PF00254	FKBP-type peptidyl-prolyl cis-trans isomerase	1086.87	0.10868699481671687
PF13612	Transposase DDE domain	1080.63	0.10806299484647547
PF00521	DNA gyrase/topoisomerase IV, subunit A	1078.63	0.10786299485601347
PF02386	Cation transport protein	1078.48	0.10784799485672882
PF00950	ABC 3 transport family	1070.57	0.1070569948944516
PF01895	PhoU domain	1069.72	0.10697199489850524
PF04122	Putative cell wall binding repeat 2	1066.27	0.1066269949149583
PF00145	C-5 cytosine-specific DNA methylase	1064.42	0.10644199492378095
PF01225	Mur ligase family, catalytic domain	1061.19	0.10611899493918482
PF02588	Uncharacterised 5xTM membrane BCR, YitT family COG1284	1060.86	0.10608599494075857
PF13193	AMP-binding enzyme C-terminal domain	1047.87	0.10478699500270788
PF02195	ParB-like nuclease domain	1046.44	0.10464399500952758
PF02384	N-6 DNA Methylase	1044.34	0.10443399501954245
PF00398	Ribosomal RNA adenine dimethylase	1042.58	0.1042579950279359
PF01979	Amidohydrolase family	1039.44	0.10394399504291058
PF12687	Protein of unknown function (DUF3801)	1034.4	0.10343999506694634
PF14287	Domain of unknown function (DUF4368)	1034.23	0.10342299506775705
PF13613	Helix-turn-helix of DDE superfamily endonuclease	1030.47	0.1030469950856885
PF01029	NusB family	1024.57	0.1024569951138256
PF02661	Fic/DOC family	1023.9	0.10238999511702084
PF00557	Metallopeptidase family M24	1023.06	0.10230599512102678
PF00410	Ribosomal protein S8	1018.14	0.10181399514449026
PF00343	Carbohydrate phosphorylase	1017.39	0.10173899514806702
PF14322	Starch-binding associating with outer membrane	1017.14	0.10171399514925926
PF03948	Ribosomal protein L9, C-terminal domain	1016.9	0.10168999515040382
PF00580	UvrD/REP helicase N-terminal domain	1014.86	0.10148599516013258
PF12704	MacB-like periplasmic core domain	1013.07	0.10130699516866912
PF03610	PTS system fructose IIA component	1009.23	0.10092299518698206
PF01098	Cell cycle protein	1008.01	0.10080099519280024
PF01316	Arginine repressor, DNA binding domain	1003.53	0.10035299521416537
PF02863	Arginine repressor, C-terminal domain	998.158	0.09981579523978444
PF02775	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain	993.552	0.09935519526175045
PF10035	Uncharacterized protein conserved in bacteria (DUF2179)	986.117	0.09861169529720795
PF02388	FemAB family	982.619	0.09826189531388992
PF07980	SusD family	981.781	0.09817809531788634
PF05193	Peptidase M16 inactive domain	980.389	0.0980388953245248
PF01807	CHC2 zinc finger	978.484	0.09784839533360974
PF00177	Ribosomal protein S7p/S5e	976.328	0.0976327953438917
PF00574	Clp protease	975.43	0.09754299534817426
PF00367	phosphotransferase system, EIIB	974.792	0.0974791953512169
PF01797	Transposase IS200 like	972.048	0.09720479536430301
PF01176	Translation initiation factor 1A / IF-1	965.354	0.09653539539622671
PF01636	Phosphotransferase enzyme family	958.358	0.09583579542959063
PF14278	Transcriptional regulator C-terminal region	958.239	0.09582389543015815
PF02879	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II	954.86	0.09548599544627259
PF03466	LysR substrate binding domain	952.961	0.09529609545532892
PF14690	zinc-finger of transposase IS204/IS1001/IS1096/IS1165	950.095	0.09500949546899688
PF03372	Endonuclease/Exonuclease/phosphatase family	946.475	0.09464749548626067
PF07973	Threonyl and Alanyl tRNA synthetase second additional domain	944.8	0.09447999549424874
PF04023	FeoA domain	942.963	0.09429629550300939
PF00383	Cytidine and deoxycytidylate deaminase zinc-binding region	942.125	0.0942124955070058
PF00497	Bacterial extracellular solute-binding proteins, family 3	935.279	0.09352789553965439
PF02559	CarD-like/TRCF domain	932.145	0.09321449555460043
PF08544	GHMP kinases C terminal	928.547	0.0928546955717593
PF02769	AIR synthase related protein, C-terminal domain	924.974	0.09249739558879894
PF01648	4'-phosphopantetheinyl transferase superfamily	924.739	0.09247389558991966
PF02896	PEP-utilising enzyme, TIM barrel domain	921.105	0.0921104956072502
PF12705	PD-(D/E)XK nuclease superfamily	917.318	0.09173179562531039
PF04607	Region found in RelA / SpoT proteins	915.482	0.09154819563406628
PF00338	Ribosomal protein S10p/S20e	915.003	0.09150029563635063
PF02852	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	913.515	0.0913514956434469
PF02874	ATP synthase alpha/beta family, beta-barrel domain	913.266	0.09132659564463438
PF00465	Iron-containing alcohol dehydrogenase	912.584	0.09125839564788683
PF00185	Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain	912.176	0.09121759564983259
PF16363	GDP-mannose 4,6 dehydratase	905.155	0.09051549568331574
PF02463	RecF/RecN/SMC N terminal domain	903.272	0.09032719569229578
PF07702	UTRA domain	903.106	0.09031059569308743
PF01551	Peptidase family M23	903.024	0.09030239569347849
PF13542	Helix-turn-helix domain of transposase family ISL3	901.774	0.09017739569943974
PF00929	Exonuclease	891.933	0.08919329574637147
PF03611	PTS system sugar-specific permease component	890.272	0.08902719575429277
PF12848	ABC transporter	889.507	0.08895069575794105
PF00308	Bacterial dnaA  protein	889.091	0.08890909575992496
PF00551	Formyl transferase	883.854	0.08838539578490022
PF00275	EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)	883.414	0.08834139578699857
PF12666	PrgI family protein	881.975	0.08819749579386117
PF00485	Phosphoribulokinase / Uridine kinase family	880.524	0.08805239580078099
PF02824	TGS domain	878.18	0.08781799581195951
PF00206	Lyase	876.352	0.08763519582067725
PF01467	Cytidylyltransferase-like	876.174	0.08761739582152613
PF14659	Phage integrase, N-terminal SAM-like domain	872.471	0.08724709583918575
PF00691	OmpA family	870.527	0.08705269584845668
PF01370	NAD dependent epimerase/dehydratase family	870.149	0.08701489585025937
PF13439	Glycosyltransferase Family 4	869.527	0.08695269585322568
PF08843	Nucleotidyl transferase AbiEii toxin, Type IV TA system	868.983	0.08689829585582001
PF00291	Pyridoxal-phosphate dependent enzyme	864.922	0.08649219587518693
PF01553	Acyltransferase	859.332	0.08593319590184563
PF01432	Peptidase family M3	859.197	0.08591969590248945
PF00831	Ribosomal L29 protein	855.513	0.08555129592005845
PF00012	Hsp70 protein	854.079	0.08540789592689718
PF03471	Transporter associated domain	849.906	0.08499059594679823
PF00717	Peptidase S24-like	849.301	0.08493009594968347
PF00912	Transglycosylase	848.762	0.08487619595225396
PF02878	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I	848.268	0.08482679595460985
PF07670	Nucleoside recognition	842.807	0.08428069598065337
PF01250	Ribosomal protein S6	840.852	0.08408519598997675
PF03462	PCRF domain	840.668	0.08406679599085426
PF00013	KH domain	837.532	0.08375319600580984
PF13181	Tetratricopeptide repeat	835.838	0.08358379601388852
PF00448	SRP54-type protein, GTPase domain	834.511	0.08345109602021698
PF05016	ParE toxin of type II toxin-antitoxin system, parDE	832.15	0.08321499603147658
PF00226	DnaJ domain	829.254	0.08292539604528762
PF03830	PTS system sorbose subfamily IIB component	827.533	0.08275329605349507
PF00675	Insulinase (Peptidase family M16)	827.033	0.08270329605587957
PF06970	Replication initiator protein A (RepA) N-terminus	825.066	0.08250659606526019
PF01595	Cyclin M transmembrane N-terminal domain	824.682	0.08246819606709148
PF05598	Transposase domain (DUF772)	822.806	0.08228059607603813
PF04073	Aminoacyl-tRNA editing domain	816.485	0.08164849610618298
PF13662	Toprim domain	813.982	0.08139819611811978
PF01076	Plasmid recombination enzyme	813.938	0.08139379611832961
PF00814	Glycoprotease family	812.814	0.08128139612368998
PF09334	tRNA synthetases class I (M)	810.069	0.08100689613678087
PF00216	Bacterial DNA-binding protein	806.516	0.08065159615372514
PF03483	B3/4 domain	805.032	0.08050319616080234
PF00975	Thioesterase domain	804.911	0.08049109616137938
PF00834	Ribulose-phosphate 3 epimerase family	804.8	0.08047999616190875
PF03793	PASTA domain	802.453	0.08024529617310158
PF01458	Uncharacterized protein family (UPF0051)	800.223	0.08002229618373646
PF00488	MutS domain V	798.9	0.07988999619004584
PF00069	Protein kinase domain	796.368	0.07963679620212097
PF01569	PAP2 superfamily	796.226	0.07962259620279814
PF07733	Bacterial DNA polymerase III alpha NTPase domain	788.593	0.07885929623919993
PF01475	Ferric uptake regulator family	787.761	0.07877609624316773
PF05738	Cna protein B-type domain	786.546	0.07865459624896208
PF07478	D-ala D-ala ligase C-terminus	781.577	0.07815769627265923
PF00176	SNF2 family N-terminal domain	780.169	0.07801689627937398
PF00403	Heavy-metal-associated domain	779.204	0.07792039628397607
PF02096	60Kd inner membrane protein	776.765	0.07767649629560766
PF07650	KH domain	776.621	0.07766209629629439
PF02767	DNA polymerase III beta subunit, central domain	776.489	0.07764889629692391
PF13597	Anaerobic ribonucleoside-triphosphate reductase	772.072	0.07720719631798859
PF02142	MGS-like domain	771.139	0.07711389632243805
PF00268	Ribonucleotide reductase, small chain	769.259	0.07692589633140377
PF00366	Ribosomal protein S17	766.649	0.07666489634385086
PF05043	Mga helix-turn-helix domain	762.516	0.07625159636356113
PF02866	lactate/malate dehydrogenase, alpha/beta C-terminal domain	758.425	0.07584249638307111
PF01649	Ribosomal protein S20	758.374	0.07583739638331434
PF08388	Group II intron, maturase-specific domain	757.569	0.07575689638715338
PF01193	RNA polymerase Rpb3/Rpb11 dimerisation domain	756.968	0.07569679639001956
PF01192	RNA polymerase Rpb6	756.764	0.07567639639099244
PF03613	PTS system mannose/fructose/sorbose family IID component	755.129	0.07551289639878975
PF03780	Asp23 family, cell envelope-related function	750.787	0.07507869641949674
PF00462	Glutaredoxin	750.726	0.07507259641978765
PF00324	Amino acid permease	750.578	0.07505779642049347
PF13595	Domain of unknown function (DUF4138)	750.309	0.07503089642177632
PF04326	Putative DNA-binding domain	749.975	0.07499749642336917
PF00056	lactate/malate dehydrogenase, NAD binding domain	746.557	0.07465569643966961
PF01016	Ribosomal L27 protein	743.95	0.0743949964521024
PF00889	Elongation factor TS	740.446	0.07404459646881298
PF00106	short chain dehydrogenase	739.353	0.07393529647402548
PF00118	TCP-1/cpn60 chaperonin family	739.041	0.07390409647551342
PF01594	AI-2E family transporter	735.1	0.07350999649430805
PF06114	IrrE N-terminal-like domain	734.814	0.07348139649567198
PF00861	Ribosomal L18 of archaea, bacteria, mitoch. and chloroplast	734.61	0.07346099649664486
PF00294	pfkB family carbohydrate kinase	734.515	0.07345149649709791
PF01668	SmpB protein	732.319	0.07323189650757063
PF00825	Ribonuclease P	727.818	0.07278179652903591
PF00625	Guanylate kinase	727.616	0.07276159652999924
PF02254	TrkA-N domain	726.176	0.07261759653686661
PF06250	YhcG PDDEXK nuclease domain	725.742	0.07257419653893635
PF02867	Ribonucleotide reductase, barrel domain	724.839	0.07248389654324276
PF00701	Dihydrodipicolinate synthetase family	724.371	0.07243709654547466
PF00253	Ribosomal protein S14p/S29e	722.161	0.07221609655601414
PF09335	SNARE associated Golgi protein	721.376	0.07213759655975781
PF13333	Integrase core domain	720.713	0.07207129656291965
PF02881	SRP54-type protein, helical bundle domain	717.817	0.07178169657673067
PF13180	PDZ domain	717.67	0.07176699657743171
PF00203	Ribosomal protein S19	716.335	0.07163349658379833
PF02540	NAD synthase	715.787	0.07157869658641176
PF03840	Preprotein translocase SecG subunit	713.47	0.07134699659746153
PF03609	PTS system sorbose-specific iic component	713.028	0.07130279659956942
PF02525	Flavodoxin-like fold	712.869	0.07128689660032769
PF01022	Bacterial regulatory protein, arsR family	712.652	0.07126519660136256
PF12849	PBP superfamily domain	709.832	0.07098319661481114
PF00312	Ribosomal protein S15	709.493	0.07094929661642783
PF08299	Bacterial dnaA protein helix-turn-helix	709.182	0.07091819661791099
PF00347	Ribosomal protein L6	708.485	0.07084849662123499
PF00953	Glycosyl transferase family 4	707.849	0.07078489662426808
PF00472	RF-1 domain	707.075	0.07070749662795928
PF01116	Fructose-bisphosphate aldolase class-II	707.035	0.07070349662815004
PF07751	Abi-like protein	706.704	0.07067039662972857
PF02502	Ribose/Galactose Isomerase	702.074	0.07020739665180904
PF13091	PLD-like domain	701.257	0.07012569665570532
PF02780	Transketolase, C-terminal domain	700.741	0.07007409665816612
PF14501	GHKL domain	699.051	0.06990509666622574
PF01327	Polypeptide deformylase	698.739	0.06987389666771367
PF00453	Ribosomal protein L20	696.102	0.0696101966802895
PF01326	Pyruvate phosphate dikinase, PEP/pyruvate binding domain	695.361	0.06953609668382334
PF11799	impB/mucB/samB family C-terminal domain	694.734	0.06947339668681352
PF04397	LytTr DNA-binding domain	694.537	0.069453696687753
PF00391	PEP-utilising enzyme, mobile domain	694.16	0.06941599668955091
PF01808	AICARFT/IMPCHase bienzyme	692.313	0.06923129669835926
PF00673	ribosomal L5P family C-terminus	690.444	0.06904439670727251
PF00830	Ribosomal L28 family	685.464	0.06854639673102216
PF02151	UvrB/uvrC motif	685.076	0.0685075967328725
PF00113	Enolase, C-terminal TIM barrel domain	685.058	0.06850579673295835
PF01844	HNH endonuclease	684.995	0.06849949673325881
PF00886	Ribosomal protein S16	683.614	0.06836139673984479
PF08352	Oligopeptide/dipeptide transporter, C-terminal region	683.262	0.06832619674152347
PF14657	Arm DNA-binding domain	683.256	0.06832559674155209
PF03947	Ribosomal Proteins L2, C-terminal domain	682.764	0.06827639674389843
PF00562	RNA polymerase Rpb2, domain 6	681.881	0.06818809674810947
PF10531	SLBB domain	679.434	0.0679433967597792
PF00857	Isochorismatase family	679.061	0.06790609676155805
PF00027	Cyclic nucleotide-binding domain	678.057	0.06780569676634612
PF02779	Transketolase, pyrimidine binding domain	675.291	0.06752909677953718
PF01757	Acyltransferase family	673.586	0.06735859678766831
PF00364	Biotin-requiring enzyme	673.343	0.06733429678882719
PF01228	Glycine radical	671.588	0.06715879679719679
PF00709	Adenylosuccinate synthetase	671.123	0.06711229679941437
PF13359	DDE superfamily endonuclease	670.843	0.06708429680074968
PF06612	Protein of unknown function (DUF1146)	669.37	0.06693699680777443
PF00817	impB/mucB/samB family	669.16	0.06691599680877591
PF03167	Uracil DNA glycosylase superfamily	660.72	0.06607199684902627
PF00166	Chaperonin 10 Kd subunit	658.721	0.0658720968585595
PF00672	HAMP domain	658.459	0.06584589685980897
PF02800	Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain	657.125	0.06571249686617082
PF02357	Transcription termination factor nusG	656.616	0.06566159686859825
PF00232	Glycosyl hydrolase family 1	656.498	0.065649796869161
PF12838	4Fe-4S dicluster domain	655.535	0.06555349687375353
PF13635	Domain of unknown function (DUF4143)	654.903	0.06549029687676755
PF00467	KOW motif	654.681	0.06546809687782627
PF13101	Protein of unknown function (DUF3945)	654.233	0.06542329687996278
PF00330	Aconitase family (aconitate hydratase)	654.185	0.06541849688019169
PF13793	N-terminal domain of ribose phosphate pyrophosphokinase	653.922	0.06539219688144594
PF03577	Peptidase family C69	653.568	0.06535679688313416
PF01791	DeoC/LacD family aldolase	652.723	0.06527229688716396
PF01197	Ribosomal protein L31	652.324	0.0652323968890668
PF05345	Putative Ig domain	652.009	0.06520089689056904
PF01032	FecCD transport family	651.926	0.06519259689096486
PF08708	Primase C terminal 1 (PriCT-1)	651.743	0.0651742968918376
PF01196	Ribosomal protein L17	651.244	0.06512439689421733
PF00137	ATP synthase subunit C	650.05	0.0650049968999115
PF02922	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)	649.073	0.06490729690457081
PF01555	DNA methylase	648.134	0.06481339690904891
PF04565	RNA polymerase Rpb2, domain 3	646.949	0.06469489691470018
PF03652	Holliday junction resolvase	646.441	0.06464409691712282
PF02729	Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding domain	644.163	0.06441629692798662
PF01765	Ribosome recycling factor	643.063	0.0643062969332325
PF01556	DnaJ C terminal domain	642.856	0.06428559693421969
PF04138	GtrA-like protein	639.491	0.06394909695026738
PF00204	DNA gyrase B	635.061	0.06350609697139406
PF00478	IMP dehydrogenase / GMP reductase domain	634.024	0.0634023969763395
PF01000	RNA polymerase Rpb3/RpoA insert domain	631.854	0.06318539698668824
PF00712	DNA polymerase III beta subunit, N-terminal domain	631.463	0.06314629698855291
PF02811	PHP domain	628.697	0.06286969700174397
PF02590	Predicted SPOUT methyltransferase	628.445	0.06284449700294577
PF00258	Flavodoxin	627.453	0.0627452970076766
PF00890	FAD binding domain	627.444	0.06274439700771953
PF12822	ECF transporter, substrate-specific component	626.52	0.06265199701212608
PF16320	Ribosomal protein L7/L12 dimerisation domain	624.814	0.06248139702026199
PF00318	Ribosomal protein S2	624.594	0.062459397021311175
PF01084	Ribosomal protein S18	622.335	0.06223349703208434
PF02421	Ferrous iron transport protein B	622.242	0.062224197032527864
PF02609	Exonuclease VII small subunit	621.269	0.0621268970371681
PF00298	Ribosomal protein L11, RNA binding domain	619.308	0.06193079704652011
PF01547	Bacterial extracellular solute-binding protein	618.039	0.06180389705257197
PF00121	Triosephosphate isomerase	617.964	0.06179639705292965
PF02021	Uncharacterised protein family UPF0102	617.12	0.06171199705695468
PF00471	Ribosomal protein L33	617.083	0.06170829705713113
PF00581	Rhodanese-like domain	616.979	0.06169789705762712
PF07730	Histidine kinase	615.971	0.061597097062434256
PF01348	Type II intron maturase	615.369	0.0615368970653052
PF13346	ABC-2 family transporter protein	612.732	0.06127319707788104
PF01066	CDP-alcohol phosphatidyltransferase	611.929	0.06119289708171056
PF13186	Iron-sulfur cluster-binding domain	611.794	0.06117939708235438
PF14579	Helix-hairpin-helix motif	611.669	0.0611668970829505
PF01464	Transglycosylase SLT domain	611.208	0.061120797085149
PF00303	Thymidylate synthase	611.088	0.061108797085721284
PF14294	Domain of unknown function (DUF4372)	610.932	0.061093197086465253
PF12958	Protein of unknown function (DUF3847)	610.846	0.06108459708687538
PF03952	Enolase, N-terminal domain	610.294	0.061029397089507866
PF04561	RNA polymerase Rpb2, domain 2	610.279	0.06102789708957941
PF02255	PTS system, Lactose/Cellobiose specific IIA subunit	609.556	0.060955597093027405
PF00358	phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1	608.793	0.06087929709666614
PF13505	Outer membrane protein beta-barrel domain	607.336	0.060733597103614576
