GO ID	GO Category	GO Description	Copies per Million (CPM)	Relative Abundance
GO:0003924	Molecular_Functions	GTPase activity	2351.69	0.23595291460199475
GO:0004386	Molecular_Functions	helicase activity	2308.6	0.2316295509400325
GO:0007155	Biological_Processes	cell adhesion	2277.58	0.22851721070345632
GO:0042626	Molecular_Functions	ATPase-coupled transmembrane transporter activity	2232.55	0.2239992003600319
GO:0005215	Molecular_Functions	transporter activity	2214.84	0.22222229689163203
GO:0006352	Biological_Processes	DNA-templated transcription, initiation	2189.57	0.21968687336557527
GO:0004252	Molecular_Functions	serine-type endopeptidase activity	2102.4	0.2109408160341005
GO:0005506	Molecular_Functions	iron ion binding	2072.3	0.20792078247120743
GO:0051536	Molecular_Functions	iron-sulfur cluster binding	2057.95	0.20648099902843275
GO:0016987	Molecular_Functions	sigma factor activity	2054.56	0.20614086900257872
GO:0050661	Molecular_Functions	NADP binding	2048.99	0.205582012293432
GO:0008982	Molecular_Functions	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	2006.77	0.20134593863810496
GO:0003887	Molecular_Functions	DNA-directed DNA polymerase activity	2000.41	0.2007078185896
GO:0008360	Biological_Processes	regulation of cell shape	1997.45	0.20041083190035866
GO:0009252	Biological_Processes	peptidoglycan biosynthetic process	1984.43	0.1991044918010607
GO:0016874	Molecular_Functions	ligase activity	1979.38	0.1985978084292132
GO:0000166	Molecular_Functions	nucleotide binding	1960.66	0.19671956828644382
GO:0042597	Cellular_Components	periplasmic space	1954.8	0.19613161490841877
GO:0020037	Molecular_Functions	heme binding	1880.19	0.1886457443394004
GO:0016746	Molecular_Functions	transferase activity, transferring acyl groups	1818.07	0.1824130371989712
GO:0006457	Biological_Processes	protein folding	1813.81	0.181985617166482
GO:0007049	Biological_Processes	cell cycle	1811.49	0.18175284381545506
GO:0030288	Cellular_Components	outer membrane-bounded periplasmic space	1759.25	0.1765114300837097
GO:0003746	Molecular_Functions	translation elongation factor activity	1747.52	0.17533451999425004
GO:0006096	Biological_Processes	glycolytic process	1731.24	0.1737010932034228
GO:0004673	Molecular_Functions	protein histidine kinase activity	1721.9	0.17276397979885733
GO:0004519	Molecular_Functions	endonuclease activity	1698.84	0.17045029295632194
GO:0030246	Molecular_Functions	carbohydrate binding	1673.91	0.16794898276619158
GO:0009289	Cellular_Components	pilus	1670.82	0.16763895274262544
GO:0004222	Molecular_Functions	metalloendopeptidase activity	1599.85	0.16051829553470112
GO:0046983	Molecular_Functions	protein dimerization activity	1589.99	0.1595290087928365
GO:0006099	Biological_Processes	tricarboxylic acid cycle	1564.93	0.15701465526838132
GO:0005829	Cellular_Components	cytosol	1546.63	0.1551785551288151
GO:0009306	Biological_Processes	protein secretion	1542.19	0.15473307509495313
GO:0019867	Cellular_Components	outer membrane	1506.87	0.15118930149224932
GO:0010181	Molecular_Functions	FMN binding	1500.26	0.15052609810850437
GO:0015293	Molecular_Functions	symporter activity	1451.75	0.14565892773853947
GO:0008483	Molecular_Functions	transaminase activity	1447.12	0.1451943843698951
GO:0015935	Cellular_Components	small ribosomal subunit	1428.67	0.1433432342291849
GO:0006396	Biological_Processes	RNA processing	1404.3	0.14089811070999206
GO:0008237	Molecular_Functions	metallopeptidase activity	1404.03	0.1408710207079329
GO:0006520	Biological_Processes	cellular amino acid metabolic process	1394.3	0.13989477730039301
GO:0006633	Biological_Processes	fatty acid biosynthetic process	1379.73	0.13843292052260725
GO:0046933	Molecular_Functions	proton-transporting ATP synthase activity, rotational mechanism	1350.81	0.13553128030204684
GO:0006351	Biological_Processes	transcription, DNA-templated	1350.58	0.13550820363362603
GO:0015986	Biological_Processes	ATP synthesis coupled proton transport	1307.71	0.13120691330667503
GO:0003899	Molecular_Functions	DNA-directed 5'-3' RNA polymerase activity	1304.5	0.1308848432821937
GO:0016757	Molecular_Functions	transferase activity, transferring glycosyl groups	1287.92	0.12922131648907853
GO:0006265	Biological_Processes	DNA topological change	1282.04	0.1286313564442343
GO:0004177	Molecular_Functions	aminopeptidase activity	1277.2	0.12814574307398835
GO:0006189	Biological_Processes	'de novo' IMP biosynthetic process	1256.37	0.12605579958179358
GO:0032196	Biological_Processes	transposition	1254.87	0.1259052995703537
GO:0004553	Molecular_Functions	hydrolase activity, hydrolyzing O-glycosyl compounds	1237.33	0.12414545276991701
GO:0003755	Molecular_Functions	peptidyl-prolyl cis-trans isomerase activity	1235.79	0.12399093942483876
GO:0006094	Biological_Processes	gluconeogenesis	1230.29	0.1234391060495593
GO:0015934	Cellular_Components	large ribosomal subunit	1223.9	0.12279797600082552
GO:0008324	Molecular_Functions	cation transmembrane transporter activity	1206.71	0.12107324586972479
GO:0030145	Molecular_Functions	manganese ion binding	1206.04	0.12100602253128166
GO:0009089	Biological_Processes	lysine biosynthetic process via diaminopimelate	1192.3	0.11962744242649256
GO:0009116	Biological_Processes	nucleoside metabolic process	1173.82	0.11777328228555356
GO:0050662	Molecular_Functions	coenzyme binding	1143.76	0.11475726205629887
GO:0071973	Biological_Processes	bacterial-type flagellum-dependent cell motility	1140.93	0.11447331870138237
GO:0051082	Molecular_Functions	unfolded protein binding	1135.4	0.11391847532587411
GO:0005198	Molecular_Functions	structural molecule activity	1132.93	0.11367065197370313
GO:0045892	Biological_Processes	negative regulation of transcription, DNA-templated	1115.54	0.11192585517441041
GO:0097367	Molecular_Functions	carbohydrate derivative binding	1109.19	0.11128873845931504
GO:0030976	Molecular_Functions	thiamine pyrophosphate binding	1108.93	0.11126265179066547
GO:0008643	Biological_Processes	carbohydrate transport	1101.95	0.11056232507076534
GO:0009432	Biological_Processes	SOS response	1097.2	0.11008574170120579
GO:0006865	Biological_Processes	amino acid transport	1065.75	0.10693025812801683
GO:0055114	Biological_Processes	oxidation-reduction process	1053.27	0.10567809803283723
GO:0006364	Biological_Processes	rRNA processing	1043.6	0.10470787462575498
GO:0003697	Molecular_Functions	single-stranded DNA binding	1041.35	0.10448212460859518
GO:0009297	Biological_Processes	pilus assembly	1037.51	0.10409684457930916
GO:0006814	Biological_Processes	sodium ion transport	1031.6	0.10350387453423612
GO:0006605	Biological_Processes	protein targeting	1027.18	0.10306040116719337
GO:0008408	Molecular_Functions	3'-5' exonuclease activity	1015.01	0.10183934440771135
GO:0008236	Molecular_Functions	serine-type peptidase activity	976.418	0.09796728011338676
GO:0015473	Molecular_Functions	fimbrial usher porin activity	975.886	0.0979139027759961
GO:0009097	Biological_Processes	isoleucine biosynthetic process	972.514	0.09757557875027931
GO:0008134	Molecular_Functions	transcription factor binding	955.321	0.0958505476191557
GO:0003743	Molecular_Functions	translation initiation factor activity	933.304	0.0936415084512415
GO:0016779	Molecular_Functions	nucleotidyltransferase activity	932.645	0.09357538877954891
GO:0003918	Molecular_Functions	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity	909.714	0.09127464493799739
GO:0008484	Molecular_Functions	sulfuric ester hydrolase activity	906.188	0.09092086957777276
GO:0006813	Biological_Processes	potassium ion transport	903.831	0.09068438389313027
GO:0006541	Biological_Processes	glutamine metabolic process	902.542	0.09055505421663296
GO:0015035	Molecular_Functions	protein disulfide oxidoreductase activity	901.924	0.09049304821191972
GO:0015031	Biological_Processes	protein transport	895.982	0.08989686749993599
GO:0030001	Biological_Processes	metal ion transport	887.296	0.08902537210035827
GO:0008658	Molecular_Functions	penicillin binding	887.282	0.08902396743358483
GO:0009073	Biological_Processes	aromatic amino acid family biosynthetic process	886.83	0.08897861676347095
GO:0008033	Biological_Processes	tRNA processing	885.443	0.08883945441955957
GO:0009086	Biological_Processes	methionine biosynthetic process	883.351	0.08862955707027145
GO:0003684	Molecular_Functions	damaged DNA binding	881.797	0.08847363905841976
GO:0015562	Molecular_Functions	efflux transmembrane transporter activity	880.837	0.08837731905109826
GO:0000105	Biological_Processes	histidine biosynthetic process	878.305	0.08812327503178777
GO:0009228	Biological_Processes	thiamine biosynthetic process	868.359	0.08712535962260058
GO:0008152	Biological_Processes	metabolic process	864.037	0.08669171892297188
GO:0006807	Biological_Processes	nitrogen compound metabolic process	863.223	0.08661004758343052
GO:0016620	Molecular_Functions	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	863.044	0.0865920879153987
GO:0016747	Molecular_Functions	transferase activity, transferring acyl groups other than amino-acyl groups	856.635	0.08594905153318667
GO:0001522	Biological_Processes	pseudouridine synthesis	850.58	0.08534153315367447
GO:0071705	Biological_Processes	nitrogen compound transport	825.748	0.08285005563095815
GO:0006284	Biological_Processes	base-excision repair	825.171	0.0827921632932243
GO:0016773	Molecular_Functions	phosphotransferase activity, alcohol group as acceptor	812.253	0.08149605719470425
GO:0016226	Biological_Processes	iron-sulfur cluster assembly	801.023	0.08036931377572455
GO:0004527	Molecular_Functions	exonuclease activity	801.02	0.08036901277570166
GO:0051537	Molecular_Functions	2 iron, 2 sulfur cluster binding	794.767	0.0797416283946794
GO:0015128	Molecular_Functions	gluconate transmembrane transporter activity	793.879	0.079652532387907
GO:0009435	Biological_Processes	NAD biosynthetic process	786.711	0.07893334299990641
GO:1901135	Biological_Processes	carbohydrate derivative metabolic process	781.027	0.07836304828989031
GO:0043022	Molecular_Functions	ribosome binding	771.523	0.0774094802174074
GO:0006353	Biological_Processes	DNA-templated transcription, termination	760.999	0.07635357213714537
GO:0008299	Biological_Processes	isoprenoid biosynthetic process	755.159	0.07576762542593954
GO:0003984	Molecular_Functions	acetolactate synthase activity	753.28	0.07557909907827588
GO:0071949	Molecular_Functions	FAD binding	745.168	0.07476519501640914
GO:0006979	Biological_Processes	response to oxidative stress	741.755	0.07442275732371299
GO:0016810	Molecular_Functions	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	740.192	0.07426593631179267
GO:0009245	Biological_Processes	lipid A biosynthetic process	739.071	0.07415346263657661
GO:0006526	Biological_Processes	arginine biosynthetic process	738.776	0.07412386430099345
GO:0005576	Cellular_Components	extracellular region	737.688	0.07401470162602906
GO:0008173	Molecular_Functions	RNA methyltransferase activity	734.242	0.07366895293308123
GO:0008654	Biological_Processes	phospholipid biosynthetic process	732.022	0.07344621291615026
GO:0046654	Biological_Processes	tetrahydrofolate biosynthetic process	729.935	0.07323681723356694
GO:0015297	Molecular_Functions	antiporter activity	724.372	0.072678662857807
GO:0046677	Biological_Processes	response to antibiotic	703.695	0.07060407036677908
GO:0008616	Biological_Processes	queuosine biosynthetic process	702.809	0.07051517502668861
GO:0045261	Cellular_Components	proton-transporting ATP synthase complex, catalytic core F(1)	700.92	0.07032564534561535
GO:0002161	Molecular_Functions	aminoacyl-tRNA editing activity	700.384	0.07027186667486085
GO:0045263	Cellular_Components	proton-transporting ATP synthase complex, coupling factor F(o)	695.386	0.06977040063674325
GO:0032784	Biological_Processes	regulation of DNA-templated transcription, elongation	685.919	0.06882054489787584
GO:0043711	Biological_Processes	pilus organization	680.987	0.0683257008602616
GO:0015833	Biological_Processes	peptide transport	680.278	0.06825456452152102
GO:0006418	Biological_Processes	tRNA aminoacylation for protein translation	679.65	0.06819155518339821
GO:0006261	Biological_Processes	DNA-dependent DNA replication	675.147	0.06773975414905577
GO:0015937	Biological_Processes	coenzyme A biosynthetic process	671.704	0.06739430645613081
GO:0006629	Biological_Processes	lipid metabolic process	669.977	0.06722103077629306
GO:0016788	Molecular_Functions	hydrolase activity, acting on ester bonds	668.765	0.06709942676704966
GO:0009231	Biological_Processes	riboflavin biosynthetic process	667.745	0.06699708675927056
GO:0006098	Biological_Processes	pentose-phosphate shunt	662.305	0.06645127338444869
GO:0016798	Molecular_Functions	hydrolase activity, acting on glycosyl bonds	662.254	0.06644615638405973
GO:0061077	Biological_Processes	chaperone-mediated protein folding	660.546	0.06627478703770022
GO:0009103	Biological_Processes	lipopolysaccharide biosynthetic process	658.8	0.06609960502438422
GO:0008137	Molecular_Functions	NADH dehydrogenase (ubiquinone) activity	650.555	0.06527235662816983
GO:0015450	Molecular_Functions	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	650.155	0.06523222329178587
GO:0000150	Molecular_Functions	recombinase activity	644.662	0.06468109224989313
GO:0006400	Biological_Processes	tRNA modification	640.752	0.06428878888673989
GO:0015407	Molecular_Functions	ATPase-coupled monosaccharide transmembrane transporter activity	640.02	0.06421534488115724
GO:0009088	Biological_Processes	threonine biosynthetic process	623.747	0.06258262042371673
GO:0006071	Biological_Processes	glycerol metabolic process	612.017	0.06140571033425708
GO:0004601	Molecular_Functions	peroxidase activity	601.999	0.06040057092452077
GO:0065002	Biological_Processes	intracellular protein transmembrane transport	599.947	0.06019468690887104
GO:0051213	Molecular_Functions	dioxygenase activity	595.195	0.05971790287262958
GO:0009423	Biological_Processes	chorismate biosynthetic process	589.477	0.05914419682902086
GO:0017004	Biological_Processes	cytochrome complex assembly	588.339	0.0590300174870085
GO:0009253	Biological_Processes	peptidoglycan catabolic process	582.738	0.058468050444292076
GO:0005315	Molecular_Functions	inorganic phosphate transmembrane transporter activity	582.556	0.05844978977623737
GO:0031564	Biological_Processes	transcription antitermination	579.733	0.05816654875470756
GO:0006935	Biological_Processes	chemotaxis	577.858	0.057978423740407736
GO:0043093	Biological_Processes	FtsZ-dependent cytokinesis	574.961	0.0576877580516469
GO:0016616	Molecular_Functions	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	573.965	0.05758782604405084
GO:0005694	Cellular_Components	chromosome	573.545	0.05754568604084768
GO:0031419	Molecular_Functions	cobalamin binding	573.496	0.05754076970714064
GO:0042274	Biological_Processes	ribosomal small subunit biogenesis	570.023	0.05719231201398691
GO:0035999	Biological_Processes	tetrahydrofolate interconversion	566.998	0.056888803657583205
GO:0051920	Molecular_Functions	peroxiredoxin activity	564.936	0.05668191630852388
GO:0004748	Molecular_Functions	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	559.546	0.05614111960075
GO:0002949	Biological_Processes	tRNA threonylcarbamoyladenosine modification	557.942	0.05598018492185031
GO:0006289	Biological_Processes	nucleotide-excision repair	554.219	0.05560664389345659
GO:0004812	Molecular_Functions	aminoacyl-tRNA ligase activity	542.95	0.05447598747417944
GO:0009166	Biological_Processes	nucleotide catabolic process	537.084	0.05388743209610864
GO:0030163	Biological_Processes	protein catabolic process	532.208	0.053398206725588156
GO:0006298	Biological_Processes	mismatch repair	531.526	0.0533297793870535
GO:0007165	Biological_Processes	signal transduction	531.432	0.05332034805300327
GO:0006207	Biological_Processes	'de novo' pyrimidine nucleobase biosynthetic process	527.848	0.05296075335900298
GO:0006011	Biological_Processes	UDP-glucose metabolic process	526.348	0.05281025334756312
GO:0047134	Molecular_Functions	protein-disulfide reductase activity	521.158	0.05228952330798123
GO:0009405	Biological_Processes	pathogenesis	519.52	0.052125177295488906
GO:0006044	Biological_Processes	N-acetylglucosamine metabolic process	512.872	0.05145816124478747
GO:0009099	Biological_Processes	valine biosynthetic process	507.874	0.050956695206669886
GO:0009002	Molecular_Functions	serine-type D-Ala-D-Ala carboxypeptidase activity	506.59	0.05082786719687736
GO:0044780	Biological_Processes	bacterial-type flagellum assembly	505.714	0.05073997519019649
GO:0006006	Biological_Processes	glucose metabolic process	502.442	0.05041168449857568
GO:0016831	Molecular_Functions	carboxy-lyase activity	501.355	0.05030262215695227
GO:0003964	Molecular_Functions	RNA-directed DNA polymerase activity	500.249	0.05019165348185062
GO:0015813	Biological_Processes	L-glutamate transmembrane transport	499.81	0.050147607145169214
GO:0009360	Cellular_Components	DNA polymerase III complex	499.222	0.05008861114068479
GO:0006817	Biological_Processes	phosphate ion transport	494.59	0.049623867105358516
GO:0000746	Biological_Processes	conjugation	493.019	0.049466243426710514
GO:0043952	Biological_Processes	protein transport by the Sec complex	492.01	0.04936500708568198
GO:0005351	Molecular_Functions	carbohydrate:proton symporter activity	491.194	0.049283135079458695
GO:0004518	Molecular_Functions	nuclease activity	491.024	0.04926607841149551
GO:0008199	Molecular_Functions	ferric iron binding	490.472	0.04921069440728564
GO:0006270	Biological_Processes	DNA replication initiation	489.962	0.0491595244033961
GO:0004497	Molecular_Functions	monooxygenase activity	486.911	0.048853407380127424
GO:0042254	Biological_Processes	ribosome biogenesis	485.046	0.048666285699237206
GO:0008170	Molecular_Functions	N-methyltransferase activity	483.775	0.048538762022877165
GO:0004129	Molecular_Functions	cytochrome-c oxidase activity	482.819	0.048442843348919504
GO:0022904	Biological_Processes	respiratory electron transport chain	480.617	0.0482219093321258
GO:0009982	Molecular_Functions	pseudouridine synthase activity	478.17	0.047976393646796914
GO:0003989	Molecular_Functions	acetyl-CoA carboxylase activity	475.79	0.04773760029531234
GO:0044205	Biological_Processes	'de novo' UMP biosynthetic process	469.816	0.04713820891641788
GO:0004333	Molecular_Functions	fumarate hydratase activity	466.601	0.04681563722523179
GO:0016791	Molecular_Functions	phosphatase activity	464.472	0.04660202754232816
GO:0006777	Biological_Processes	Mo-molybdopterin cofactor biosynthetic process	463.714	0.046525974869880554
GO:0015288	Molecular_Functions	porin activity	463.215	0.046475908532741556
GO:0009098	Biological_Processes	leucine biosynthetic process	462.223	0.046376377858509336
GO:0000917	Biological_Processes	division septum assembly	461.309	0.046284673184871984
GO:0006464	Biological_Processes	cellular protein modification process	460.079	0.0461612631754913
GO:0009380	Cellular_Components	excinuclease repair complex	459.776	0.04613086217318046
GO:0003774	Molecular_Functions	motor activity	456.527	0.04580487914840173
GO:0016310	Biological_Processes	phosphorylation	456.522	0.045804377481696926
GO:0042802	Molecular_Functions	identical protein binding	453.792	0.04553046746087639
GO:0008652	Biological_Processes	cellular amino acid biosynthetic process	449.763	0.045126224430148944
GO:0007059	Biological_Processes	chromosome segregation	447.902	0.04493950408262256
GO:0048037	Molecular_Functions	cofactor binding	447.479	0.044897063079396525
GO:0008963	Molecular_Functions	phospho-N-acetylmuramoyl-pentapeptide-transferase activity	446.58	0.044806863405873566
GO:0070180	Molecular_Functions	large ribosomal subunit rRNA binding	443.599	0.0445077697164721
GO:0070063	Molecular_Functions	RNA polymerase binding	442.566	0.04440412537526052
GO:0046873	Molecular_Functions	metal ion transmembrane transporter activity	442.344	0.04438185137356742
GO:0015940	Biological_Processes	pantothenate biosynthetic process	439.609	0.04410743968604208
GO:0006782	Biological_Processes	protoporphyrinogen IX biosynthetic process	438.014	0.043947408007211045
GO:0106029	Molecular_Functions	tRNA pseudouridine synthase activity	430.982	0.043241863953581004
GO:0006535	Biological_Processes	cysteine biosynthetic process from serine	430.405	0.04318397161584713
GO:0005337	Molecular_Functions	nucleoside transmembrane transporter activity	428.707	0.04301360560289722
GO:0006730	Biological_Processes	one-carbon metabolic process	428.309	0.042973672933195185
GO:0019877	Biological_Processes	diaminopimelate biosynthetic process	428.132	0.04295591393184527
GO:0004521	Molecular_Functions	endoribonuclease activity	427.455	0.04288798826001542
GO:0052621	Molecular_Functions	diguanylate cyclase activity	427.339	0.04287634959246407
GO:0006166	Biological_Processes	purine ribonucleoside salvage	425.899	0.04273186958148181
GO:0003960	Molecular_Functions	NADPH:quinone reductase activity	423.87	0.04252829323267417
GO:0009234	Biological_Processes	menaquinone biosynthetic process	422.722	0.0424131105572522
GO:0000179	Molecular_Functions	rRNA (adenine-N6,N6-)-dimethyltransferase activity	421.046	0.0422449518778034
GO:1904680	Molecular_Functions	peptide transmembrane transporter activity	419.98	0.04213799653634014
GO:0048038	Molecular_Functions	quinone binding	418.79	0.04201859986059786
GO:0004824	Molecular_Functions	lysine-tRNA ligase activity	417.501	0.04188927018410054
GO:0102250	Molecular_Functions	linear malto-oligosaccharide phosphorylase activity	416.024	0.04174107783950277
GO:0102499	Molecular_Functions	SHG alpha-glucan phosphorylase activity	416.024	0.04174107783950277
GO:0006631	Biological_Processes	fatty acid metabolic process	414.972	0.04163552716481295
GO:0008854	Molecular_Functions	exodeoxyribonuclease V activity	414.793	0.041617567496781124
GO:0008184	Molecular_Functions	glycogen phosphorylase activity	414.727	0.04161094549627777
GO:0004040	Molecular_Functions	amidase activity	412.539	0.041391416146257506
GO:0008745	Molecular_Functions	N-acetylmuramoyl-L-alanine amidase activity	411.724	0.041309644473375186
GO:0019028	Cellular_Components	viral capsid	410.629	0.041199779465024094
GO:0009317	Cellular_Components	acetyl-CoA carboxylase complex	408.112	0.040947240445828016
GO:0016627	Molecular_Functions	oxidoreductase activity, acting on the CH-CH group of donors	407.532	0.04088904710807127
GO:0016790	Molecular_Functions	thiolester hydrolase activity	406.898	0.0408254357699027
GO:0008784	Molecular_Functions	alanine racemase activity	404.337	0.04056848208370438
GO:0009229	Biological_Processes	thiamine diphosphate biosynthetic process	403.744	0.04050898441251516
GO:0006064	Biological_Processes	glucuronate catabolic process	403.705	0.04050507141221772
GO:0016151	Molecular_Functions	nickel cation binding	403.304	0.0404648377424928
GO:0004315	Molecular_Functions	3-oxoacyl-acyl-carrier-protein synthase activity	401.155	0.040249221392769964
GO:0016783	Molecular_Functions	sulfurtransferase activity	400.131	0.04014648005162702
GO:0004360	Molecular_Functions	glutamine-fructose-6-phosphate transaminase (isomerizing) activity	396.808	0.03981307235961727
GO:0032153	Cellular_Components	cell division site	395.124	0.03964411101344079
GO:0004826	Molecular_Functions	phenylalanine-tRNA ligase activity	393.442	0.03947535033394624
GO:0006974	Biological_Processes	cellular response to DNA damage stimulus	391.992	0.039329866989554374
GO:0030983	Molecular_Functions	mismatched DNA binding	391.439	0.03927438265200355
GO:0016114	Biological_Processes	terpenoid biosynthetic process	391.111	0.0392414733161687
GO:0009295	Cellular_Components	nucleoid	386.714	0.038800307615968005
GO:0047429	Molecular_Functions	nucleoside-triphosphate diphosphatase activity	385.363	0.03866475727233117
GO:0009102	Biological_Processes	biotin biosynthetic process	385.272	0.03865562693830383
GO:0016705	Molecular_Functions	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	383.203	0.038448037255857784
GO:0004356	Molecular_Functions	glutamate-ammonia ligase activity	383.099	0.03843760258839796
GO:0009236	Biological_Processes	cobalamin biosynthetic process	382.357	0.038363155249405714
GO:0019646	Biological_Processes	aerobic electron transport chain	379.833	0.03810991389682292
GO:0071111	Molecular_Functions	cyclic-guanylate-specific phosphodiesterase activity	379.29	0.038055432892681686
GO:0004565	Molecular_Functions	beta-galactosidase activity	379.206	0.038047004892041054
GO:0016597	Molecular_Functions	amino acid binding	376.232	0.03774861353602631
GO:0005507	Molecular_Functions	copper ion binding	375.336	0.03765871486252623
GO:0005991	Biological_Processes	trehalose metabolic process	372.735	0.037397747842689524
GO:0004820	Molecular_Functions	glycine-tRNA ligase activity	372.053	0.03732932050415486
GO:0046914	Molecular_Functions	transition metal ion binding	371.151	0.03723881983060903
GO:0004072	Molecular_Functions	aspartate kinase activity	369.668	0.037090025485965496
GO:0006426	Biological_Processes	glycyl-tRNA aminoacylation	368.768	0.03699972547910158
GO:0003917	Molecular_Functions	DNA topoisomerase type I (single strand cut, ATP-independent) activity	368.718	0.03699470881205359
GO:0003951	Molecular_Functions	NAD+ kinase activity	368.698	0.03699270214523439
GO:0003857	Molecular_Functions	3-hydroxyacyl-CoA dehydrogenase activity	368.201	0.03694283647477732
GO:0004176	Molecular_Functions	ATP-dependent peptidase activity	367.653	0.036887853803931295
GO:0003911	Molecular_Functions	DNA ligase (NAD+) activity	367.267	0.036849125134320766
GO:0004555	Molecular_Functions	alpha,alpha-trehalase activity	364.444	0.036565884112790964
GO:0016042	Biological_Processes	lipid catabolic process	362.3	0.03635076942977293
GO:0003995	Molecular_Functions	acyl-CoA dehydrogenase activity	362.156	0.036336321428674705
