Pfam ID	Name	Copies per Million (CPM)	Relative Abundance
PF02922	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)	1374.67	0.13746701305276798
PF02879	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II	1372.23	0.1372230130295997
PF04011	LemA family	1370.19	0.13701901301022948
PF00672	HAMP domain	1366.13	0.13661301297167897
PF00288	GHMP kinases N terminal domain	1363.93	0.13639301295078954
PF13302	Acetyltransferase (GNAT) domain	1363.38	0.13633801294556716
PF02661	Fic/DOC family	1344.31	0.13443101276449368
PF07963	Prokaryotic N-terminal methylation motif	1340.53	0.13405301272860182
PF00408	Phosphoglucomutase/phosphomannomutase, C-terminal domain	1337.33	0.13373301269821716
PF02881	SRP54-type protein, helical bundle domain	1327.32	0.13273201260317022
PF02588	Uncharacterised 5xTM membrane BCR, YitT family COG1284	1322.44	0.13224401255683363
PF00679	Elongation factor G C-terminus	1317.2	0.1317200125070788
PF07650	KH domain	1313.23	0.13132301246938283
PF06114	IrrE N-terminal-like domain	1312.07	0.13120701245836838
PF02502	Ribose/Galactose Isomerase	1310.13	0.1310130124399477
PF03009	Glycerophosphoryl diester phosphodiesterase family	1305.99	0.13059901240063757
PF00814	Glycoprotease family	1305.87	0.13058701239949813
PF01832	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	1300.88	0.13008801235211712
PF08207	Elongation factor P (EF-P) KOW-like domain	1299.58	0.12995801233977333
PF01132	Elongation factor P (EF-P) OB domain	1299.09	0.12990901233512067
PF09285	Elongation factor P, C-terminal	1299.09	0.12990901233512067
PF09335	SNARE associated Golgi protein	1298.11	0.12981101232581538
PF01425	Amidase	1292.46	0.1292460122721675
PF03989	DNA gyrase C-terminal domain, beta-propeller	1278.26	0.12782601213733566
PF04397	LytTr DNA-binding domain	1278.01	0.12780101213496184
PF14579	Helix-hairpin-helix motif	1274.4	0.12744001210068417
PF05525	Branched-chain amino acid transport protein	1272.7	0.12727001208454233
PF00871	Acetokinase family	1267.79	0.12677901203792089
PF12706	Beta-lactamase superfamily domain	1262.42	0.12624201198693166
PF02384	N-6 DNA Methylase	1261.78	0.12617801198085474
PF02540	NAD synthase	1255.06	0.125506011917047
PF04127	DNA / pantothenate metabolism flavoprotein	1254.45	0.1254450119112549
PF03180	NLPA lipoprotein	1251.26	0.12512601188096523
PF02527	rRNA small subunit methyltransferase G	1249.48	0.12494801186406375
PF01055	Glycosyl hydrolases family 31	1245.66	0.1245660118277921
PF00953	Glycosyl transferase family 4	1243.78	0.12437801180994112
PF00999	Sodium/hydrogen exchanger family	1239.16	0.1239160117660733
PF00690	Cation transporter/ATPase, N-terminus	1239.06	0.12390601176512377
PF03717	Penicillin-binding Protein dimerisation domain	1235.79	0.12357901173407446
PF03734	L,D-transpeptidase catalytic domain	1235.51	0.12355101173141579
PF00204	DNA gyrase B	1229.87	0.12298701167786286
PF08840	BAAT / Acyl-CoA thioester hydrolase C terminal	1227.25	0.12272501165298544
PF13538	UvrD-like helicase C-terminal domain	1221.47	0.12214701159810318
PF02308	MgtC family	1218.38	0.12183801156876303
PF03462	PCRF domain	1217.57	0.1217570115610719
PF02878	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I	1215.8	0.12158001154426538
PF02096	60Kd inner membrane protein	1215.18	0.12151801153837836
PF12848	ABC transporter	1214.1	0.12141001152812354
PF00472	RF-1 domain	1211.7	0.12117001150533507
PF00144	Beta-lactamase	1211.66	0.12116601150495526
PF03477	ATP cone domain	1210.46	0.12104601149356103
PF02151	UvrB/uvrC motif	1209.85	0.12098501148776894
PF02866	lactate/malate dehydrogenase, alpha/beta C-terminal domain	1207.13	0.12071301146194201
PF00056	lactate/malate dehydrogenase, NAD binding domain	1205.25	0.12052501144409103
PF05043	Mga helix-turn-helix domain	1203.88	0.1203880114310826
PF07973	Threonyl and Alanyl tRNA synthetase second additional domain	1202.7	0.12027001141987827
PF00230	Major intrinsic protein	1200.88	0.12008801140259699
PF02734	DAK2 domain	1194.58	0.11945801134277721
PF00654	Voltage gated chloride channel	1186	0.1186000112613084
PF00478	IMP dehydrogenase / GMP reductase domain	1183.94	0.1183940112417483
PF03193	RsgA GTPase	1171.2	0.11712001112077944
PF00488	MutS domain V	1159.38	0.11593801100854616
PF02381	MraZ protein, putative antitoxin-like	1158.9	0.11589001100398846
PF06738	Putative threonine/serine exporter	1152.89	0.11528901094692232
PF13793	N-terminal domain of ribose phosphate pyrophosphokinase	1152.29	0.11522901094122516
PF01545	Cation efflux family	1143.62	0.11436201085890177
PF02824	TGS domain	1140.91	0.1140910108331698
PF00986	DNA gyrase B subunit, carboxyl terminus	1140.73	0.11407301083146065
PF06182	ABC-2 family transporter protein	1137.93	0.11379301080487411
PF01470	Pyroglutamyl peptidase	1135.98	0.11359801078635846
PF02403	Seryl-tRNA synthetase N-terminal domain	1133.56	0.11335601076338006
PF08032	RNA 2'-O ribose methyltransferase substrate binding	1133.09	0.1133090107589173
PF01321	Creatinase/Prolidase N-terminal domain	1128.5	0.11285001071533435
PF14572	Phosphoribosyl synthetase-associated domain	1124.54	0.11245401067773335
PF03772	Competence protein	1121.21	0.11212101064611434
PF00717	Peptidase S24-like	1120.99	0.11209901064402539
PF02637	GatB domain	1120.63	0.11206301064060713
PF00383	Cytidine and deoxycytidylate deaminase zinc-binding region	1108.32	0.11083201052372119
PF02616	Segregation and condensation protein ScpA	1104.12	0.11041201048384132
PF12821	Threonine/Serine exporter, ThrE	1103.34	0.11033401047643508
PF13662	Toprim domain	1102.34	0.11023401046693988
PF07907	YibE/F-like protein	1098.81	0.10988101043342181
PF01131	DNA topoisomerase	1098.15	0.109815010427155
PF06723	MreB/Mbl protein	1097.65	0.1097650104224074
PF00391	PEP-utilising enzyme, mobile domain	1094.78	0.10947801039515616
PF01643	Acyl-ACP thioesterase	1082.25	0.10822501027618131
PF00239	Resolvase, N terminal domain	1080.96	0.1080960102639325
PF02811	PHP domain	1073.88	0.10738801019670648
PF08352	Oligopeptide/dipeptide transporter, C-terminal region	1073.33	0.10733301019148409
PF01156	Inosine-uridine preferring nucleoside hydrolase	1067.75	0.10677501013850088
PF04604	Type-A lantibiotic	1066.94	0.10669401013080977
PF00625	Guanylate kinase	1061.79	0.10617901008190948
PF06160	Septation ring formation regulator, EzrA	1059.48	0.10594801005997558
PF01965	DJ-1/PfpI family	1058.8	0.10588001005351882
PF02590	Predicted SPOUT methyltransferase	1057.64	0.10576401004250441
PF12705	PD-(D/E)XK nuclease superfamily	1055.8	0.10558001002503323
PF01458	Uncharacterized protein family (UPF0051)	1055.16	0.10551601001895632
PF07521	Zn-dependent metallo-hydrolase RNA specificity domain	1052.47	0.10524700999341421
PF02899	Phage integrase, N-terminal SAM-like domain	1052.03	0.10520300998923633
PF01865	Protein of unknown function DUF47	1051.61	0.10516100998524831
PF01541	GIY-YIG catalytic domain	1045.69	0.10456900992903675
PF00988	Carbamoyl-phosphate synthase small chain, CPSase domain	1043.93	0.1043930099123252
PF03471	Transporter associated domain	1041.57	0.1041570098899165
PF00145	C-5 cytosine-specific DNA methylase	1041.05	0.104105009884979
PF02787	Carbamoyl-phosphate synthetase large chain, oligomerisation domain	1032.36	0.10323600980246571
PF02926	THUMP domain	1031.59	0.1031590097951544
PF01411	tRNA synthetases class II (A)	1028.48	0.10284800976562433
PF12072	Domain of unknown function (DUF3552)	1027.81	0.10278100975926255
PF05016	ParE toxin of type II toxin-antitoxin system, parDE	1026.93	0.10269300975090678
PF02504	Fatty acid synthesis protein	1025.72	0.10257200973941757
PF01205	Uncharacterized protein family UPF0029	1022.23	0.10222300970627934
PF00158	Sigma-54 interaction domain	1021.25	0.10212500969697404
PF00675	Insulinase (Peptidase family M16)	1018.88	0.1018880096744704
PF08279	HTH domain	1015.54	0.10155400964275643
PF02537	CrcB-like protein, Camphor Resistance (CrcB)	1015.08	0.10150800963838866
PF06133	Control of competence regulator ComK, YlbF/YmcA	1008.9	0.1008900095797083
PF13443	Cro/C1-type HTH DNA-binding domain	1005.49	0.10054900954732968
PF01726	LexA DNA binding domain	999.124	0.09991240948688324
PF04545	Sigma-70, region 4	998.934	0.09989340948507912
PF00762	Ferrochelatase	998.554	0.09985540948147095
PF00535	Glycosyl transferase family 2	994.473	0.09944730944272102
PF00232	Glycosyl hydrolase family 1	981.426	0.09814260931883716
PF04760	Translation initiation factor IF-2, N-terminal region	981.022	0.09810220931500109
PF12459	D-Ala-teichoic acid biosynthesis protein	979.856	0.09798560930392969
PF00754	F5/8 type C domain	977.926	0.09779260928560396
PF03217	Surface later protein A domain	970.669	0.09706690921669726
PF00501	AMP-binding enzyme	967.848	0.09678480918991131
PF00893	Small Multidrug Resistance protein	967.761	0.09677610918908523
PF14527	WhiA LAGLIDADG-like domain	965.572	0.09655720916830024
PF03793	PASTA domain	965.433	0.09654330916698041
PF03960	ArsC family	964.478	0.09644780915791247
PF01648	4'-phosphopantetheinyl transferase superfamily	963.32	0.09633200914691704
PF08544	GHMP kinases C terminal	959.25	0.09592500910827158
PF00890	FAD binding domain	954.149	0.09541490905983656
PF00892	EamA-like transporter family	953.765	0.0953765090561904
PF02873	UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal domain	953.317	0.09533170905193654
PF01168	Alanine racemase, N-terminal domain	951.983	0.09519830903926994
PF03668	P-loop ATPase protein family	939.374	0.09393740891954497
PF00216	Bacterial DNA-binding protein	932.931	0.09329310885836738
PF16658	Class II release factor RF3, C-terminal domain	932.163	0.09321630885107507
PF13328	HD domain	930.008	0.0930008088306129
PF00842	Alanine racemase, C-terminal domain	929.983	0.09299830883037552
PF06570	Protein of unknown function (DUF1129)	927.354	0.09273540880541264
PF02092	Glycyl-tRNA synthetase beta subunit	926.316	0.09263160879555662
PF00584	SecE/Sec61-gamma subunits of protein translocation complex	924.822	0.0924822087813708
PF02861	Clp amino terminal domain, pathogenicity island component	920.693	0.09206930874216511
PF01268	Formate--tetrahydrofolate ligase	916.693	0.0916693087041843
PF10298	WhiA N-terminal LAGLIDADG-like domain	914.598	0.09145980868429186
PF00268	Ribonucleotide reductase, small chain	913.111	0.09131110867017249
PF02325	YGGT family	909.129	0.09091290863236261
PF00381	PTS HPr component phosphorylation site	907.769	0.09077690861944913
PF09481	CRISPR-associated protein Cse1 (CRISPR_cse1)	906.358	0.0906358086060514
PF05975	Bacterial ABC transporter protein EcsB	904.878	0.09048780859199851
PF00155	Aminotransferase class I and II	900.588	0.09005880855126408
PF04536	TPM domain	900.53	0.09005300855071337
PF06026	Ribose 5-phosphate isomerase A (phosphoriboisomerase A)	900.254	0.0900254085480927
PF01695	IstB-like ATP binding protein	890.564	0.08905640845608419
PF02954	Bacterial regulatory protein, Fis family	886.562	0.0886562084180844
PF04977	Septum formation initiator	886.061	0.0886061084133273
PF13614	AAA domain	885.7	0.08857000840989955
PF01170	Putative RNA methylase family UPF0020	883.123	0.08831230838543042
PF01196	Ribosomal protein L17	881.455	0.08814550836959242
PF00712	DNA polymerase III beta subunit, N-terminal domain	876.538	0.08765380832290451
PF00581	Rhodanese-like domain	875.507	0.08755070831311496
PF02767	DNA polymerase III beta subunit, central domain	874.5	0.08745000830355329
PF02768	DNA polymerase III beta subunit, C-terminal domain	872.462	0.08724620828420207
PF03948	Ribosomal protein L9, C-terminal domain	872.358	0.08723580828321456
PF01782	RimM N-terminal domain	869.194	0.08691940825317175
PF09605	Hypothetical bacterial integral membrane protein (Trep_Strep)	868.687	0.08686870824835768
PF01281	Ribosomal protein L9, N-terminal domain	867.301	0.08673010823519733
PF00338	Ribosomal protein S10p/S20e	866.675	0.08666750822925334
PF01250	Ribosomal protein S6	864.848	0.0864848082119056
PF01084	Ribosomal protein S18	863.959	0.08639590820346436
PF03819	MazG nucleotide pyrophosphohydrolase domain	855.696	0.08556960812500553
PF00231	ATP synthase	850.614	0.08506140807675092
PF11967	Recombination protein O N terminal	848.703	0.08487030805860558
PF02080	TrkA-C domain	848.7	0.0848700080585771
PF13349	Putative adhesin	848.507	0.08485070805674452
PF01638	HxlR-like helix-turn-helix	847.647	0.08476470804857865
PF02674	Colicin V production protein	846.96	0.08469600804205546
PF00154	recA bacterial DNA recombination protein	844.476	0.08444760801846937
PF00773	RNB domain	842.829	0.08428290800283077
PF01928	CYTH domain	842.764	0.08427640800221359
PF00436	Single-strand binding protein family	841.121	0.08411210798661296
PF09819	ABC-type cobalt transport system, permease component	837.221	0.0837221079495817
PF03062	MBOAT, membrane-bound O-acyltransferase family	836.936	0.08369360794687557
PF02631	RecX family	834.637	0.08346370792504608
PF00308	Bacterial dnaA  protein	832.062	0.08320620790059595
PF00874	PRD domain	830.728	0.08307280788792934
PF00707	Translation initiation factor IF-3, C-terminal domain	829.094	0.0829094078724142
PF02357	Transcription termination factor nusG	828.247	0.08282470786437175
PF01418	Helix-turn-helix domain, rpiR family	825.548	0.0825548078387442
PF13514	AAA domain	824.01	0.08240100782414059
PF06619	Protein of unknown function (DUF1149)	822.539	0.08225390781017314
PF05198	Translation initiation factor IF-3, N-terminal domain	821.249	0.08212490779792435
PF13091	PLD-like domain	820.758	0.08207580779326219
PF01252	Signal peptidase (SPase) II	819.032	0.08190320777687349
PF01171	PP-loop family	817.886	0.08178860776599198
PF00312	Ribosomal protein S15	816.165	0.08161650774965074
PF00692	dUTPase	815.929	0.08159290774740986
PF00265	Thymidine kinase	812.728	0.08127280771701573
PF07319	Primosomal protein DnaI N-terminus	811.84	0.081184007708584
PF01145	SPFH domain / Band 7 family	806.791	0.08067910766064272
PF01653	NAD-dependent DNA ligase adenylation domain	805.7	0.08057000765028345
PF00210	Ferritin-like domain	803.442	0.0803442076288433
PF00171	Aldehyde dehydrogenase family	802.762	0.08027620762238655
PF01367	5'-3' exonuclease, C-terminal SAM fold	802.625	0.08026250762108571
PF06612	Protein of unknown function (DUF1146)	802.463	0.08024630761954749
PF06949	Protein of unknown function (DUF1292)	802.186	0.08021860761691732
PF03672	Uncharacterised protein family (UPF0154)	801.52	0.08015200761059352
PF02350	UDP-N-acetylglucosamine 2-epimerase	801.451	0.08014510760993836
PF01256	Carbohydrate kinase	797.669	0.07976690757402749
PF02739	5'-3' exonuclease, N-terminal resolvase-like domain	797.25	0.07972500757004901
PF02673	Bacitracin resistance protein BacA	797.186	0.07971860756944131
PF08299	Bacterial dnaA protein helix-turn-helix	796.925	0.07969250756696306
PF09148	Domain of unknown function (DUF1934)	796.811	0.07968110756588062
PF00825	Ribonuclease P	794.84	0.07948400754716557
PF01255	Putative undecaprenyl diphosphate synthase	794.737	0.07947370754618757
PF06144	DNA polymerase III, delta subunit	793.264	0.07932640753220113
PF00177	Ribosomal protein S7p/S5e	793.045	0.07930450753012168
PF04002	RadC-like JAB domain	792.963	0.07929630752934308
PF14490	Helix-hairpin-helix containing domain	790.678	0.07906780750764655
PF00467	KOW motif	790.633	0.07906330750721927
PF05746	DALR anticodon binding domain	790.401	0.07904010750501637
PF00380	Ribosomal protein S9/S16	789.42	0.07894200749570159
PF01195	Peptidyl-tRNA hydrolase	788.298	0.07882980748504796
PF07517	SecA DEAD-like domain	788.151	0.07881510748365217
PF11148	Protein of unknown function (DUF2922)	787.873	0.07878730748101251
PF01121	Dephospho-CoA kinase	785.834	0.07858340746165178
PF00365	Phosphofructokinase	785.536	0.07855360745882221
PF05066	HB1, ASXL, restriction endonuclease HTH domain	785.345	0.07853450745700864
PF06135	IreB regulatory phosphoprotein	783.911	0.07839110744339252
PF01043	SecA preprotein cross-linking domain	782.797	0.07827970743281487
PF02729	Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding domain	782.61	0.07826100743103927
PF04472	Cell division protein SepF	782.554	0.07825540743050753
PF02130	Uncharacterized protein family UPF0054	781.622	0.078162207421658
PF00750	tRNA synthetases class I (R)	781.562	0.0781562074210883
PF12146	Serine aminopeptidase, S33	780.046	0.07800460740669357
PF00132	Bacterial transferase hexapeptide (six repeats)	779.319	0.07793190739979056
PF03796	DnaB-like helicase C terminal domain	778.896	0.07788960739577408
PF02482	Sigma 54 modulation protein / S30EA ribosomal protein	777.723	0.07777230738463621
PF13331	Domain of unknown function (DUF4093)	777.068	0.07770680737841686
PF03485	Arginyl tRNA synthetase N terminal domain	775.368	0.07753680736227503
PF06014	Bacterial protein of unknown function (DUF910)	775.136	0.07751360736007212
PF16321	Sigma 54 modulation/S30EA ribosomal protein C terminus	774.621	0.07746210735518211
PF01595	Cyclin M transmembrane N-terminal domain	773.471	0.07734710734426262
PF11638	DnaA N-terminal domain	772.359	0.07723590733370396
PF06257	Biofilm formation stimulator VEG	772.327	0.07723270733340011
PF00327	Ribosomal protein L30p/L7e	771.542	0.07715420732594638
PF08540	Hydroxymethylglutaryl-coenzyme A synthase C terminal	769.119	0.07691190730293951
PF04464	CDP-Glycerol:Poly(glycerophosphate) glycerophosphotransferase	768.965	0.07689650730147725
PF08439	Oligopeptidase F	765.803	0.07658030727145342
PF00313	'Cold-shock' DNA-binding domain	765.412	0.0765412072677408
PF06107	Bacterial protein of unknown function (DUF951)	765.33	0.0765330072669622
PF06207	Protein of unknown function (DUF1002)	765.013	0.07650130726395221
PF02609	Exonuclease VII small subunit	764.798	0.07647980726191075
PF01432	Peptidase family M3	763.272	0.07632720724742108
PF00551	Formyl transferase	763.198	0.07631980724671843
PF13537	Glutamine amidotransferase domain	763.186	0.07631860724660448
PF01048	Phosphorylase superfamily	762.067	0.07620670723597936
PF05979	Bacterial protein of unknown function (DUF896)	761.143	0.07611430722720579
PF07479	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus	760.825	0.07608250722418632
PF13307	Helicase C-terminal domain	760.192	0.07601920721817586
PF01553	Acyltransferase	760.167	0.07601670721793848
PF00590	Tetrapyrrole (Corrin/Porphyrin) Methylases	758.65	0.07586500720353424
PF02867	Ribonucleotide reductase, barrel domain	757.506	0.07575060719267174
