Pfam ID	Name	Copies per Million (CPM)	Relative Abundance
PF01098	Cell cycle protein	1695.57	0.16955700640925436
PF02463	RecF/RecN/SMC N terminal domain	1679.43	0.16794300634824516
PF00006	ATP synthase alpha/beta family, nucleotide-binding domain	1673.26	0.16732600632492256
PF00472	RF-1 domain	1650.3	0.16503000623813377
PF01048	Phosphorylase superfamily	1648.13	0.16481300622993117
PF00226	DnaJ domain	1646.51	0.16465100622380757
PF00587	tRNA synthetase class II core domain (G, H, P, S and T)	1645.93	0.16459300622161518
PF06280	Fn3-like domain	1631.71	0.16317100616786356
PF00583	Acetyltransferase (GNAT) family	1630.46	0.16304600616313858
PF00575	S1 RNA binding domain	1630.33	0.16303300616264715
PF03129	Anticodon binding domain	1618.68	0.16186800611861016
PF02922	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)	1604.46	0.1604460060648586
PF00512	His Kinase A (phospho-acceptor) domain	1594.48	0.15944800602713416
PF00849	RNA pseudouridylate synthase	1587.06	0.15870600599908657
PF01156	Inosine-uridine preferring nucleoside hydrolase	1580.82	0.15808200597549937
PF01259	SAICAR synthetase	1576.82	0.15768200596037937
PF00408	Phosphoglucomutase/phosphomannomutase, C-terminal domain	1576.18	0.1576180059579602
PF00746	LPXTG cell wall anchor motif	1568.96	0.15689600593066858
PF00171	Aldehyde dehydrogenase family	1562.5	0.1562500059062498
PF13614	AAA domain	1561.02	0.15610200590065537
PF00468	Ribosomal protein L34	1555.43	0.1555430058795252
PF02195	ParB-like nuclease domain	1545.65	0.1545650058425568
PF00275	EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)	1542.49	0.154249005830612
PF00166	Chaperonin 10 Kd subunit	1537.19	0.15371900581057799
PF13411	MerR HTH family regulatory protein	1529.93	0.15299300578313518
PF00672	HAMP domain	1506.27	0.15062700569370038
PF00152	tRNA synthetases class II (D, K and N)	1504.21	0.15042100568591357
PF00206	Lyase	1501.53	0.15015300567578319
PF00692	dUTPase	1494.35	0.14943500564864276
PF02142	MGS-like domain	1487.62	0.14876200562320338
PF02661	Fic/DOC family	1486.9	0.1486900056204818
PF17136	Ribosomal proteins 50S L24/mitochondrial 39S L24	1471.66	0.1471660055628746
PF00929	Exonuclease	1465.78	0.14657800554064818
PF00462	Glutaredoxin	1464.8	0.1464800055369438
PF10431	C-terminal, D2-small domain, of ClpB protein	1450.89	0.14508900548436401
PF07510	Protein of unknown function (DUF1524)	1449.95	0.1449950054808108
PF01066	CDP-alcohol phosphatidyltransferase	1449.33	0.1449330054784672
PF02384	N-6 DNA Methylase	1447.81	0.1447810054727216
PF16697	Inner membrane component of T3SS, cytoplasmic domain	1444.96	0.1444960054619486
PF00730	HhH-GPD superfamily base excision DNA repair protein	1444.05	0.1444050054585088
PF01795	MraW methylase family	1439.08	0.14390800543972218
PF00534	Glycosyl transferases group 1	1438.8	0.14388000543866378
PF00012	Hsp70 protein	1433.01	0.1433010054167776
PF01554	MatE	1432.78	0.1432780054159082
PF07501	G5 domain	1426.87	0.14268700539356838
PF00204	DNA gyrase B	1424.41	0.1424410053842696
PF00398	Ribosomal RNA adenine dimethylase	1421.43	0.1421430053730052
PF07724	AAA domain (Cdc48 subfamily)	1418.12	0.14181200536049338
PF01176	Translation initiation factor 1A / IF-1	1416.92	0.1416920053559574
PF01336	OB-fold nucleic acid binding domain	1410.07	0.14100700533006438
PF00950	ABC 3 transport family	1404	0.1404000053071198
PF00210	Ferritin-like domain	1399.93	0.13999300529173522
PF12822	ECF transporter, substrate-specific component	1394	0.13940000526931978
PF01467	Cytidylyltransferase-like	1386.55	0.13865500524115879
PF00326	Prolyl oligopeptidase family	1374.05	0.1374050051939088
PF00465	Iron-containing alcohol dehydrogenase	1360.86	0.1360860051440506
PF03477	ATP cone domain	1352.93	0.13529300511407522
PF05016	ParE toxin of type II toxin-antitoxin system, parDE	1352.9	0.1352900051139618
PF13302	Acetyltransferase (GNAT) domain	1345.36	0.1345360050854606
PF00633	Helix-hairpin-helix motif	1340.28	0.1340280050662582
PF12833	Helix-turn-helix domain	1331.14	0.133114005031709
PF01569	PAP2 superfamily	1328.8	0.13288000502286382
PF02225	PA domain	1311.74	0.131174004958377
PF00654	Voltage gated chloride channel	1307.85	0.13078500494367282
PF02559	CarD-like/TRCF domain	1306.82	0.1306820049397794
PF01694	Rhomboid family	1305.6	0.1305600049351678
PF00436	Single-strand binding protein family	1300.18	0.1300180049146802
PF13635	Domain of unknown function (DUF4143)	1297.99	0.129799004906402
PF13462	Thioredoxin	1296.68	0.12966800490145022
PF00132	Bacterial transferase hexapeptide (six repeats)	1296.62	0.1296620049012234
PF00574	Clp protease	1292.13	0.12921300488425125
PF02811	PHP domain	1290.86	0.1290860048794506
PF00877	NlpC/P60 family	1289.13	0.1289130048729112
PF01027	Inhibitor of apoptosis-promoting Bax1	1288.22	0.1288220048694714
PF03462	PCRF domain	1287.29	0.128729004865956
PF01297	Zinc-uptake complex component A periplasmic	1286.59	0.12865900486331003
PF12704	MacB-like periplasmic core domain	1284.58	0.1284580048557122
PF03611	PTS system sugar-specific permease component	1277.59	0.12775900482929
PF00133	tRNA synthetases class I (I, L, M and V)	1277.51	0.1277510048289876
PF00149	Calcineurin-like phosphoesterase	1272	0.1272000048081598
PF08352	Oligopeptide/dipeptide transporter, C-terminal region	1271.12	0.12711200480483342
PF00291	Pyridoxal-phosphate dependent enzyme	1257.87	0.1257870047547484
PF00589	Phage integrase family	1255.37	0.12553700474529841
PF00717	Peptidase S24-like	1250.76	0.12507600472787261
PF04073	Aminoacyl-tRNA editing domain	1244.91	0.12449100470575962
PF00749	tRNA synthetases class I (E and Q), catalytic domain	1241.17	0.12411700469162244
PF13333	Integrase core domain	1240.19	0.12401900468791802
PF08281	Sigma-70, region 4	1234.86	0.12348600466777061
PF03734	L,D-transpeptidase catalytic domain	1231.91	0.12319100465661964
PF00831	Ribosomal L29 protein	1226.78	0.12267800463722821
PF02786	Carbamoyl-phosphate synthase L chain, ATP binding domain	1220.03	0.12200300461171322
PF13274	Protein of unknown function (DUF4065)	1216.64	0.12166400459889903
PF13662	Toprim domain	1216.25	0.12162500459742481
PF01556	DnaJ C terminal domain	1214.26	0.12142600458990263
PF00359	Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2	1197.91	0.11979100452809964
PF00825	Ribonuclease P	1197.72	0.11977200452738145
PF01180	Dihydroorotate dehydrogenase	1197.45	0.11974500452636083
PF09334	tRNA synthetases class I (M)	1196.72	0.11967200452360142
PF03816	Cell envelope-related transcriptional attenuator domain	1193.67	0.11936700451207244
PF03990	G5-linked-Ubiquitin-like domain	1192.94	0.11929400450931303
PF03471	Transporter associated domain	1192.71	0.11927100450844362
PF01565	FAD binding domain	1189.65	0.11896500449687683
PF00230	Major intrinsic protein	1188.89	0.11888900449400404
PF00252	Ribosomal protein L16p/L10e	1185.63	0.11856300448168124
PF01225	Mur ligase family, catalytic domain	1183.74	0.11837400447453704
PF01458	Uncharacterized protein family (UPF0051)	1181.12	0.11811200446463344
PF00580	UvrD/REP helicase N-terminal domain	1173.25	0.11732500443488485
PF14019	Protein of unknown function (DUF4235)	1169.61	0.11696100442112561
PF00679	Elongation factor G C-terminus	1156.2	0.11562000437043583
PF01228	Glycine radical	1155.75	0.11557500436873483
PF00453	Ribosomal protein L20	1155.67	0.11556700436843245
PF03989	DNA gyrase C-terminal domain, beta-propeller	1149.3	0.11493000434435383
PF02852	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	1149.2	0.11492000434397585
PF09084	NMT1/THI5 like	1145.21	0.11452100432889364
PF00557	Metallopeptidase family M24	1135.59	0.11355900429253003
PF01327	Polypeptide deformylase	1131.41	0.11314100427672964
PF09819	ABC-type cobalt transport system, permease component	1129.06	0.11290600426784664
PF01351	Ribonuclease HII	1121.07	0.11210700423764444
PF07650	KH domain	1115.19	0.11151900421541804
PF13361	UvrD-like helicase C-terminal domain	1109.04	0.11090400419217104
PF13443	Cro/C1-type HTH DNA-binding domain	1108.28	0.11082800418929825
PF03167	Uracil DNA glycosylase superfamily	1102.56	0.11025600416767664
PF09335	SNARE associated Golgi protein	1101.95	0.11019500416537084
PF02806	Alpha amylase, C-terminal all-beta domain	1101.53	0.11015300416378324
PF04221	RelB antitoxin	1099	0.10990000415421984
PF00416	Ribosomal protein S13/S18	1093.85	0.10938500413475284
PF00308	Bacterial dnaA  protein	1084.48	0.10844800409933425
PF01636	Phosphotransferase enzyme family	1083.39	0.10833900409521406
PF00254	FKBP-type peptidyl-prolyl cis-trans isomerase	1080.89	0.10808900408576405
PF12705	PD-(D/E)XK nuclease superfamily	1076.56	0.10765600406939665
PF01709	Transcriptional regulator	1074.46	0.10744600406145866
PF00857	Isochorismatase family	1073.95	0.10739500405953085
PF00521	DNA gyrase/topoisomerase IV, subunit A	1073.15	0.10731500405650686
PF02540	NAD synthase	1068.78	0.10687800403998825
PF02769	AIR synthase related protein, C-terminal domain	1067.95	0.10679500403685084
PF02866	lactate/malate dehydrogenase, alpha/beta C-terminal domain	1067.8	0.10678000403628383
PF01435	Peptidase family M48	1064.21	0.10642100402271364
PF00381	PTS HPr component phosphorylation site	1063.77	0.10637700402105045
PF14572	Phosphoribosyl synthetase-associated domain	1057.74	0.10577400399825705
PF00498	FHA domain	1055.42	0.10554200398948746
PF00455	DeoR C terminal sensor domain	1054.26	0.10542600398510266
PF00480	ROK family	1053.84	0.10538400398351505
PF08220	DeoR-like helix-turn-helix domain	1051.24	0.10512400397368704
PF02357	Transcription termination factor nusG	1051.18	0.10511800397346026
PF05690	Thiazole biosynthesis protein ThiG	1048.03	0.10480300396155326
PF00912	Transglycosylase	1046.09	0.10460900395422004
PF00579	tRNA synthetases class I (W and Y)	1041.76	0.10417600393785266
PF04607	Region found in RelA / SpoT proteins	1040.93	0.10409300393471525
PF13556	PucR C-terminal helix-turn-helix domain	1040.86	0.10408600393445064
PF12008	Type I restriction and modification enzyme - subunit R C terminal	1038.89	0.10388900392700405
PF09605	Hypothetical bacterial integral membrane protein (Trep_Strep)	1038.2	0.10382000392439586
PF13439	Glycosyltransferase Family 4	1034.65	0.10346500391097686
PF01168	Alanine racemase, N-terminal domain	1033.79	0.10337900390772604
PF00438	S-adenosylmethionine synthetase, N-terminal domain	1032.05	0.10320500390114885
PF02879	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II	1031.04	0.10310400389733104
PF02880	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III	1031.04	0.10310400389733104
PF01883	Iron-sulfur cluster assembly protein	1030.79	0.10307900389638605
PF02861	Clp amino terminal domain, pathogenicity island component	1030.11	0.10301100389381564
PF00860	Permease family	1029.66	0.10296600389211466
PF05525	Branched-chain amino acid transport protein	1020.13	0.10201300385609124
PF01025	GrpE	998.968	0.0998968037760989
PF01695	IstB-like ATP binding protein	997.401	0.09974010377017564
PF01595	Cyclin M transmembrane N-terminal domain	994.198	0.09941980375806829
PF02517	CPBP intramembrane metalloprotease	991.626	0.09916260374834615
PF00476	DNA polymerase family A	990.681	0.09906810374477404
PF03764	Elongation factor G, domain IV	986.731	0.09867310372984305
PF12686	Protein of unknown function (DUF3800)	983.655	0.09836550371821574
PF06781	Cell division protein CrgA	979.067	0.09790670370087312
PF00550	Phosphopantetheine attachment site	977.778	0.0977778036960007
PF01053	Cys/Met metabolism PLP-dependent enzyme	974.574	0.09745740368388957
PF00311	Phosphoenolpyruvate carboxylase	971.628	0.0971628036727537
PF07972	NrdI Flavodoxin like	964.216	0.09642160364473634
PF01000	RNA polymerase Rpb3/RpoA insert domain	963.484	0.0963484036419694
PF01193	RNA polymerase Rpb3/Rpb11 dimerisation domain	963.484	0.0963484036419694
PF11457	Protein of unknown function (DUF3021)	962.339	0.09623390363764128
PF05746	DALR anticodon binding domain	961.449	0.09614490363427708
PF02873	UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal domain	960.65	0.09606500363125686
PF00085	Thioredoxin	960.061	0.09600610362903045
PF01250	Ribosomal protein S6	958.814	0.09588140362431677
PF13090	Polyphosphate kinase C-terminal domain 2	958.399	0.09583990362274808
PF02775	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain	953.965	0.09539650360598756
PF02527	rRNA small subunit methyltransferase G	953.741	0.09537410360514084
PF01016	Ribosomal L27 protein	947.541	0.09475410358170486
PF02325	YGGT family	946.178	0.09461780357655271
PF05258	Dna[CI] antecedent, DciA	944.232	0.09442320356919681
PF04383	KilA-N domain	943.107	0.09431070356494432
PF00366	Ribosomal protein S17	941.22	0.09412200355781147
PF03372	Endonuclease/Exonuclease/phosphatase family	939.91	0.09399100355285966
PF01782	RimM N-terminal domain	934.147	0.09341470353107553
PF00312	Ribosomal protein S15	933.583	0.0933583035289436
PF01272	Transcription elongation factor, GreA/GreB, C-term	931.362	0.09313620352054822
PF01797	Transposase IS200 like	931.113	0.09311130351960702
PF02867	Ribonucleotide reductase, barrel domain	930.454	0.09304540351711599
PF00391	PEP-utilising enzyme, mobile domain	928.338	0.0928338035091175
PF01790	Prolipoprotein diacylglyceryl transferase	927.526	0.09275260350604815
PF00343	Carbohydrate phosphorylase	927.225	0.09272250350491036
PF02219	Methylenetetrahydrofolate reductase	926.769	0.09267690350318669
PF00056	lactate/malate dehydrogenase, NAD binding domain	921.656	0.09216560348385955
PF08544	GHMP kinases C terminal	921.401	0.09214010348289564
PF11187	Protein of unknown function (DUF2974)	917.718	0.0917718034689739
PF00027	Cyclic nucleotide-binding domain	916.655	0.09166550346495576
PF01197	Ribosomal protein L31	915.063	0.09150630345893801
PF00266	Aminotransferase class-V	914.7	0.09147000345756587
PF08299	Bacterial dnaA protein helix-turn-helix	914.372	0.09143720345632603
PF03577	Peptidase family C69	913.704	0.09137040345380099
PF00437	Type II/IV secretion system protein	907.608	0.09076080343075811
PF00288	GHMP kinases N terminal domain	906.984	0.0906984034283994
PF00578	AhpC/TSA family	906.205	0.09062050342545477
PF16321	Sigma 54 modulation/S30EA ribosomal protein C terminus	904.395	0.09043950341861297
PF02033	Ribosome-binding factor A	903.576	0.09035760341551716
PF07859	alpha/beta hydrolase fold	902.198	0.0902198034103083
PF01196	Ribosomal protein L17	898.422	0.08984220339603503
PF03033	Glycosyltransferase family 28 N-terminal domain	895.306	0.08953060338425656
PF01420	Type I restriction modification DNA specificity domain	894.317	0.08943170338051813
PF00899	ThiF family	894.053	0.08940530337952021
PF01551	Peptidase family M23	893.589	0.0893589033777663
PF02874	ATP synthase alpha/beta family, beta-barrel domain	892.02	0.08920200337183547
PF01281	Ribosomal protein L9, N-terminal domain	890.159	0.08901590336480089
PF03948	Ribosomal protein L9, C-terminal domain	890.159	0.08901590336480089
PF01424	R3H domain	889.547	0.08895470336248754
PF11305	Protein of unknown function (DUF3107)	888.623	0.08886230335899481
PF07702	UTRA domain	887.72	0.08877200335558147
PF01182	Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase	885.447	0.08854470334698952
PF07499	RuvA, C-terminal domain	884.341	0.08843410334280885
PF00106	short chain dehydrogenase	883.859	0.08838590334098691
PF02464	Competence-damaged protein	882.14	0.08821400333448907
PF00393	6-phosphogluconate dehydrogenase, C-terminal domain	879.806	0.08798060332566655
PF03118	Bacterial RNA polymerase, alpha chain C terminal domain	879.43	0.08794300332424526
PF07478	D-ala D-ala ligase C-terminus	877.366	0.08773660331644335
PF01266	FAD dependent oxidoreductase	875.104	0.087510403307893
PF13276	HTH-like domain	873.469	0.0873469033017127
PF03668	P-loop ATPase protein family	870.712	0.08707120329129124
PF01380	SIS domain	868.758	0.08687580328390512
PF00338	Ribosomal protein S10p/S20e	868.722	0.08687220328376903
PF00118	TCP-1/cpn60 chaperonin family	866.595	0.08665950327572898
PF01084	Ribosomal protein S18	866.468	0.08664680327524892
PF01844	HNH endonuclease	865.7	0.08657000327234587
PF13180	PDZ domain	863.488	0.08634880326398452
PF02774	Semialdehyde dehydrogenase, dimerisation domain	862.69	0.08626900326096809
PF00448	SRP54-type protein, GTPase domain	862.477	0.08624770326016294
PF01475	Ferric uptake regulator family	861.102	0.08611020325496543
PF00313	'Cold-shock' DNA-binding domain	860.595	0.08605950325304898
PF00478	IMP dehydrogenase / GMP reductase domain	859.538	0.08595380324905352
PF01118	Semialdehyde dehydrogenase, NAD binding domain	856.796	0.08567960323868876
PF04101	Glycosyltransferase family 28 C-terminal domain	854.238	0.08542380322901953
PF00482	Type II secretion system (T2SS), protein F	854.098	0.08540980322849032
PF00177	Ribosomal protein S7p/S5e	853.542	0.08535420322638865
PF02503	Polyphosphate kinase middle domain	848.995	0.08489950320920098
PF13089	Polyphosphate kinase N-terminal domain	848.995	0.08489950320920098
PF00216	Bacterial DNA-binding protein	845.556	0.08455560319620156
PF04313	Type I restriction enzyme R protein N terminus (HSDR_N)	845.334	0.0845334031953624
PF07685	CobB/CobQ-like glutamine amidotransferase domain	840.655	0.08406550317767578
PF00707	Translation initiation factor IF-3, C-terminal domain	840.058	0.08400580317541911
PF05198	Translation initiation factor IF-3, N-terminal domain	840.058	0.08400580317541911
PF12804	MobA-like NTP transferase domain	837.794	0.0837794031668612
PF00999	Sodium/hydrogen exchanger family	834.639	0.0834639031549353
PF03315	Serine dehydratase beta chain	832.577	0.08325770314714094
PF04860	Phage portal protein	832.384	0.0832384031464114
PF02637	GatB domain	832.218	0.08322180314578392
PF02151	UvrB/uvrC motif	832.049	0.0832049031451451
PF01252	Signal peptidase (SPase) II	830.855	0.08308550314063178
PF04343	Protein of unknown function, DUF488	830.363	0.08303630313877203
PF00383	Cytidine and deoxycytidylate deaminase zinc-binding region	829.553	0.08295530313571023
PF07730	Histidine kinase	829.19	0.08291900313433809
PF13399	LytR cell envelope-related transcriptional attenuator	827.646	0.08276460312850176
PF00471	Ribosomal protein L33	827.106	0.08271060312646056
PF00297	Ribosomal protein L3	826.218	0.08262180312310392
PF05239	PRC-barrel domain	825.447	0.08254470312018955
PF03773	Predicted permease	825.206	0.08252060311927857
PF02776	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	823.499	0.0823499031128261
PF01255	Putative undecaprenyl diphosphate synthase	823.071	0.08230710311120826
PF00690	Cation transporter/ATPase, N-terminus	822.332	0.08223320310841484
PF01138	3' exoribonuclease family, domain 1	821.839	0.08218390310655131
PF10611	Protein of unknown function (DUF2469)	821.272	0.08212720310440805
PF12911	N-terminal TM domain of oligopeptide transport permease C	818.453	0.08184530309375222
PF01183	Glycosyl hydrolases family 25	818.342	0.08183420309333264
PF02810	SEC-C motif	817.25	0.08172500308920488
PF02583	Metal-sensitive transcriptional repressor	816.031	0.08160310308459706
PF01842	ACT domain	814.651	0.08146510307938067
PF02882	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain	814.188	0.08141880307763052
PF00562	RNA polymerase Rpb2, domain 6	814.054	0.081405403077124
PF02899	Phage integrase, N-terminal SAM-like domain	813.82	0.08138200307623948
PF01649	Ribosomal protein S20	813.072	0.08130720307341203
PF14267	Domain of unknown function (DUF4357)	812.075	0.08120750306964339
PF04122	Putative cell wall binding repeat 2	811.85	0.0811850030687929
PF00467	KOW motif	811.826	0.08118260306870217
PF00113	Enolase, C-terminal TIM barrel domain	803.51	0.08035100303726768
PF00573	Ribosomal protein L4/L1 family	803.39	0.08033900303681409
PF13310	Virulence protein RhuM family	803.119	0.08031190303578971
PF00689	Cation transporting ATPase, C-terminus	802.851	0.08028510303477666
PF13545	Crp-like helix-turn-helix domain	800.744	0.08007440302681221
PF00533	BRCA1 C Terminus (BRCT) domain	800.509	0.08005090302592391
PF01121	Dephospho-CoA kinase	798.828	0.07988280301956972
PF01895	PhoU domain	798.137	0.07981370301695774
PF12089	Transmembrane domain of unknown function (DUF3566)	797.554	0.079755403014754
PF05175	Methyltransferase small domain	794.181	0.07941810300200407
PF00590	Tetrapyrrole (Corrin/Porphyrin) Methylases	792.231	0.07922310299463307
PF12502	Protein of unknown function (DUF3710)	790.634	0.0790634029885964
PF10926	Protein of unknown function (DUF2800)	787.452	0.07874520297656845
PF00347	Ribosomal protein L6	785.996	0.07859960297106476
PF04397	LytTr DNA-binding domain	783.617	0.07836170296207215
PF01192	RNA polymerase Rpb6	781.68	0.07816800295475029
PF00753	Metallo-beta-lactamase superfamily	781.533	0.07815330295419463
PF04851	Type III restriction enzyme, res subunit	779.796	0.07797960294762878
PF02653	Branched-chain amino acid transport system / permease component	778.389	0.0778389029423103
PF01580	FtsK/SpoIIIE family	777.828	0.07778280294018973
PF01817	Chorismate mutase type II	776.021	0.07760210293335926
PF01177	Asp/Glu/Hydantoin racemase	774.427	0.07744270292733396
PF02597	ThiS family	773.339	0.07733390292322131
PF03309	Type III pantothenate kinase	771.877	0.07718770291769494
PF05496	Holliday junction DNA helicase RuvB P-loop domain	769.225	0.0769225029076704
PF03717	Penicillin-binding Protein dimerisation domain	768.883	0.07688830290637765
PF00731	AIR carboxylase	767.94	0.0767940029028131
PF04565	RNA polymerase Rpb2, domain 3	764.363	0.07643630288929204
PF02446	4-alpha-glucanotransferase	760.845	0.076084502875994
PF02823	ATP synthase, Delta/Epsilon chain, beta-sandwich domain	757.163	0.07571630286207603
PF05025	RbsD / FucU transport protein family	755.271	0.07552710285492427
PF00348	Polyprenyl synthetase	755.096	0.07550960285426277
PF01476	LysM domain	753.325	0.0753325028475684
PF12169	DNA polymerase III subunits gamma and tau domain III	753.318	0.07533180284754193
PF13597	Anaerobic ribonucleoside-triphosphate reductase	752.321	0.07523210284377328
PF12401	Protein of unknown function (DUF2662)	747.901	0.07479010282706566
PF00375	Sodium:dicarboxylate symporter family	746.923	0.07469230282336883
PF13520	Amino acid permease	745.288	0.07452880281718854
PF12002	MgsA AAA+ ATPase C terminal	745.064	0.07450640281634181
PF02881	SRP54-type protein, helical bundle domain	744.853	0.07448530281554422
PF11706	CGNR zinc finger	744.06	0.07440600281254668
PF03780	Asp23 family, cell envelope-related function	742.339	0.07423390280604132
PF05257	CHAP domain	740.805	0.0740805028002428
PF02132	RecR protein	739.689	0.07396890279602432
PF01451	Low molecular weight phosphotyrosine protein phosphatase	739.266	0.07392660279442537
PF02631	RecX family	738.534	0.0738534027916584
PF00281	Ribosomal protein L5	737.612	0.07376120278817325
PF00763	Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain	736.929	0.07369290278559151
PF07973	Threonyl and Alanyl tRNA synthetase second additional domain	736.115	0.07361150278251459
PF02096	60Kd inner membrane protein	735.716	0.07357160278100638
PF00185	Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain	734.908	0.07349080277795214
PF02729	Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding domain	734.908	0.07349080277795214
PF02558	Ketopantoate reductase PanE/ApbA	733.685	0.0733685027733292
PF08546	Ketopantoate reductase PanE/ApbA C terminal	733.685	0.0733685027733292
PF00237	Ribosomal protein L22p/L17e	728.763	0.07287630275472404
PF01764	Lipase (class 3)	728.338	0.07283380275311753
PF02272	DHHA1 domain	727.022	0.07270220274814305
PF00712	DNA polymerase III beta subunit, N-terminal domain	726.864	0.07268640274754583
