Pfam ID	Name	Copies per Million (CPM)	Relative Abundance
PF01594	AI-2E family transporter	928.657	0.09286569901181627
PF07687	Peptidase dimerisation domain	927.394	0.09273939901316022
PF00374	Nickel-dependent hydrogenase	926.846	0.09268459901374336
PF00381	PTS HPr component phosphorylation site	923.747	0.092374699017041
PF01228	Glycine radical	917.215	0.09172149902399171
PF02872	5'-nucleotidase, C-terminal domain	914.808	0.09148079902655298
PF00929	Exonuclease	911.864	0.0911863990296857
PF02852	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	911.567	0.09115669903000174
PF01476	LysM domain	906.634	0.09066339903525095
PF13091	PLD-like domain	905.539	0.09055389903641613
PF04074	YhcH/YjgK/YiaL	902.37	0.09023699903978825
PF00905	Penicillin binding protein transpeptidase domain	899.189	0.08991889904317316
PF00768	D-alanyl-D-alanine carboxypeptidase	887.796	0.08877959905529645
PF04295	D-galactarate dehydratase / Altronate hydrolase, C terminus	886.974	0.08869739905617115
PF01168	Alanine racemase, N-terminal domain	881.652	0.08816519906183429
PF13954	PapC N-terminal domain	881.441	0.0881440990620588
PF03811	InsA N-terminal domain	880.353	0.08803529906321654
PF03825	Nucleoside H+ symporter	876.921	0.08769209906686855
PF01676	Metalloenzyme superfamily	874.825	0.0874824990690989
PF00793	DAHP synthetase I family	873.665	0.08736649907033324
PF03610	PTS system fructose IIA component	872.155	0.08721549907194004
PF00300	Histidine phosphatase superfamily (branch 1)	871.329	0.08713289907281899
PF02133	Permease for cytosine/purines, uracil, thiamine, allantoin	871.287	0.08712869907286368
PF08352	Oligopeptide/dipeptide transporter, C-terminal region	870.174	0.08701739907404801
PF00441	Acyl-CoA dehydrogenase, C-terminal domain	867.901	0.08679009907646672
PF01051	Initiator Replication protein	867.867	0.0867866990765029
PF02803	Thiolase, C-terminal domain	858.642	0.08586419908631922
PF01145	SPFH domain / Band 7 family	856.89	0.08568899908818352
PF00144	Beta-lactamase	852.879	0.08528789909245162
PF02867	Ribonucleotide reductase, barrel domain	852.244	0.08522439909312733
PF03709	Orn/Lys/Arg decarboxylase, N-terminal domain	851.388	0.08513879909403821
PF01204	Trehalase	849.575	0.0849574990959674
PF02515	CoA-transferase family III	847.983	0.08479829909766146
PF04754	Putative transposase, YhgA-like	844.576	0.08445759910128685
PF02080	TrkA-C domain	840.982	0.08409819910511121
PF00753	Metallo-beta-lactamase superfamily	836.31	0.08363099911008269
PF00012	Hsp70 protein	834.904	0.08349039911157882
PF00437	Type II/IV secretion system protein	834.727	0.08347269911176716
PF05958	tRNA (Uracil-5-)-methyltransferase	831.753	0.08317529911493181
PF01263	Aldose 1-epimerase	831.441	0.0831440991152638
PF01554	MatE	831.291	0.08312909911542342
PF00717	Peptidase S24-like	830.906	0.08309059911583308
PF01555	DNA methylase	830.661	0.08306609911609379
PF12792	CSS motif domain associated with EAL	827.697	0.08276969911924778
PF00871	Acetokinase family	824.209	0.08242089912295936
PF00664	ABC transporter transmembrane region	819.923	0.0819922991275201
PF01842	ACT domain	819.23	0.08192299912825753
PF00004	ATPase family associated with various cellular activities (AAA)	818.871	0.08188709912863953
PF01274	Malate synthase	816.823	0.0816822991308188
PF13953	PapC C-terminal domain	814.995	0.08149949913276398
PF00425	chorismate binding enzyme	813.438	0.08134379913442079
PF05683	Fumarase C-terminus	813.406	0.08134059913445484
PF02875	Mur ligase family, glutamate ligase domain	809.851	0.0809850991382377
PF00254	FKBP-type peptidyl-prolyl cis-trans isomerase	806.852	0.08068519914142895
PF00389	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain	803.647	0.0803646991448394
PF02652	L-lactate permease	796.386	0.07963859915256581
PF01494	FAD binding domain	794.689	0.07946889915437158
PF00175	Oxidoreductase NAD-binding domain	792.107	0.07921069915711909
PF02525	Flavodoxin-like fold	787.855	0.07878549916164365
PF03734	L,D-transpeptidase catalytic domain	786.161	0.07861609916344624
PF07724	AAA domain (Cdc48 subfamily)	785.211	0.07852109916445713
PF05638	Type VI secretion system effector, Hcp	777.127	0.07771269917305931
PF00361	Proton-conducting membrane transporter	775.393	0.07753929917490446
PF01075	Glycosyltransferase family 9 (heptosyltransferase)	773.884	0.07738839917651019
PF02769	AIR synthase related protein, C-terminal domain	771.055	0.07710549917952052
PF13460	NAD(P)H-binding	770.536	0.07705359918007279
PF02264	LamB porin	766.188	0.07661879918469951
PF12911	N-terminal TM domain of oligopeptide transport permease C	764.36	0.07643599918664468
PF03279	Bacterial lipid A biosynthesis acyltransferase	763.998	0.07639979918702988
PF02746	Mandelate racemase / muconate lactonizing enzyme, N-terminal domain	761.901	0.07619009918926128
PF03471	Transporter associated domain	761.808	0.07618079918936026
PF01139	tRNA-splicing ligase RtcB	761.589	0.0761588991895933
PF02738	Molybdopterin-binding domain of aldehyde dehydrogenase	761.414	0.07614139918977951
PF09339	IclR helix-turn-helix domain	761.241	0.0761240991899636
PF01507	Phosphoadenosine phosphosulfate reductase family	761.04	0.07610399919017748
PF03797	Autotransporter beta-domain	760.943	0.0760942991902807
PF13356	Arm DNA-binding domain	759.992	0.07599919919129267
PF01136	Peptidase family U32	758.498	0.07584979919288244
PF00313	'Cold-shock' DNA-binding domain	756.897	0.07568969919458605
PF00691	OmpA family	754.892	0.07548919919671958
PF01435	Peptidase family M48	754.684	0.0754683991969409
PF01156	Inosine-uridine preferring nucleoside hydrolase	752.325	0.07523249919945113
PF00311	Phosphoenolpyruvate carboxylase	750.605	0.07506049920128137
PF00701	Dihydrodipicolinate synthetase family	749.572	0.07495719920238059
PF01418	Helix-turn-helix domain, rpiR family	749.324	0.07493239920264448
PF00549	CoA-ligase	747.874	0.07478739920418742
PF02836	Glycosyl hydrolases family 2, TIM barrel domain	747.657	0.07476569920441835
PF14833	NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase	743.852	0.07438519920846723
PF04879	Molybdopterin oxidoreductase Fe4S4 domain	743.096	0.07430959920927169
PF05321	Haemolysin expression modulating protein	742.035	0.0742034992104007
PF00881	Nitroreductase family	740.972	0.07409719921153184
PF04069	Substrate binding domain of ABC-type glycine betaine transport system	740.63	0.07406299921189577
PF06826	Predicted Permease Membrane Region	737.929	0.07379289921476989
PF00883	Cytosol aminopeptidase family, catalytic domain	735.235	0.07352349921763658
PF01292	Prokaryotic cytochrome b561	732.859	0.07328589922016489
PF06082	Exopolysaccharide biosynthesis protein YbjH	729.671	0.07296709922355725
PF01053	Cys/Met metabolism PLP-dependent enzyme	729.131	0.07291309922413185
PF01432	Peptidase family M3	725.116	0.07251159922840421
PF05175	Methyltransferase small domain	724.209	0.07242089922936934
PF01061	ABC-2 type transporter	708.921	0.0708920992456373
PF01523	Putative modulator of DNA gyrase	708.372	0.07083719924622149
PF00756	Putative esterase	706.314	0.07063139924841141
PF02595	Glycerate kinase family	705.207	0.07052069924958937
PF01551	Peptidase family M23	703.018	0.07030179925191868
PF00551	Formyl transferase	702.268	0.07022679925271677
PF05943	Type VI secretion protein, EvpB/VC_A0108, tail sheath	700.938	0.070093799254132
PF14691	Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster	698.19	0.06981899925705616
PF05193	Peptidase M16 inactive domain	698.002	0.06980019925725621
PF05170	AsmA family	697.867	0.06978669925739986
PF00275	EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)	697.755	0.06977549925751904
PF01977	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	697.243	0.06972429925806387
PF01202	Shikimate kinase	696.722	0.06967219925861826
PF01408	Oxidoreductase family, NAD-binding Rossmann fold	696.134	0.06961339925924395
PF00456	Transketolase, thiamine diphosphate binding domain	695.34	0.06953399926008884
PF02311	AraC-like ligand binding domain	693.23	0.0693229992623341
PF08013	Tagatose 6 phosphate kinase	692.771	0.06927709926282252
PF01144	Coenzyme A transferase	692.41	0.06924099926320665
PF00950	ABC 3 transport family	690.783	0.06907829926493796
PF00485	Phosphoribulokinase / Uridine kinase family	689.27	0.06892699926654793
PF00185	Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain	688.428	0.0688427992674439
PF01212	Beta-eliminating lyase	684.475	0.0684474992716503
PF01520	N-acetylmuramoyl-L-alanine amidase	680.657	0.06806569927571303
PF00561	alpha/beta hydrolase fold	680.587	0.0680586992757875
PF02687	FtsX-like permease family	679.631	0.06796309927680479
PF00877	NlpC/P60 family	678.692	0.06786919927780398
PF01610	Transposase	677.823	0.06778229927872867
PF01042	Endoribonuclease L-PSP	676.504	0.06765039928013224
PF03144	Elongation factor Tu domain 2	673.664	0.06736639928315427
PF02470	MlaD protein	669.579	0.06695789928750112
PF00210	Ferritin-like domain	665.716	0.06657159929161174
PF01965	DJ-1/PfpI family	665.544	0.06655439929179476
PF03502	Nucleoside-specific channel-forming protein, Tsx	664.762	0.06647619929262688
PF01738	Dienelactone hydrolase family	663.803	0.06638029929364736
PF00342	Phosphoglucose isomerase	662.442	0.0662441992950956
PF11924	Inverse autotransporter, beta-domain	661.381	0.0661380992962246
PF02492	CobW/HypB/UreG, nucleotide-binding domain	661.016	0.06610159929661301
PF01225	Mur ligase family, catalytic domain	660.653	0.06606529929699928
PF01058	NADH ubiquinone oxidoreductase, 20 Kd subunit	658.858	0.06588579929890932
PF00216	Bacterial DNA-binding protein	656.672	0.06566719930123546
PF06097	Bacterial protein of unknown function (DUF945)	656.6	0.06565999930131207
PF16363	GDP-mannose 4,6 dehydratase	655.7	0.06556999930226977
PF00874	PRD domain	655.367	0.0655366993026241
PF06006	Bacterial protein of unknown function (DUF905)	655.215	0.06552149930278585
PF01654	Cytochrome bd terminal oxidase subunit I	654.341	0.06543409930371587
PF00156	Phosphoribosyl transferase domain	653.174	0.06531739930495768
PF01226	Formate/nitrite transporter	653.156	0.06531559930497682
PF10431	C-terminal, D2-small domain, of ClpB protein	653.085	0.06530849930505238
PF00534	Glycosyl transferases group 1	652.437	0.06524369930574192
PF06545	Protein of unknown function (DUF1116)	647.562	0.06475619931092941
PF03692	Putative zinc- or iron-chelating domain	647.556	0.0647555993109358
PF00285	Citrate synthase, C-terminal domain	647.317	0.0647316993111901
PF02028	BCCT, betaine/carnitine/choline family transporter	646.116	0.06461159931246808
PF03061	Thioesterase superfamily	643.474	0.06434739931527944
PF01040	UbiA prenyltransferase family	641.515	0.06415149931736401
PF00521	DNA gyrase/topoisomerase IV, subunit A	641.229	0.06412289931766836
PF01047	MarR family	635.746	0.0635745993235028
PF12704	MacB-like periplasmic core domain	635.163	0.06351629932412317
PF00472	RF-1 domain	631.824	0.0631823993276762
PF05930	Prophage CP4-57 regulatory protein (AlpA)	629.579	0.0629578993300651
PF00478	IMP dehydrogenase / GMP reductase domain	628.223	0.06282229933150803
PF02335	Cytochrome c552	625.478	0.06254779933442897
PF00391	PEP-utilising enzyme, mobile domain	625.19	0.06251899933473545
PF01648	4'-phosphopantetheinyl transferase superfamily	622.555	0.06225549933753934
PF08335	GlnD PII-uridylyltransferase	621.384	0.062138399338785406
PF03605	Anaerobic c4-dicarboxylate membrane transporter	621.24	0.06212399933893864
PF00899	ThiF family	620.59	0.062058999339630314
PF01041	DegT/DnrJ/EryC1/StrS aminotransferase family	618.487	0.061848699341868096
PF01751	Toprim domain	618.224	0.06182239934214797
PF00994	Probable molybdopterin binding domain	614.848	0.06148479934574037
PF04012	PspA/IM30 family	614.704	0.06147039934589359
PF09695	Bacterial protein of unknown function (YtfJ_HI0045)	613.796	0.061379599346859805
PF01295	Adenylate cyclase, class-I	613.499	0.061349899347175836
PF03180	NLPA lipoprotein	613.021	0.06130209934768446
PF01553	Acyltransferase	610.95	0.06109499934988823
PF01914	MarC family integral membrane protein	610.664	0.061066399350192556
PF01791	DeoC/LacD family aldolase	609.918	0.06099179935098638
PF01118	Semialdehyde dehydrogenase, NAD binding domain	609.406	0.06094059935153119
PF00263	Bacterial type II and III secretion system protein	609.043	0.06090429935191746
PF02729	Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding domain	605.999	0.06059989935515658
PF00834	Ribulose-phosphate 3 epimerase family	605.222	0.06052219935598339
PF08019	Phosphoethanolamine transferase EptA/EptB	603.492	0.060349199357824276
PF02798	Glutathione S-transferase, N-terminal domain	603.345	0.06033449935798071
PF00224	Pyruvate kinase, barrel domain	601.779	0.06017789935964708
PF01636	Phosphotransferase enzyme family	595.87	0.05958699936593485
PF02629	CoA binding domain	594.855	0.05948549936701491
PF07095	Intracellular growth attenuator protein IgaA	593.622	0.05936219936832695
PF02754	Cysteine-rich domain	592.816	0.05928159936918462
PF00795	Carbon-nitrogen hydrolase	592.011	0.05920109937004121
PF00749	tRNA synthetases class I (E and Q), catalytic domain	591.393	0.059139299370698825
PF00975	Thioesterase domain	589.415	0.05894149937280361
PF01098	Cell cycle protein	588.545	0.058854499373729385
PF05231	MASE1	588.426	0.05884259937385601
PF02350	UDP-N-acetylglucosamine 2-epimerase	588.155	0.058815499374144375
PF00230	Major intrinsic protein	588.06	0.058805999374245466
PF02698	DUF218 domain	587.618	0.058761799374715804
PF13817	IS66 C-terminal element	586.657	0.05866569937573841
PF00482	Type II secretion system (T2SS), protein F	586.432	0.058643199375977825
PF03170	Bacterial cellulose synthase subunit	584.789	0.058478899377726136
PF04349	Periplasmic glucan biosynthesis protein, MdoG	584.605	0.058460499377921936
PF12759	InsA C-terminal domain	583.368	0.058336799379238226
PF13728	F plasmid transfer operon protein	583.167	0.058316699379452115
PF03710	Glutamate-ammonia ligase adenylyltransferase	582.695	0.05826949937995437
PF01081	KDPG and KHG aldolase	580.917	0.05809169938184634
PF03328	HpcH/HpaI aldolase/citrate lyase family	579.66	0.057965999383183905
PF00006	ATP synthase alpha/beta family, nucleotide-binding domain	579.147	0.05791469938372979
PF01627	Hpt domain	578.955	0.0578954993839341
PF02774	Semialdehyde dehydrogenase, dimerisation domain	577.807	0.05778069938515569
PF00296	Luciferase-like monooxygenase	577.409	0.0577408993855792
PF07670	Nucleoside recognition	577.122	0.057712199385884594
PF04542	Sigma-70 region 2	574.093	0.05740929938910775
PF01012	Electron transfer flavoprotein domain	573.917	0.057391699389295045
PF01501	Glycosyl transferase family 8	573.456	0.05734559938978559
PF00587	tRNA synthetase class II core domain (G, H, P, S and T)	572.767	0.05727669939051876
PF13417	Glutathione S-transferase, N-terminal domain	570.952	0.057095199392450086
PF05708	Permuted papain-like amidase enzyme, YaeF/YiiX, C92 family	566.98	0.0566979993966767
PF04002	RadC-like JAB domain	566.942	0.05669419939671713
PF00180	Isocitrate/isopropylmalate dehydrogenase	566.367	0.05663669939732899
PF02635	DsrE/DsrF-like family	563.621	0.056362099400251
PF01515	Phosphate acetyl/butaryl transferase	563.343	0.05633429940054682
PF00725	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain	563.194	0.056319399400705364
PF04261	Dyp-type peroxidase family	560.944	0.05609439940309959
PF02899	Phage integrase, N-terminal SAM-like domain	560.104	0.05601039940399345
PF13416	Bacterial extracellular solute-binding protein	559.306	0.0559305994048426
PF12794	Mechanosensitive ion channel inner membrane domain 1	558.519	0.05585189940568004
PF00724	NADH:flavin oxidoreductase / NADH oxidase family	555.188	0.05551879940922455
PF03358	NADPH-dependent FMN reductase	555.041	0.05550409940938099
PF00654	Voltage gated chloride channel	554.504	0.05545039940995241
PF01300	Telomere recombination	554.16	0.055415999410318446
PF01258	Prokaryotic dksA/traR C4-type zinc finger	553.769	0.05537689941073452
PF00111	2Fe-2S iron-sulfur cluster binding domain	553.115	0.05531149941143044
PF05524	PEP-utilising enzyme, N-terminal	551.659	0.05516589941297977
PF06429	Flagellar basal body rod FlgEFG protein C-terminal	550.76	0.055075999413936386
PF05068	Mannitol repressor	548.566	0.054856599416271024
PF05035	2-keto-3-deoxy-galactonokinase	546.927	0.054692699418015085
PF02737	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain	545.055	0.05450549942000708
PF07859	alpha/beta hydrolase fold	543.088	0.054308799422100165
PF07702	UTRA domain	542.433	0.054243299422797146
