Enzyme ID	Name	Copies per Million (CPM)	Relative Abundance
1.7.2.3	Trimethylamine-N-oxide reductase	2536.5	0.25365002012966564
1.8.1.7	Glutathione-disulfide reductase	2501.27	0.25012701985008035
1.12.99.6	Hydrogenase (acceptor)	2474.54	0.24745401963795105
6.1.1.20	Phenylalanine--tRNA ligase	2469.62	0.24696201959890593
2.2.1.2	Transaldolase	2466.98	0.2466980195779549
1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	2452.86	0.2452860194658986
3.4.24.70	Oligopeptidase A	2409.49	0.24094901912171418
6.5.1.2	DNA ligase (NAD(+))	2403.37	0.24033701907314586
2.4.1.18	1,4-alpha-glucan branching enzyme	2342.73	0.23427301859190683
1.11.1.15	Peroxiredoxin	2339.77	0.2339770185684162
2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific)	2339.64	0.23396401856738458
4.3.1.17	L-serine ammonia-lyase	2323.79	0.23237901844159894
2.7.1.40	Pyruvate kinase	2317.45	0.23174501839128467
1.8.5.3	Respiratory dimethylsulfoxide reductase	2276.31	0.22763101806479763
3.6.3.24	Transferred entry 7.2.2.11	2275.8	0.22758001806075032
4.2.3.4	3-dehydroquinate synthase	2273.64	0.22736401804360848
2.7.7.27	Glucose-1-phosphate adenylyltransferase	2272.29	0.22722901803289489
4.1.1.31	Phosphoenolpyruvate carboxylase	2258.38	0.22583801792250513
3.1.3.11	Fructose-bisphosphatase	2256	0.22560001790361744
4.2.1.2	Fumarate hydratase	2205.05	0.22050501749927826
4.1.1.17	Ornithine decarboxylase	2202.12	0.22021201747602576
5.3.1.9	Glucose-6-phosphate isomerase	2200.41	0.22004101746245516
4.2.1.33	3-isopropylmalate dehydratase	2185.72	0.21857201734587534
2.7.4.1	Polyphosphate kinase	2179.21	0.21792101729421198
1.1.1.86	Ketol-acid reductoisomerase (NADP(+))	2179	0.21790001729254543
2.3.1.16	Acetyl-CoA C-acyltransferase	2164.61	0.21646101717834637
1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase	2105.52	0.21055201670940807
3.6.3.12	Transferred entry 7.2.2.6	2099.25	0.20992501665964935
6.1.1.14	Glycine--tRNA ligase	2087.45	0.20874501656600453
3.4.21.53	Endopeptidase La	2084.99	0.20849901654648198
4.2.1.3	Aconitate hydratase	2063.64	0.20636401637704835
2.4.1.21	Starch synthase	2063.47	0.20634701637569924
2.5.1.54	3-deoxy-7-phosphoheptulonate synthase	2037.82	0.20378201617214084
3.1.26.4	Ribonuclease H	2030.17	0.20301701611143047
3.5.99.6	Glucosamine-6-phosphate deaminase	2026	0.20260001607833733
3.2.1.1	Alpha-amylase	2023.18	0.2023180160559578
6.1.1.2	Tryptophan--tRNA ligase	2008.07	0.20080701593604483
3.6.3.20	Transferred entry 7.6.2.10	1999.73	0.19997301586985858
4.1.1.18	Lysine decarboxylase	1978.53	0.19785301570161537
4.2.1.9	Dihydroxy-acid dehydratase	1972.06	0.19720601565026943
6.3.1.2	Glutamine synthetase	1967.7	0.1967700156156685
5.1.3.1	Ribulose-phosphate 3-epimerase	1959.54	0.1959540155509107
2.7.1.71	Shikimate kinase	1946.26	0.19462601544552063
2.7.2.4	Aspartate kinase	1933.24	0.1933240153421939
6.1.1.9	Valine--tRNA ligase	1919.41	0.191941015232439
2.6.1.16	Glutamine--fructose-6-phosphate transaminase (isomerizing)	1883.41	0.188341014946743
2.7.1.30	Glycerol kinase	1882.53	0.1882530149397593
2.7.10.2	Non-specific protein-tyrosine kinase	1868.52	0.18685201482857594
4.3.1.19	Threonine ammonia-lyase	1860.78	0.18607801476715127
3.6.3.31	Transferred entry 7.6.2.11	1857.59	0.18575901474183543
2.4.1.12	Cellulose synthase (UDP-forming)	1848.93	0.18489301467310967
6.1.1.17	Glutamate--tRNA ligase	1837.3	0.183730014580814
4.1.2.40	Tagatose-bisphosphate aldolase	1819.2	0.1819200144371724
4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	1809.86	0.18098601436305012
2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	1802.07	0.18020701430122868
2.3.1.15	Glycerol-3-phosphate 1-O-acyltransferase	1793.16	0.17931601423051893
4.1.1.49	Phosphoenolpyruvate carboxykinase (ATP)	1762.05	0.17620501398362995
1.97.1.4	[Formate-C-acetyltransferase]-activating enzyme	1749.91	0.1749910138872869
3.1.13.1	Exoribonuclease II	1745.88	0.1745880138553048
3.5.1.88	Peptide deformylase	1744.88	0.17448801384736884
2.7.7.42	[Glutamine synthetase] adenylyltransferase	1735.3	0.17353001377134192
2.1.1.171	16S rRNA (guanine(966)-N(2))-methyltransferase	1730.49	0.17304901373316978
3.2.1.21	Beta-glucosidase	1728.43	0.1728430137168216
2.2.1.1	Transketolase	1726.3	0.17263001369991793
1.1.1.103	L-threonine 3-dehydrogenase	1720.66	0.1720660136551589
6.3.5.3	Phosphoribosylformylglycinamidine synthase	1712.87	0.17128701359333742
6.1.1.5	Isoleucine--tRNA ligase	1709.09	0.17090901356333935
1.1.1.267	1-deoxy-D-xylulose-5-phosphate reductoisomerase	1703.59	0.17035901351969135
4.2.1.70	Pseudouridylate synthase	1690.84	0.16908401341850732
2.1.1.13	Methionine synthase	1677.28	0.16772801331089518
3.1.3.5	5'-nucleotidase	1676.29	0.16762901330303853
2.3.3.9	Malate synthase	1656.68	0.16566801314741356
6.3.4.5	Argininosuccinate synthase	1656.06	0.16560601314249324
2.4.1.58	Lipopolysaccharide glucosyltransferase I	1651.38	0.16513801310535275
3.5.1.1	Asparaginase	1650.07	0.16500701309495658
6.1.1.4	Leucine--tRNA ligase	1635.54	0.1635540129796465
1.1.1.60	2-hydroxy-3-oxopropionate reductase	1630.04	0.16300401293599848
4.1.1.19	Arginine decarboxylase	1618.89	0.1618890128475121
5.1.1.1	Alanine racemase	1617.63	0.16176301283751274
3.1.4.46	Glycerophosphodiester phosphodiesterase	1597.33	0.1597330126764119
6.2.1.5	Succinate--CoA ligase (ADP-forming)	1577.17	0.15771701251642214
2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	1567.54	0.15675401243999845
3.1.11.6	Exodeoxyribonuclease VII	1562.26	0.15622601239809636
3.5.1.2	Glutaminase	1561.69	0.15616901239357286
6.3.2.4	D-alanine--D-alanine ligase	1553.85	0.1553850123313546
2.4.2.3	Uridine phosphorylase	1551.76	0.15517601231476838
5.1.3.22	L-ribulose-5-phosphate 3-epimerase	1551.76	0.15517601231476838
3.6.1.27	Undecaprenyl-diphosphate phosphatase	1543.77	0.15437701225135972
1.1.1.274	2,5-didehydrogluconate reductase (2-dehydro-D-gluconate-forming)	1535.99	0.15359901218961763
1.6.1.2	NAD(P)(+) transhydrogenase (Re/Si-specific)	1534.76	0.15347601217985637
5.3.1.5	Xylose isomerase	1525.75	0.152575012108353
1.8.1.2	Assimilatory sulfite reductase (NADPH)	1517.57	0.1517570120434365
6.3.4.4	Adenylosuccinate synthase	1515.41	0.15154101202629477
4.2.1.20	Tryptophan synthase	1513.64	0.15136401201224806
4.1.3.27	Anthranilate synthase	1499.69	0.1499690119015408
4.2.1.42	Galactarate dehydratase	1497.95	0.1497950118877322
6.3.4.13	Phosphoribosylamine--glycine ligase	1495.24	0.1495240118662256
5.3.1.6	Ribose-5-phosphate isomerase	1490.74	0.1490740118305136
2.8.1.7	Cysteine desulfurase	1490.61	0.14906101182948192
4.3.1.1	Aspartate ammonia-lyase	1485.01	0.14850101178504033
2.2.1.7	1-deoxy-D-xylulose-5-phosphate synthase	1484.59	0.1484590117817072
2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase	1476.68	0.14766801171893343
3.4.24.55	Pitrilysin	1470.9	0.14709001167306338
1.2.1.41	Glutamate-5-semialdehyde dehydrogenase	1450.68	0.14506801151259743
4.1.1.20	Diaminopimelate decarboxylase	1450.26	0.1450260115092643
2.7.1.31	Glycerate 3-kinase	1439.93	0.14399301142728543
3.5.1.25	N-acetylglucosamine-6-phosphate deacetylase	1435.65	0.14356501139331934
2.7.6.1	Ribose-phosphate diphosphokinase	1430.47	0.14304701135221085
6.3.2.2	Glutamate--cysteine ligase	1425.48	0.1425480113126102
1.8.1.8	Protein-disulfide reductase	1418.84	0.14188401125991515
1.1.1.49	Glucose-6-phosphate dehydrogenase (NADP(+))	1417.19	0.14171901124682076
5.4.2.11	Phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)	1414.94	0.14149401122896477
1.17.1.5	Nicotinate dehydrogenase	1405.49	0.14054901115396956
2.3.3.13	2-isopropylmalate synthase	1401.16	0.14011601111960667
1.3.1.98	UDP-N-acetylmuramate dehydrogenase	1400.52	0.14005201111452764
2.7.2.2	Carbamate kinase	1400.07	0.14000701111095643
2.7.4.8	Guanylate kinase	1392.68	0.1392680110523094
6.1.1.15	Proline--tRNA ligase	1389.22	0.13892201102485083
6.1.1.16	Cysteine--tRNA ligase	1387.24	0.13872401100913753
2.7.7.4	Sulfate adenylyltransferase	1384.69	0.13846901098890074
5.1.3.3	Aldose 1-epimerase	1381.44	0.13814401096310874
1.1.1.94	Glycerol-3-phosphate dehydrogenase (NAD(P)(+))	1378.53	0.13785301094001498
4.2.1.46	dTDP-glucose 4,6-dehydratase	1375.9	0.1375900109191433
1.7.2.2	Nitrite reductase (cytochrome  ammonia-forming)	1374.76	0.13747601091009626
3.1.3.16	Protein-serine/threonine phosphatase	1373.78	0.137378010902319
4.1.99.17	Phosphomethylpyrimidine synthase	1370.96	0.13709601087993945
3.6.1.23	dUTP diphosphatase	1370.55	0.1370550108766857
3.4.21.92	Endopeptidase Clp	1359.39	0.13593901078811996
2.5.1.18	Glutathione transferase	1359.23	0.13592301078685015
2.1.1.198	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	1353.7	0.1353700107429641
5.4.2.10	Phosphoglucosamine mutase	1345.19	0.13451901067542874
3.1.1.1	Carboxylesterase	1337.52	0.13375201061455957
6.1.1.7	Alanine--tRNA ligase	1331.4	0.13314001056599128
2.7.1.33	Pantothenate kinase	1331	0.13310001056281687
2.7.7.56	tRNA nucleotidyltransferase	1329.72	0.13297201055265878
3.2.1.52	Beta-N-acetylhexosaminidase	1324.4	0.13244001051043927
1.1.1.79	Glyoxylate reductase (NADP(+))	1321.36	0.13213601048631382
2.7.7.8	Polyribonucleotide nucleotidyltransferase	1319.31	0.13193101047004502
1.17.4.2	Ribonucleoside-triphosphate reductase (thioredoxin)	1311.48	0.13114801040790613
2.3.1.234	N(6)-L-threonylcarbamoyladenine synthase	1310.62	0.13106201040108117
5.1.1.3	Glutamate racemase	1308.85	0.13088501038703446
3.2.1.26	Beta-fructofuranosidase	1304.46	0.1304460103521954
4.3.2.1	Argininosuccinate lyase	1304.37	0.13043701035148114
2.3.1.41	Beta-ketoacyl-[acyl-carrier-protein] synthase I	1296.44	0.1296440102885487
1.8.1.9	Thioredoxin-disulfide reductase	1293.32	0.12933201026378835
3.2.1.177	Alpha-D-xyloside xylohydrolase	1290.05	0.12900501023783764
1.1.1.28	D-lactate dehydrogenase	1288.25	0.12882501022355283
5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	1284.88	0.12848801019680853
6.3.5.2	GMP synthase (glutamine-hydrolyzing)	1284.58	0.1284580101944277
2.1.1.79	Cyclopropane-fatty-acyl-phospholipid synthase	1276.86	0.12768601013316178
3.6.3.44	Transferred entry 7.6.2.2	1276.16	0.1276160101276066
5.1.3.4	L-ribulose-5-phosphate 4-epimerase	1274.88	0.1274880101174485
1.11.1.5	Cytochrome-c peroxidase	1274.45	0.12744501011403603
3.1.1.96	D-aminoacyl-tRNA deacylase	1271.29	0.12712901008895827
5.3.1.1	Triose-phosphate isomerase	1270.75	0.12707501008467284
2.4.2.29	tRNA-guanine(34) transglycosylase	1269.39	0.1269390100738799
2.7.7.3	Pantetheine-phosphate adenylyltransferase	1263.54	0.12635401002745428
6.1.1.1	Tyrosine--tRNA ligase	1261.53	0.1261530100115029
1.4.4.2	Glycine dehydrogenase (aminomethyl-transferring)	1259.22	0.12592200999317074
2.7.2.1	Acetate kinase	1253.65	0.1253650099489672
1.5.1.20	Methylenetetrahydrofolate reductase (NAD(P)H)	1252.21	0.12522100993753937
2.3.1.40	Acyl-[acyl-carrier-protein]--phospholipid O-acyltransferase	1251.39	0.12513900993103186
2.7.1.11	6-phosphofructokinase	1250.89	0.12508900992706384
2.7.7.23	UDP-N-acetylglucosamine diphosphorylase	1247.76	0.12477600990222416
3.5.1.16	Acetylornithine deacetylase	1243.39	0.12433900986754386
6.1.1.10	Methionine--tRNA ligase	1239.97	0.12399700984040272
2.5.1.48	Cystathionine gamma-synthase	1236.46	0.12364600981254736
4.2.1.11	Phosphopyruvate hydratase	1234.98	0.12349800980080208
2.1.3.3	Ornithine carbamoyltransferase	1233.18	0.1233180097865173
6.3.2.10	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	1228.12	0.12281200974636111
3.1.1.85	Pimeloyl-[acyl-carrier protein] methyl ester esterase	1227.52	0.12275200974159951
2.3.1.18	Galactoside O-acetyltransferase	1223.61	0.12236100971056973
2.7.1.35	Pyridoxal kinase	1221.84	0.12218400969652302
6.1.1.3	Threonine--tRNA ligase	1216.9	0.12169000965731921
3.4.21.89	Signal peptidase I	1216.55	0.12165500965454158
5.3.1.13	Arabinose-5-phosphate isomerase	1216.55	0.12165500965454158
3.2.2.27	Uracil-DNA glycosylase	1212.68	0.12126800962382928
6.3.2.8	UDP-N-acetylmuramate--L-alanine ligase	1208.64	0.12086400959176782
6.3.2.9	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	1202.27	0.1202270095412155
3.2.1.17	Lysozyme	1202.24	0.12022400954097744
1.4.3.16	L-aspartate oxidase	1195.24	0.11952400948542542
1.6.1.1	NAD(P)(+) transhydrogenase (Si-specific)	1189.18	0.11891800943733327
2.1.1.33	tRNA (guanine(46)-N(7))-methyltransferase	1188.27	0.11882700943011149
2.7.1.16	Ribulokinase	1187.14	0.11871400942114382
1.13.11.24	Quercetin 2,3-dioxygenase	1186.98	0.11869800941987406
4.1.2.25	Dihydroneopterin aldolase	1184.88	0.11848800940320846
1.2.1.8	Betaine-aldehyde dehydrogenase	1182.85	0.11828500938709835
2.9.1.1	L-seryl-tRNA(Sec) selenium transferase	1182.47	0.1182470093840827
6.1.1.11	Serine--tRNA ligase	1180.73	0.11807300937027405
5.4.2.2	Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	1179.09	0.11790900935725901
1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	1175.98	0.11759800933257805
4.1.1.23	Orotidine-5'-phosphate decarboxylase	1174.99	0.1174990093247214
2.1.1.242	16S rRNA (guanine(1516)-N(2))-methyltransferase	1174.83	0.11748300932345164
5.1.1.7	Diaminopimelate epimerase	1173.11	0.11731100930980172
1.11.1.21	Catalase peroxidase	1172.19	0.11721900930250062
6.2.1.1	Acetate--CoA ligase	1171.78	0.11717800929924684
2.7.1.17	Xylulokinase	1171.19	0.1171190092945646
3.5.4.2	Adenine deaminase	1170.16	0.11701600928639053
6.3.4.2	CTP synthase (glutamine hydrolyzing)	1170.16	0.11701600928639053
6.1.1.19	Arginine--tRNA ligase	1165.66	0.11656600925067852
2.1.2.3	Phosphoribosylaminoimidazolecarboxamide formyltransferase	1164.81	0.1164810092439329
5.4.99.25	tRNA pseudouridine(55) synthase	1161.64	0.11616400921877582
2.7.1.51	L-fuculokinase	1160.44	0.1160440092092526
2.1.1.176	16S rRNA (cytosine(967)-C(5))-methyltransferase	1160.1	0.11601000920655434
2.6.1.85	Aminodeoxychorismate synthase	1159.94	0.11599400920528459
2.4.2.10	Orotate phosphoribosyltransferase	1159.16	0.11591600919909452
3.4.11.18	Methionyl aminopeptidase	1157.79	0.11577900918822218
2.7.9.2	Pyruvate, water dikinase	1157.27	0.11572700918409547
3.6.1.40	Guanosine-5'-triphosphate,3'-diphosphate diphosphatase	1155.46	0.11554600916973132
3.2.1.22	Alpha-galactosidase	1155.42	0.11554200916941387
2.5.1.47	Cysteine synthase	1153.83	0.11538300915679561
2.7.6.5	GTP diphosphokinase	1149.54	0.11495400912275018
5.4.4.2	Isochorismate synthase	1148.38	0.11483800911354443
2.6.1.42	Branched-chain-amino-acid transaminase	1147.32	0.11473200910513226
2.1.1.35	tRNA (uracil(54)-C(5))-methyltransferase	1146.53	0.11465300909886283
3.4.21.105	Rhomboid protease	1143.5	0.11435000907481674
2.8.3.16	Formyl-CoA transferase	1142.88	0.11428800906989643
2.4.1.227	acetylglucosaminyltransferase	1141.45	0.11414500905854795
2.6.1.1	Aspartate transaminase	1140.14	0.11401400904815179
4.2.1.17	Enoyl-CoA hydratase	1136.34	0.11363400901799496
1.15.1.1	Superoxide dismutase	1136.1	0.11361000901609034
2.5.1.74	1,4-dihydroxy-2-naphthoate polyprenyltransferase	1135.7	0.11357000901291595
6.4.1.2	Acetyl-CoA carboxylase	1133.98	0.11339800899926601
2.8.1.1	Thiosulfate sulfurtransferase	1131.33	0.11313300897823561
2.7.7.24	Glucose-1-phosphate thymidylyltransferase	1129.21	0.1129210089614113
6.1.1.21	Histidine--tRNA ligase	1124.75	0.11247500892601672
1.1.1.205	IMP dehydrogenase	1124.72	0.11247200892577866
2.5.1.19	3-phosphoshikimate 1-carboxyvinyltransferase	1124.17	0.11241700892141385
5.3.1.14	L-rhamnose isomerase	1118.88	0.11188800887943241
1.3.7.9	4-hydroxybenzoyl-CoA reductase	1116.49	0.11164900886046537
2.7.11.1	Non-specific serine/threonine protein kinase	1113.5	0.11135000883673671
3.1.26.3	Ribonuclease III	1113.21	0.11132100883443528
4.4.1.8	Cystathionine beta-lyase	1110.55	0.11105500881332551
6.3.4.14	Biotin carboxylase	1109.5	0.11095000880499271
2.3.1.1	Amino-acid N-acetyltransferase	1102.31	0.11023100874793287
2.3.1.8	Phosphate acetyltransferase	1099.51	0.10995100872571208
1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	1098.41	0.10984100871698249
2.7.7.59	[Protein-PII] uridylyltransferase	1096.59	0.10965900870253895
2.1.1.177	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase	1096.02	0.10960200869801542
3.6.3.25	Transferred entry 7.3.2.3	1095.2	0.10952000869150792
6.3.1.1	Aspartate--ammonia ligase	1093.75	0.10937500868000072
2.7.7.60	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	1093.71	0.10937100867968326
6.2.1.3	Long-chain-fatty-acid--CoA ligase	1092.41	0.1092410086693665
2.7.2.11	Glutamate 5-kinase	1089.5	0.10895000864627272
1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase	1089.11	0.10891100864317765
2.5.1.6	Methionine adenosyltransferase	1088.74	0.10887400864024135
3.4.21.83	Oligopeptidase B	1087.87	0.10878700863333703
3.6.3.27	Transferred entry 7.3.2.1	1087.77	0.10877700863254343
2.4.2.14	Amidophosphoribosyltransferase	1085.42	0.10854200861389383
1.3.5.2	Dihydroorotate dehydrogenase (quinone)	1084.28	0.10842800860484678
2.6.1.52	Phosphoserine transaminase	1084.14	0.10841400860373575
2.7.1.144	Tagatose-6-phosphate kinase	1083.34	0.10833400859738694
6.5.1.4	RNA 3'-terminal-phosphate cyclase (ATP)	1082.98	0.10829800859452998
2.1.1.45	Thymidylate synthase	1071.96	0.10719600850707525
1.7.1.4	Nitrite reductase (NAD(P)H)	1065.21	0.10652100845350726
1.17.7.4	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	1064.24	0.10642400844580932
1.1.1.85	3-isopropylmalate dehydrogenase	1059.39	0.10593900840731973
2.8.1.10	Thiazole synthase	1056.8	0.10568000838676549
2.4.2.4	Thymidine phosphorylase	1055.28	0.10552800837470276
2.7.4.3	Adenylate kinase	1054.69	0.10546900837002052
2.7.2.8	Acetylglutamate kinase	1053.32	0.1053320083591482
3.4.11.1	Leucyl aminopeptidase	1051.88	0.10518800834772037
2.7.1.2	Glucokinase	1051.68	0.10516800834613317
2.1.1.199	16S rRNA (cytosine(1402)-N(4))-methyltransferase	1049.62	0.104962008329785
3.6.3.2	Transferred entry 7.2.2.14	1049.59	0.10495900832954692
1.1.1.44	Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)	1045.86	0.10458600829994563
2.6.1.11	Acetylornithine transaminase	1044.31	0.10443100828764484
3.4.11.2	Membrane alanyl aminopeptidase	1044.09	0.10440900828589891
3.1.26.5	Ribonuclease P	1043.37	0.10433700828018498
4.3.1.7	Ethanolamine ammonia-lyase	1037.23	0.10372300823145796
3.1.3.2	Acid phosphatase	1032.49	0.10324900819384131
2.7.2.3	Phosphoglycerate kinase	1031.22	0.10312200818376259
3.1.22.4	Crossover junction endodeoxyribonuclease	1029.65	0.1029650081713031
2.7.11.5	[Isocitrate dehydrogenase (NADP(+))] kinase	1028.6	0.10286000816297025
4.2.1.32	L(+)-tartrate dehydratase	1028.29	0.1028290081605101
4.3.3.7	4-hydroxy-tetrahydrodipicolinate synthase	1028.19	0.10281900815971652
2.7.7.89	[Glutamine synthetase]-adenylyl-L-tyrosine phosphorylase	1025.08	0.10250800813503554
1.3.98.3	Coproporphyrinogen dehydrogenase	1023.5	0.10235000812249667
4.2.1.1	Carbonic anhydrase	1021.3	0.10213000810503747
2.7.1.4	Fructokinase	1017.59	0.1017590080755949
3.2.1.93	Alpha,alpha-phosphotrehalase	1017.25	0.10172500807289667
2.5.1.15	Dihydropteroate synthase	1012.08	0.10120800803186754
2.7.8.7	Holo-[acyl-carrier-protein] synthase	1004.25	0.10042500796972864
2.1.1.163	Demethylmenaquinone methyltransferase	1002.28	0.10022800795409473
3.1.3.18	Phosphoglycolate phosphatase	998.993	0.0998993079280091
2.1.1.192	23S rRNA (adenine(2503)-C(2))-methyltransferase	997.461	0.09974610791585115
2.7.1.23	NAD(+) kinase	989.687	0.09896870785415668
5.1.3.15	Glucose-6-phosphate 1-epimerase	989.247	0.09892470785066484
2.7.7.41	Phosphatidate cytidylyltransferase	982.202	0.09822020779475572
5.3.1.22	Hydroxypyruvate isomerase	979.955	0.09799550777692353
2.7.8.13	Phospho-N-acetylmuramoyl-pentapeptide-transferase	979.281	0.09792810777157464
3.1.1.29	Aminoacyl-tRNA hydrolase	978.341	0.0978341077641148
1.2.1.16	Succinate-semialdehyde dehydrogenase (NAD(P)(+))	976.128	0.09761280774655245
6.3.4.19	tRNA(Ile)-lysidine synthetase	975.079	0.09750790773822757
1.2.4.2	Oxoglutarate dehydrogenase (succinyl-transferring)	973.225	0.09732250772351424
1.2.1.22	Lactaldehyde dehydrogenase	972.365	0.09723650771668928
6.3.5.4	Asparagine synthase (glutamine-hydrolyzing)	971.35	0.09713500770863423
1.8.1.4	Dihydrolipoyl dehydrogenase	970.058	0.09700580769838092
2.4.1.7	Sucrose phosphorylase	969.718	0.09697180769568267
3.1.3.23	Sugar-phosphatase	968.755	0.0968755076880403
5.1.3.20	ADP-glyceromanno-heptose 6-epimerase	967.67	0.09676700767942975
1.6.5.2	NAD(P)H dehydrogenase (quinone)	964.854	0.09648540765708198
1.1.1.17	Mannitol-1-phosphate 5-dehydrogenase	964.57	0.09645700765482815
1.14.12.19	3-phenylpropanoate dioxygenase	963.277	0.0963277076445669
2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	961.03	0.0961030076267347
2.7.1.191	Protein-N(pi)-phosphohistidine--D-mannose phosphotransferase	959.974	0.09599740761835429
3.5.4.13	dCTP deaminase	959.667	0.09596670761591794
6.1.1.22	Asparagine--tRNA ligase	959.446	0.09594460761416408
3.6.1.1	Inorganic diphosphatase	952.576	0.09525760755964376
3.2.2.9	Adenosylhomocysteine nucleosidase	950.83	0.09508300754578751
6.3.3.1	Phosphoribosylformylglycinamidine cyclo-ligase	950.302	0.09503020754159729
4.1.99.3	Deoxyribodipyrimidine photo-lyase	946.213	0.09462130750914698
4.1.1.8	Oxalyl-CoA decarboxylase	942.917	0.09429170748298993
1.1.5.2	Quinoprotein glucose dehydrogenase (PQQ, quinone)	942.427	0.0942427074791013
3.4.23.36	Signal peptidase II	941.208	0.09412080746942729
3.5.1.11	Penicillin amidase	940.919	0.09409190746713379
2.3.1.46	Homoserine O-succinyltransferase	938.835	0.09388350745059518
2.1.1.228	tRNA (guanine(37)-N(1))-methyltransferase	936.923	0.09369230743542153
4.1.99.1	Tryptophanase	936.116	0.09361160742901718
3.6.3.4	Transferred entry 7.2.2.9	936.098	0.09360980742887434
4.1.1.37	Uroporphyrinogen decarboxylase	931.144	0.0931144073895594
