GO ID	GO Category	GO Description	Copies per Million (CPM)	Relative Abundance
GO:0046677	Biological_Processes	response to antibiotic	520.526	0.052259882082375066
GO:0046654	Biological_Processes	tetrahydrofolate biosynthetic process	518.214	0.0520277614056472
GO:0016798	Molecular_Functions	hydrolase activity, acting on glycosyl bonds	518.065	0.05201280207137711
GO:0034618	Molecular_Functions	arginine binding	517.236	0.0519295719498341
GO:0051259	Biological_Processes	protein complex oligomerization	517.236	0.0519295719498341
GO:0000271	Biological_Processes	polysaccharide biosynthetic process	512.159	0.051419850204268626
GO:0048038	Molecular_Functions	quinone binding	507.283	0.050930308500235284
GO:0008184	Molecular_Functions	glycogen phosphorylase activity	500.425	0.05024177753094474
GO:0015969	Biological_Processes	guanosine tetraphosphate metabolic process	500.141	0.05021326443743664
GO:0007059	Biological_Processes	chromosome segregation	498.761	0.05007471489855929
GO:0032153	Cellular_Components	cell division site	495.858	0.04978325887583393
GO:0004820	Molecular_Functions	glycine-tRNA ligase activity	490.039	0.04919904165356773
GO:0006614	Biological_Processes	SRP-dependent cotranslational protein targeting to membrane	485.3	0.04872325450520554
GO:0016597	Molecular_Functions	amino acid binding	484.329	0.0486257678369085
GO:0006090	Biological_Processes	pyruvate metabolic process	481.989	0.04839083601011645
GO:0102250	Molecular_Functions	linear malto-oligosaccharide phosphorylase activity	478.392	0.048029703625086115
GO:0102499	Molecular_Functions	SHG alpha-glucan phosphorylase activity	478.392	0.048029703625086115
GO:0016810	Molecular_Functions	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	474.405	0.047629415935590426
GO:0006426	Biological_Processes	glycyl-tRNA aminoacylation	471.942	0.04738213512815931
GO:0003688	Molecular_Functions	DNA replication origin binding	466.559	0.046841691528321024
GO:0006275	Biological_Processes	regulation of DNA replication	466.559	0.046841691528321024
GO:0004523	Molecular_Functions	RNA-DNA hybrid ribonuclease activity	466.088	0.046794403968312887
GO:0016149	Molecular_Functions	translation release factor activity, codon specific	465.438	0.04672914512753731
GO:0009236	Biological_Processes	cobalamin biosynthetic process	459.689	0.046151955780431554
GO:0006071	Biological_Processes	glycerol metabolic process	455.399	0.04572124743131279
GO:0004180	Molecular_Functions	carboxypeptidase activity	455.31	0.04571231199003737
GO:0005618	Cellular_Components	cell wall	454.043	0.0455851074496333
GO:0004040	Molecular_Functions	amidase activity	451.061	0.0452857199677983
GO:0006865	Biological_Processes	amino acid transport	447.102	0.044888243428366795
GO:0004525	Molecular_Functions	ribonuclease III activity	447.081	0.04488613506581867
GO:0004601	Molecular_Functions	peroxidase activity	444.112	0.044588052760799184
GO:0070180	Molecular_Functions	large ribosomal subunit rRNA binding	443.516	0.04452821542371881
GO:0003729	Molecular_Functions	mRNA binding	443.175	0.044493979631865785
GO:0044209	Biological_Processes	AMP salvage	441.261	0.04430181744533588
GO:0003678	Molecular_Functions	DNA helicase activity	437.765	0.04395082528017989
GO:0008094	Molecular_Functions	DNA-dependent ATPase activity	434.406	0.04361358767069507
GO:0071949	Molecular_Functions	FAD binding	431.527	0.04332454120516759
GO:0030955	Molecular_Functions	potassium ion binding	430.665	0.043237997942477534
GO:0004422	Molecular_Functions	hypoxanthine phosphoribosyltransferase activity	428.714	0.04304212102193424
GO:0052657	Molecular_Functions	guanine phosphoribosyltransferase activity	428.714	0.04304212102193424
GO:0008643	Biological_Processes	carbohydrate transport	428.703	0.04304101664155188
GO:0008716	Molecular_Functions	D-alanine-D-alanine ligase activity	426.987	0.04286873330190439
GO:0032977	Molecular_Functions	membrane insertase activity	424.358	0.04260478639052135
GO:0016655	Molecular_Functions	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	423.126	0.0424810957876975
GO:0004371	Molecular_Functions	glycerone kinase activity	422.276	0.042395757303606375
GO:0008998	Molecular_Functions	ribonucleoside-triphosphate reductase activity	421.795	0.04234746576143245
GO:0016620	Molecular_Functions	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	419.92	0.04215921910534909
GO:0009002	Molecular_Functions	serine-type D-Ala-D-Ala carboxypeptidase activity	415.33	0.041698391291256985
GO:0004825	Molecular_Functions	methionine-tRNA ligase activity	414.229	0.04158785285480483
GO:0006431	Biological_Processes	methionyl-tRNA aminoacylation	414.229	0.04158785285480483
GO:0022900	Biological_Processes	electron transport chain	413.987	0.04156355648639301
GO:0008963	Molecular_Functions	phospho-N-acetylmuramoyl-pentapeptide-transferase activity	413.019	0.0414663710127457
GO:0003989	Molecular_Functions	acetyl-CoA carboxylase activity	412.784	0.04144277743184992
GO:0006415	Biological_Processes	translational termination	411.434	0.04130723983946989
GO:0009263	Biological_Processes	deoxyribonucleotide biosynthetic process	408.102	0.040972712981832665
GO:0008289	Molecular_Functions	lipid binding	406.239	0.04078567110434823
GO:0019867	Cellular_Components	outer membrane	405.952	0.040756856816190394
GO:0009007	Molecular_Functions	site-specific DNA-methyltransferase (adenine-specific) activity	405.947	0.040756354825107505
GO:0004749	Molecular_Functions	ribose phosphate diphosphokinase activity	404.782	0.04063939090279437
GO:0009165	Biological_Processes	nucleotide biosynthetic process	404.782	0.04063939090279437
GO:0003796	Molecular_Functions	lysozyme activity	403.695	0.040530258041374306
GO:0016998	Biological_Processes	cell wall macromolecule catabolic process	403.695	0.040530258041374306
GO:0004832	Molecular_Functions	valine-tRNA ligase activity	400.334	0.040192819635456324
GO:0003941	Molecular_Functions	L-serine ammonia-lyase activity	399.819	0.04014111455391876
GO:0005509	Molecular_Functions	calcium ion binding	398.086	0.039967124444589434
GO:0004526	Molecular_Functions	ribonuclease P activity	397.618	0.039920138079231025
GO:0006629	Biological_Processes	lipid metabolic process	394.767	0.03963390276376772
GO:0019305	Biological_Processes	dTDP-rhamnose biosynthetic process	393.857	0.03954254038668193
GO:0003978	Molecular_Functions	UDP-glucose 4-epimerase activity	390.958	0.039251485956822894
GO:0006044	Biological_Processes	N-acetylglucosamine metabolic process	390.124	0.039167753844197004
GO:0006417	Biological_Processes	regulation of translation	388.699	0.039024686385573645
GO:0004634	Molecular_Functions	phosphopyruvate hydratase activity	387.896	0.03894406661766167
GO:0004731	Molecular_Functions	purine-nucleoside phosphorylase activity	387.841	0.038938544715749895
GO:0004514	Molecular_Functions	nicotinate-nucleotide diphosphorylase (carboxylating) activity	387.528	0.03890712007396104
GO:0004385	Molecular_Functions	guanylate kinase activity	384.978	0.03865110462168765
GO:0042586	Molecular_Functions	peptide deformylase activity	381.731	0.03832511161245954
GO:0000015	Cellular_Components	phosphopyruvate hydratase complex	381.264	0.038278225645317715
GO:0006177	Biological_Processes	GMP biosynthetic process	380.415	0.03819298755944316
GO:0006418	Biological_Processes	tRNA aminoacylation for protein translation	379.632	0.038114375755862746
GO:0006730	Biological_Processes	one-carbon metabolic process	379.619	0.03811307057904724
GO:0070929	Biological_Processes	trans-translation	379.193	0.038070300938785086
GO:0009381	Molecular_Functions	excinuclease ABC activity	377.983	0.037948819096725955
GO:0004845	Molecular_Functions	uracil phosphoribosyltransferase activity	377.725	0.037922916356848885
GO:0015562	Molecular_Functions	efflux transmembrane transporter activity	377.604	0.03791076817264297
GO:0016462	Molecular_Functions	pyrophosphatase activity	376.684	0.0378184018133914
GO:0044206	Biological_Processes	UMP salvage	376.518	0.037801735709439475
GO:0004326	Molecular_Functions	tetrahydrofolylpolyglutamate synthase activity	374.253	0.03757433374889076
GO:0043365	Molecular_Functions	formate-C-acetyltransferase-activating enzyme activity	372.721	0.03742052368109358
GO:0006269	Biological_Processes	DNA replication, synthesis of RNA primer	370.674	0.037215008531758825
GO:0015424	Molecular_Functions	ATPase-coupled amino acid transmembrane transporter activity	369.594	0.037106578457854804
GO:0016868	Molecular_Functions	intramolecular transferase activity, phosphotransferases	368.769	0.03702374992917812
GO:0009234	Biological_Processes	menaquinone biosynthetic process	368.476	0.03699433325172083
GO:0015078	Molecular_Functions	proton transmembrane transporter activity	368.092	0.03695578033655495
GO:0004019	Molecular_Functions	adenylosuccinate synthase activity	366.644	0.0368104037189503
GO:0045226	Biological_Processes	extracellular polysaccharide biosynthetic process	366.042	0.03674996399257046
GO:0004751	Molecular_Functions	ribose-5-phosphate isomerase activity	365.875	0.03673319749040198
GO:0009166	Biological_Processes	nucleotide catabolic process	364.455	0.0365906320228615
GO:0006304	Biological_Processes	DNA modification	362.82	0.0364264809387568
GO:0004459	Molecular_Functions	L-lactate dehydrogenase activity	362.708	0.036415236338500086
GO:0006401	Biological_Processes	RNA catabolic process	362.23	0.0363672459909759
GO:0004831	Molecular_Functions	tyrosine-tRNA ligase activity	359.903	0.03613361934099936
GO:0004674	Molecular_Functions	protein serine/threonine kinase activity	359.419	0.03608502660417571
GO:0047429	Molecular_Functions	nucleoside-triphosphate diphosphatase activity	358.416	0.035984327192948175
GO:0015577	Molecular_Functions	galactitol transmembrane transporter activity	358.07	0.03594958941001225
GO:0009317	Cellular_Components	acetyl-CoA carboxylase complex	357.962	0.03593874640262185
GO:0019538	Biological_Processes	protein metabolic process	354.32	0.035573096097845515
GO:0015833	Biological_Processes	peptide transport	353.769	0.03551777668051115
