Enzyme ID	Name	Copies per Million (CPM)	Relative Abundance
2.1.3.3	Ornithine carbamoyltransferase	3099.31	0.30993099959275067
2.7.6.1	Ribose-phosphate diphosphokinase	3080.45	0.30804499959522885
4.6.1.12	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	3074.64	0.30746399959599224
2.5.1.30	Heptaprenyl diphosphate synthase	3073.21	0.30732099959618014
3.4.11.4	Tripeptide aminopeptidase	3049.07	0.3049069995993522
5.4.2.2	Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	3048.02	0.30480199959949017
1.5.1.3	Dihydrofolate reductase	3027.68	0.30276799960216283
5.1.3.9	N-acylglucosamine-6-phosphate 2-epimerase	3024.67	0.30246699960255835
2.1.3.6	Putrescine carbamoyltransferase	3017.76	0.30177599960346635
2.1.1.185	23S rRNA (guanosine(2251)-2'-O)-methyltransferase	3007.4	0.3007399996048276
1.5.1.2	Pyrroline-5-carboxylate reductase	3006.56	0.300655999604938
3.5.1.88	Peptide deformylase	3001.94	0.30019399960554505
3.1.3.5	5'-nucleotidase	2981.05	0.29810499960829
6.2.1.26	o-succinylbenzoate--CoA ligase	2954.27	0.2954269996118089
3.4.11.7	Glutamyl aminopeptidase	2903.39	0.2903389996184945
2.7.8.13	Phospho-N-acetylmuramoyl-pentapeptide-transferase	2888.64	0.2888639996204327
5.4.2.11	Phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)	2855.6	0.28555999962477413
1.15.1.1	Superoxide dismutase	2773.5	0.27734999963556206
3.2.1.17	Lysozyme	2768.76	0.2768759996361849
3.2.1.21	Beta-glucosidase	2761.39	0.27613899963715327
2.7.1.15	Ribokinase	2732.68	0.2732679996409258
3.1.11.6	Exodeoxyribonuclease VII	2722.87	0.27228699964221487
2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2715.57	0.2715569996431741
2.7.2.11	Glutamate 5-kinase	2711.41	0.2711409996437207
1.8.1.7	Glutathione-disulfide reductase	2707.28	0.2707279996442634
2.7.1.33	Pantothenate kinase	2669.58	0.2669579996492171
6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	2663.33	0.26633299965003837
2.7.11.32	[Pyruvate, phosphate dikinase] kinase	2661.86	0.2661859996502316
2.7.4.27	([Pyruvate, phosphate dikinase] phosphate) phosphotransferase	2661.86	0.2661859996502316
1.1.1.290	4-phosphoerythronate dehydrogenase	2641.15	0.2641149996529529
7.1.2.2	H(+)-transporting two-sector ATPase	2604.9	0.2604899996577161
3.2.2.20	DNA-3-methyladenine glycosylase I	2583.17	0.2583169996605714
2.4.2.29	tRNA-guanine(34) transglycosylase	2582.23	0.25822299966069495
2.4.2.9	Uracil phosphoribosyltransferase	2550.75	0.25507499966483144
5.1.3.32	L-rhamnose mutarotase	2512.79	0.25127899966981937
1.11.1.1	NADH peroxidase	2479.36	0.24793599967421207
5.3.1.26	Galactose-6-phosphate isomerase	2478.94	0.24789399967426726
3.5.4.2	Adenine deaminase	2469.98	0.2469979996754446
5.4.2.7	Phosphopentomutase	2469.32	0.24693199967553134
2.2.1.2	Transaldolase	2467.56	0.2467559996757626
6.2.1.22	[Citrate (pro-3S)-lyase] ligase	2466.3	0.2466299996759282
4.2.1.53	Oleate hydratase	2455.84	0.2455839996773026
6.3.4.4	Adenylosuccinate synthase	2437.96	0.24379599967965204
1.1.1.6	Glycerol dehydrogenase	2426.2	0.24261999968119727
3.1.26.4	Ribonuclease H	2405.04	0.24050399968397773
1.3.98.1	Dihydroorotate oxidase (fumarate)	2404.52	0.24045199968404604
2.1.1.176	16S rRNA (cytosine(967)-C(5))-methyltransferase	2392.09	0.23920899968567938
3.6.3.34	Transferred entry 7.2.2.16	2381.11	0.23811099968712213
2.4.2.8	Hypoxanthine phosphoribosyltransferase	2331.44	0.23314399969364877
4.3.1.7	Ethanolamine ammonia-lyase	2323.71	0.2323709996946645
2.7.4.7	Phosphooxymethylpyrimidine kinase	2314.03	0.23140299969593645
1.1.1.205	IMP dehydrogenase	2312.32	0.23123199969616115
2.7.1.5	Rhamnulokinase	2308.91	0.23089099969660917
6.1.1.17	Glutamate--tRNA ligase	2299.67	0.22996699969782333
2.7.1.49	Hydroxymethylpyrimidine kinase	2294.96	0.22949599969844223
1.1.1.17	Mannitol-1-phosphate 5-dehydrogenase	2294.2	0.22941999969854207
6.5.1.2	DNA ligase (NAD(+))	2290.69	0.22906899969900332
2.7.8.5	CDP-diacylglycerol--glycerol-3-phosphate 1-phosphatidyltransferase	2280.61	0.22806099970032784
3.6.3.5	Transferred entry 7.2.2.12	2270.01	0.2270009997017207
5.99.1.2	Transferred entry 5.6.2.1	2266.49	0.2266489997021832
3.2.2.n1	Cytokinin riboside 5'-monophosphate phosphoribohydrolase	2237.15	0.22371499970603848
6.3.2.9	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	2236.74	0.2236739997060923
1.1.1.27	L-lactate dehydrogenase	2232.03	0.22320299970671123
4.1.2.25	Dihydroneopterin aldolase	2228.89	0.2228889997071238
2.1.1.33	tRNA (guanine(46)-N(7))-methyltransferase	2228.56	0.22285599970716718
1.1.1.49	Glucose-6-phosphate dehydrogenase (NADP(+))	2227.12	0.2227119997073564
6.3.4.18	5-(carboxyamino)imidazole ribonucleotide synthase	2227.08	0.22270799970736166
2.7.1.180	FAD:protein FMN transferase	2226.77	0.2226769997074024
1.7.1.6	Azobenzene reductase	2221.91	0.222190999708041
3.1.2.14	Oleoyl-[acyl-carrier-protein] hydrolase	2219.13	0.2219129997084063
3.6.3.3	Transferred entry 7.2.2.21	2207.72	0.22077199970990555
1.1.1.169	2-dehydropantoate 2-reductase	2203.85	0.2203849997104141
2.7.1.48	Uridine kinase	2201.79	0.22017899971068478
5.3.1.6	Ribose-5-phosphate isomerase	2198.85	0.2198849997110711
5.3.1.14	L-rhamnose isomerase	2197.27	0.21972699971127868
3.5.4.16	GTP cyclohydrolase I	2179.43	0.21794299971362288
3.6.1.23	dUTP diphosphatase	2165.71	0.21657099971542568
3.2.1.14	Chitinase	2162.68	0.2162679997158238
6.1.1.16	Cysteine--tRNA ligase	2155.99	0.21559899971670288
3.1.26.3	Ribonuclease III	2147.52	0.21475199971781583
2.3.1.89	Tetrahydrodipicolinate N-acetyltransferase	2147.34	0.21473399971783952
4.1.1.85	3-dehydro-L-gulonate-6-phosphate decarboxylase	2147.34	0.21473399971783952
3.1.1.29	Aminoacyl-tRNA hydrolase	2139.94	0.21399399971881186
3.4.21.92	Endopeptidase Clp	2117.92	0.21179199972170532
3.6.1.19	Transferred entry 3.6.1.9	2117.54	0.21175399972175524
1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)	2107.02	0.21070199972313755
5.4.2.8	Phosphomannomutase	2097.77	0.209776999724353
3.6.3.30	Transferred entry 7.2.2.7	2095.4	0.20953999972466442
2.1.1.156	Glycine/sarcosine N-methyltransferase	2087.22	0.20872199972573924
2.3.1.128	Transferred entry 2.3.1.267	2086.89	0.2086889997257826
3.4.19.3	Pyroglutamyl-peptidase I	2086.18	0.2086179997258759
1.18.1.2	Ferredoxin--NADP(+) reductase	2041.71	0.2041709997317193
6.3.4.19	tRNA(Ile)-lysidine synthetase	2039.87	0.20398699973196102
7.3.2.1	ABC-type phosphate transporter	2038.69	0.2038689997321161
5.4.99.62	D-ribose pyranase	2028.77	0.20287699973341958
3.1.1.5	Lysophospholipase	2026.85	0.20268499973367188
4.2.1.113	o-succinylbenzoate synthase	2026.48	0.2026479997337205
4.4.1.16	Selenocysteine lyase	2025.65	0.20256499973382958
4.1.2.19	Rhamnulose-1-phosphate aldolase	2012.57	0.20125699973554825
6.3.4.15	Biotin--[biotin carboxyl-carrier protein] ligase	2007.41	0.2007409997362263
2.1.2.1	Glycine hydroxymethyltransferase	2005.83	0.2005829997364339
2.7.4.25	(d)CMP kinase	2003.13	0.20031299973678873
2.7.1.148	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	1993.95	0.19939499973799496
6.3.2.7	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase	1987.99	0.19879899973877807
4.1.3.36	1,4-dihydroxy-2-naphthoyl-CoA synthase	1982.49	0.19824899973950078
6.1.1.3	Threonine--tRNA ligase	1970.53	0.19705299974107235
2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	1957.02	0.19570199974284758
3.4.17.19	Carboxypeptidase Taq	1953.78	0.1953779997432733
4.3.3.7	4-hydroxy-tetrahydrodipicolinate synthase	1946.42	0.1946419997442404
2.1.4.2	Scyllo-inosamine-4-phosphate amidinotransferase	1941.29	0.19412899974491446
1.2.1.41	Glutamate-5-semialdehyde dehydrogenase	1940.72	0.19407199974498937
6.3.1.20	Lipoate--protein ligase	1939.66	0.19396599974512865
2.2.1.9	synthase	1933.73	0.19337299974590785
3.1.26.5	Ribonuclease P	1928.82	0.19288199974655304
4.1.2.4	Deoxyribose-phosphate aldolase	1927.63	0.1927629997467094
6.1.1.6	Lysine--tRNA ligase	1925.35	0.192534999747009
2.7.1.40	Pyruvate kinase	1924.03	0.19240299974718245
6.4.1.1	Pyruvate carboxylase	1917.8	0.19177999974800106
2.1.1.177	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase	1913.42	0.1913419997485766
2.3.1.51	1-acylglycerol-3-phosphate O-acyltransferase	1898.04	0.18980399975059753
1.7.1.7	GMP reductase	1888.11	0.18881099975190233
6.3.5.7	Glutaminyl-tRNA synthase (glutamine-hydrolyzing)	1882.94	0.18829399975258165
2.8.1.4	tRNA uracil 4-sulfurtransferase	1880.78	0.1880779997528655
4.4.1.1	Cystathionine gamma-lyase	1874.07	0.1874069997537472
4.4.1.8	Cystathionine beta-lyase	1874.07	0.1874069997537472
1.1.1.69	Gluconate 5-dehydrogenase	1867.27	0.1867269997546407
2.4.1.157	Transferred entry 2.4.1.336 and 2.4.1.337	1866.68	0.18666799975471823
2.7.2.4	Aspartate kinase	1858.17	0.18581699975583646
2.5.1.10	(2E,6E)-farnesyl diphosphate synthase	1854.59	0.18545899975630684
2.1.1.207	tRNA (cytidine(34)-2'-O)-methyltransferase	1838.45	0.18384499975842766
2.7.8.7	Holo-[acyl-carrier-protein] synthase	1835.53	0.1835529997588113
1.1.1.60	2-hydroxy-3-oxopropionate reductase	1819.47	0.1819469997609216
2.7.4.9	dTMP kinase	1819.06	0.1819059997609755
2.7.4.8	Guanylate kinase	1809.02	0.18090199976229476
2.7.9.1	Pyruvate, phosphate dikinase	1793.21	0.1793209997643722
2.7.3.9	Phosphoenolpyruvate--protein phosphotransferase	1786.48	0.1786479997652565
2.1.1.198	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	1780.07	0.17800699976609877
6.1.1.10	Methionine--tRNA ligase	1759.9	0.17598999976874913
2.1.1.187	23S rRNA (guanine(745)-N(1))-methyltransferase	1757.36	0.17573599976908286
2.4.1.227	acetylglucosaminyltransferase	1749.52	0.17495199977011305
2.7.1.24	Dephospho-CoA kinase	1748.39	0.17483899977026154
6.3.2.2	Glutamate--cysteine ligase	1744.17	0.17441699977081604
6.3.2.3	Glutathione synthase	1744.17	0.17441699977081604
5.1.3.1	Ribulose-phosphate 3-epimerase	1741.81	0.17418099977112614
2.6.1.16	Glutamine--fructose-6-phosphate transaminase (isomerizing)	1741.39	0.17413899977118133
2.1.2.9	Methionyl-tRNA formyltransferase	1735.16	0.17351599977199997
6.3.2.12	Dihydrofolate synthase	1732.04	0.1732039997724099
6.3.2.17	Tetrahydrofolate synthase	1732.04	0.1732039997724099
3.1.3.11	Fructose-bisphosphatase	1729.55	0.17295499977273712
2.7.6.5	GTP diphosphokinase	1729.02	0.17290199977280676
2.1.1.199	16S rRNA (cytosine(1402)-N(4))-methyltransferase	1721.17	0.17211699977383824
6.1.1.9	Valine--tRNA ligase	1715.27	0.1715269997746135
1.1.1.44	Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)	1712.43	0.1712429997749867
6.1.1.2	Tryptophan--tRNA ligase	1698.26	0.16982599977684862
4.4.1.21	S-ribosylhomocysteine lyase	1697.04	0.16970399977700892
2.7.1.41	Glucose-1-phosphate phosphodismutase	1695.86	0.16958599977716396
2.2.1.6	Acetolactate synthase	1687.91	0.1687909997782086
6.3.4.2	CTP synthase (glutamine hydrolyzing)	1685.69	0.16856899977850032
6.3.4.14	Biotin carboxylase	1685.54	0.16855399977852
6.4.1.2	Acetyl-CoA carboxylase	1685.54	0.16855399977852
1.8.4.14	L-methionine (R)-S-oxide reductase	1684.78	0.16847799977861988
3.2.1.96	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	1683.71	0.1683709997787605
2.7.1.35	Pyridoxal kinase	1683.4	0.16833999977880124
2.4.2.22	Xanthine phosphoribosyltransferase	1674.83	0.1674829997799273
3.1.26.8	Ribonuclease M5	1673.4	0.16733999978011524
1.1.1.34	Hydroxymethylglutaryl-CoA reductase (NADPH)	1668.83	0.16688299978071572
2.3.1.9	Acetyl-CoA C-acetyltransferase	1668.83	0.16688299978071572
2.1.1.174	23S rRNA (guanine(1835)-N(2))-methyltransferase	1668.13	0.1668129997808077
3.5.4.5	Cytidine deaminase	1660.69	0.16606899978178533
2.1.1.182	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase	1657.62	0.16576199978218872
2.4.2.52	Triphosphoribosyl-dephospho-CoA synthase	1650.69	0.16506899978309933
3.6.3.4	Transferred entry 7.2.2.9	1645.96	0.16459599978372086
2.7.1.23	NAD(+) kinase	1642.72	0.16427199978414658
6.1.1.5	Isoleucine--tRNA ligase	1630.68	0.16306799978572864
6.3.2.10	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	1629.09	0.16290899978593754
4.2.3.3	Methylglyoxal synthase	1625.21	0.16252099978644738
4.2.1.51	Prephenate dehydratase	1619.03	0.16190299978725944
3.2.2.1	Purine nucleosidase	1609.54	0.1609539997885064
4.1.1.33	Diphosphomevalonate decarboxylase	1607.53	0.16075299978877053
6.3.1.2	Glutamine synthetase	1606.28	0.1606279997889348
3.1.3.48	Protein-tyrosine-phosphatase	1605.67	0.16056699978901495
1.5.1.5	Methylenetetrahydrofolate dehydrogenase (NADP(+))	1605.52	0.16055199978903464
3.5.4.9	Methenyltetrahydrofolate cyclohydrolase	1605.52	0.16055199978903464
2.7.7.12	UDP-glucose--hexose-1-phosphate uridylyltransferase	1604.94	0.16049399978911089
3.2.2.23	DNA-formamidopyrimidine glycosylase	1600.68	0.16006799978967062
1.8.4.12	Peptide-methionine (R)-S-oxide reductase	1597.75	0.15977499979005563
4.2.1.8	Mannonate dehydratase	1590.92	0.1590919997909531
2.1.1.223	tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase	1582.74	0.15827399979202794
2.1.1.226	23S rRNA (cytidine(1920)-2'-O)-methyltransferase	1582.63	0.15826299979204242
2.1.1.227	16S rRNA (cytidine(1409)-2'-O)-methyltransferase	1582.63	0.15826299979204242
2.7.8.12	Teichoic acid poly(glycerol phosphate) polymerase	1576.36	0.15763599979286627
4.1.1.36	Phosphopantothenoylcysteine decarboxylase	1568.65	0.15686499979387938
2.7.1.50	Hydroxyethylthiazole kinase	1558.75	0.1558749997951802
2.7.4.3	Adenylate kinase	1556.68	0.15566799979545223
2.8.3.10	Citrate CoA-transferase	1545.49	0.1545489997969226
2.3.1.41	Beta-ketoacyl-[acyl-carrier-protein] synthase I	1537.93	0.153792999797916
2.7.1.6	Galactokinase	1534.32	0.15343199979839034
4.2.1.130	D-lactate dehydratase	1533.52	0.15335199979849545
2.3.1.274	Phosphate acyltransferase	1525.58	0.15255799979953877
6.3.5.2	GMP synthase (glutamine-hydrolyzing)	1515.4	0.15153999980087643
2.7.1.71	Shikimate kinase	1513	0.15129999980119177
5.1.3.3	Aldose 1-epimerase	1511.32	0.15113199980141254
4.1.1.12	Aspartate 4-decarboxylase	1508.3	0.15082999980180936
6.1.1.4	Leucine--tRNA ligase	1502.59	0.15025899980255966
3.2.2.9	Adenosylhomocysteine nucleosidase	1502.19	0.15021899980261222
7.5.2.4	ABC-type teichoic-acid transporter	1501.65	0.1501649998026832
2.7.1.11	6-phosphofructokinase	1500.15	0.1500149998028803
2.7.7.18	Nicotinate-nucleotide adenylyltransferase	1498.41	0.14984099980310892
3.6.3.17	Transferred entry 7.5.2.8	1493.98	0.149397999803691
2.3.1.234	N(6)-L-threonylcarbamoyladenine synthase	1491.12	0.1491119998040668
3.5.2.5	Allantoinase	1491.04	0.14910399980407732
3.5.99.2	Aminopyrimidine aminohydrolase	1490.91	0.14909099980409443
3.6.1.27	Undecaprenyl-diphosphate phosphatase	1487.49	0.1487489998045438
2.3.1.30	Serine O-acetyltransferase	1486.24	0.14862399980470803
5.3.3.2	Isopentenyl-diphosphate Delta-isomerase	1482.89	0.14828899980514823
3.1.1.10	Tropinesterase	1477.41	0.14774099980586833
2.3.1.39	[Acyl-carrier-protein] S-malonyltransferase	1476.82	0.14768199980594582
3.4.16.4	Serine-type D-Ala-D-Ala carboxypeptidase	1473.65	0.1473649998063624
2.7.1.21	Thymidine kinase	1471.4	0.14713999980665804
3.2.2.27	Uracil-DNA glycosylase	1468.93	0.1468929998069826
2.7.1.4	Fructokinase	1467.72	0.1467719998071416
2.4.99.17	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	1462.8	0.14627999980778805
2.5.1.54	3-deoxy-7-phosphoheptulonate synthase	1459.19	0.14591899980826242
2.3.1.57	Diamine N-acetyltransferase	1451.99	0.1451989998092085
2.7.1.107	Diacylglycerol kinase (ATP)	1447.76	0.14477599980976433
2.3.3.10	Hydroxymethylglutaryl-CoA synthase	1447.73	0.14477299980976827
2.5.1.3	Thiamine phosphate synthase	1444	0.1443999998102584
3.1.3.16	Protein-serine/threonine phosphatase	1443.72	0.1443719998102952
1.1.1.47	Glucose 1-dehydrogenase (NAD(P)(+))	1430.78	0.14307799981199548
4.1.1.11	Aspartate 1-decarboxylase	1428.9	0.14288999981224254
1.6.99.5	Transferred entry 1.6.5.11	1423.64	0.14236399981293368
6.1.1.7	Alanine--tRNA ligase	1422.74	0.14227399981305194
2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase	1420.32	0.14203199981336995
3.1.3.90	Maltose 6'-phosphate phosphatase	1414.87	0.14148699981408605
6.3.2.4	D-alanine--D-alanine ligase	1413.22	0.14132199981430288
3.5.1.25	N-acetylglucosamine-6-phosphate deacetylase	1411.54	0.14115399981452362
3.1.13.1	Exoribonuclease II	1411.11	0.14111099981458014
6.3.2.6	Phosphoribosylaminoimidazolesuccinocarboxamide synthase	1410.84	0.1410839998146156
5.1.1.3	Glutamate racemase	1406.15	0.14061499981523187
1.17.1.8	4-hydroxy-tetrahydrodipicolinate reductase	1404.56	0.1404559998154408
6.1.1.1	Tyrosine--tRNA ligase	1402.82	0.14028199981566944
2.7.7.87	L-threonylcarbamoyladenylate synthase	1402.13	0.1402129998157601
3.6.3.24	Transferred entry 7.2.2.11	1398.13	0.13981299981628573
2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	1397.76	0.13977599981633432
2.1.1.173	23S rRNA (guanine(2445)-N(2))-methyltransferase	1396.99	0.1396989998164355
3.5.2.2	Dihydropyrimidinase	1394.5	0.13944999981676268
2.7.1.66	Undecaprenol kinase	1391.7	0.13916999981713063
1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	1389.26	0.1389259998174512
6.1.1.22	Asparagine--tRNA ligase	1387	0.1386999998177482
3.5.2.3	Dihydroorotase	1384.67	0.13846699981805435
3.5.1.4	Amidase	1384.48	0.13844799981807931
3.5.2.12	6-aminohexanoate-cyclic-dimer hydrolase	1384.48	0.13844799981807931
3.4.25.2	HslU--HslV peptidase	1383.34	0.1383339998182291
2.7.4.6	Nucleoside-diphosphate kinase	1382.95	0.13829499981828036
2.7.4.2	Phosphomevalonate kinase	1379.88	0.1379879998186838
2.7.7.8	Polyribonucleotide nucleotidyltransferase	1371.5	0.13714999981978487
2.3.1.266	[Ribosomal protein S18]-alanine N-acetyltransferase	1367.58	0.13675799982029996
2.7.1.95	Kanamycin kinase	1355.46	0.13554599982189255
4.99.1.1	Protoporphyrin ferrochelatase	1355.22	0.13552199982192406
2.7.7.3	Pantetheine-phosphate adenylyltransferase	1354.84	0.135483999821974
6.1.1.19	Arginine--tRNA ligase	1350.24	0.13502399982257843
3.4.21.53	Endopeptidase La	1345.84	0.13458399982315658
3.4.11.18	Methionyl aminopeptidase	1345.59	0.13455899982318947
2.4.1.187	mannosaminyltransferase	1340.27	0.1340269998238885
3.6.3.31	Transferred entry 7.6.2.11	1337.78	0.1337779998242157
1.8.1.14	CoA-disulfide reductase	1328.26	0.1328259998254666
6.1.1.15	Proline--tRNA ligase	1324.62	0.1324619998259449
5.4.99.9	UDP-galactopyranose mutase	1323.49	0.13234899982609338
2.6.1.1	Aspartate transaminase	1321.84	0.13218399982631018
3.6.1.1	Inorganic diphosphatase	1314.7	0.1314699998272484
1.6.5.3	Transferred entry 7.1.1.2	1313.47	0.13134699982741005
2.1.1.37	DNA (cytosine-5-)-methyltransferase	1312.89	0.13128899982748626
5.3.1.8	Mannose-6-phosphate isomerase	1312.19	0.13121899982757823
3.5.4.4	Adenosine deaminase	1311.51	0.13115099982766756
3.1.21.2	Deoxyribonuclease IV	1310.1	0.13100999982785283
3.2.1.10	Oligo-1,6-glucosidase	1308.94	0.13089399982800526
3.1.1.96	D-aminoacyl-tRNA deacylase	1301.78	0.1301779998289461
3.2.1.179	Gellan tetrasaccharide unsaturated glucuronosyl hydrolase	1287.98	0.12879799983075943
5.1.1.1	Alanine racemase	1285.48	0.12854799983108792
2.7.4.22	UMP kinase	1284.15	0.12841499983126267
2.7.7.77	Molybdenum cofactor guanylyltransferase	1272.76	0.1272759998327593
2.4.2.6	Nucleoside deoxyribosyltransferase	1272.72	0.12727199983276458
2.1.2.11	3-methyl-2-oxobutanoate hydroxymethyltransferase	1272.02	0.12720199983285654
2.3.1.200	Lipoyl amidotransferase	1266.63	0.1266629998335648
3.1.5.1	dGTPase	1263.09	0.12630899983402996
2.7.8.6	Undecaprenyl-phosphate galactose phosphotransferase	1258.92	0.1258919998345779
3.1.1.83	Monoterpene epsilon-lactone hydrolase	1256.79	0.12567899983485778
3.4.13.9	Xaa-Pro dipeptidase	1252.26	0.12522599983545302
3.6.5.3	Protein-synthesizing GTPase	1249.49	0.12494899983581702
2.4.1.8	Maltose phosphorylase	1238.84	0.1238839998372164
2.5.1.1	Dimethylallyltranstransferase	1233.86	0.12338599983787077
1.1.1.3	Homoserine dehydrogenase	1229.52	0.12295199983844106
3.5.4.3	Guanine deaminase	1228.24	0.12282399983860924
1.6.99.3	NADH dehydrogenase	1228.2	0.12281999983861451
2.7.1.26	Riboflavin kinase	1226.91	0.12269099983878402
2.7.7.2	FAD synthase	1226.91	0.12269099983878402
2.3.1.275	Acyl phosphate:glycerol-3-phosphate acyltransferase	1224.05	0.12240499983915981
2.1.2.3	Phosphoribosylaminoimidazolecarboxamide formyltransferase	1223.86	0.12238599983918479
3.5.4.10	IMP cyclohydrolase	1223.86	0.12238599983918479
2.7.7.72	CCA tRNA nucleotidyltransferase	1221.49	0.1221489998394962
5.3.1.1	Triose-phosphate isomerase	1221.07	0.12210699983955138
2.1.1.74	(NAD(P)H-oxidizing)	1220.21	0.12202099983966438
2.7.1.36	Mevalonate kinase	1219.71	0.1219709998397301
2.7.7.41	Phosphatidate cytidylyltransferase	1219.02	0.12190199983982077
2.7.1.39	Homoserine kinase	1218.92	0.1218919998398339
3.4.23.36	Signal peptidase II	1216.87	0.12168699984010325
3.5.1.18	Succinyl-diaminopimelate desuccinylase	1215.71	0.1215709998402557
