GO ID	GO Category	GO Description	Copies per Million (CPM)	Relative Abundance
GO:0045454	Biological_Processes	cell redox homeostasis	2018.02	0.20247424580049975
GO:0046933	Molecular_Functions	proton-transporting ATP synthase activity, rotational mechanism	1904.82	0.19111653644944446
GO:0006265	Biological_Processes	DNA topological change	1854.33	0.1860507171461337
GO:0003746	Molecular_Functions	translation elongation factor activity	1845.67	0.18518183231415367
GO:0015935	Cellular_Components	small ribosomal subunit	1822.3	0.1828370472652653
GO:0009432	Biological_Processes	SOS response	1811.72	0.18177552284005186
GO:0006541	Biological_Processes	glutamine metabolic process	1810.51	0.18165411976306617
GO:0003887	Molecular_Functions	DNA-directed DNA polymerase activity	1799.43	0.18054242877711485
GO:0016853	Molecular_Functions	isomerase activity	1759.1	0.17649599398799767
GO:0046983	Molecular_Functions	protein dimerization activity	1751.26	0.1757093823156278
GO:0004222	Molecular_Functions	metalloendopeptidase activity	1749.57	0.17553981934033377
GO:0006396	Biological_Processes	RNA processing	1733.73	0.17395054269615784
GO:0008233	Molecular_Functions	peptidase activity	1696.08	0.17017300067259572
GO:0009089	Biological_Processes	lysine biosynthetic process via diaminopimelate	1653.73	0.16592389297809756
GO:0015986	Biological_Processes	ATP synthesis coupled proton transport	1529.28	0.15343743601044005
GO:0005506	Molecular_Functions	iron ion binding	1518.07	0.15231270171869687
GO:0006364	Biological_Processes	rRNA processing	1507.72	0.15127425391142282
GO:0008643	Biological_Processes	carbohydrate transport	1496.68	0.15016657625033053
GO:0003899	Molecular_Functions	DNA-directed 5'-3' RNA polymerase activity	1447.02	0.14518403343784458
GO:0016757	Molecular_Functions	transferase activity, transferring glycosyl groups	1423.4	0.1428141651085873
GO:0006351	Biological_Processes	transcription, DNA-templated	1399.47	0.14041319351167253
GO:0009116	Biological_Processes	nucleoside metabolic process	1351.52	0.13560222033691013
GO:0008483	Molecular_Functions	transaminase activity	1339.06	0.13435206964332225
GO:0000105	Biological_Processes	histidine biosynthetic process	1332.77	0.13372097430923977
GO:0003697	Molecular_Functions	single-stranded DNA binding	1332.64	0.13370793100344794
GO:0016874	Molecular_Functions	ligase activity	1331.98	0.13364171114327392
GO:0003918	Molecular_Functions	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity	1317.49	0.13218788421309027
GO:0030246	Molecular_Functions	carbohydrate binding	1311.11	0.13154775889807493
GO:0009228	Biological_Processes	thiamine biosynthetic process	1299.39	0.13037185471437915
GO:0006094	Biological_Processes	gluconeogenesis	1286.56	0.12908458076584522
GO:0032196	Biological_Processes	transposition	1266.97	0.1271190549161352
GO:0008324	Molecular_Functions	cation transmembrane transporter activity	1261.85	0.12660534933417936
GO:0009401	Biological_Processes	phosphoenolpyruvate-dependent sugar phosphotransferase system	1258.93	0.12631237661947015
GO:0051082	Molecular_Functions	unfolded protein binding	1252.49	0.1256662313171663
GO:0015297	Molecular_Functions	antiporter activity	1234.7	0.12388130508611266
GO:0006189	Biological_Processes	'de novo' IMP biosynthetic process	1225.18	0.12292613376966346
GO:0009073	Biological_Processes	aromatic amino acid family biosynthetic process	1195.02	0.11990008682595475
GO:0016114	Biological_Processes	terpenoid biosynthetic process	1191.14	0.11951079431462884
GO:0010181	Molecular_Functions	FMN binding	1189.45	0.11934123133933482
GO:0004177	Molecular_Functions	aminopeptidase activity	1177	0.11809208397696166
GO:0044205	Biological_Processes	'de novo' UMP biosynthetic process	1157.54	0.11613960143304351
GO:0002161	Molecular_Functions	aminoacyl-tRNA editing activity	1152.41	0.11562489251987292
GO:0003684	Molecular_Functions	damaged DNA binding	1145.59	0.11494062063140825
GO:0003755	Molecular_Functions	peptidyl-prolyl cis-trans isomerase activity	1121.24	0.11249750912347366
GO:0005215	Molecular_Functions	transporter activity	1105.6	0.11092829910359288
GO:0006526	Biological_Processes	arginine biosynthetic process	1102.84	0.1106513796883198
GO:0051536	Molecular_Functions	iron-sulfur cluster binding	1090.7	0.10943333559360417
GO:0009097	Biological_Processes	isoleucine biosynthetic process	1067.97	0.1071527637424603
GO:0071705	Biological_Processes	nitrogen compound transport	1067.55	0.10711062383144047
GO:0006099	Biological_Processes	tricarboxylic acid cycle	1066.05	0.10696012414922683
GO:0006098	Biological_Processes	pentose-phosphate shunt	1065.99	0.1069541041619383
GO:0006520	Biological_Processes	cellular amino acid metabolic process	1058.47	0.10619959908844065
GO:0008236	Molecular_Functions	serine-type peptidase activity	1035.33	0.10387789065749169
GO:0006207	Biological_Processes	'de novo' pyrimidine nucleobase biosynthetic process	1028.04	0.10314646220193346
GO:0006353	Biological_Processes	DNA-templated transcription, termination	1021.19	0.10245918031982455
GO:0006261	Biological_Processes	DNA-dependent DNA replication	1010.66	0.10140267255068487
GO:0016747	Molecular_Functions	transferase activity, transferring acyl groups other than amino-acyl groups	987.419	0.09907083047446688
GO:0008173	Molecular_Functions	RNA methyltransferase activity	971.074	0.0974308856039457
GO:0008408	Molecular_Functions	3'-5' exonuclease activity	968.913	0.09721406572843659
GO:0016987	Molecular_Functions	sigma factor activity	967.265	0.09704871674424455
GO:0006284	Biological_Processes	base-excision repair	964.386	0.09675985768751585
GO:0008033	Biological_Processes	tRNA processing	964.104	0.0967315637472597
GO:0045261	Cellular_Components	proton-transporting ATP synthase complex, catalytic core F(1)	962.598	0.09658046206631721
GO:0009423	Biological_Processes	chorismate biosynthetic process	950.612	0.09537786927230883
GO:0009435	Biological_Processes	NAD biosynthetic process	949.38	0.0952542588666507
GO:0006605	Biological_Processes	protein targeting	939.618	0.0942748069348044
GO:0019288	Biological_Processes	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway	938.271	0.09413965822017656
GO:0016746	Molecular_Functions	transferase activity, transferring acyl groups	933.155	0.09362635397070661
GO:0006865	Biological_Processes	amino acid transport	930.341	0.09334401656687384
GO:0000150	Molecular_Functions	recombinase activity	922.984	0.09260586579217672
GO:0046654	Biological_Processes	tetrahydrofolate biosynthetic process	920.553	0.09236195597386916
GO:0005315	Molecular_Functions	inorganic phosphate transmembrane transporter activity	918.414	0.09214734342703253
GO:0008658	Molecular_Functions	penicillin binding	913.091	0.09161327022141709
GO:0008654	Biological_Processes	phospholipid biosynthetic process	911.251	0.0914286572779017
GO:0043022	Molecular_Functions	ribosome binding	907.632	0.09106555171128095
GO:0009086	Biological_Processes	methionine biosynthetic process	906.408	0.09094274397059464
GO:0006352	Biological_Processes	DNA-templated transcription, initiation	904.659	0.09076726134113354
GO:0009229	Biological_Processes	thiamine diphosphate biosynthetic process	891.566	0.0894535997816515
GO:0003743	Molecular_Functions	translation initiation factor activity	891.403	0.08943724548285095
GO:0045892	Biological_Processes	negative regulation of transcription, DNA-templated	887.882	0.08908397256213482
GO:0065002	Biological_Processes	intracellular protein transmembrane transport	883.798	0.08867421209402784
GO:0031564	Biological_Processes	transcription antitermination	870.862	0.0873763028346175
GO:0019877	Biological_Processes	diaminopimelate biosynthetic process	869.223	0.08721185684851873
GO:0009279	Cellular_Components	cell outer membrane	868.804	0.0871698172706204
GO:0016779	Molecular_Functions	nucleotidyltransferase activity	839.593	0.08423898645919216
GO:0009098	Biological_Processes	leucine biosynthetic process	838.358	0.08411507505416961
GO:0008237	Molecular_Functions	metallopeptidase activity	833.264	0.08360397813337213
GO:0005694	Cellular_Components	chromosome	832.982	0.08357568419311596
GO:0015937	Biological_Processes	coenzyme A biosynthetic process	827.893	0.08306508893792586
GO:0004518	Molecular_Functions	nuclease activity	823.124	0.082586600281608
GO:0008152	Biological_Processes	metabolic process	818.467	0.0821193489348954
GO:0015035	Molecular_Functions	protein disulfide oxidoreductase activity	816.629	0.08193493665762297
GO:0030001	Biological_Processes	metal ion transport	813.285	0.08159942269940805
GO:0006633	Biological_Processes	fatty acid biosynthetic process	810.126	0.08128247036866615
GO:0004527	Molecular_Functions	exonuclease activity	799.337	0.08019997632106424
GO:0015293	Molecular_Functions	symporter activity	789.059	0.07916875249853644
GO:0045263	Cellular_Components	proton-transporting ATP synthase complex, coupling factor F(o)	771.849	0.07744201947793874
GO:0006166	Biological_Processes	purine ribonucleoside salvage	766.732	0.0769286148953473
GO:0035999	Biological_Processes	tetrahydrofolate interconversion	756.107	0.07586257547966742
GO:0001522	Biological_Processes	pseudouridine synthesis	749.73	0.07522275116401655
GO:0042254	Biological_Processes	ribosome biogenesis	749.224	0.07517198260454983
GO:0042274	Biological_Processes	ribosomal small subunit biogenesis	738.409	0.07408687989578953
GO:0016773	Molecular_Functions	phosphotransferase activity, alcohol group as acceptor	727.092	0.07295140996004844
GO:0004521	Molecular_Functions	endoribonuclease activity	721.473	0.07238763815047619
GO:0009306	Biological_Processes	protein secretion	720.79	0.07231911062850824
GO:0009088	Biological_Processes	threonine biosynthetic process	717.474	0.07198640599769465
GO:0015450	Molecular_Functions	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	710.876	0.07132440806219763
GO:0030145	Molecular_Functions	manganese ion binding	709.215	0.0711577547474264
GO:0009982	Molecular_Functions	pseudouridine synthase activity	707.64	0.0709997300811021
GO:0006289	Biological_Processes	nucleotide-excision repair	705.423	0.07077729155079035
GO:0071949	Molecular_Functions	FAD binding	704.181	0.07065267781391746
GO:0097367	Molecular_Functions	carbohydrate derivative binding	700.012	0.07023438903048504
GO:0015103	Molecular_Functions	inorganic anion transmembrane transporter activity	698.843	0.07011709961147988
GO:0051607	Biological_Processes	defense response to virus	695.515	0.06978319098320858
GO:0006400	Biological_Processes	tRNA modification	695.429	0.06977456233476166
GO:0004672	Molecular_Functions	protein kinase activity	686.283	0.06885691560574443
GO:0004565	Molecular_Functions	beta-galactosidase activity	683.606	0.06858832383955384
GO:0043952	Biological_Processes	protein transport by the Sec complex	676.901	0.0679155902600589
GO:0050567	Molecular_Functions	glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity	668.693	0.06709205599898592
GO:0006012	Biological_Processes	galactose metabolic process	666.209	0.06684282852524015
GO:0030976	Molecular_Functions	thiamine pyrophosphate binding	665.765	0.06679828061930491
GO:0009099	Biological_Processes	valine biosynthetic process	662.484	0.06646908764774298
GO:0006813	Biological_Processes	potassium ion transport	658.586	0.06607798914023048
GO:0006817	Biological_Processes	phosphate ion transport	656.258	0.06584441363343493
GO:0004497	Molecular_Functions	monooxygenase activity	654.819	0.06570003427163132
GO:0000271	Biological_Processes	polysaccharide biosynthetic process	648.533	0.06506934027003473
GO:0007059	Biological_Processes	chromosome segregation	642.709	0.06448500017055994
GO:0051537	Molecular_Functions	2 iron, 2 sulfur cluster binding	634.478	0.06365915824769303
GO:0015424	Molecular_Functions	ATPase-coupled amino acid transmembrane transporter activity	633.148	0.06352571519613028
GO:0050662	Molecular_Functions	coenzyme binding	631.706	0.06338103483496224
GO:0043571	Biological_Processes	maintenance of CRISPR repeat elements	630.191	0.06322903015592647
GO:0003951	Molecular_Functions	NAD+ kinase activity	620.228	0.06222941126666354
GO:0002949	Biological_Processes	tRNA threonylcarbamoyladenosine modification	616.711	0.061876539678433325
GO:0016620	Molecular_Functions	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	614.13	0.061617579891904396
GO:0016226	Biological_Processes	iron-sulfur cluster assembly	612.844	0.06148855149768659
GO:0008982	Molecular_Functions	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	612.305	0.06143447194521114
GO:0009360	Cellular_Components	DNA polymerase III complex	605.914	0.060793242965859605
GO:0016810	Molecular_Functions	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	604.288	0.06063010131034004
GO:0000917	Biological_Processes	division septum assembly	603.098	0.060510704895783876
GO:0070180	Molecular_Functions	large ribosomal subunit rRNA binding	598.703	0.06006974082689795
GO:1990077	Cellular_Components	primosome complex	597.656	0.059964692048712825
GO:0009380	Cellular_Components	excinuclease repair complex	593.988	0.05959667015913978
GO:0016805	Molecular_Functions	dipeptidase activity	581.18	0.05831160353927832
GO:0020037	Molecular_Functions	heme binding	573.301	0.05752107887517086
GO:0004040	Molecular_Functions	amidase activity	572.556	0.05744633069967143
GO:0004748	Molecular_Functions	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	572.334	0.057424056746703804
GO:0009341	Cellular_Components	beta-galactosidase complex	566.267	0.056815335698710424
GO:0008170	Molecular_Functions	N-methyltransferase activity	564.725	0.05666062202539481
GO:0004812	Molecular_Functions	aminoacyl-tRNA ligase activity	552.002	0.05538408372085879
GO:0006814	Biological_Processes	sodium ion transport	551.848	0.05536863242015152
GO:0005576	Cellular_Components	extracellular region	549.92	0.055175190161946275
GO:0015833	Biological_Processes	peptide transport	549.398	0.05512281627253593
GO:0032784	Biological_Processes	regulation of DNA-templated transcription, elongation	543.651	0.05454620182341477
GO:0043093	Biological_Processes	FtsZ-dependent cytokinesis	540.713	0.05425142311251901
GO:0044209	Biological_Processes	AMP salvage	539.702	0.05414998632670702
GO:0006807	Biological_Processes	nitrogen compound metabolic process	539.045	0.05408406746589745
GO:0006614	Biological_Processes	SRP-dependent cotranslational protein targeting to membrane	538.449	0.05402426892549791
GO:0009378	Molecular_Functions	four-way junction helicase activity	533.252	0.053502837693188414
GO:0003678	Molecular_Functions	DNA helicase activity	527.561	0.05293184189886991
GO:0003917	Molecular_Functions	DNA topoisomerase type I (single strand cut, ATP-independent) activity	525.578	0.05273288131898349
GO:0051920	Molecular_Functions	peroxiredoxin activity	524.452	0.05261990622420178
GO:0055114	Biological_Processes	oxidation-reduction process	522.378	0.05241181533026108
GO:0008745	Molecular_Functions	N-acetylmuramoyl-L-alanine amidase activity	522.175	0.05239144770660149
GO:0009381	Molecular_Functions	excinuclease ABC activity	516.197	0.051791656306419444
GO:0030163	Biological_Processes	protein catabolic process	516.176	0.05178954931086846
GO:0009253	Biological_Processes	peptidoglycan catabolic process	511.08	0.051278251723828015
GO:0006979	Biological_Processes	response to oxidative stress	510.891	0.05125928876386911
GO:0035731	Molecular_Functions	dinitrosyl-iron complex binding	507.475	0.05091655082090792
GO:0016149	Molecular_Functions	translation release factor activity, codon specific	506.326	0.05080126806433228
GO:0015031	Biological_Processes	protein transport	504.216	0.05058956517801844
GO:0008094	Molecular_Functions	DNA-dependent ATPase activity	502.334	0.05040073824340108
GO:0000179	Molecular_Functions	rRNA (adenine-N6,N6-)-dimethyltransferase activity	498.165	0.049982449459968666
GO:0004674	Molecular_Functions	protein serine/threonine kinase activity	496.857	0.04985121373707838
GO:0007155	Biological_Processes	cell adhesion	495.83	0.04974817162132278
GO:0047429	Molecular_Functions	nucleoside-triphosphate diphosphatase activity	495.762	0.049741348969062425
GO:0006306	Biological_Processes	DNA methylation	492.515	0.04941556732363066
GO:0008299	Biological_Processes	isoprenoid biosynthetic process	490.73	0.049236472701796444
GO:0006308	Biological_Processes	DNA catabolic process	489.486	0.0491116582986806
GO:0042586	Molecular_Functions	peptide deformylase activity	486.75	0.04883714687832294
GO:0048037	Molecular_Functions	cofactor binding	486.406	0.04880263228453528
GO:0006177	Biological_Processes	GMP biosynthetic process	486.338	0.04879580963227493
GO:0006235	Biological_Processes	dTTP biosynthetic process	482.184	0.04837902584566465
GO:0015969	Biological_Processes	guanosine tetraphosphate metabolic process	479.871	0.04814695533569122
GO:0005829	Cellular_Components	cytosol	476.163	0.04777492012125914
GO:0006044	Biological_Processes	N-acetylglucosamine metabolic process	476.082	0.0477667931384196
GO:0005978	Biological_Processes	glycogen biosynthetic process	472.03	0.04736024333019984
GO:0008855	Molecular_Functions	exodeoxyribonuclease VII activity	470.348	0.04719148301987763
GO:0009318	Cellular_Components	exodeoxyribonuclease VII complex	470.348	0.04719148301987763
GO:0006270	Biological_Processes	DNA replication initiation	468.467	0.04700275641838174
GO:0006464	Biological_Processes	cellular protein modification process	466.615	0.04681693947740865
GO:0006417	Biological_Processes	regulation of translation	465.276	0.046682593427752606
GO:0006730	Biological_Processes	one-carbon metabolic process	462.992	0.04645343257830199
GO:0004725	Molecular_Functions	protein tyrosine phosphatase activity	461.237	0.04627734795011204
GO:0009231	Biological_Processes	riboflavin biosynthetic process	460.244	0.04617771716048662
GO:0004356	Molecular_Functions	glutamate-ammonia ligase activity	457.344	0.04588675110820693
GO:0032977	Molecular_Functions	membrane insertase activity	455.976	0.045749495398028105
GO:0004749	Molecular_Functions	ribose phosphate diphosphokinase activity	455.33	0.045684680201554764
GO:0009165	Biological_Processes	nucleotide biosynthetic process	455.33	0.045684680201554764
GO:0016075	Biological_Processes	rRNA catabolic process	454.147	0.04556598611884895
GO:0004826	Molecular_Functions	phenylalanine-tRNA ligase activity	453.771	0.04552826086517407
GO:0043365	Molecular_Functions	formate-C-acetyltransferase-activating enzyme activity	452.679	0.04541869709652254
GO:0008616	Biological_Processes	queuosine biosynthetic process	450.498	0.045199870558583925
GO:0003984	Molecular_Functions	acetolactate synthase activity	449.802	0.0451300387060368
GO:0010498	Biological_Processes	proteasomal protein catabolic process	446.922	0.04484107931618664
GO:0019941	Biological_Processes	modification-dependent protein catabolic process	446.922	0.04484107931618664
GO:0044038	Biological_Processes	cell wall macromolecule biosynthetic process	446.016	0.0447501775081296
GO:0035435	Biological_Processes	phosphate ion transmembrane transport	443.616	0.04450937801658779
GO:0004197	Molecular_Functions	cysteine-type endopeptidase activity	443.46	0.044493726049637576
GO:0008963	Molecular_Functions	phospho-N-acetylmuramoyl-pentapeptide-transferase activity	442.868	0.04443432884172393
GO:0016755	Molecular_Functions	transferase activity, transferring amino-acyl groups	442.668	0.04441426221742878
GO:0046677	Biological_Processes	response to antibiotic	442.279	0.04437523263317471
GO:0006006	Biological_Processes	glucose metabolic process	441.158	0.04426275920400039
GO:0055129	Biological_Processes	L-proline biosynthetic process	440.547	0.04420145566677871
GO:0016788	Molecular_Functions	hydrolase activity, acting on ester bonds	440.092	0.04415580409650724
GO:0042777	Biological_Processes	plasma membrane ATP synthesis coupled proton transport	430.454	0.04318879347172393
GO:0030288	Cellular_Components	outer membrane-bounded periplasmic space	429.042	0.04304712310420016
GO:0046873	Molecular_Functions	metal ion transmembrane transporter activity	424.388	0.042580172756852004
GO:0004176	Molecular_Functions	ATP-dependent peptidase activity	423.478	0.04248886961630907
GO:0008137	Molecular_Functions	NADH dehydrogenase (ubiquinone) activity	422.133	0.042353921567924176
GO:0006629	Biological_Processes	lipid metabolic process	420.235	0.04216348930336321
GO:0106029	Molecular_Functions	tRNA pseudouridine synthase activity	419.462	0.042085931800462446
GO:0016597	Molecular_Functions	amino acid binding	419.307	0.042070380166633704
GO:0004601	Molecular_Functions	peroxidase activity	417.242	0.041863192270786276
GO:0016627	Molecular_Functions	oxidoreductase activity, acting on the CH-CH group of donors	414.138	0.04155175826172553
GO:0006304	Biological_Processes	DNA modification	413.494	0.04148714373149515
GO:0003886	Molecular_Functions	DNA (cytosine-5-)-methyltransferase activity	411.409	0.041277949173218205
GO:0006298	Biological_Processes	mismatch repair	411.356	0.04127263151777999
GO:0015128	Molecular_Functions	gluconate transmembrane transporter activity	410.643	0.041201094002167774
GO:0032549	Molecular_Functions	ribonucleoside binding	409.925	0.04112905482094818
GO:0004523	Molecular_Functions	RNA-DNA hybrid ribonuclease activity	397.384	0.039870777144520766
GO:0005618	Cellular_Components	cell wall	397.152	0.039847499860338385
GO:0003861	Molecular_Functions	3-isopropylmalate dehydratase activity	396.758	0.03980796861047694
GO:0004072	Molecular_Functions	aspartate kinase activity	394.431	0.03957449343680286
GO:0003896	Molecular_Functions	DNA primase activity	392.751	0.03940593379272359
GO:0004427	Molecular_Functions	inorganic diphosphatase activity	392.5	0.03938075017923318
GO:0009236	Biological_Processes	cobalamin biosynthetic process	392.449	0.03937563319003792
GO:0004134	Molecular_Functions	4-alpha-glucanotransferase activity	391.709	0.039301386680145864
GO:0031119	Biological_Processes	tRNA pseudouridine synthesis	388.86	0.039015537617061447
GO:0046656	Biological_Processes	folic acid biosynthetic process	386.864	0.038815272706595835
GO:0016616	Molecular_Functions	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	383.332	0.03846089612154348
GO:0006432	Biological_Processes	phenylalanyl-tRNA aminoacylation	382.704	0.0383978869212567
GO:0019509	Biological_Processes	L-methionine salvage from methylthioadenosine	382.189	0.038346215363696694
GO:0004190	Molecular_Functions	aspartic-type endopeptidase activity	379.519	0.03807832592935643
GO:0102250	Molecular_Functions	linear malto-oligosaccharide phosphorylase activity	378.783	0.03800448075195028
GO:0102499	Molecular_Functions	SHG alpha-glucan phosphorylase activity	378.783	0.03800448075195028
GO:0008484	Molecular_Functions	sulfuric ester hydrolase activity	378.685	0.03799464810604565
GO:0008184	Molecular_Functions	glycogen phosphorylase activity	378.667	0.037992842109859086
GO:0016705	Molecular_Functions	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	378.603	0.03798642079008464
GO:0042026	Biological_Processes	protein refolding	378.502	0.03797628714481559
GO:0015079	Molecular_Functions	potassium ion transmembrane transporter activity	365.973	0.036719213465845876
GO:0006226	Biological_Processes	dUMP biosynthetic process	365.125	0.03663413097883443
GO:0008199	Molecular_Functions	ferric iron binding	360.864	0.03620661154822625
GO:0009103	Biological_Processes	lipopolysaccharide biosynthetic process	360.677	0.03618784925451029
GO:0019538	Biological_Processes	protein metabolic process	360.037	0.0361236360567658
GO:0102483	Molecular_Functions	scopolin beta-glucosidase activity	359.155	0.03603514224362419
GO:0042823	Biological_Processes	pyridoxal phosphate biosynthetic process	358.409	0.03596029373500328
GO:0009408	Biological_Processes	response to heat	358.372	0.03595658140950868
GO:0006269	Biological_Processes	DNA replication, synthesis of RNA primer	357.842	0.03590340485512652
GO:0016879	Molecular_Functions	ligase activity, forming carbon-nitrogen bonds	356.483	0.03576705214304098
GO:0003725	Molecular_Functions	double-stranded RNA binding	355.756	0.0356941099637281
GO:0008422	Molecular_Functions	beta-glucosidase activity	353.315	0.03544919681420579
GO:1901135	Biological_Processes	carbohydrate derivative metabolic process	352.989	0.035416488216604695
GO:0004791	Molecular_Functions	thioredoxin-disulfide reductase activity	352.688	0.03538628794704049
GO:0009234	Biological_Processes	menaquinone biosynthetic process	351.947	0.03531194110402696
GO:0004514	Molecular_Functions	nicotinate-nucleotide diphosphorylase (carboxylating) activity	350.512	0.035167963074709256
GO:0006071	Biological_Processes	glycerol metabolic process	350.429	0.035159635425626765
GO:0004455	Molecular_Functions	ketol-acid reductoisomerase activity	350.321	0.035148799448507385
GO:0008998	Molecular_Functions	ribonucleoside-triphosphate reductase activity	349.456	0.03506201129843086
GO:0006542	Biological_Processes	glutamine biosynthetic process	349.343	0.0350506736557041
GO:0006275	Biological_Processes	regulation of DNA replication	349.145	0.0350308076976519
GO:0102500	Molecular_Functions	beta-maltose 4-alpha-glucanotransferase activity	349.11	0.03502729603840025
GO:0003688	Molecular_Functions	DNA replication origin binding	348.793	0.03499549043889243
GO:0070475	Biological_Processes	rRNA base methylation	348.653	0.03498144380188583
