ID	Name	Copies per Million (CPM)	Relative Abundance
PWY-6282	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	2757.25	0.2757250005238776
PWY66-399	gluconeogenesis III	2711.2	0.2711200005151281
PWY0-862	(5Z)-dodecenoate biosynthesis I	2705.77	0.27057700051409644
PWY-7115	C4 photosynthetic carbon assimilation cycle, NAD-ME type	2636.61	0.26366100050095603
PWY-6126	superpathway of adenosine nucleotides de novo biosynthesis II	2635.32	0.2635320005007109
PWY-5973	cis-vaccenate biosynthesis	2620.17	0.2620170004978324
PWY-5989	stearate biosynthesis II (bacteria and plants)	2611.45	0.26114500049617556
PWY-6630	superpathway of L-tyrosine biosynthesis	2598.3	0.2598300004936771
PWY-6731	starch degradation III	2577.76	0.2577760004897745
PWY-7228	superpathway of guanosine nucleotides de novo biosynthesis I	2497.72	0.24977200047456688
PWY-7199	pyrimidine deoxyribonucleosides salvage	2416.76	0.24167600045918453
PWY-241	C4 photosynthetic carbon assimilation cycle, NADP-ME type	2368.9	0.23689000045009112
PWY-5265	peptidoglycan biosynthesis II (staphylococci)	2317.79	0.23177900044038016
PWY-7323	superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	2285.05	0.22850500043415958
PWY-6353	purine nucleotides degradation II (aerobic)	2265.48	0.2265480004304413
PWY-5971	palmitate biosynthesis (type II fatty acid synthase)	2244.62	0.22446200042647788
PWY-6902	chitin degradation II (Vibrio)	2210.93	0.22109300042007676
PWY-5667	CDP-diacylglycerol biosynthesis I	2205.79	0.22057900041910017
PWY0-1319	CDP-diacylglycerol biosynthesis II	2205.79	0.22057900041910017
PWY-7356	thiamine diphosphate salvage IV (yeast)	2197.66	0.21976600041755545
PWY-5345	superpathway of L-methionine biosynthesis (by sulfhydrylation)	2196.36	0.21963600041730852
PWY66-429	fatty acid biosynthesis initiation (mitochondria)	2194.34	0.21943400041692468
PWY-5154	L-arginine biosynthesis III (via N-acetyl-L-citrulline)	2179.6	0.21796000041412406
PWY-6608	guanosine nucleotides degradation III	2170.01	0.217001000412302
PWY4FS-7	phosphatidylglycerol biosynthesis I (plastidic)	2134.94	0.21349400040563868
PWY4FS-8	phosphatidylglycerol biosynthesis II (non-plastidic)	2134.94	0.21349400040563868
PHOSLIPSYN-PWY	superpathway of phospholipid biosynthesis I (bacteria)	2072.7	0.20727000039381305
PWY-5030	L-histidine degradation III	2022.36	0.2022360003842485
PWY-6125	superpathway of guanosine nucleotides de novo biosynthesis II	2013.91	0.201391000382643
HISDEG-PWY	L-histidine degradation I	2013.22	0.20132200038251186
PWY-7198	pyrimidine deoxyribonucleotides de novo biosynthesis IV	1985.8	0.19858000037730208
GLCMANNANAUT-PWY	superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	1948.29	0.19482900037017517
PWY-7977	L-methionine biosynthesis IV	1939.22	0.1939220003684519
PWY-6823	molybdopterin biosynthesis	1916.51	0.19165100036413696
P164-PWY	purine nucleobases degradation I (anaerobic)	1913.82	0.19138200036362588
PWY-6606	guanosine nucleotides degradation II	1902.9	0.19029000036155108
GLYCOLYSIS-E-D	superpathway of glycolysis and the Entner-Doudoroff pathway	1869.47	0.18694700035519937
HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	1808.4	0.1808400003435961
HEMESYN2-PWY	heme b biosynthesis II (oxygen-independent)	1802.59	0.18025900034249215
PWY-6703	preQ0 biosynthesis	1797.36	0.17973600034149848
PWY0-781	aspartate superpathway	1757.23	0.17572300033387378
PWY-7383	anaerobic energy metabolism (invertebrates, cytosol)	1744	0.17440000033136005
P4-PWY	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	1743.18	0.17431800033120426
PWY-7208	superpathway of pyrimidine nucleobases salvage	1692.29	0.16922900032153515
PWY-5188	tetrapyrrole biosynthesis I (from glutamate)	1677.52	0.16775200031872886
SULFATE-CYS-PWY	superpathway of sulfate assimilation and cysteine biosynthesis	1647.06	0.16470600031294147
PWY66-389	phytol degradation	1635.98	0.16359800031083627
PWY-5918	superpathway of heme b biosynthesis from glutamate	1625.82	0.16258200030890585
PWY-5897	superpathway of menaquinol-11 biosynthesis	1624.24	0.16242400030860568
PWY-5898	superpathway of menaquinol-12 biosynthesis	1624.24	0.16242400030860568
PWY-5899	superpathway of menaquinol-13 biosynthesis	1624.24	0.16242400030860568
PWY-8004	Entner-Doudoroff pathway I	1617.23	0.16172300030727377
FERMENTATION-PWY	mixed acid fermentation	1599.63	0.15996300030392976
PWY-5838	superpathway of menaquinol-8 biosynthesis I	1588.86	0.15888600030188343
PWY-6595	superpathway of guanosine nucleotides degradation (plants)	1576.9	0.15769000029961108
PWY-5840	superpathway of menaquinol-7 biosynthesis	1565.96	0.15659600029753246
PWY-6607	guanosine nucleotides degradation I	1558.33	0.15583300029608274
PWY-6147	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	1555.88	0.15558800029561728
SALVADEHYPOX-PWY	adenosine nucleotides degradation II	1532.73	0.15327300029121876
PWY0-1297	superpathway of purine deoxyribonucleosides degradation	1504.93	0.15049300028593676
CITRULBIO-PWY	L-citrulline biosynthesis	1492.93	0.14929300028365677
PWY0-845	superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	1489.01	0.14890100028291195
PWY-821	superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	1452.04	0.14520400027588767
PWY-5189	tetrapyrrole biosynthesis II (from glycine)	1437.08	0.14370800027304526
PWY-6895	superpathway of thiamine diphosphate biosynthesis II	1434.11	0.14341100027248094
PWY-5121	superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	1426.55	0.14265500027104455
PWY0-1296	purine ribonucleosides degradation	1421.87	0.14218700027015535
PWY4LZ-257	superpathway of fermentation (Chlamydomonas reinhardtii)	1396.93	0.13969300026541676
P461-PWY	hexitol fermentation to lactate, formate, ethanol and acetate	1376.66	0.13766600026156547
PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	1374.22	0.13742200026110185
PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	1374.22	0.13742200026110185
PWY-7942	5-oxo-L-proline metabolism	1362.24	0.13622400025882564
PWY-5676	acetyl-CoA fermentation to butanoate II	1361.25	0.13612500025863755
PWY66-409	superpathway of purine nucleotide salvage	1327.1	0.13271000025214905
PWY-5136	fatty acid β-oxidation II (plant peroxisome)	1312.17	0.13121700024931238
PWY0-1298	superpathway of pyrimidine deoxyribonucleosides degradation	1308.86	0.13088600024868344
POLYISOPRENSYN-PWY	polyisoprenoid biosynthesis (E. coli)	1271.25	0.12712500024153756
FASYN-INITIAL-PWY	superpathway of fatty acid biosynthesis initiation (E. coli)	1245.66	0.12456600023667545
NAGLIPASYN-PWY	lipid IVA biosynthesis (E. coli)	1231.78	0.12317800023403824
PWY-8073	lipid IVA biosynthesis (P. putida)	1231.78	0.12317800023403824
PWY-7197	pyrimidine deoxyribonucleotide phosphorylation	1210.36	0.12103600022996842
PWY-5723	Rubisco shunt	1193.88	0.11938800022683727
PWY-2941	L-lysine biosynthesis II	1181.09	0.11810900022440714
PWY-7184	pyrimidine deoxyribonucleotides de novo biosynthesis I	1173.78	0.11737800022301823
PWY-5861	superpathway of demethylmenaquinol-8 biosynthesis I	1165.67	0.11656700022147734
PWY-5981	CDP-diacylglycerol biosynthesis III	1146.9	0.11469000021791106
PWY-7210	pyrimidine deoxyribonucleotides biosynthesis from CTP	1143.49	0.11434900021726314
RUMP-PWY	formaldehyde oxidation I	1129.23	0.11292300021455373
PWY-5920	superpathway of heme b biosynthesis from glycine	1103.84	0.11038400020972963
PWY-6549	L-glutamine biosynthesis III	1101.76	0.11017600020933443
PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis III	1097.74	0.10977400020857064
KETOGLUCONMET-PWY	ketogluconate metabolism	1081.12	0.10811200020541283
LACTOSECAT-PWY	lactose and galactose degradation I	1072.87	0.10728700020384532
ORNDEG-PWY	superpathway of ornithine degradation	1067	0.10670000020273004
TCA	TCA cycle I (prokaryotic)	1050.26	0.10502600019954944
ARGININE-SYN4-PWY	L-ornithine biosynthesis II	1034.25	0.10342500019650755
PWY-1269	CMP-3-deoxy-D-manno-octulosonate biosynthesis	1018.73	0.10187300019355873
PWY-7211	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	1013.06	0.10130600019248144
PWY-6969	TCA cycle V (2-oxoglutarate synthase)	1008.35	0.10083500019158653
PWY-7013	(S)-propane-1,2-diol degradation	1008.29	0.10082900019157515
PWY0-1261	anhydromuropeptides recycling I	966.89	0.09668900018370913
PWY-5347	superpathway of L-methionine biosynthesis (transsulfuration)	965.711	0.09657110018348512
SO4ASSIM-PWY	assimilatory sulfate reduction I	956.128	0.09561280018166436
MET-SAM-PWY	superpathway of S-adenosyl-L-methionine biosynthesis	935.782	0.09357820017779862
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	907.511	0.09075110017242712
PWY-7858	(5Z)-dodecenoate biosynthesis II	907.208	0.09072080017236955
TCA-GLYOX-BYPASS	superpathway of glyoxylate bypass and TCA	902.482	0.0902482001714716
PWY-561	superpathway of glyoxylate cycle and fatty acid degradation	897.847	0.08978470017059097
HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	876.897	0.08768970016661047
METSYN-PWY	superpathway of L-homoserine and L-methionine biosynthesis	868.713	0.08687130016505551
P122-PWY	heterolactic fermentation	862.045	0.08620450016378858
BIOTIN-BIOSYNTHESIS-PWY	biotin biosynthesis I	842.149	0.08421490016000834
PWY-7118	chitin deacetylation	837.481	0.08374810015912142
PWY-5675	nitrate reduction V (assimilatory)	833.633	0.08336330015839032
PWY-6519	8-amino-7-oxononanoate biosynthesis I	824.869	0.08248690015672515
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	820.847	0.08208470015596096
PYRIDOXSYN-PWY	pyridoxal 5'-phosphate biosynthesis I	820.344	0.0820344001558654
HEXITOLDEGSUPER-PWY	superpathway of hexitol degradation (bacteria)	807.35	0.08073500015339653
PWY-7209	superpathway of pyrimidine ribonucleosides degradation	805.21	0.08052100015298994
PWY66-430	myristate biosynthesis (mitochondria)	782.899	0.07828990014875084
PWY1ZNC-1	assimilatory sulfate reduction IV	774.237	0.07742370014710506
PWY1G-0	mycothiol biosynthesis	767.165	0.07671650014576137
PWY-5994	palmitate biosynthesis (type I fatty acid synthase)	739.931	0.07399310014058692
PWY-6471	peptidoglycan biosynthesis IV (Enterococcus faecium)	720.323	0.07203230013686139
PWY0-166	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	718.614	0.07186140013653669
PWY-6285	superpathway of fatty acids biosynthesis (E. coli)	684.565	0.06845650013006738
PWY-6470	peptidoglycan biosynthesis V (β-lactam resistance)	671.118	0.06711180012751244
GLYOXYLATE-BYPASS	glyoxylate cycle	670.541	0.06705410012740282
PWY-6531	mannitol cycle	654.162	0.06541620012429081
PWY-5837	2-carboxy-1,4-naphthoquinol biosynthesis	643.537	0.06435370012227207
FAO-PWY	fatty acid β-oxidation I (generic)	632.983	0.06329830012026678
PWY-4984	urea cycle	610.765	0.061076500116045374
PWY-6859	all-trans-farnesol biosynthesis	589.526	0.058952600112009965
PWY-5022	4-aminobutanoate degradation V	537.657	0.05376570010215485
PWY-6922	L-Nδ-acetylornithine biosynthesis	511.571	0.05115710009719851
HOMOSER-METSYN-PWY	L-methionine biosynthesis I	510.042	0.051004200096908
PWY-5690	TCA cycle II (plants and fungi)	505.461	0.05054610009603761
GLUCARDEG-PWY	D-glucarate degradation I	476.368	0.04763680009050994
PWY-6168	flavin biosynthesis III (fungi)	469.265	0.04692650008916036
PWY-6803	phosphatidylcholine acyl editing	450.742	0.045074200085641
PWY-6961	L-ascorbate degradation II (bacterial, aerobic)	443.522	0.0443522000842692
PWY0-301	L-ascorbate degradation I (bacterial, anaerobic)	442.727	0.04427270008411815
POLYAMSYN-PWY	superpathway of polyamine biosynthesis I	437.955	0.04379550008321147
PWY-5505	L-glutamate and L-glutamine biosynthesis	433.814	0.04338140008242468
PWY-6305	superpathway of putrescine biosynthesis	431.964	0.04319640008207318
PWY-5845	superpathway of menaquinol-9 biosynthesis	419.745	0.041974500079751564
PWY-5850	superpathway of menaquinol-6 biosynthesis	419.745	0.041974500079751564
PWY-5896	superpathway of menaquinol-10 biosynthesis	419.745	0.041974500079751564
P105-PWY	TCA cycle IV (2-oxoglutarate decarboxylase)	407.235	0.040723500077374665
P185-PWY	formaldehyde assimilation III (dihydroxyacetone cycle)	406.483	0.04064830007723179
GALACTARDEG-PWY	D-galactarate degradation I	406.301	0.0406301000771972
GLUCARGALACTSUPER-PWY	superpathway of D-glucarate and D-galactarate degradation	406.301	0.0406301000771972
PWY-7200	superpathway of pyrimidine deoxyribonucleoside salvage	392.964	0.039296400074663174
PWY-6284	superpathway of unsaturated fatty acids biosynthesis (E. coli)	391.653	0.039165300074414086
RHAMCAT-PWY	L-rhamnose degradation I	362.822	0.03628220006893619
PWY-6435	4-hydroxybenzoate biosynthesis III (plants)	359.21	0.035921000068249914
PWY-7242	D-fructuronate degradation	354.499	0.03544990006735483
FUCCAT-PWY	fucose degradation	344.204	0.034420400065398774
COBALSYN-PWY	superpathway of adenosylcobalamin salvage from cobinamide I	320.015	0.03200150006080286
PWY-6590	superpathway of Clostridium acetobutylicum acidogenic fermentation	318.483	0.031848300060511786
PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	307.146	0.03071460005835775
PWY0-1415	superpathway of heme b biosynthesis from uroporphyrinogen-III	301.86	0.030186000057353415
GALACTITOLCAT-PWY	galactitol degradation	292.654	0.02926540005560427
PWY-8131	5'-deoxyadenosine degradation II	290.862	0.029086200055263793
PWY-5860	superpathway of demethylmenaquinol-6 biosynthesis I	286.747	0.02867470005448194
PWY-5862	superpathway of demethylmenaquinol-9 biosynthesis	286.747	0.02867470005448194
PWY66-391	fatty acid β-oxidation VI (mammalian peroxisome)	282.095	0.028209500053598065
P42-PWY	incomplete reductive TCA cycle	273.301	0.0273301000519272
PWY-5464	superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	263.541	0.0263541000500728
PWY0-42	2-methylcitrate cycle I	260.697	0.02606970004953244
PWY-5747	2-methylcitrate cycle II	257.585	0.025758500048941157
PWY0-1241	ADP-L-glycero-β-D-manno-heptose biosynthesis	255.896	0.025589600048620247
FUC-RHAMCAT-PWY	superpathway of fucose and rhamnose degradation	251.847	0.02518470004785094
PWY-5656	mannosylglycerate biosynthesis I	248.922	0.024892200047295192
FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	243.993	0.02439930004635868
PWY-6588	pyruvate fermentation to acetone	243.245	0.02432450004621656
CENTFERM-PWY	pyruvate fermentation to butanoate	240.82	0.024082000045755808
GALACTUROCAT-PWY	D-galacturonate degradation I	238.888	0.02388880004538873
PWY-5138	fatty acid β-oxidation IV (unsaturated, even number)	236.748	0.02367480004498213
P108-PWY	pyruvate fermentation to propanoate I	232.459	0.02324590004416722
PWY-922	mevalonate pathway I (eukaryotes and bacteria)	230.737	0.02307370004384004
PWY-6293	superpathway of L-cysteine biosynthesis (fungi)	221.703	0.02217030004212358
PWY-5130	2-oxobutanoate degradation I	219.838	0.021983800041769228
PWY-5005	biotin biosynthesis II	215.735	0.02157350004098966
PWY-6507	4-deoxy-L-threo-hex-4-enopyranuronate degradation	205.301	0.020530100039007196
GLUCUROCAT-PWY	superpathway of β-D-glucuronosides degradation	200.625	0.02006250003811876
ALLANTOINDEG-PWY	superpathway of allantoin degradation in yeast	190.78	0.019078000036248207
PWY-6920	6-gingerol analog biosynthesis (engineered)	179.531	0.017953100034110898
PWY-7254	TCA cycle VII (acetate-producers)	178.279	0.017827900033873016
P221-PWY	octane oxidation	170.632	0.017063200032420085
PWY-6612	superpathway of tetrahydrofolate biosynthesis	165.515	0.016551500031447855
GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation	158.746	0.015874600030161747
PWY66-367	ketogenesis	157.122	0.01571220002985319
PWY-6876	isopropanol biosynthesis (engineered)	155.654	0.015565400029574265
P23-PWY	reductive TCA cycle I	153.399	0.015339900029145816
PWY-7340	9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)	147.018	0.014701800027933426
REDCITCYC	TCA cycle VI (Helicobacter)	146.489	0.014648900027832918
PWY-1622	formaldehyde assimilation I (serine pathway)	144.929	0.014492900027536514
PWY-5497	purine nucleobases degradation II (anaerobic)	142.482	0.014248200027071585
PWY-7204	pyridoxal 5'-phosphate salvage II (plants)	142.295	0.014229500027036055
PWY-801	homocysteine and cysteine interconversion	134.625	0.013462500025578757
AST-PWY	L-arginine degradation II (AST pathway)	132.349	0.013234900025146313
PWY-7315	dTDP-N-acetylthomosamine biosynthesis	128.589	0.012858900024431916
P125-PWY	superpathway of (R,R)-butanediol biosynthesis	118.357	0.011835700022487836
PWY0-1338	polymyxin resistance	113.287	0.011328700021524534
PWY-8011	L-serine biosynthesis II	106.415	0.010641500020218854
GLYCOL-GLYOXDEG-PWY	superpathway of glycol metabolism and degradation	105.794	0.010579400020100865
PWY-7385	1,3-propanediol biosynthesis (engineered)	104.033	0.010403300019766274
PWY-5367	petroselinate biosynthesis	92.6551	0.009265510017604473
PRPP-PWY	superpathway of histidine, purine, and pyrimidine biosynthesis	85.9938	0.008599380016338825
GLYCOCAT-PWY	glycogen degradation I	82.9437	0.008294370015759308
PWY-5972	stearate biosynthesis I (animals)	76.6952	0.00766952001457209
GLYCOLYSIS-TCA-GLYOX-BYPASS	superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	74.1725	0.0074172500140927775
GOLPDLCAT-PWY	superpathway of glycerol degradation to 1,3-propanediol	61.6955	0.006169550011722148
DENOVOPURINE2-PWY	superpathway of purine nucleotides de novo biosynthesis II	59.5359	0.005953590011311823
PWY-7883	anhydromuropeptides recycling II	59.0173	0.005901730011213289
PWY-5392	reductive TCA cycle II	58.2136	0.005821360011060586
PWY-7807	glyphosate degradation III	54.4997	0.0054499700103549445
DARABCATK12-PWY	D-arabinose degradation I	53.1687	0.005316870010102055
PWY-7196	superpathway of pyrimidine ribonucleosides salvage	51.0105	0.005101050009691997
