GO ID	GO Category	GO Description	Copies per Million (CPM)	Relative Abundance
GO:0003755	Molecular_Functions	peptidyl-prolyl cis-trans isomerase activity	906.533	0.09099817300939698
GO:0004371	Molecular_Functions	glycerone kinase activity	902.01	0.09054415232121299
GO:0004826	Molecular_Functions	phenylalanine-tRNA ligase activity	900.744	0.090417070695911
GO:0008236	Molecular_Functions	serine-type peptidase activity	898.535	0.09019533032443222
GO:0006098	Biological_Processes	pentose-phosphate shunt	873.041	0.08763623162344555
GO:0015035	Molecular_Functions	protein disulfide oxidoreductase activity	872.731	0.08760511368991977
GO:0002949	Biological_Processes	tRNA threonylcarbamoyladenosine modification	870.159	0.08734693522208666
GO:0008233	Molecular_Functions	peptidase activity	863.031	0.08663142351185549
GO:0006308	Biological_Processes	DNA catabolic process	859.378	0.0862647337984051
GO:0008855	Molecular_Functions	exodeoxyribonuclease VII activity	858.85	0.08621173293098057
GO:0009318	Cellular_Components	exodeoxyribonuclease VII complex	858.85	0.08621173293098057
GO:0006207	Biological_Processes	'de novo' pyrimidine nucleobase biosynthetic process	857.678	0.08609408706616702
GO:0016987	Molecular_Functions	sigma factor activity	855.665	0.085892021259111
GO:0005829	Cellular_Components	cytosol	841.59	0.08447916669661051
GO:0050567	Molecular_Functions	glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity	838.028	0.08412161160235639
GO:0097367	Molecular_Functions	carbohydrate derivative binding	837.14	0.08403247377986968
GO:0000902	Biological_Processes	cell morphogenesis	831.616	0.08347797228052667
GO:0006662	Biological_Processes	glycerol ether metabolic process	818.234	0.08213468135652087
GO:0032153	Cellular_Components	cell division site	814.436	0.08175343648061488
GO:0004674	Molecular_Functions	protein serine/threonine kinase activity	811.827	0.0814915439368448
GO:0016149	Molecular_Functions	translation release factor activity, codon specific	810.125	0.08132069644374527
GO:0015833	Biological_Processes	peptide transport	808.358	0.0811433242226484
GO:0008963	Molecular_Functions	phospho-N-acetylmuramoyl-pentapeptide-transferase activity	797.816	0.08008511372191092
GO:1990077	Cellular_Components	primosome complex	769.557	0.07724846312996055
GO:0007155	Biological_Processes	cell adhesion	769.462	0.07723892698904136
GO:0051082	Molecular_Functions	unfolded protein binding	758.958	0.07618453094467154
GO:0019835	Biological_Processes	cytolysis	753.437	0.07563033058662072
GO:0006520	Biological_Processes	cellular amino acid metabolic process	741.793	0.07446150085122066
GO:0051607	Biological_Processes	defense response to virus	737.291	0.07400958815208196
GO:0009306	Biological_Processes	protein secretion	736.554	0.07393560777463522
GO:0042254	Biological_Processes	ribosome biogenesis	732.482	0.07352685866070967
GO:0051060	Molecular_Functions	pullulanase activity	725.694	0.07284547629692613
GO:0015450	Molecular_Functions	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	724.882	0.07276396738717476
GO:0050071	Molecular_Functions	lysyltransferase activity	721.899	0.07246453256231232
GO:0004820	Molecular_Functions	glycine-tRNA ligase activity	713.253	0.07159664335823565
GO:0008094	Molecular_Functions	DNA-dependent ATPase activity	712.194	0.07149034048209439
GO:0009378	Molecular_Functions	four-way junction helicase activity	710.708	0.07134117516203217
GO:0043022	Molecular_Functions	ribosome binding	710.175	0.071287672392454
GO:0070063	Molecular_Functions	RNA polymerase binding	704.877	0.07075585687045559
GO:0016226	Biological_Processes	iron-sulfur cluster assembly	704.258	0.07069372138383478
GO:0035999	Biological_Processes	tetrahydrofolate interconversion	703.311	0.07059866111593512
GO:0015415	Molecular_Functions	ATPase-coupled phosphate ion transmembrane transporter activity	703.258	0.07059334095310651
GO:0008881	Molecular_Functions	glutamate racemase activity	698.228	0.07008842738654328
GO:0047429	Molecular_Functions	nucleoside-triphosphate diphosphatase activity	697.967	0.0700622280941232
GO:0043772	Molecular_Functions	acyl-phosphate glycerol-3-phosphate acyltransferase activity	694.751	0.06973940462890106
GO:0006426	Biological_Processes	glycyl-tRNA aminoacylation	693.808	0.0696447458827243
GO:0015969	Biological_Processes	guanosine tetraphosphate metabolic process	692.349	0.06949829083429175
GO:0009381	Molecular_Functions	excinuclease ABC activity	691.564	0.06941949219617004
GO:0006865	Biological_Processes	amino acid transport	688.109	0.06907267780800386
GO:0000150	Molecular_Functions	recombinase activity	687.253	0.06898675215930045
GO:0004672	Molecular_Functions	protein kinase activity	680.682	0.06832715234898494
GO:0008484	Molecular_Functions	sulfuric ester hydrolase activity	678.999	0.06815821208406925
GO:0008170	Molecular_Functions	N-methyltransferase activity	672.92	0.06754799944567205
GO:0051287	Molecular_Functions	NAD binding	670.757	0.06733087657400678
GO:0006417	Biological_Processes	regulation of translation	669.252	0.06717980402576072
GO:0030420	Biological_Processes	establishment of competence for transformation	662.815	0.06653365519316282
GO:0019350	Biological_Processes	teichoic acid biosynthetic process	662.281	0.06648005204315391
GO:0006220	Biological_Processes	pyrimidine nucleotide metabolic process	661.72	0.06642373862151535
GO:0004825	Molecular_Functions	methionine-tRNA ligase activity	655.236	0.0657728719086732
GO:0004368	Molecular_Functions	glycerol-3-phosphate dehydrogenase (quinone) activity	651.491	0.0653969471955958
GO:0005506	Molecular_Functions	iron ion binding	649.503	0.065197390899308
GO:0006044	Biological_Processes	N-acetylglucosamine metabolic process	646.869	0.06493298884476972
GO:0006306	Biological_Processes	DNA methylation	639.964	0.06423986197059096
GO:0006431	Biological_Processes	methionyl-tRNA aminoacylation	639.011	0.0641441994201069
GO:0030163	Biological_Processes	protein catabolic process	637.561	0.06399864779555091
GO:0016884	Molecular_Functions	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	636.261	0.06386815323560416
GO:0004523	Molecular_Functions	RNA-DNA hybrid ribonuclease activity	633.924	0.06363356416899216
GO:0019563	Biological_Processes	glycerol catabolic process	632.025	0.06344294173103918
GO:0004553	Molecular_Functions	hydrolase activity, hydrolyzing O-glycosyl compounds	631.066	0.06334667689797076
GO:0030145	Molecular_Functions	manganese ion binding	630.352	0.06327500527043076
GO:0009024	Molecular_Functions	tagatose-6-phosphate kinase activity	627.749	0.06301371500924506
GO:0003917	Molecular_Functions	DNA topoisomerase type I (single strand cut, ATP-independent) activity	626.811	0.06291955816522193
GO:0046983	Molecular_Functions	protein dimerization activity	625.883	0.0628264051255061
GO:0015658	Molecular_Functions	branched-chain amino acid transmembrane transporter activity	622.123	0.062448974705967775
GO:0009376	Cellular_Components	HslUV protease complex	622.073	0.062443955684431354
GO:0008152	Biological_Processes	metabolic process	621.106	0.06234688780791712
GO:2001059	Biological_Processes	D-tagatose 6-phosphate catabolic process	620.829	0.06231908242860537
GO:0006526	Biological_Processes	arginine biosynthetic process	618.781	0.06211350330647387
GO:0006302	Biological_Processes	double-strand break repair	616.43	0.06187750891383169
GO:0008776	Molecular_Functions	acetate kinase activity	613.838	0.06161732283738399
GO:0044210	Biological_Processes	'de novo' CTP biosynthetic process	605.802	0.06081066569605157
GO:0004748	Molecular_Functions	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	599.746	0.060202761807561116
GO:0050044	Molecular_Functions	galactose-6-phosphate isomerase activity	598.449	0.06007256838890654
GO:0019512	Biological_Processes	lactose catabolic process via tagatose-6-phosphate	596.585	0.05988545926602904
GO:0046538	Molecular_Functions	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity	596.199	0.05984671241976791
GO:0015299	Molecular_Functions	solute:proton antiporter activity	595.898	0.05981649791011871
GO:0004138	Molecular_Functions	deoxyguanosine kinase activity	595.103	0.059736695467689734
GO:0009229	Biological_Processes	thiamine diphosphate biosynthetic process	595.001	0.05972645666375545
GO:0004525	Molecular_Functions	ribonuclease III activity	593.004	0.05952599694359108
GO:0032977	Molecular_Functions	membrane insertase activity	591.799	0.059405038524563504
GO:0044209	Biological_Processes	AMP salvage	591.69	0.05939409705761413
GO:0009295	Cellular_Components	nucleoid	591.164	0.059341296951051045
GO:0006730	Biological_Processes	one-carbon metabolic process	586.832	0.058906448925136155
GO:0006235	Biological_Processes	dTTP biosynthetic process	585.763	0.05879914224468762
GO:0004574	Molecular_Functions	oligo-1,6-glucosidase activity	583.652	0.05858723915542023
GO:0015267	Molecular_Functions	channel activity	583.646	0.05858663687283586
GO:0070180	Molecular_Functions	large ribosomal subunit rRNA binding	582.109	0.0584323521508065
GO:0055114	Biological_Processes	oxidation-reduction process	581.881	0.05840946541260045
GO:0008784	Molecular_Functions	alanine racemase activity	578.727	0.058092865534083465
GO:0005247	Molecular_Functions	voltage-gated chloride channel activity	577.589	0.0579786326039147
GO:0004749	Molecular_Functions	ribose phosphate diphosphokinase activity	575.328	0.05775167245003805
GO:0009165	Biological_Processes	nucleotide biosynthetic process	575.328	0.05775167245003805
GO:0070395	Biological_Processes	lipoteichoic acid biosynthetic process	573.824	0.05760070028222273
GO:0065002	Biological_Processes	intracellular protein transmembrane transport	573.595	0.05757771316358595
GO:0004459	Molecular_Functions	L-lactate dehydrogenase activity	573.434	0.0575615519142387
GO:0008234	Molecular_Functions	cysteine-type peptidase activity	571.318	0.057349146922817666
GO:0006432	Biological_Processes	phenylalanyl-tRNA aminoacylation	569.726	0.05718934127709825
GO:0006415	Biological_Processes	translational termination	567.571	0.056973021448878815
GO:0006817	Biological_Processes	phosphate ion transport	560.69	0.056282303705037555
GO:0008889	Molecular_Functions	glycerophosphodiester phosphodiesterase activity	556.189	0.05583049138632956
GO:0006807	Biological_Processes	nitrogen compound metabolic process	555.898	0.055801280680987636
GO:0016920	Molecular_Functions	pyroglutamyl-peptidase activity	553.23	0.0555334656918046
GO:0004514	Molecular_Functions	nicotinate-nucleotide diphosphorylase (carboxylating) activity	551.994	0.05540939547942445
GO:0003920	Molecular_Functions	GMP reductase activity	549.19	0.05512792875166236
GO:0004518	Molecular_Functions	nuclease activity	547.154	0.05492355419469959
GO:0106029	Molecular_Functions	tRNA pseudouridine synthase activity	545.636	0.05477117670085405
GO:0031119	Biological_Processes	tRNA pseudouridine synthesis	542.754	0.05448188029949516
GO:0044208	Biological_Processes	'de novo' AMP biosynthetic process	540.159	0.05422139308175528
GO:0043571	Biological_Processes	maintenance of CRISPR repeat elements	538.793	0.05408427341338047
GO:0006270	Biological_Processes	DNA replication initiation	526.317	0.05283192715961448
GO:0008728	Molecular_Functions	GTP diphosphokinase activity	525.239	0.0527237170552894
GO:0042742	Biological_Processes	defense response to bacterium	525.237	0.05272351629442794
GO:0004360	Molecular_Functions	glutamine-fructose-6-phosphate transaminase (isomerizing) activity	521.642	0.05236264864595979
GO:0005102	Molecular_Functions	signaling receptor binding	519.604	0.05215807332813557
GO:0016783	Molecular_Functions	sulfurtransferase activity	516.326	0.05182902627620827
GO:0000921	Biological_Processes	septin ring assembly	515.971	0.05179339122329973
GO:0005940	Cellular_Components	septin ring	515.971	0.05179339122329973
GO:0016779	Molecular_Functions	nucleotidyltransferase activity	512.069	0.05140170678259799
GO:0004385	Molecular_Functions	guanylate kinase activity	510.4	0.05123417184371249
GO:0031071	Molecular_Functions	cysteine desulfurase activity	509.43	0.05113680282590607
GO:0008134	Molecular_Functions	transcription factor binding	500.722	0.05026269003512423
GO:0070038	Molecular_Functions	rRNA (pseudouridine-N3-)-methyltransferase activity	499.981	0.05018830813595458
GO:0008276	Molecular_Functions	protein methyltransferase activity	499.742	0.050164317213010526
GO:0015103	Molecular_Functions	inorganic anion transmembrane transporter activity	499.492	0.05013922210532845
GO:0006085	Biological_Processes	acetyl-CoA biosynthetic process	499.388	0.05012878254053271
GO:0006082	Biological_Processes	organic acid metabolic process	497.191	0.049908246734222686
GO:0042597	Cellular_Components	periplasmic space	494.805	0.04966873902650502
GO:0004813	Molecular_Functions	alanine-tRNA ligase activity	494.321	0.049620154898032544
GO:0006419	Biological_Processes	alanyl-tRNA aminoacylation	494.321	0.049620154898032544
GO:0006269	Biological_Processes	DNA replication, synthesis of RNA primer	494.117	0.04959967729016397
GO:0004325	Molecular_Functions	ferrochelatase activity	491.362	0.04932312920350757
GO:0015297	Molecular_Functions	antiporter activity	489.846	0.0491709524705235
GO:0016868	Molecular_Functions	intramolecular transferase activity, phosphotransferases	488.223	0.049008035031451506
GO:0006783	Biological_Processes	heme biosynthetic process	486.301	0.04881510384359175
GO:0048500	Cellular_Components	signal recognition particle	486.203	0.04880526656138038
GO:0008999	Molecular_Functions	ribosomal-protein-alanine N-acetyltransferase activity	482.697	0.04845333277124705
GO:0015846	Biological_Processes	polyamine transport	480.934	0.048276362071873094
GO:0019808	Molecular_Functions	polyamine binding	480.934	0.048276362071873094
GO:0004830	Molecular_Functions	tryptophan-tRNA ligase activity	478.461	0.048028121266682065
GO:0006436	Biological_Processes	tryptophanyl-tRNA aminoacylation	477.831	0.04796488159532325
GO:0001216	Molecular_Functions	DNA-binding transcription activator activity	476.226	0.04780377100400436
GO:0008649	Molecular_Functions	rRNA methyltransferase activity	471.729	0.0473523602070193
GO:0009396	Biological_Processes	folic acid-containing compound biosynthetic process	469.298	0.04710833537991886
GO:0009143	Biological_Processes	nucleoside triphosphate catabolic process	469.288	0.04710733157561158
GO:0008897	Molecular_Functions	holo-acyl-carrier-protein synthase activity	468.264	0.047004542014545826
GO:0003941	Molecular_Functions	L-serine ammonia-lyase activity	466.405	0.04681793479382196
GO:0030261	Biological_Processes	chromosome condensation	465.314	0.04670841974389741
GO:0008762	Molecular_Functions	UDP-N-acetylmuramate dehydrogenase activity	464.271	0.04660372295464782
GO:0016798	Molecular_Functions	hydrolase activity, acting on glycosyl bonds	455.75	0.04574838130441217
GO:0004751	Molecular_Functions	ribose-5-phosphate isomerase activity	451.231	0.04529476213795109
GO:0009263	Biological_Processes	deoxyribonucleotide biosynthetic process	443.416	0.0445102890718096
GO:0019538	Biological_Processes	protein metabolic process	442.826	0.04445106461767992
GO:0140078	Molecular_Functions	class I DNA-(apurinic or apyrimidinic site) endonuclease activity	442.654	0.044433799183594656
GO:0009052	Biological_Processes	pentose-phosphate shunt, non-oxidative branch	438.429	0.044009691863767686
GO:0102009	Molecular_Functions	proline dipeptidase activity	437.025	0.04386875773902518
GO:0070011	Molecular_Functions	peptidase activity, acting on L-amino acid peptides	436.756	0.04384175540315928
GO:0044206	Biological_Processes	UMP salvage	436.553	0.04382137817572144
GO:0006189	Biological_Processes	'de novo' IMP biosynthetic process	433.526	0.04351752661190695
GO:0004329	Molecular_Functions	formate-tetrahydrofolate ligase activity	427.443	0.042906912451786836
GO:0008239	Molecular_Functions	dipeptidyl-peptidase activity	424.17	0.042578367302013184
GO:0000036	Molecular_Functions	acyl carrier activity	423.349	0.04249595496838527
GO:1901135	Biological_Processes	carbohydrate derivative metabolic process	421.788	0.042339261116018434
GO:0008794	Molecular_Functions	arsenate reductase (glutaredoxin) activity	420.871	0.0422472122610406
GO:0006813	Biological_Processes	potassium ion transport	420.095	0.04216931704679546
GO:0032300	Cellular_Components	mismatch repair complex	414.784	0.04163619657919758
GO:0004190	Molecular_Functions	aspartic-type endopeptidase activity	413.108	0.041467958977296986
GO:0009403	Biological_Processes	toxin biosynthetic process	412.474	0.04140431778421526
GO:0004829	Molecular_Functions	threonine-tRNA ligase activity	409.861	0.041142023718722276
GO:0006435	Biological_Processes	threonyl-tRNA aminoacylation	409.861	0.041142023718722276
