Pfam ID	Name	Copies per Million (CPM)	Relative Abundance
PF00583	Acetyltransferase (GNAT) family	2343.33	0.23433300342829166
PF02653	Branched-chain amino acid transport system / permease component	2343.03	0.2343030034278528
PF00196	Bacterial regulatory proteins, luxR family	2328.11	0.2328110034060248
PF00117	Glutamine amidotransferase class-I	2322.48	0.2322480033977881
PF01926	50S ribosome-binding GTPase	2267.54	0.22675400331741086
PF07702	UTRA domain	2259.98	0.2259980033063506
PF00132	Bacterial transferase hexapeptide (six repeats)	2202.96	0.22029600322293033
PF01966	HD domain	2193.83	0.21938300320957313
PF01479	S4 domain	2185.84	0.21858400319788382
PF00126	Bacterial regulatory helix-turn-helix protein, lysR family	2180.61	0.2180610031902323
PF02836	Glycosyl hydrolases family 2, TIM barrel domain	2157.29	0.21572900315611512
PF02776	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	2134.34	0.21343400312253932
PF16569	Gram-positive pilin backbone subunit 2, Cna-B-like domain	2129.4	0.21294000311531208
PF00486	Transcriptional regulatory protein, C terminal	2101.66	0.21016600307472844
PF00905	Penicillin binding protein transpeptidase domain	2077.8	0.2077800030398213
PF00588	SpoU rRNA Methylase family	2004.74	0.2004740029329345
PF01380	SIS domain	1996.78	0.199678002921289
PF04854	Protein of unknown function, DUF624	1983.04	0.19830400290118738
PF00496	Bacterial extracellular solute-binding proteins, family 5 Middle	1973.62	0.1973620028874059
PF07992	Pyridine nucleotide-disulphide oxidoreductase	1973.12	0.19731200288667441
PF03466	LysR substrate binding domain	1885.9	0.1885900027590716
PF01979	Amidohydrolase family	1880.52	0.18805200275120065
PF00587	tRNA synthetase class II core domain (G, H, P, S and T)	1815.5	0.18155000265607638
PF00294	pfkB family carbohydrate kinase	1798.5	0.17985000263120537
PF02537	CrcB-like protein, Camphor Resistance (CrcB)	1776.04	0.1776040025983464
PF00232	Glycosyl hydrolase family 1	1770.53	0.17705300259028528
PF00288	GHMP kinases N terminal domain	1750.06	0.1750060025603377
PF02875	Mur ligase family, glutamate ligase domain	1744.34	0.1744340025519693
PF14501	GHKL domain	1729.52	0.17295200253028767
PF08544	GHMP kinases C terminal	1727.23	0.17272300252693737
PF04851	Type III restriction enzyme, res subunit	1725.65	0.17256500252462584
PF00534	Glycosyl transferases group 1	1673.7	0.16737000244862302
PF13302	Acetyltransferase (GNAT) domain	1672.51	0.16725100244688204
PF05257	CHAP domain	1666.6	0.1666600024382357
PF01053	Cys/Met metabolism PLP-dependent enzyme	1655.49	0.16554900242198176
PF00465	Iron-containing alcohol dehydrogenase	1649.52	0.16495200241324767
PF12464	Maltose acetyltransferase	1618.59	0.16185900236799705
PF02065	Melibiase	1617.85	0.16178500236691445
PF02837	Glycosyl hydrolases family 2, sugar binding domain	1613.31	0.16133100236027242
PF02517	CPBP intramembrane metalloprotease	1600.87	0.1600870023420727
PF00892	EamA-like transporter family	1600.63	0.1600630023417216
PF00358	phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1	1597.27	0.1597270023368059
PF02311	AraC-like ligand binding domain	1595.5	0.1595500023342164
PF00512	His Kinase A (phospho-acceptor) domain	1581.3	0.1581300023134418
PF10431	C-terminal, D2-small domain, of ClpB protein	1558.03	0.15580300227939778
PF04650	YSIRK type signal peptide	1555.61	0.1555610022758573
PF00860	Permease family	1548.6	0.1548600022656017
PF06541	Putative ABC-transporter type IV	1547.65	0.15476500226421186
PF02661	Fic/DOC family	1544.33	0.1544330022593547
PF03129	Anticodon binding domain	1544.12	0.15441200225904747
PF07724	AAA domain (Cdc48 subfamily)	1535.01	0.15350100224571955
PF07883	Cupin domain	1521.05	0.15210500222529605
PF03051	Peptidase C1-like family	1514.29	0.15142900221540617
PF08264	Anticodon-binding domain of tRNA	1509.13	0.1509130022078571
PF01751	Toprim domain	1497.76	0.14977600219122278
PF00571	CBS domain	1485.57	0.14855700217338882
PF00849	RNA pseudouridylate synthase	1461.58	0.14615800213829144
PF00202	Aminotransferase class-III	1459.89	0.145989002135819
PF00890	FAD binding domain	1440	0.1440000021067199
PF13614	AAA domain	1434.07	0.14340700209804433
PF13556	PucR C-terminal helix-turn-helix domain	1431.12	0.14311200209372846
PF13361	UvrD-like helicase C-terminal domain	1429.91	0.14299100209195825
PF01554	MatE	1413.13	0.14131300206740913
PF01580	FtsK/SpoIIIE family	1408.36	0.1408360020604306
PF12892	Spy0128-like isopeptide containing domain	1401.97	0.14019700205108201
PF00149	Calcineurin-like phosphoesterase	1393.55	0.13935500203876355
PF00679	Elongation factor G C-terminus	1383.9	0.13839000202464563
PF13439	Glycosyltransferase Family 4	1379.68	0.13796800201847176
PF13458	Periplasmic binding protein	1360.54	0.13605400199046994
PF00834	Ribulose-phosphate 3 epimerase family	1348.37	0.1348370019726652
PF03144	Elongation factor Tu domain 2	1340.08	0.13400800196053694
PF00498	FHA domain	1328.15	0.13281500194308338
PF00367	phosphotransferase system, EIIB	1324.48	0.13244800193771417
PF00205	Thiamine pyrophosphate enzyme, central domain	1323.58	0.13235800193639746
PF02786	Carbamoyl-phosphate synthase L chain, ATP binding domain	1314.4	0.13144000192296712
PF00690	Cation transporter/ATPase, N-terminus	1306.95	0.1306950019120678
PF12146	Serine aminopeptidase, S33	1301.16	0.130116001903597
PF01183	Glycosyl hydrolases family 25	1298.31	0.12983100189942745
PF00696	Amino acid kinase family	1291.72	0.12917200188978628
PF13802	Galactose mutarotase-like	1290.71	0.12907100188830867
PF00006	ATP synthase alpha/beta family, nucleotide-binding domain	1287.49	0.1287490018835978
PF00999	Sodium/hydrogen exchanger family	1277.2	0.12772000186854351
PF04607	Region found in RelA / SpoT proteins	1270.27	0.12702700185840493
PF07859	alpha/beta hydrolase fold	1256.86	0.1256860018387861
PF02449	Beta-galactosidase	1251.23	0.12512300183054942
PF00703	Glycosyl hydrolases family 2	1250.68	0.12506800182974476
PF02397	Bacterial sugar transferase	1249.58	0.12495800182813546
PF00912	Transglycosylase	1248.34	0.12483400182632133
PF00436	Single-strand binding protein family	1238.81	0.12388100181237895
PF00471	Ribosomal protein L33	1230.19	0.12301900179976791
PF12704	MacB-like periplasmic core domain	1222.21	0.12222100178809316
PF01757	Acyltransferase family	1221.32	0.12213200178679108
PF00582	Universal stress protein family	1212.02	0.12120200177318519
PF00455	DeoR C terminal sensor domain	1209.28	0.12092800176917656
PF08220	DeoR-like helix-turn-helix domain	1209.28	0.12092800176917656
PF02775	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain	1207.52	0.12075200176660168
PF03577	Peptidase family C69	1205.49	0.1205490017636318
PF06013	Proteins of 100 residues with WXG	1192.89	0.119289001745198
PF00150	Cellulase (glycosyl hydrolase family 5)	1189.66	0.11896600174047252
PF13407	Periplasmic binding protein domain	1188.75	0.11887500173914117
PF01327	Polypeptide deformylase	1186.68	0.11866800173611278
PF02361	Cobalt transport protein	1170.95	0.11709500171309978
PF01336	OB-fold nucleic acid binding domain	1170.87	0.11708700171298274
PF00012	Hsp70 protein	1164.41	0.11644100170353176
PF08352	Oligopeptide/dipeptide transporter, C-terminal region	1164.13	0.11641300170312213
PF00884	Sulfatase	1162.61	0.11626100170089836
PF01297	Zinc-uptake complex component A periplasmic	1159.15	0.11591500169583638
PF00501	AMP-binding enzyme	1158.57	0.11585700169498783
PF14602	Hexapeptide repeat of succinyl-transferase	1153.41	0.11534100168743876
PF00291	Pyridoxal-phosphate dependent enzyme	1149.14	0.11491400168119176
PF01451	Low molecular weight phosphotyrosine protein phosphatase	1143.11	0.11431100167236985
PF08532	Beta-galactosidase trimerisation domain	1143.02	0.1143020016722382
PF01370	NAD dependent epimerase/dehydratase family	1137.3	0.11373000166386982
PF01180	Dihydroorotate dehydrogenase	1129.74	0.11297400165280955
PF00929	Exonuclease	1127.22	0.1127220016491228
PF12705	PD-(D/E)XK nuclease superfamily	1126.4	0.11264000164792315
PF00575	S1 RNA binding domain	1122.82	0.11228200164268558
PF06580	Histidine kinase	1115.68	0.11156800163223979
PF00083	Sugar (and other) transporter	1107.49	0.11074900162025779
PF00717	Peptidase S24-like	1106.6	0.11066000161895571
PF01943	Polysaccharide biosynthesis protein	1102.17	0.11021700161247465
PF01066	CDP-alcohol phosphatidyltransferase	1095.05	0.10950500160205809
PF01546	Peptidase family M20/M25/M40	1083.59	0.10835900158529209
PF00472	RF-1 domain	1081.93	0.10819300158286353
PF05738	Cna protein B-type domain	1077.63	0.10776300157657263
PF00204	DNA gyrase B	1076.64	0.10766400157512426
PF14667	Polysaccharide biosynthesis C-terminal domain	1074.43	0.10744300157189103
PF00113	Enolase, C-terminal TIM barrel domain	1073.66	0.10736600157076452
PF00206	Lyase	1071.27	0.10712700156726793
PF12802	MarR family	1066.19	0.1066190015598359
PF13673	Acetyltransferase (GNAT) domain	1061.85	0.10618500155348647
PF00579	tRNA synthetases class I (W and Y)	1061.55	0.10615500155304758
PF03816	Cell envelope-related transcriptional attenuator domain	1043.18	0.10431800152617228
PF04205	FMN-binding domain	1042.89	0.10428900152574802
PF07650	KH domain	1036.9	0.10369000151698464
PF03462	PCRF domain	1035.96	0.10359600151560944
PF01553	Acyltransferase	1032.45	0.10324500151047428
PF01182	Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase	1032.34	0.10323400151031334
PF03471	Transporter associated domain	1024.6	0.10246000149898972
PF16875	Glycosyl hydrolase family 36 N-terminal domain	1021.84	0.10218400149495185
PF00730	HhH-GPD superfamily base excision DNA repair protein	1020.1	0.10201000149240623
PF01569	PAP2 superfamily	1018.07	0.10180700148943636
PF07730	Histidine kinase	1017.83	0.10178300148908524
PF02467	Transcription factor WhiB	1016.03	0.10160300148645182
PF03009	Glycerophosphoryl diester phosphodiesterase family	1014.06	0.10140600148356971
PF13662	Toprim domain	1012.73	0.10127300148162392
PF04055	Radical SAM superfamily	1009.31	0.10093100147662046
PF00448	SRP54-type protein, GTPase domain	1000.29	0.1000290014634242
PF03547	Membrane transport protein	996.137	0.09961370145734837
PF03952	Enolase, N-terminal domain	993.102	0.09931020145290816
PF03793	PASTA domain	990.598	0.09905980144924481
PF00483	Nucleotidyl transferase	989.928	0.0989928014482646
PF16874	Glycosyl hydrolase family 36 C-terminal domain	985.174	0.0985174014413095
PF07510	Protein of unknown function (DUF1524)	978.519	0.09785190143157324
PF04138	GtrA-like protein	975.858	0.09758580142768018
PF01638	HxlR-like helix-turn-helix	973.917	0.09739170142484051
PF01925	Sulfite exporter TauE/SafE	973.449	0.09734490142415583
PF01098	Cell cycle protein	972.013	0.09720130142205496
PF00881	Nitroreductase family	971.337	0.09713370142106598
PF03734	L,D-transpeptidase catalytic domain	968.991	0.09689910141763378
PF02272	DHHA1 domain	967.509	0.0967509014154656
PF01156	Inosine-uridine preferring nucleoside hydrolase	966.037	0.09660370141331208
PF00874	PRD domain	957.979	0.09579790140152322
PF09335	SNARE associated Golgi protein	955.614	0.09556140139806323
PF03629	Carbohydrate esterase, sialic acid-specific acetylesterase	955.299	0.09552990139760237
PF01061	ABC-2 type transporter	954.158	0.0954158013959331
PF00580	UvrD/REP helicase N-terminal domain	949.341	0.09493410138888583
PF00253	Ribosomal protein S14p/S29e	945.698	0.09456980138355611
PF00230	Major intrinsic protein	938.044	0.0938044013723583
PF00251	Glycosyl hydrolases family 32 N-terminal domain	935.804	0.09358040136908119
PF02881	SRP54-type protein, helical bundle domain	929.085	0.0929085013592513
PF00266	Aminotransferase class-V	925.467	0.09254670135395816
PF00152	tRNA synthetases class II (D, K and N)	924.75	0.09247500135290919
PF02698	DUF218 domain	924.386	0.09243860135237665
PF02096	60Kd inner membrane protein	923.715	0.09237150135139499
PF01783	Ribosomal L32p protein family	923.639	0.0923639013512838
PF08244	Glycosyl hydrolases family 32 C terminal	922.261	0.09222610134926779
PF00557	Metallopeptidase family M24	920.336	0.09203360134645151
PF03477	ATP cone domain	915.795	0.09157950133980802
PF08543	Phosphomethylpyrimidine kinase	909.786	0.09097860133101686
PF02879	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II	903.877	0.09038770132237199
PF02880	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III	903.877	0.09038770132237199
PF00986	DNA gyrase B subunit, carboxyl terminus	903.596	0.09035960132196089
PF00953	Glycosyl transferase family 4	900.314	0.09003140131715932
PF03989	DNA gyrase C-terminal domain, beta-propeller	893.535	0.08935350130724165
PF01177	Asp/Glu/Hydantoin racemase	893.034	0.08930340130650868
PF00120	Glutamine synthetase, catalytic domain	889.386	0.08893860130117166
PF01909	Nucleotidyltransferase domain	888.993	0.08889930130059671
PF00408	Phosphoglucomutase/phosphomannomutase, C-terminal domain	887.134	0.08871340129787698
PF11187	Protein of unknown function (DUF2974)	882.917	0.08829170129170752
PF00275	EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)	882.619	0.08826190129127154
PF00186	Dihydrofolate reductase	881.295	0.08812950128933453
PF02899	Phage integrase, N-terminal SAM-like domain	879.14	0.08791400128618176
PF00781	Diacylglycerol kinase catalytic domain	878.341	0.08783410128501283
PF01841	Transglutaminase-like superfamily	876.788	0.08767880128274079
PF00574	Clp protease	875.266	0.08752660128051411
PF00749	tRNA synthetases class I (E and Q), catalytic domain	875.154	0.08751540128035025
PF01408	Oxidoreductase family, NAD-binding Rossmann fold	873.387	0.08733870127776512
PF00654	Voltage gated chloride channel	873.212	0.0873212012775091
PF00672	HAMP domain	868.843	0.08688430127111725
PF00817	impB/mucB/samB family	868.7	0.08687000127090806
PF06161	Protein of unknown function (DUF975)	867.076	0.08670760126853214
PF12848	ABC transporter	863.913	0.08639130126390467
PF00521	DNA gyrase/topoisomerase IV, subunit A	863.606	0.08636060126345553
PF11907	Domain of unknown function (DUF3427)	862.92	0.0862920012624519
PF00689	Cation transporting ATPase, C-terminus	858.885	0.0858885012565487
PF02447	GntP family permease	857.952	0.08579520125518372
PF00107	Zinc-binding dehydrogenase	857.873	0.08578730125506816
PF00570	HRDC domain	857.089	0.08570890125392117
PF13793	N-terminal domain of ribose phosphate pyrophosphokinase	855.407	0.08554070125146039
PF00561	alpha/beta hydrolase fold	854.989	0.08549890125084886
PF12822	ECF transporter, substrate-specific component	854.405	0.08544050124999446
PF02878	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I	853.695	0.08536950124895573
PF12002	MgsA AAA+ ATPase C terminal	842.272	0.08422720123224389
PF00133	tRNA synthetases class I (I, L, M and V)	839.665	0.08396650122842984
PF13180	PDZ domain	838.393	0.08383930122656891
PF00830	Ribosomal L28 family	836.943	0.08369430122444756
PF00326	Prolyl oligopeptidase family	830.181	0.08301810121455475
PF00364	Biotin-requiring enzyme	827.583	0.08275830121075387
PF08240	Alcohol dehydrogenase GroES-like domain	827.564	0.08275640121072608
PF01425	Amidase	824.301	0.08243010120595232
PF00289	Biotin carboxylase, N-terminal domain	823.314	0.08233140120450833
PF02785	Biotin carboxylase C-terminal domain	823.314	0.08233140120450833
PF07729	FCD domain	821.579	0.08215790120197003
PF09334	tRNA synthetases class I (M)	819.612	0.08196120119909231
PF01263	Aldose 1-epimerase	815.993	0.08159930119379771
PF00633	Helix-hairpin-helix motif	815.824	0.08158240119355047
PF04892	VanZ like family	813.922	0.08139220119076784
PF03123	CAT RNA binding domain	813.283	0.08132830118983297
PF02080	TrkA-C domain	811.559	0.08115590118731077
PF00254	FKBP-type peptidyl-prolyl cis-trans isomerase	810.463	0.08104630118570731
PF10576	Iron-sulfur binding domain of endonuclease III	810.154	0.08101540118525526
PF13545	Crp-like helix-turn-helix domain	806.937	0.08069370118054879
PF09586	Bacterial membrane protein YfhO	803.731	0.0803731011758584
PF03070	TENA/THI-4/PQQC family	801.989	0.08019890117330986
PF16355	Domain of unknown function (DUF4982)	801.918	0.08019180117320598
PF00416	Ribosomal protein S13/S18	800.924	0.08009240117175176
PF01844	HNH endonuclease	800.317	0.08003170117086372
PF02922	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)	798.806	0.07988060116865313
PF01138	3' exoribonuclease family, domain 1	798.109	0.07981090116763342
PF00338	Ribosomal protein S10p/S20e	796.98	0.07969800116598169
PF00625	Guanylate kinase	796.497	0.07964970116527506
PF01467	Cytidylyltransferase-like	796.491	0.07964910116526629
PF03764	Elongation factor G, domain IV	795.986	0.07959860116452747
PF02811	PHP domain	795.609	0.07956090116397592
PF00478	IMP dehydrogenase / GMP reductase domain	793.807	0.07938070116133959
PF01029	NusB family	793.411	0.07934110116076024
PF03180	NLPA lipoprotein	789.748	0.07897480115540129
PF00814	Glycoprotease family	785.292	0.07852920114888215
PF01035	6-O-methylguanine DNA methyltransferase, DNA binding domain	784.602	0.07846020114787268
PF13091	PLD-like domain	783.073	0.07830730114563575
PF01047	MarR family	781.251	0.07812510114297017
PF02195	ParB-like nuclease domain	781.079	0.07810790114271852
PF13635	Domain of unknown function (DUF4143)	779.199	0.07791990113996808
PF02527	rRNA small subunit methyltransferase G	776.966	0.07769660113670121
PF05175	Methyltransferase small domain	776.478	0.07764780113598727
PF05949	Bacterial protein of unknown function (DUF881)	773.925	0.07739250113225223
PF13349	Putative adhesin	772.737	0.07727370113051418
PF02463	RecF/RecN/SMC N terminal domain	771.19	0.07711900112825093
PF01636	Phosphotransferase enzyme family	771.073	0.07710730112807976
PF07944	Beta-L-arabinofuranosidase, GH127	769.428	0.07694280112567312
PF02540	NAD synthase	769.101	0.07691010112519472
PF03947	Ribosomal Proteins L2, C-terminal domain	766.816	0.07668160112185177
PF00166	Chaperonin 10 Kd subunit	764.64	0.07646400111866827
PF07687	Peptidase dimerisation domain	763.166	0.07631660111651183
PF14572	Phosphoribosyl synthetase-associated domain	761.948	0.07619480111472987
PF00903	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	759.23	0.07592300111075344
PF00171	Aldehyde dehydrogenase family	754.25	0.0754250011034677
PF00085	Thioredoxin	752.58	0.0752580011010245
PF00701	Dihydrodipicolinate synthetase family	751.168	0.07511680109895874
PF00533	BRCA1 C Terminus (BRCT) domain	751.143	0.07511430109892217
PF07905	Purine catabolism regulatory protein-like family	750.92	0.0750920010985959
PF01300	Telomere recombination	749.325	0.07493250109626244
PF01544	CorA-like Mg2+ transporter protein	748.86	0.07488600109558213
PF14278	Transcriptional regulator C-terminal region	747.996	0.0747996010943181
PF01435	Peptidase family M48	746.225	0.07462250109172713
PF00825	Ribonuclease P	744.523	0.0744523010892371
PF00391	PEP-utilising enzyme, mobile domain	740.774	0.07407740108375233
PF05649	Peptidase family M13	738.809	0.07388090108087753
PF11799	impB/mucB/samB family C-terminal domain	736.642	0.07366420107770721
PF07973	Threonyl and Alanyl tRNA synthetase second additional domain	735.093	0.07350930107544101
PF06738	Putative threonine/serine exporter	733.858	0.07338580107363421
PF01746	tRNA (Guanine-1)-methyltransferase	730.12	0.07301200106816551
PF01225	Mur ligase family, catalytic domain	730.097	0.07300970106813187
PF00308	Bacterial dnaA  protein	729.794	0.07297940106768858
PF09972	Predicted membrane protein (DUF2207)	729.369	0.0729369010670668
PF00027	Cyclic nucleotide-binding domain	727.537	0.07275370106438658
PF01176	Translation initiation factor 1A / IF-1	727.43	0.07274300106423004
PF13519	von Willebrand factor type A domain	725.392	0.07253920106124846
PF03099	Biotin/lipoate A/B protein ligase family	723.283	0.07232830105816299
PF02826	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain	719.478	0.07194780105259627
PF00330	Aconitase family (aconitate hydratase)	718.651	0.07186510105138635
PF04024	PspC domain	718.039	0.07180390105049102
PF08299	Bacterial dnaA protein helix-turn-helix	715.402	0.07154020104663308
PF07726	ATPase family associated with various cellular activities (AAA)	710.133	0.07101330103892455
PF01883	Iron-sulfur cluster assembly protein	706.29	0.07062900103330222
PF02086	D12 class N6 adenine-specific DNA methyltransferase	706.164	0.07061640103311788
PF00348	Polyprenyl synthetase	704.128	0.07041280103013922
PF00692	dUTPase	701.82	0.07018200102676261
PF04542	Sigma-70 region 2	697.876	0.06978760102099255
PF00476	DNA polymerase family A	696.209	0.06962090101855373
PF00768	D-alanyl-D-alanine carboxypeptidase	693.632	0.06936320101478358
PF03275	UDP-galactopyranose mutase	693.501	0.06935010101459192
PF02705	K+ potassium transporter	692.527	0.06925270101316697
PF01168	Alanine racemase, N-terminal domain	691.203	0.06912030101122996
PF01048	Phosphorylase superfamily	688.897	0.06888970100785627
PF02302	PTS system, Lactose/Cellobiose specific IIB subunit	688.787	0.06887870100769534
PF01431	Peptidase family M13	688.532	0.06885320100732228
PF13473	Cupredoxin-like domain	686.338	0.06863380100411245
PF04860	Phage portal protein	684.127	0.06841270100087775
PF01820	D-ala D-ala ligase N-terminus	683.739	0.06837390100031011
PF07478	D-ala D-ala ligase C-terminus	683.739	0.06837390100031011
PF01882	Protein of unknown function DUF58	680.023	0.06800230099487362
PF00444	Ribosomal protein L36	677.707	0.0677707009914853
PF02686	Glu-tRNAGln amidotransferase C subunit	677.469	0.0677469009911371
PF00144	Beta-lactamase	676.958	0.0676958009903895
PF01610	Transposase	676.005	0.06760050098899527
PF07722	Peptidase C26	674.682	0.06746820098705973
PF13460	NAD(P)H-binding	673.289	0.06732890098502177
PF00467	KOW motif	671.953	0.0671953009830672
PF04131	Putative N-acetylmannosamine-6-phosphate epimerase	671.577	0.06715770098251711
PF00924	Mechanosensitive ion channel	669.862	0.06698620098000806
PF00410	Ribosomal protein S8	669.209	0.06692090097905272
PF04011	LemA family	666.134	0.06661340097455401
PF01694	Rhomboid family	665.966	0.06659660097430821
PF02824	TGS domain	664.653	0.0664653009723873
PF00474	Sodium:solute symporter family	664.543	0.06645430097222636
PF06781	Cell division protein CrgA	663.833	0.06638330097118764
PF01545	Cation efflux family	662.332	0.06623320096899168
PF11457	Protein of unknown function (DUF3021)	658.803	0.06588030096382874
PF02782	FGGY family of carbohydrate kinases, C-terminal domain	658.119	0.06581190096282806
PF02580	D-Tyr-tRNA(Tyr) deacylase	654.331	0.06543310095728622
PF00370	FGGY family of carbohydrate kinases, N-terminal domain	654.079	0.06540790095691754
PF05524	PEP-utilising enzyme, N-terminal	653.704	0.06537040095636891
PF00793	DAHP synthetase I family	653.552	0.06535520095614654
PF00180	Isocitrate/isopropylmalate dehydrogenase	653.519	0.06535190095609826
PF00075	RNase H	653.22	0.06532200095566082
PF06262	Zincin-like metallopeptidase	652.7	0.06527000095490007
PF02779	Transketolase, pyrimidine binding domain	652.537	0.06525370095466158
PF09383	NIL domain	650.863	0.06508630095221254
PF05065	Phage capsid family	646.381	0.06463810094565536
PF01938	TRAM domain	646.176	0.06461760094535546
PF02151	UvrB/uvrC motif	645.409	0.06454090094423333
PF00312	Ribosomal protein S15	645.36	0.06453600094416165
PF03894	D-xylulose 5-phosphate/D-fructose 6-phosphate phosphoketolase	644.625	0.06446250094308634
PF01869	BadF/BadG/BcrA/BcrD ATPase family	643.747	0.06437470094180182
PF01192	RNA polymerase Rpb6	642.854	0.06428540094049537
PF04198	Putative sugar-binding domain	642.61	0.0642610009401384
PF00381	PTS HPr component phosphorylation site	641.743	0.06417430093886997
PF07685	CobB/CobQ-like glutamine amidotransferase domain	639.819	0.06398190093605516
PF00871	Acetokinase family	639.205	0.06392050093515687
PF00908	dTDP-4-dehydrorhamnose 3,5-epimerase	638.867	0.06388670093466237
PF03372	Endonuclease/Exonuclease/phosphatase family	635.414	0.06354140092961065
PF01261	Xylose isomerase-like TIM barrel	635.261	0.0635261009293868
PF00215	Orotidine 5'-phosphate decarboxylase / HUMPS family	633.995	0.06339950092753464
PF01458	Uncharacterized protein family (UPF0051)	633.643	0.06336430092701967
PF02403	Seryl-tRNA synthetase N-terminal domain	633.095	0.06330950092621795
PF16697	Inner membrane component of T3SS, cytoplasmic domain	631.78	0.0631780009242941
PF02534	Type IV secretory system Conjugative DNA transfer	630.656	0.06306560092264968
PF00237	Ribosomal protein L22p/L17e	629.119	0.06291190092040107
PF00437	Type II/IV secretion system protein	627.766	0.06277660091842162
PF02866	lactate/malate dehydrogenase, alpha/beta C-terminal domain	623.566	0.06235660091227702
PF00694	Aconitase C-terminal domain	623.531	0.0623531009122258
PF00772	DnaB-like helicase N terminal domain	623.242	0.062324200911803
PF03796	DnaB-like helicase C terminal domain	623.242	0.062324200911803
PF12849	PBP superfamily domain	622.587	0.06225870091084475
PF01368	DHH family	620.429	0.06204290090768759
PF02142	MGS-like domain	619.374	0.06193740090614413
PF01087	Galactose-1-phosphate uridyl transferase, N-terminal domain	619.257	0.06192570090597294
PF01470	Pyroglutamyl peptidase	618.9	0.06189000090545066
PF01588	Putative tRNA binding domain	618.563	0.06185630090495763
PF12821	Threonine/Serine exporter, ThrE	618.281	0.06182810090454506
PF00366	Ribosomal protein S17	617.376	0.06173760090322105
PF00988	Carbamoyl-phosphate synthase small chain, CPSase domain	616.118	0.0616118009013806
