Enzyme ID	Name	Copies per Million (CPM)	Relative Abundance
1.3.1.76	Precorrin-2 dehydrogenase	2573.23	0.25732301152395376
4.2.1.28	Propanediol dehydratase	2516.71	0.2516710112708346
3.1.1.85	Pimeloyl-[acyl-carrier protein] methyl ester esterase	2493.21	0.24932101116559216
4.3.1.7	Ethanolamine ammonia-lyase	2450.86	0.24508601097593194
4.1.1.31	Phosphoenolpyruvate carboxylase	2425.85	0.24258501086392714
2.5.1.18	Glutathione transferase	2414.94	0.2414940108150678
3.4.21.107	Peptidase Do	2385.96	0.23859601068528377
3.1.13.1	Exoribonuclease II	2358.8	0.23588001056365043
2.6.1.1	Aspartate transaminase	2338.14	0.23381401047112665
4.6.1.1	Adenylate cyclase	2326.12	0.2326120104172963
2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific)	2310.56	0.23105601034761236
2.1.1.107	Uroporphyrinogen-III C-methyltransferase	2256.48	0.2256480101054205
3.1.3.18	Phosphoglycolate phosphatase	2214.55	0.2214550099176412
3.2.1.22	Alpha-galactosidase	2211.48	0.22114800990389247
3.6.3.31	Transferred entry 7.6.2.11	2203.78	0.22037800986940884
6.3.5.3	Phosphoribosylformylglycinamidine synthase	2195.72	0.2195720098333129
4.1.1.18	Lysine decarboxylase	2185.53	0.21855300978767803
6.1.1.6	Lysine--tRNA ligase	2168.36	0.2168360097107839
4.1.2.13	Fructose-bisphosphate aldolase	2160.19	0.21601900967419532
4.3.1.19	Threonine ammonia-lyase	2152.78	0.21527800964101043
2.7.1.17	Xylulokinase	2125.28	0.21252800951785442
5.99.1.2	Transferred entry 5.6.2.1	2104.77	0.2104770094260024
6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	2090.28	0.2090280093611104
2.5.1.47	Cysteine synthase	2087.12	0.20871200934695863
2.5.1.54	3-deoxy-7-phosphoheptulonate synthase	2074.36	0.20743600928981426
1.8.1.2	Assimilatory sulfite reductase (NADPH)	2060.34	0.20603400922702708
1.1.1.6	Glycerol dehydrogenase	2040.6	0.20406000913862346
1.1.1.79	Glyoxylate reductase (NADP(+))	2025.95	0.2025950090730149
2.7.2.4	Aspartate kinase	2018.13	0.20181300903799382
2.6.1.16	Glutamine--fructose-6-phosphate transaminase (isomerizing)	2017.52	0.20175200903526197
2.7.1.31	Glycerate 3-kinase	2015.47	0.20154700902608125
1.4.4.2	Glycine dehydrogenase (aminomethyl-transferring)	2010.14	0.2010140090022114
4.2.1.9	Dihydroxy-acid dehydratase	2004.55	0.2004550089771771
2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	1995.18	0.1995180089352145
5.1.1.1	Alanine racemase	1994.03	0.19940300893006435
2.7.1.30	Glycerol kinase	1980.49	0.1980490088694268
3.5.1.5	Urease	1967.39	0.19673900881075979
1.2.1.8	Betaine-aldehyde dehydrogenase	1965.1	0.19651000880050426
3.6.3.19	Transferred entry 7.5.2.1	1964.13	0.19641300879616022
1.8.1.8	Protein-disulfide reductase	1962.6	0.19626000878930822
2.3.1.16	Acetyl-CoA C-acyltransferase	1943.83	0.19438300870524866
3.1.3.25	Inositol-phosphate phosphatase	1928	0.1928000086343556
2.3.3.13	2-isopropylmalate synthase	1926.93	0.1926930086295637
1.1.1.103	L-threonine 3-dehydrogenase	1919.88	0.191988008597991
3.2.1.41	Pullulanase	1913.98	0.1913980085715684
3.4.21.53	Endopeptidase La	1913.88	0.1913880085711206
3.2.1.28	Alpha,alpha-trehalase	1910.17	0.19101700855450574
3.6.3.3	Transferred entry 7.2.2.21	1907.82	0.19078200854398147
2.7.1.15	Ribokinase	1895.08	0.18950800848692664
4.4.1.8	Cystathionine beta-lyase	1878.58	0.18785800841303305
4.2.1.17	Enoyl-CoA hydratase	1878.05	0.1878050084106595
6.1.1.14	Glycine--tRNA ligase	1875.43	0.1875430083989261
3.5.4.1	Cytosine deaminase	1871	0.18710000837908677
4.99.1.4	Sirohydrochlorin ferrochelatase	1868.5	0.18685000836789076
2.7.1.11	6-phosphofructokinase	1861.68	0.1861680083373481
1.2.1.11	Aspartate-semialdehyde dehydrogenase	1856.06	0.18560600831217947
6.1.1.5	Isoleucine--tRNA ligase	1846.52	0.18465200826945555
3.2.1.122	Maltose-6'-phosphate glucosidase	1831.15	0.18311500820062254
2.7.2.1	Acetate kinase	1822.86	0.18228600816349658
4.2.1.2	Fumarate hydratase	1818.53	0.18185300814410513
4.2.1.42	Galactarate dehydratase	1802.22	0.18022200807106242
2.3.1.9	Acetyl-CoA C-acetyltransferase	1796.86	0.17968600804705817
1.1.1.262	4-hydroxythreonine-4-phosphate dehydrogenase	1792.45	0.17924500802730844
1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	1780.83	0.1780830079752694
1.1.1.1	Alcohol dehydrogenase	1769.68	0.1769680079253353
1.3.1.34	2,4-dienoyl-CoA reductase (NADPH)	1766.36	0.17663600791046696
4.1.3.27	Anthranilate synthase	1734.86	0.17348600776939735
2.6.1.19	4-aminobutyrate--2-oxoglutarate transaminase	1716.86	0.17168600768878617
3.5.1.16	Acetylornithine deacetylase	1700.88	0.17008800761722134
3.1.4.46	Glycerophosphodiester phosphodiesterase	1688.14	0.1688140075601665
3.1.3.2	Acid phosphatase	1686.66	0.1686660075535385
4.2.1.49	Urocanate hydratase	1682.83	0.1682830075363862
4.2.1.6	Galactonate dehydratase	1680.83	0.1680830075274294
4.1.2.21	2-dehydro-3-deoxy-6-phosphogalactonate aldolase	1676.06	0.16760600750606744
2.7.3.9	Phosphoenolpyruvate--protein phosphotransferase	1674.34	0.1674340074983646
2.7.7.4	Sulfate adenylyltransferase	1669.29	0.16692900747574868
2.3.1.41	Beta-ketoacyl-[acyl-carrier-protein] synthase I	1663.51	0.1663510074498635
6.2.1.5	Succinate--CoA ligase (ADP-forming)	1653.79	0.16537900740633346
1.1.2.3	L-lactate dehydrogenase (cytochrome)	1653.73	0.16537300740606478
1.8.5.3	Respiratory dimethylsulfoxide reductase	1651.32	0.1651320073952718
2.7.7.42	[Glutamine synthetase] adenylyltransferase	1646.21	0.1646210073723872
5.3.1.1	Triose-phosphate isomerase	1642.61	0.16426100735626495
3.6.3.2	Transferred entry 7.2.2.14	1636.89	0.16368900733064853
2.7.1.5	Rhamnulokinase	1636.26	0.16362600732782712
4.3.2.1	Argininosuccinate lyase	1632.13	0.16321300730933133
6.3.4.13	Phosphoribosylamine--glycine ligase	1624.61	0.16246100727565374
2.4.1.18	1,4-alpha-glucan branching enzyme	1616.6	0.16166000723978174
1.2.1.79	Succinate-semialdehyde dehydrogenase (NADP(+))	1616.52	0.1616520072394235
2.3.2.2	Gamma-glutamyltransferase	1615.25	0.16152500723373595
2.6.1.87	UDP-4-amino-4-deoxy-L-arabinose aminotransferase	1612.82	0.1612820072228534
1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	1612.65	0.1612650072220921
2.3.1.15	Glycerol-3-phosphate 1-O-acyltransferase	1610.28	0.16102800721147828
3.2.1.4	Cellulase	1605.59	0.16055900719047456
3.1.26.4	Ribonuclease H	1600.91	0.1600910071695157
3.4.11.1	Leucyl aminopeptidase	1592.87	0.15928700713350932
2.5.1.17	Corrinoid adenosyltransferase	1590.99	0.15909900712508993
3.2.1.21	Beta-glucosidase	1588.8	0.15888000711528225
6.1.1.20	Phenylalanine--tRNA ligase	1586.9	0.15869000710677328
1.7.2.3	Trimethylamine-N-oxide reductase	1584.98	0.15849800709817474
6.3.2.2	Glutamate--cysteine ligase	1584.43	0.15844300709571163
4.2.1.44	Myo-inosose-2 dehydratase	1582.32	0.1582320070862622
3.2.1.37	Xylan 1,4-beta-xylosidase	1578.07	0.157807007067229
5.3.1.12	Glucuronate isomerase	1575.17	0.15751700705424165
2.7.1.191	Protein-N(pi)-phosphohistidine--D-mannose phosphotransferase	1575.08	0.15750800705383858
2.4.1.21	Starch synthase	1572.92	0.15729200704416524
1.1.1.58	Tagaturonate reductase	1567.84	0.15678400702141496
3.6.1.40	Guanosine-5'-triphosphate,3'-diphosphate diphosphatase	1566.11	0.1566110070136673
2.8.1.7	Cysteine desulfurase	1562.95	0.1562950069995156
6.3.4.5	Argininosuccinate synthase	1558.21	0.15582100697828796
3.1.3.11	Fructose-bisphosphatase	1553.36	0.15533600695656774
2.3.3.1	Citrate (Si)-synthase	1540.91	0.15409100690081168
1.1.5.4	Malate dehydrogenase (quinone)	1536.18	0.15361800687962884
1.1.1.60	2-hydroxy-3-oxopropionate reductase	1526.37	0.1526370068356957
5.3.1.9	Glucose-6-phosphate isomerase	1524.71	0.15247100682826156
5.3.1.13	Arabinose-5-phosphate isomerase	1516.8	0.15168000679283744
1.1.1.22	UDP-glucose 6-dehydrogenase	1506.88	0.1506880067484117
1.1.5.2	Quinoprotein glucose dehydrogenase (PQQ, quinone)	1505.84	0.15058400674375416
4.1.1.3	Transferred entry 4.1.1.112	1492.38	0.1492380066834749
3.2.1.1	Alpha-amylase	1489.18	0.148918006669144
6.3.2.4	D-alanine--D-alanine ligase	1481.79	0.14817900663604863
4.2.1.30	Glycerol dehydratase	1475.73	0.14757300660890954
4.2.1.33	3-isopropylmalate dehydratase	1459.1	0.14591000653443373
1.2.4.2	Oxoglutarate dehydrogenase (succinyl-transferring)	1455.67	0.14556700651907284
2.7.1.40	Pyruvate kinase	1454.98	0.14549800651598271
3.1.3.1	Alkaline phosphatase	1443.26	0.1443260064634959
3.6.3.12	Transferred entry 7.2.2.6	1440.47	0.14404700645100113
2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	1437.02	0.14370200643555067
4.2.1.126	N-acetylmuramic acid 6-phosphate etherase	1435.1	0.14351000642695214
1.1.1.18	Inositol 2-dehydrogenase	1425.94	0.14259400638592998
1.6.1.2	NAD(P)(+) transhydrogenase (Re/Si-specific)	1424.47	0.14244700637934674
1.17.4.2	Ribonucleoside-triphosphate reductase (thioredoxin)	1400.12	0.1400120062702977
6.3.2.9	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	1386.28	0.1386280062083166
4.3.1.1	Aspartate ammonia-lyase	1384.8	0.1384800062016886
1.1.1.169	2-dehydropantoate 2-reductase	1384.32	0.13843200619953897
2.2.1.7	1-deoxy-D-xylulose-5-phosphate synthase	1375.21	0.13752100615874074
2.4.2.21	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	1365.54	0.1365540061154346
4.2.1.10	3-dehydroquinate dehydratase	1361.87	0.13618700609899886
1.14.14.9	4-hydroxyphenylacetate 3-monooxygenase	1354.41	0.13544100606559004
2.7.6.5	GTP diphosphokinase	1347.96	0.13479600603670433
6.3.1.2	Glutamine synthetase	1347.07	0.13470700603271857
1.1.1.274	2,5-didehydrogluconate reductase (2-dehydro-D-gluconate-forming)	1346.43	0.1346430060298524
2.4.2.3	Uridine phosphorylase	1346.31	0.13463100602931496
3.5.99.6	Glucosamine-6-phosphate deaminase	1340.7	0.13407000600419117
1.2.1.16	Succinate-semialdehyde dehydrogenase (NAD(P)(+))	1338.14	0.13381400599272647
6.3.4.4	Adenylosuccinate synthase	1335.88	0.13358800598260528
6.4.1.2	Acetyl-CoA carboxylase	1333.66	0.13336600597266324
5.4.2.2	Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	1330.13	0.13301300595685447
2.1.1.63	Methylated-DNA--[protein]-cysteine S-methyltransferase	1327.78	0.1327780059463302
1.15.1.1	Superoxide dismutase	1315.06	0.13150600588936495
1.1.1.3	Homoserine dehydrogenase	1304.21	0.13042100584077435
3.4.24.70	Oligopeptidase A	1304.02	0.13040200583992342
2.3.1.29	Glycine C-acetyltransferase	1299.84	0.12998400582120373
6.3.5.2	GMP synthase (glutamine-hydrolyzing)	1298.4	0.12984000581475483
1.1.1.25	Shikimate dehydrogenase	1296.84	0.1296840058077685
1.11.1.6	Catalase	1290.27	0.12902700577834542
2.7.1.92	5-dehydro-2-deoxygluconokinase	1289.69	0.12896900577574796
4.3.1.17	L-serine ammonia-lyase	1288.65	0.12886500577109045
4.1.1.17	Ornithine decarboxylase	1286.06	0.12860600575949135
1.3.99.4	3-oxosteroid 1-dehydrogenase	1285.68	0.12856800575778957
2.7.7.8	Polyribonucleotide nucleotidyltransferase	1285.65	0.12856500575765525
1.1.1.28	D-lactate dehydrogenase	1279.92	0.12799200573199399
4.1.1.20	Diaminopimelate decarboxylase	1274.13	0.12741300570606406
3.2.1.177	Alpha-D-xyloside xylohydrolase	1273.78	0.12737800570449662
3.4.24.55	Pitrilysin	1271.82	0.12718200569571894
5.1.3.4	L-ribulose-5-phosphate 4-epimerase	1268.06	0.12680600567888017
3.4.21.105	Rhomboid protease	1265.93	0.12659300566934117
4.1.2.4	Deoxyribose-phosphate aldolase	1261.05	0.12610500564748656
2.7.7.59	[Protein-PII] uridylyltransferase	1259.28	0.1259280056395598
3.6.3.30	Transferred entry 7.2.2.7	1256.37	0.12563700562652763
1.1.1.86	Ketol-acid reductoisomerase (NADP(+))	1256.35	0.1256350056264381
2.4.2.10	Orotate phosphoribosyltransferase	1250.46	0.12504600560006032
3.5.1.1	Asparaginase	1249.53	0.12495300559589541
2.7.7.27	Glucose-1-phosphate adenylyltransferase	1247.73	0.12477300558783429
1.3.98.3	Coproporphyrinogen dehydrogenase	1245.45	0.12454500557762353
2.7.1.16	Ribulokinase	1242.3	0.12423000556351657
4.1.2.19	Rhamnulose-1-phosphate aldolase	1238.31	0.12383100554564776
2.7.9.2	Pyruvate, water dikinase	1237.04	0.12370400553996018
2.5.1.74	1,4-dihydroxy-2-naphthoate polyprenyltransferase	1233.35	0.12333500552343488
2.5.1.48	Cystathionine gamma-synthase	1232.7	0.12327000552052395
5.4.2.7	Phosphopentomutase	1229.78	0.12297800550744699
2.7.11.5	[Isocitrate dehydrogenase (NADP(+))] kinase	1223.98	0.12239800548147228
4.2.1.20	Tryptophan synthase	1218.74	0.12187400545800547
1.13.11.24	Quercetin 2,3-dioxygenase	1216.88	0.12168800544967566
3.1.22.4	Crossover junction endodeoxyribonuclease	1216.81	0.12168100544936214
1.6.1.1	NAD(P)(+) transhydrogenase (Si-specific)	1211.99	0.12119900542777627
3.6.3.20	Transferred entry 7.6.2.10	1210.51	0.12105100542114822
1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	1204.63	0.12046300539481525
5.4.4.2	Isochorismate synthase	1203.85	0.12038500539132208
6.3.1.1	Aspartate--ammonia ligase	1198.12	0.11981200536566085
2.6.1.82	Putrescine--2-oxoglutarate transaminase	1194.12	0.11941200534774724
6.3.5.4	Asparagine synthase (glutamine-hydrolyzing)	1192.85	0.11928500534205969
2.7.2.8	Acetylglutamate kinase	1187.03	0.11870300531599538
1.2.1.41	Glutamate-5-semialdehyde dehydrogenase	1185.48	0.11854800530905388
2.7.1.35	Pyridoxal kinase	1177.66	0.11776600527403278
1.14.14.5	Alkanesulfonate monooxygenase	1174.69	0.11746900526073195
6.3.2.10	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	1174.12	0.11741200525817923
6.1.1.3	Threonine--tRNA ligase	1174	0.11740000525764184
5.3.1.14	L-rhamnose isomerase	1171.27	0.1171270052454158
1.1.1.49	Glucose-6-phosphate dehydrogenase (NADP(+))	1164.16	0.11641600521357438
3.5.3.23	N-succinylarginine dihydrolase	1163.7	0.11637000521151433
2.3.1.191	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	1163.28	0.11632800520963338
6.1.1.9	Valine--tRNA ligase	1159.4	0.11594000519225721
2.6.1.11	Acetylornithine transaminase	1155.17	0.11551700517331356
5.3.1.6	Ribose-5-phosphate isomerase	1155.06	0.11550600517282092
2.9.1.1	L-seryl-tRNA(Sec) selenium transferase	1154.68	0.11546800517111915
3.2.1.26	Beta-fructofuranosidase	1151.1	0.11511000515508646
1.2.1.2	Transferred entry 1.17.1.9	1150.16	0.11501600515087679
7.2.1.1	NADH:ubiquinone reductase (Na(+)-transporting)	1147.22	0.11472200513771029
2.7.1.29	Glycerone kinase	1146.29	0.11462900513354536
1.1.1.40	Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+))	1145.1	0.11451000512821606
2.4.2.14	Amidophosphoribosyltransferase	1142.86	0.11428600511818444
1.16.1.3	Aquacobalamin reductase	1141.01	0.11410100510989941
1.2.1.27	Methylmalonate-semialdehyde dehydrogenase (CoA acylating)	1137.31	0.11373100509332933
1.1.99.3	Gluconate 2-dehydrogenase (acceptor)	1136.73	0.11367300509073186
3.1.3.6	3'-nucleotidase	1136.52	0.1136520050897914
1.5.1.20	Methylenetetrahydrofolate reductase (NAD(P)H)	1134.14	0.11341400507913282
3.6.1.27	Undecaprenyl-diphosphate phosphatase	1134.09	0.11340900507890887
4.1.1.19	Arginine decarboxylase	1132.24	0.11322400507062386
6.3.2.3	Glutathione synthase	1131.29	0.11312900506636936
3.6.1.11	Exopolyphosphatase	1130.83	0.1130830050643093
1.6.5.3	Transferred entry 7.1.1.2	1130.24	0.11302400506166704
2.1.1.35	tRNA (uracil(54)-C(5))-methyltransferase	1117.02	0.11170200500246259
6.3.4.2	CTP synthase (glutamine hydrolyzing)	1116.07	0.1116070049982081
1.1.1.94	Glycerol-3-phosphate dehydrogenase (NAD(P)(+))	1112.48	0.11124800498213067
2.3.1.51	1-acylglycerol-3-phosphate O-acyltransferase	1106.7	0.1106700049562455
3.4.11.23	PepB aminopeptidase	1106.19	0.11061900495396151
2.6.1.76	Diaminobutyrate--2-oxoglutarate transaminase	1103.45	0.11034500494169072
2.6.1.42	Branched-chain-amino-acid transaminase	1102.66	0.11026600493815278
2.3.1.179	Beta-ketoacyl-[acyl-carrier-protein] synthase II	1098.52	0.1098520049196122
4.2.1.11	Phosphopyruvate hydratase	1090.95	0.1090950048857107
3.5.1.18	Succinyl-diaminopimelate desuccinylase	1084.19	0.10841900485543672
2.7.4.1	Polyphosphate kinase	1077.75	0.10777500482659583
5.4.99.28	tRNA pseudouridine(32) synthase	1071.91	0.10719100480044198
5.4.2.10	Phosphoglucosamine mutase	1066.47	0.10664700477607945
4.2.1.8	Mannonate dehydratase	1061.13	0.10611300475216483
1.5.1.3	Dihydrofolate reductase	1059.41	0.10594100474446197
5.1.2.3	3-hydroxybutyryl-CoA epimerase	1057.54	0.10575400473608736
3.5.4.2	Adenine deaminase	1055.63	0.1055630047275336
1.1.1.267	1-deoxy-D-xylulose-5-phosphate reductoisomerase	1055.28	0.10552800472596617
6.1.1.15	Proline--tRNA ligase	1049.67	0.10496700470084236
2.1.1.186	23S rRNA (cytidine(2498)-2'-O)-methyltransferase	1047.47	0.10474700469098987
2.3.1.54	Formate C-acetyltransferase	1046.25	0.10462500468552621
2.7.1.2	Glucokinase	1043.62	0.10436200467374801
6.1.1.16	Cysteine--tRNA ligase	1043.48	0.10434800467312105
2.1.1.192	23S rRNA (adenine(2503)-C(2))-methyltransferase	1037.03	0.10370300464423536
2.7.4.16	Thiamine-phosphate kinase	1036.01	0.1036010046396674
2.4.2.29	tRNA-guanine(34) transglycosylase	1032.12	0.1032120046222464
2.1.1.79	Cyclopropane-fatty-acyl-phospholipid synthase	1031.39	0.1031390046189772
5.1.1.3	Glutamate racemase	1025.48	0.10254800459250984
2.3.1.46	Homoserine O-succinyltransferase	1024.78	0.10247800458937496
1.97.1.4	[Formate-C-acetyltransferase]-activating enzyme	1022.78	0.10227800458041816
2.7.1.73	Inosine kinase	1022.26	0.10222600457808939
6.1.1.10	Methionine--tRNA ligase	1020.55	0.10205500457043132
3.2.2.23	DNA-formamidopyrimidine glycosylase	1019.46	0.10194600456554988
3.1.1.29	Aminoacyl-tRNA hydrolase	1019.44	0.10194400456546031
5.4.99.21	23S rRNA pseudouridine(2604) synthase	1018.19	0.10181900455986231
2.5.1.75	tRNA dimethylallyltransferase	1013.36	0.10133600453823162
2.3.1.61	Dihydrolipoyllysine-residue succinyltransferase	1010.97	0.10109700452752826
3.4.11.2	Membrane alanyl aminopeptidase	1010.53	0.10105300452555777
3.1.5.1	dGTPase	1009.3	0.10093000452004931
3.4.21.88	Repressor LexA	1007.4	0.10074000451154037
5.3.1.25	L-fucose isomerase	1006.28	0.10062800450652457
6.2.1.26	o-succinylbenzoate--CoA ligase	1002.81	0.1002810044909845
2.1.1.173	23S rRNA (guanine(2445)-N(2))-methyltransferase	1001.57	0.1001570044854313
1.2.1.39	Phenylacetaldehyde dehydrogenase	1001.42	0.10014200448475953
6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	1000.79	0.10007900448193814
2.1.1.34	tRNA (guanosine(18)-2'-O)-methyltransferase	997.185	0.0997185044657935
2.1.3.2	Aspartate carbamoyltransferase	997.023	0.09970230446506802
2.4.1.227	acetylglucosaminyltransferase	995.829	0.09958290445972078
4.2.1.46	dTDP-glucose 4,6-dehydratase	995.72	0.09957200445923264
1.2.1.38	N-acetyl-gamma-glutamyl-phosphate reductase	995.655	0.09956550445894155
6.2.1.3	Long-chain-fatty-acid--CoA ligase	994.281	0.09942810445278823
2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase	990.548	0.09905480443607037
2.7.8.8	CDP-diacylglycerol--serine O-phosphatidyltransferase	990.328	0.09903280443508511
2.3.1.1	Amino-acid N-acetyltransferase	985.659	0.09856590441417545
2.7.8.13	Phospho-N-acetylmuramoyl-pentapeptide-transferase	985.633	0.09856330441405904
3.1.21.7	Deoxyribonuclease V	984.516	0.09845160440905665
2.6.1.83	LL-diaminopimelate aminotransferase	984.138	0.09841380440736383
4.1.3.1	Isocitrate lyase	983.179	0.09831790440306903
4.2.1.1	Carbonic anhydrase	982.111	0.0982111043982861
3.5.3.11	Agmatinase	979.171	0.09791710438511961
4.2.1.32	L(+)-tartrate dehydratase	978.461	0.09784610438193994
3.4.11.18	Methionyl aminopeptidase	975.196	0.09751960436731796
3.5.4.3	Guanine deaminase	974.882	0.09748820436591174
2.3.1.8	Phosphate acetyltransferase	974.744	0.09747440436529373
3.5.1.81	N-acyl-D-amino-acid deacylase	974.017	0.09740170436203793
6.3.1.20	Lipoate--protein ligase	970.564	0.09705640434657402
2.7.4.8	Guanylate kinase	967.457	0.09674570433265962
5.1.3.20	ADP-glyceromanno-heptose 6-epimerase	967.112	0.09671120433111458
2.3.1.193	tRNA(Met) cytidine acetyltransferase	963.502	0.09635020431494755
2.1.1.176	16S rRNA (cytosine(967)-C(5))-methyltransferase	963.336	0.09633360431420414
1.17.1.8	4-hydroxy-tetrahydrodipicolinate reductase	962.939	0.09629390431242621
4.2.1.51	Prephenate dehydratase	960.305	0.0960305043006301
2.7.4.3	Adenylate kinase	957.767	0.09577670428926394
6.1.1.7	Alanine--tRNA ligase	953.857	0.09538570427175339
2.6.1.85	Aminodeoxychorismate synthase	951.687	0.09516870426203526
1.14.11.17	Taurine dioxygenase	950.064	0.09500640425476681
2.3.1.129	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	943.138	0.09431380422374941
1.2.1.71	Succinylglutamate-semialdehyde dehydrogenase	942.192	0.09421920421951285
5.3.3.6	Methylitaconate Delta-isomerase	940.183	0.09401830421051574
6.3.2.1	Pantoate--beta-alanine ligase (AMP-forming)	934.261	0.09342610418399465
1.1.1.37	Malate dehydrogenase	932.492	0.09324920417607237
6.3.1.11	Glutamate--putrescine ligase	930.703	0.0930703041680605
4.2.1.40	Glucarate dehydratase	929.432	0.09294320416236847
6.1.1.4	Leucine--tRNA ligase	929.088	0.09290880416082789
4.1.2.17	L-fuculose-phosphate aldolase	924.316	0.09243160413945696
4.1.1.65	Phosphatidylserine decarboxylase	922.323	0.09223230413053152
4.3.1.3	Histidine ammonia-lyase	919.709	0.09197090411882497
1.8.1.4	Dihydrolipoyl dehydrogenase	918.906	0.09189060411522881
2.4.2.4	Thymidine phosphorylase	917.064	0.0917064041069796
2.4.2.43	Lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase	916.721	0.09167210410544352
3.2.1.93	Alpha,alpha-phosphotrehalase	915.82	0.09158200410140849
2.1.1.171	16S rRNA (guanine(966)-N(2))-methyltransferase	915.289	0.09152890409903043
1.3.1.98	UDP-N-acetylmuramate dehydrogenase	913.302	0.09133020409013186
5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	912.838	0.09128380408805388
2.3.1.174	3-oxoadipyl-CoA thiolase	912.4	0.09124000408609234
2.1.1.174	23S rRNA (guanine(1835)-N(2))-methyltransferase	911.275	0.09112750408105413
