Pfam ID	Name	Copies per Million (CPM)	Relative Abundance
PF00563	EAL domain	2333.48	0.23334801293191368
PF00293	NUDIX domain	2240.89	0.2240890124187891
PF00593	TonB dependent receptor	2213.99	0.22139901226971198
PF02447	GntP family permease	2212.96	0.22129601226400383
PF00440	Bacterial regulatory proteins, tetR family	2204.4	0.22044001221656517
PF02264	LamB porin	2202.64	0.22026401220681138
PF01380	SIS domain	1937.5	0.19375001073743195
PF00291	Pyridoxal-phosphate dependent enzyme	1931.78	0.1931780107057323
PF01032	FecCD transport family	1927.41	0.1927410106815142
PF00581	Rhodanese-like domain	1918.6	0.19186001063269004
PF00419	Fimbrial protein	1916.78	0.19167801062260378
PF00535	Glycosyl transferase family 2	1906.16	0.1906160105637488
PF00589	Phage integrase family	1902.19	0.19021901054174747
PF01381	Helix-turn-helix	1894.94	0.1894940105015687
PF01266	FAD dependent oxidoreductase	1887.4	0.18874001045978275
PF00158	Sigma-54 interaction domain	1854.27	0.18542701027617958
PF00345	Pili and flagellar-assembly chaperone, PapD N-terminal domain	1840.01	0.1840010101971521
PF00590	Tetrapyrrole (Corrin/Porphyrin) Methylases	1820.94	0.18209401009146806
PF04055	Radical SAM superfamily	1807.84	0.18078401001886915
PF00271	Helicase conserved C-terminal domain	1762.14	0.1762140097656043
PF00905	Penicillin binding protein transpeptidase domain	1757.33	0.17573300973894776
PF02302	PTS system, Lactose/Cellobiose specific IIB subunit	1755.52	0.17555200972891694
PF01293	Phosphoenolpyruvate carboxykinase	1754.5	0.1754500097232642
PF00665	Integrase core domain	1739.89	0.17398900964229702
PF00696	Amino acid kinase family	1738.22	0.17382200963304206
PF00370	FGGY family of carbohydrate kinases, N-terminal domain	1736.73	0.17367300962478463
PF02782	FGGY family of carbohydrate kinases, C-terminal domain	1701	0.17010000942677253
PF01546	Peptidase family M20/M25/M40	1695.44	0.16954400939595957
PF00132	Bacterial transferase hexapeptide (six repeats)	1692.49	0.16924900937961093
PF02775	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain	1687.71	0.16877100935312067
PF02776	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	1664.37	0.1664370092237727
PF07715	TonB-dependent Receptor Plug Domain	1658.08	0.16580800918891414
PF01306	LacY proton/sugar symporter	1621.25	0.16212500898480597
PF07729	FCD domain	1605.72	0.16057200889874024
PF00860	Permease family	1599.17	0.1599170088624408
PF08240	Alcohol dehydrogenase GroES-like domain	1592.83	0.15928300882730514
PF02321	Outer membrane efflux protein	1592.43	0.1592430088250884
PF00270	DEAD/DEAH box helicase	1583.62	0.15836200877626425
PF00561	alpha/beta hydrolase fold	1571.25	0.15712500870771093
PF00107	Zinc-binding dehydrogenase	1564.2	0.15642000866864056
PF00579	tRNA synthetases class I (W and Y)	1536.55	0.153655008515407
PF08220	DeoR-like helix-turn-helix domain	1536.27	0.15362700851385527
PF00890	FAD binding domain	1522.64	0.1522640084383192
PF00375	Sodium:dicarboxylate symporter family	1510.1	0.15101000836882372
PF00501	AMP-binding enzyme	1504.2	0.15042000833612654
PF02311	AraC-like ligand binding domain	1492.11	0.14921100826912495
PF07670	Nucleoside recognition	1482.56	0.1482560082161998
PF00672	HAMP domain	1470.47	0.14704700814919822
PF00999	Sodium/hydrogen exchanger family	1447.53	0.14475300802206703
PF07095	Intracellular growth attenuator protein IgaA	1443.07	0.14430700799735013
PF13737	Transposase DDE domain	1431.04	0.1431040079306811
PF00936	BMC domain	1421.97	0.14219700788041606
PF13954	PapC N-terminal domain	1413.02	0.14130200783081606
PF00175	Oxidoreductase NAD-binding domain	1412.86	0.14128600782992934
PF02753	Pili assembly chaperone PapD, C-terminal domain	1397.61	0.13976100774541536
PF00834	Ribulose-phosphate 3 epimerase family	1396.68	0.1396680077402614
PF02056	Family 4 glycosyl hydrolase	1395.47	0.1395470077335557
PF00117	Glutamine amidotransferase class-I	1394.29	0.13942900772701625
PF00575	S1 RNA binding domain	1385.88	0.13858800768040888
PF01408	Oxidoreductase family, NAD-binding Rossmann fold	1379.43	0.1379430076446636
PF13533	Biotin-lipoyl like	1376.53	0.13765300762859212
PF02446	4-alpha-glucanotransferase	1365.6	0.13656000756801914
PF00128	Alpha amylase, catalytic domain	1361	0.13610000754252638
PF08352	Oligopeptide/dipeptide transporter, C-terminal region	1357.68	0.1357680075241273
PF11975	Family 4 glycosyl hydrolase C-terminal domain	1353.92	0.13539200750328975
PF01430	Hsp33 protein	1353.35	0.13533500750013083
PF00480	ROK family	1330.71	0.13307100737466224
PF00009	Elongation factor Tu GTP binding domain	1329.43	0.13294300736756862
PF01202	Shikimate kinase	1324.97	0.13249700734285175
PF01810	LysE type translocator	1323.28	0.1323280073334859
PF16576	Barrel-sandwich domain of CusB or HlyD membrane-fusion	1309.54	0.13095400725734022
PF01979	Amidohydrolase family	1304.25	0.13042500722802355
PF04754	Putative transposase, YhgA-like	1300.85	0.13008500720918106
PF00596	Class II Aldolase and Adducin N-terminal domain	1294.29	0.12942900717282624
PF00903	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	1292.66	0.12926600716379294
PF00152	tRNA synthetases class II (D, K and N)	1266.72	0.12667200702003603
PF00912	Transglycosylase	1263.13	0.12631300700014061
PF00359	Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2	1262.09	0.126209006994377
PF03180	NLPA lipoprotein	1261.79	0.12617900699271448
PF00849	RNA pseudouridylate synthase	1259.63	0.12596300698074397
PF00884	Sulfatase	1257.96	0.125796006971489
PF01761	3-dehydroquinate synthase	1255.21	0.12552100695624877
PF00474	Sodium:solute symporter family	1250.58	0.12505800693058974
PF01261	Xylose isomerase-like TIM barrel	1234.02	0.12340200683881589
PF03449	Transcription elongation factor, N-terminal	1226.28	0.12262800679592156
PF00266	Aminotransferase class-V	1223.21	0.12232100677890795
PF00108	Thiolase, N-terminal domain	1218.16	0.12181600675092136
PF00367	phosphotransferase system, EIIB	1208.4	0.1208400066968324
PF01568	Molydopterin dinucleotide binding domain	1205.68	0.12056800668175845
PF01418	Helix-turn-helix domain, rpiR family	1196.19	0.11961900662916582
PF13416	Bacterial extracellular solute-binding protein	1185.66	0.1185660065708096
PF00149	Calcineurin-like phosphoesterase	1175.97	0.11759700651710857
PF00571	CBS domain	1169.75	0.11697500648263795
PF02525	Flavodoxin-like fold	1160.45	0.11604500643109829
PF13520	Amino acid permease	1155.37	0.11553700640294542
PF01370	NAD dependent epimerase/dehydratase family	1149.29	0.11492900636925066
PF00296	Luciferase-like monooxygenase	1142.07	0.11420700632923814
PF00205	Thiamine pyrophosphate enzyme, central domain	1130.49	0.11304900626506295
PF00588	SpoU rRNA Methylase family	1125.22	0.11252200623585713
PF01479	S4 domain	1124.48	0.11244800623175612
PF01053	Cys/Met metabolism PLP-dependent enzyme	1123.93	0.11239300622870808
PF00924	Mechanosensitive ion channel	1123.31	0.11233100622527209
PF01926	50S ribosome-binding GTPase	1121.95	0.11219500621773512
PF00206	Lyase	1116.93	0.11169300618991479
PF07883	Cupin domain	1114.03	0.11140300617384326
PF01594	AI-2E family transporter	1110.75	0.11107500615566582
PF13361	UvrD-like helicase C-terminal domain	1108.64	0.11086400614397243
PF01494	FAD binding domain	1108.29	0.11082900614203274
PF07687	Peptidase dimerisation domain	1107.51	0.11075100613771008
PF07702	UTRA domain	1105.12	0.1105120061244649
PF00267	Gram-negative porin	1098.68	0.10986800608877509
PF01609	Transposase DDE domain	1096.11	0.10961100607453239
PF01977	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	1085.65	0.10856500601656414
PF01042	Endoribonuclease L-PSP	1081.72	0.10817200599478446
PF08125	Mannitol dehydrogenase C-terminal domain	1081.64	0.10816400599434112
PF13302	Acetyltransferase (GNAT) domain	1072.54	0.1072540059439098
PF00582	Universal stress protein family	1069.7	0.10697000592817082
PF01075	Glycosyltransferase family 9 (heptosyltransferase)	1066.58	0.1066580059108801
PF07969	Amidohydrolase family	1060.01	0.1060010058744698
PF02826	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain	1050.6	0.10506000582232052
PF00724	NADH:flavin oxidoreductase / NADH oxidase family	1046.42	0.10464200579915538
PF00857	Isochorismatase family	1045.14	0.10451400579206174
PF01527	Transposase	1041.14	0.10411400576989416
PF00483	Nucleotidyl transferase	1037.07	0.1037070057473386
PF00580	UvrD/REP helicase N-terminal domain	1034.79	0.10347900573470309
PF00923	Transaldolase/Fructose-6-phosphate aldolase	1034.76	0.10347600573453683
PF00111	2Fe-2S iron-sulfur cluster binding domain	1033.32	0.10333200572655649
PF00534	Glycosyl transferases group 1	1028.39	0.10283900569923493
PF01464	Transglycosylase SLT domain	1022.59	0.1022590056670919
PF00854	POT family	1021.17	0.10211700565922238
PF09084	NMT1/THI5 like	1016.52	0.10165200563345256
PF00254	FKBP-type peptidyl-prolyl cis-trans isomerase	1015.68	0.10156800562879735
PF03222	Tryptophan/tyrosine permease family	1005.86	0.10058600557437589
PF02954	Bacterial regulatory protein, Fis family	1005.42	0.10054200557193746
PF01614	Bacterial transcriptional regulator	1002.31	0.10023100555470214
PF00263	Bacterial type II and III secretion system protein	1001.45	0.10014500554993613
PF13953	PapC C-terminal domain	1000.7	0.1000700055457797
PF00459	Inositol monophosphatase family	1000.44	0.1000440055443388
PF00258	Flavodoxin	998.205	0.09982050553195265
PF01272	Transcription elongation factor, GreA/GreB, C-term	980.364	0.09803640543307962
PF13276	HTH-like domain	973.721	0.09737210539626476
PF00012	Hsp70 protein	971.079	0.09710790538162306
PF01497	Periplasmic binding protein	963.731	0.09637310534090118
PF03741	Integral membrane protein TerC family	958.296	0.09582960531078095
PF08245	Mur ligase middle domain	953.945	0.09539450528666815
PF02779	Transketolase, pyrimidine binding domain	942.254	0.09422540522187779
PF13673	Acetyltransferase (GNAT) domain	940.231	0.09402310521066652
PF01553	Acyltransferase	932.144	0.09321440516584917
PF13378	Enolase C-terminal domain-like	931.094	0.09310940516003019
PF00011	Hsp20/alpha crystallin family	929.715	0.0929715051523879
PF02894	Oxidoreductase family, C-terminal alpha/beta domain	918.633	0.09186330509097257
PF00970	Oxidoreductase FAD-binding domain	912.578	0.09125780505741635
PF05036	Sporulation related domain	908.485	0.09084850503473335
PF04879	Molybdopterin oxidoreductase Fe4S4 domain	904.713	0.0904713050138293
PF10748	DNA utilization proteins HofP	901.393	0.0901393049954302
PF00133	tRNA synthetases class I (I, L, M and V)	899.603	0.08996030498551018
PF12911	N-terminal TM domain of oligopeptide transport permease C	899.006	0.08990060498220168
PF00717	Peptidase S24-like	894.065	0.08940650495481915
PF02086	D12 class N6 adenine-specific DNA methyltransferase	892.646	0.08926460494695519
PF02595	Glycerate kinase family	886.242	0.08862420491146486
PF02627	Carboxymuconolactone decarboxylase family	879.297	0.08792970487297637
PF01276	Orn/Lys/Arg decarboxylase, major domain	872.53	0.08725300483547432
PF04198	Putative sugar-binding domain	870.285	0.08702850482303276
PF01047	MarR family	865.157	0.0865157047946139
PF04324	BFD-like [2Fe-2S] binding domain	862.298	0.0862298047787696
PF03170	Bacterial cellulose synthase subunit	861.767	0.08617670477582685
PF01521	Iron-sulphur cluster biosynthesis	861.246	0.08612460477293951
PF13439	Glycosyltransferase Family 4	860.339	0.08603390476791302
PF01103	Surface antigen	859.569	0.08595690476364576
PF01048	Phosphorylase superfamily	858.358	0.0858358047569345
PF02896	PEP-utilising enzyme, TIM barrel domain	854.972	0.08549720473816964
PF09335	SNARE associated Golgi protein	851.716	0.08517160472012521
PF00950	ABC 3 transport family	851.129	0.0851129047168721
PF00920	Dehydratase family	849.545	0.08495450470809374
PF00691	OmpA family	848.342	0.08483420470142683
PF00004	ATPase family associated with various cellular activities (AAA)	845.744	0.08457440468702898
PF02900	Catalytic LigB subunit of aromatic ring-opening dioxygenase	842.887	0.08428870467119576
PF00120	Glutamine synthetase, catalytic domain	833.152	0.08331520461724537
PF02798	Glutathione S-transferase, N-terminal domain	831.886	0.08318860461022932
PF01515	Phosphate acetyl/butaryl transferase	824.176	0.08241760456750127
PF00654	Voltage gated chloride channel	823.691	0.08236910456481346
PF00456	Transketolase, thiamine diphosphate binding domain	822.913	0.08229130456050185
PF01037	Lrp/AsnC ligand binding domain	821.786	0.08217860455425613
PF02901	Pyruvate formate lyase-like	819.613	0.08196130454221358
PF00180	Isocitrate/isopropylmalate dehydrogenase	817.194	0.08171940452880773
PF01207	Dihydrouridine synthase (Dus)	816.834	0.08168340452681264
PF12792	CSS motif domain associated with EAL	816.387	0.08163870452433541
PF01965	DJ-1/PfpI family	814.801	0.08148010451554596
PF01476	LysM domain	813.28	0.08132800450711673
PF03061	Thioesterase superfamily	812.724	0.08127240450403544
PF00230	Major intrinsic protein	811.461	0.081146104497036
PF13247	4Fe-4S dicluster domain	807.104	0.08071040447288995
PF13806	Rieske-like [2Fe-2S] domain	805.776	0.0805776044655303
PF01168	Alanine racemase, N-terminal domain	805.089	0.08050890446172303
PF02133	Permease for cytosine/purines, uracil, thiamine, allantoin	805.048	0.0805048044614958
PF13458	Periplasmic binding protein	802.72	0.08027200444859427
PF00753	Metallo-beta-lactamase superfamily	800.78	0.08007800443784296
PF01040	UbiA prenyltransferase family	798.18	0.07981800442343402
PF02875	Mur ligase family, glutamate ligase domain	797.698	0.07976980442076284
PF02803	Thiolase, C-terminal domain	797.162	0.07971620441779238
PF02780	Transketolase, C-terminal domain	794.825	0.07948250440484096
PF03992	Antibiotic biosynthesis monooxygenase	793.37	0.07933700439677749
PF03611	PTS system sugar-specific permease component	790.778	0.0790778043824129
PF00793	DAHP synthetase I family	788.171	0.07881710436796516
PF01145	SPFH domain / Band 7 family	788.093	0.07880930436753288
PF02080	TrkA-C domain	786.355	0.07863550435790106
PF09339	IclR helix-turn-helix domain	784.187	0.07841870434588623
PF00361	Proton-conducting membrane transporter	783.682	0.07836820434308756
PF00871	Acetokinase family	782.104	0.07821040433434245
PF01041	DegT/DnrJ/EryC1/StrS aminotransferase family	781.528	0.07815280433115031
PF00085	Thioredoxin	780.308	0.07803080432438919
PF03811	InsA N-terminal domain	779.925	0.07799250432226663
PF04295	D-galactarate dehydratase / Altronate hydrolase, C terminus	779.527	0.07795270432006096
PF00557	Metallopeptidase family M24	771.435	0.07714350427521591
PF03605	Anaerobic c4-dicarboxylate membrane transporter	771.073	0.07710730427320973
PF00389	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain	769.818	0.07698180426625464
PF03610	PTS system fructose IIA component	768.984	0.07689840426163272
PF01270	Glycosyl hydrolases family 8	767.643	0.07676430425420103
PF07724	AAA domain (Cdc48 subfamily)	761.057	0.07610570421770206
PF00378	Enoyl-CoA hydratase/isomerase	760.271	0.07602710421334613
PF02774	Semialdehyde dehydrogenase, dimerisation domain	758.975	0.07589750420616383
PF02254	TrkA-N domain	756.394	0.07563940419186017
PF02255	PTS system, Lactose/Cellobiose specific IIA subunit	755.613	0.07556130418753196
PF00664	ABC transporter transmembrane region	754.742	0.07547420418270497
PF03734	L,D-transpeptidase catalytic domain	751.672	0.07516720416569134
PF00883	Cytosol aminopeptidase family, catalytic domain	744.405	0.07444050412541835
PF00929	Exonuclease	740.472	0.07404720410362205
PF02286	Dehydratase large subunit	739.218	0.0739218040966725
PF04023	FeoA domain	738.586	0.07385860409317002
PF01295	Adenylate cyclase, class-I	731.2	0.07312000405223755
PF01118	Semialdehyde dehydrogenase, NAD binding domain	729.244	0.07292440404139759
PF03144	Elongation factor Tu domain 2	725.698	0.07256980402174601
PF07963	Prokaryotic N-terminal methylation motif	721.401	0.07214010399793247
PF01551	Peptidase family M23	715.411	0.07154110396473647
PF00578	AhpC/TSA family	711.843	0.07118430394496297
PF14824	Sirohaem biosynthesis protein central	711.248	0.07112480394166555
PF02508	Rnf-Nqr subunit, membrane protein	710.604	0.07106040393809657
PF01232	Mannitol dehydrogenase Rossmann domain	707.394	0.07073940392030707
PF02449	Beta-galactosidase	702.821	0.07028210389496396
PF00311	Phosphoenolpyruvate carboxylase	702.425	0.07024250389276936
PF12706	Beta-lactamase superfamily domain	702.299	0.07022990389207108
PF00156	Phosphoribosyl transferase domain	699.056	0.0699056038740987
PF01061	ABC-2 type transporter	697.624	0.06976240386616271
PF00989	PAS fold	695.397	0.0695397038538209
PF03279	Bacterial lipid A biosynthesis acyltransferase	692.977	0.0692977038404095
PF00491	Arginase family	691.453	0.06914530383196363
PF00529	HlyD membrane-fusion protein of T1SS	687.658	0.06876580381093213
PF09371	Tex-like protein N-terminal domain	686.351	0.06863510380368885
PF03460	Nitrite/Sulfite reductase ferredoxin-like half domain	683.358	0.06833580378710195
PF03446	NAD binding domain of 6-phosphogluconate dehydrogenase	679.697	0.06796970376681305
PF05420	Cellulose synthase operon protein C C-terminus (BCSC_C)	678.752	0.06787520376157595
PF03328	HpcH/HpaI aldolase/citrate lyase family	677.097	0.06770970375240411
PF04616	Glycosyl hydrolases family 43	676.225	0.06762250374757157
PF00551	Formyl transferase	673.715	0.06737150373366141
PF00939	Sodium:sulfate symporter transmembrane region	672.688	0.06726880372796987
PF01544	CorA-like Mg2+ transporter protein	672.416	0.06724160372646247
PF01557	Fumarylacetoacetate (FAA) hydrolase family	671.664	0.06716640372229496
PF03471	Transporter associated domain	670.606	0.06706060371643163
PF01717	Cobalamin-independent synthase, Catalytic domain	669.104	0.0669104037081077
PF01547	Bacterial extracellular solute-binding protein	667.196	0.06671960369753376
PF01432	Peptidase family M3	665.263	0.06652630368682126
PF03958	Bacterial type II/III secretion system short domain	664.448	0.06644480368230461
PF07437	YfaZ precursor	664.333	0.06643330368166729
PF00330	Aconitase family (aconitate hydratase)	662.898	0.06628980367371468
PF02652	L-lactate permease	662.479	0.06624790367139262
PF01554	MatE	658.602	0.06586020364990666
PF00381	PTS HPr component phosphorylation site	656.702	0.06567020363937705
PF00682	HMGL-like	654.514	0.06545140362725138
PF00462	Glutaredoxin	652.907	0.06529070361834555
PF13193	AMP-binding enzyme C-terminal domain	651.51	0.06515100361060351
PF01204	Trehalase	650.925	0.06509250360736149
PF01966	HD domain	648.898	0.06488980359612807
PF01523	Putative modulator of DNA gyrase	645.665	0.06456650357821109
PF05170	AsmA family	644.909	0.06449090357402142
PF03009	Glycerophosphoryl diester phosphodiesterase family	644.535	0.06445350357194875
PF00817	impB/mucB/samB family	642.426	0.06424260356026089
PF10431	C-terminal, D2-small domain, of ClpB protein	642.057	0.06420570355821592
PF05958	tRNA (Uracil-5-)-methyltransferase	641.018	0.06410180355245788
PF01590	GAF domain	640.771	0.06407710355108903
PF13683	Integrase core domain	640.305	0.0640305035485065
PF01070	FMN-dependent dehydrogenase	639.908	0.06399080354630639
PF04632	Fusaric acid resistance protein family	639.781	0.06397810354560256
PF02769	AIR synthase related protein, C-terminal domain	635.367	0.0635367035211406
PF08402	TOBE domain	635.353	0.06353530352106301
PF02737	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain	633.337	0.06333370350989055
PF01297	Zinc-uptake complex component A periplasmic	632.904	0.0632904035074909
PF01842	ACT domain	631.543	0.06315430349994838
PF02492	CobW/HypB/UreG, nucleotide-binding domain	629.736	0.06297360348993417
PF00586	AIR synthase related protein, N-terminal domain	627.966	0.062796603480125
PF13091	PLD-like domain	627.942	0.062794203479992
PF06564	Cellulose biosynthesis protein BcsQ	624.119	0.06241190345880532
PF02746	Mandelate racemase / muconate lactonizing enzyme, N-terminal domain	623.615	0.0623615034560122
PF01654	Cytochrome bd terminal oxidase subunit I	622.077	0.06220770344748875
PF05175	Methyltransferase small domain	621.552	0.06215520344457926
PF01098	Cell cycle protein	621.092	0.06210920344202998
PF01144	Coenzyme A transferase	621.074	0.06210740344193023
PF00160	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD	620.915	0.062091503441049065
PF00313	'Cold-shock' DNA-binding domain	620.591	0.06205910343925349
PF16921	Tex protein YqgF-like domain	620.558	0.0620558034390706
PF01136	Peptidase family U32	617.191	0.06171910342041102
PF03739	Lipopolysaccharide export system permease LptF/LptG	616.126	0.0616126034145089
PF04972	BON domain	613.802	0.06138020340162953
PF03591	AzlC protein	613.121	0.06131210339785549
PF00308	Bacterial dnaA  protein	612.461	0.06124610339419784
PF05681	Fumarate hydratase (Fumerase)	611.65	0.061165003389703355
PF04069	Substrate binding domain of ABC-type glycine betaine transport system	608.736	0.06087360337355426
PF00364	Biotin-requiring enzyme	607.486	0.06074860336662689
PF17092	Penicillin-binding protein OB-like domain	607.342	0.06073420336582885
PF01520	N-acetylmuramoyl-L-alanine amidase	606.669	0.06066690336209915
PF00521	DNA gyrase/topoisomerase IV, subunit A	606.448	0.06064480336087439
PF03738	Glutathionylspermidine synthase preATP-grasp	605.253	0.06052530335425182
PF06039	Malate:quinone oxidoreductase (Mqo)	603.209	0.06032090334292418
PF01507	Phosphoadenosine phosphosulfate reductase family	602.426	0.060242603338584874
PF00425	chorismate binding enzyme	601.59	0.06015900333395185
PF02028	BCCT, betaine/carnitine/choline family transporter	597.472	0.059747203311130294
PF01791	DeoC/LacD family aldolase	597.018	0.05970180330861427
PF00006	ATP synthase alpha/beta family, nucleotide-binding domain	596.82	0.05968200330751698
PF00749	tRNA synthetases class I (E and Q), catalytic domain	596.299	0.05962990330462964
PF03824	High-affinity nickel-transport protein	595.904	0.0595904033024406
PF06004	Bacterial protein of unknown function (DUF903)	595.754	0.05957540330160931
PF13417	Glutathione S-transferase, N-terminal domain	595.688	0.05956880330124354
PF01026	TatD related DNase	594.87	0.05948700329671027
PF00437	Type II/IV secretion system protein	592.255	0.0592255032822182
PF04073	Aminoacyl-tRNA editing domain	590.532	0.05905320327266951
PF04542	Sigma-70 region 2	590.273	0.05902730327123415
PF01694	Rhomboid family	588.748	0.05887480326278276
PF01346	Domain amino terminal to FKBP-type peptidyl-prolyl isomerase	587.865	0.05878650325788926
PF01116	Fructose-bisphosphate aldolase class-II	586.422	0.0586422032498923
PF00756	Putative esterase	586.399	0.05863990324976483
PF00874	PRD domain	584.012	0.0584012032365363
PF12146	Serine aminopeptidase, S33	583.649	0.058364903234524604
PF02733	Dak1 domain	582.99	0.0582990032308725
PF07244	Surface antigen variable number repeat	582.78	0.0582780032297087
PF02872	5'-nucleotidase, C-terminal domain	582.503	0.058250303228173594
PF02705	K+ potassium transporter	582.123	0.05821230322606767
PF01055	Glycosyl hydrolases family 31	580.932	0.05809320321946727
PF06826	Predicted Permease Membrane Region	580.219	0.058021903215515896
PF05321	Haemolysin expression modulating protein	579.644	0.0579644032123293
PF00285	Citrate synthase, C-terminal domain	579.315	0.05793150321050601
PF00342	Phosphoglucose isomerase	577.136	0.057713603198430205
PF13411	MerR HTH family regulatory protein	576.933	0.0576933031973052
PF00768	D-alanyl-D-alanine carboxypeptidase	575.596	0.05755960318989568
PF04349	Periplasmic glucan biosynthesis protein, MdoG	575.123	0.05751230318727437
PF00485	Phosphoribulokinase / Uridine kinase family	574.869	0.05748690318586673
PF00482	Type II secretion system (T2SS), protein F	573.483	0.05734830317818564
PF13580	SIS domain	572.898	0.057289803174943636
PF02288	Dehydratase medium subunit	572.429	0.05724290317234448
PF02322	Cytochrome bd terminal oxidase subunit II	572.19	0.05721900317101998
PF05035	2-keto-3-deoxy-galactonokinase	570.826	0.057082603163460824
PF01522	Polysaccharide deacetylase	570.027	0.057002703159032844
PF00210	Ferritin-like domain	569.468	0.056946803155934915
PF01545	Cation efflux family	567.687	0.05676870314606479
PF02800	Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain	566.35	0.05663500313865527
PF02541	Ppx/GppA phosphatase family	566.004	0.056600403136737774
PF01738	Dienelactone hydrolase family	562.464	0.056246403117119446
PF08241	Methyltransferase domain	562.148	0.05621480311536821
PF00877	NlpC/P60 family	561.318	0.05613180311076842
PF01548	Transposase	561.288	0.05612880311060217
PF01435	Peptidase family M48	560.127	0.05601270310416802
PF03400	IS1 transposase	559.724	0.055972403101934645
PF06166	Protein of unknown function (DUF979)	556.101	0.055610103081856335
PF02614	Glucuronate isomerase	554.673	0.0554673030739425
PF00355	Rieske [2Fe-2S] domain	554.201	0.05542010307132673
PF03711	Orn/Lys/Arg decarboxylase, C-terminal domain	553.51	0.05535100306749727
PF01569	PAP2 superfamily	551.416	0.05514160305589254
PF04166	Pyridoxal phosphate biosynthetic protein PdxA	548.899	0.05488990304194357
PF06751	Ethanolamine ammonia lyase large subunit (EutB)	548.501	0.05485010303973789
PF06406	StbA protein	548.092	0.054809203037471256
PF00899	ThiF family	547.554	0.054755403034489704
PF00916	Sulfate permease family	547.319	0.05473190303318736
PF06674	Protein of unknown function (DUF1176)	546.875	0.05468750303072676
PF01011	PQQ enzyme repeat	545.891	0.054589103025273526
PF05974	Domain of unknown function (DUF892)	544.811	0.054481103019288275
PF01225	Mur ligase family, catalytic domain	543.706	0.05437060301316448
PF02922	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)	543.212	0.054321203010426776
PF01035	6-O-methylguanine DNA methyltransferase, DNA binding domain	542.555	0.05425550300678575
PF12848	ABC transporter	542.239	0.05422390300503452
