Enzyme ID	Name	Copies per Million (CPM)	Relative Abundance
3.1.1.3	Triacylglycerol lipase	3132.19	0.3132190361172872
6.3.5.2	GMP synthase (glutamine-hydrolyzing)	3115.33	0.31153303592287446
5.99.1.2	Transferred entry 5.6.2.1	3107.57	0.3107570358333939
1.11.1.15	Peroxiredoxin	3099.97	0.30999703574575826
3.5.1.5	Urease	3094.89	0.3094890356871808
2.7.6.5	GTP diphosphokinase	3034.86	0.30348603499497484
1.1.1.169	2-dehydropantoate 2-reductase	2989.57	0.29895703447273575
6.1.1.2	Tryptophan--tRNA ligase	2985.91	0.29859103443053225
6.3.5.3	Phosphoribosylformylglycinamidine synthase	2980.02	0.2980020343626147
7.3.2.1	ABC-type phosphate transporter	2943.32	0.294332033939427
4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	2933.14	0.29331403382204135
2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	2900.92	0.2900920334505125
1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	2898.16	0.2898160334186869
2.1.1.177	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase	2894.4	0.28944003337533036
5.1.1.1	Alanine racemase	2840.97	0.28409703275922893
6.1.1.9	Valine--tRNA ligase	2800.27	0.2800270322899172
6.2.1.5	Succinate--CoA ligase (ADP-forming)	2791.82	0.2791820321924802
3.1.26.8	Ribonuclease M5	2780.73	0.27807303206460143
3.5.1.2	Glutaminase	2770.06	0.27700603194156564
1.8.4.11	Peptide-methionine (S)-S-oxide reductase	2728.51	0.27285103146245254
2.7.2.3	Phosphoglycerate kinase	2728.26	0.2728260314595698
2.3.1.157	Glucosamine-1-phosphate N-acetyltransferase	2724.75	0.272475031419096
5.3.1.1	Triose-phosphate isomerase	2713.21	0.2713210312860282
1.1.1.1	Alcohol dehydrogenase	2709.12	0.2709120312388664
3.1.3.48	Protein-tyrosine-phosphatase	2699.48	0.2699480311277076
3.1.1.29	Aminoacyl-tRNA hydrolase	2681.64	0.26816403092199453
5.4.2.10	Phosphoglucosamine mutase	2673.09	0.26730903082340446
6.1.1.11	Serine--tRNA ligase	2624.89	0.26248903026761017
6.3.4.19	tRNA(Ile)-lysidine synthetase	2617.66	0.26176603018424105
3.5.4.33	tRNA(adenine(34)) deaminase	2616.79	0.261679030174209
6.1.1.5	Isoleucine--tRNA ligase	2612.26	0.26122603012197365
1.2.1.3	Aldehyde dehydrogenase (NAD(+))	2604.42	0.2604420300315706
6.1.1.4	Leucine--tRNA ligase	2603.75	0.2603750300238448
2.6.1.16	Glutamine--fructose-6-phosphate transaminase (isomerizing)	2600	0.2600000299806035
2.7.2.1	Acetate kinase	2597.74	0.25977402995454346
6.1.1.6	Lysine--tRNA ligase	2542.94	0.2542940293226446
6.3.1.5	NAD(+) synthase	2520.98	0.2520980290694238
3.2.2.27	Uracil-DNA glycosylase	2500.81	0.2500810288368435
3.4.19.3	Pyroglutamyl-peptidase I	2493.23	0.24932302874943854
2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase	2483.06	0.24830602863216825
2.7.4.9	dTMP kinase	2482.53	0.24825302862605683
3.5.1.88	Peptide deformylase	2467.54	0.2467540284532071
1.1.1.28	D-lactate dehydrogenase	2457.26	0.24572602833466844
2.4.2.22	Xanthine phosphoribosyltransferase	2455.46	0.24554602831391265
2.7.11.32	[Pyruvate, phosphate dikinase] kinase	2444.35	0.24443502818580318
2.7.4.27	([Pyruvate, phosphate dikinase] phosphate) phosphotransferase	2444.35	0.24443502818580318
6.1.1.15	Proline--tRNA ligase	2423.8	0.24238002794884114
3.5.1.28	N-acetylmuramoyl-L-alanine amidase	2409.4	0.24094002778279472
2.1.1.198	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	2403.03	0.24030302770934225
6.3.4.3	Formate--tetrahydrofolate ligase	2341.54	0.23415402700030097
2.7.1.24	Dephospho-CoA kinase	2317.16	0.23171602671917513
2.4.2.10	Orotate phosphoribosyltransferase	2301.52	0.23015202653883024
6.3.2.4	D-alanine--D-alanine ligase	2299.12	0.22991202651115586
5.4.2.2	Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	2294.53	0.22945302645822857
4.2.1.136	ADP-dependent NAD(P)H-hydrate dehydratase	2284.69	0.22846902634476352
2.7.3.9	Phosphoenolpyruvate--protein phosphotransferase	2283.78	0.22837802633427032
3.6.3.2	Transferred entry 7.2.2.14	2279.94	0.22799402628999127
5.4.99.12	tRNA pseudouridine(38-40) synthase	2266.91	0.2266910261397423
1.20.4.4	Arsenate reductase (thioredoxin)	2266.45	0.22664502613443804
1.4.4.2	Glycine dehydrogenase (aminomethyl-transferring)	2266.18	0.22661802613132467
2.5.1.75	tRNA dimethylallyltransferase	2264.63	0.22646302611345165
2.7.7.3	Pantetheine-phosphate adenylyltransferase	2260.02	0.2260020260602937
3.6.1.27	Undecaprenyl-diphosphate phosphatase	2256.64	0.2256640260213189
2.1.3.2	Aspartate carbamoyltransferase	2252.29	0.22522902597115904
2.1.1.182	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase	2250.47	0.22504702595017262
1.2.4.4	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)	2249.95	0.2249950259441765
6.1.1.16	Cysteine--tRNA ligase	2247.71	0.22477102591834708
3.4.21.88	Repressor LexA	2239.13	0.22391302581941108
2.7.4.8	Guanylate kinase	2231.72	0.22317202573396636
2.5.1.6	Methionine adenosyltransferase	2224.37	0.2224370256492135
1.17.4.2	Ribonucleoside-triphosphate reductase (thioredoxin)	2222	0.22220002562188504
5.1.1.3	Glutamate racemase	2216.16	0.221616025554544
2.7.7.72	CCA tRNA nucleotidyltransferase	2213.11	0.22131102551937445
3.4.21.92	Endopeptidase Clp	2211.25	0.22112502549792679
3.5.4.16	GTP cyclohydrolase I	2207.27	0.2207270254520334
2.7.4.3	Adenylate kinase	2206.41	0.22064102544211672
2.3.2.17	glycyltransferase	2198.89	0.21988902535540356
1.3.1.98	UDP-N-acetylmuramate dehydrogenase	2186.14	0.2186140252083833
3.2.2.9	Adenosylhomocysteine nucleosidase	2172.93	0.2172930250560588
2.6.1.13	Ornithine aminotransferase	2159.95	0.2159950249063864
5.3.1.8	Mannose-6-phosphate isomerase	2157.92	0.21579202488297847
2.7.1.40	Pyruvate kinase	2155.19	0.21551902485149885
2.7.1.33	Pantothenate kinase	2151.48	0.21514802480871884
2.7.1.15	Ribokinase	2149.18	0.2149180247821975
1.17.99.6	Epoxyqueuosine reductase	2144.01	0.21440102472258227
4.1.1.23	Orotidine-5'-phosphate decarboxylase	2137.93	0.21379302465247374
6.3.1.2	Glutamine synthetase	2136.29	0.2136290246335629
6.3.4.5	Argininosuccinate synthase	2129.76	0.2129760245582655
2.7.8.7	Holo-[acyl-carrier-protein] synthase	2124.73	0.21247302450026453
3.1.22.4	Crossover junction endodeoxyribonuclease	2122.62	0.21226202447593412
2.7.1.31	Glycerate 3-kinase	2119.82	0.21198202444364733
6.1.1.1	Tyrosine--tRNA ligase	2119.45	0.21194502443938082
6.1.1.7	Alanine--tRNA ligase	2115.65	0.21156502439556307
1.1.1.44	Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)	2114.29	0.21142902437988087
1.1.1.49	Glucose-6-phosphate dehydrogenase (NADP(+))	2113.29	0.21132902436834985
1.7.99.4	Nitrate reductase	2105.61	0.2105610242797918
2.1.3.15	Acetyl-CoA carboxytransferase	2105.29	0.21052902427610184
4.1.2.40	Tagatose-bisphosphate aldolase	2100.95	0.2100950242260573
2.7.1.21	Thymidine kinase	2084.94	0.208494024041446
3.4.11.18	Methionyl aminopeptidase	2078.78	0.20787802397041502
6.3.4.21	Nicotinate phosphoribosyltransferase	2078.52	0.20785202396741698
3.6.4.13	RNA helicase	2066.96	0.2066960238341186
2.1.1.228	tRNA (guanine(37)-N(1))-methyltransferase	2059.85	0.20598502375213315
3.1.13.1	Exoribonuclease II	2053.84	0.20538402368283187
2.7.8.5	CDP-diacylglycerol--glycerol-3-phosphate 1-phosphatidyltransferase	2046.13	0.20461302359392783
2.7.2.2	Carbamate kinase	2036.39	0.20363902348161592
2.3.1.8	Phosphate acetyltransferase	2032.8	0.20328002344021956
5.3.1.9	Glucose-6-phosphate isomerase	2027.99	0.20279902338475544
6.4.1.2	Acetyl-CoA carboxylase	2027.77	0.20277702338221865
3.1.4.46	Glycerophosphodiester phosphodiesterase	2009.48	0.2009480231713166
2.4.1.129	Peptidoglycan glycosyltransferase	2002.59	0.20025902309186802
5.3.1.6	Ribose-5-phosphate isomerase	2001.53	0.20015302307964514
2.7.1.107	Diacylglycerol kinase (ATP)	1998.78	0.1998780230479349
6.3.2.8	UDP-N-acetylmuramate--L-alanine ligase	1993.76	0.1993760229900493
2.1.1.33	tRNA (guanine(46)-N(7))-methyltransferase	1993.68	0.19936802298912681
1.8.1.9	Thioredoxin-disulfide reductase	1987.34	0.19873402291602024
4.2.1.20	Tryptophan synthase	1981.89	0.1981890228531763
4.4.1.1	Cystathionine gamma-lyase	1979.31	0.19793102282342634
3.4.25.2	HslU--HslV peptidase	1978.72	0.19787202281662306
2.7.1.23	NAD(+) kinase	1978.29	0.19782902281166467
4.99.1.1	Protoporphyrin ferrochelatase	1972.25	0.19722502274201742
2.1.2.1	Glycine hydroxymethyltransferase	1964.29	0.19642902265023066
3.4.11.4	Tripeptide aminopeptidase	1961.44	0.19614402261736733
6.4.1.1	Pyruvate carboxylase	1960.28	0.19602802260399133
3.5.1.25	N-acetylglucosamine-6-phosphate deacetylase	1958.58	0.19585802258438867
6.3.4.4	Adenylosuccinate synthase	1947.97	0.19479702246204472
2.7.11.1	Non-specific serine/threonine protein kinase	1937.5	0.19375002234131514
5.3.3.2	Isopentenyl-diphosphate Delta-isomerase	1927.78	0.19277802222923382
3.5.2.9	5-oxoprolinase (ATP-hydrolyzing)	1912.92	0.19129202205788315
3.6.5.3	Protein-synthesizing GTPase	1912.9	0.19129002205765253
2.7.1.48	Uridine kinase	1909.98	0.190998022023982
3.6.3.31	Transferred entry 7.6.2.11	1901.62	0.1901620219275828
2.7.9.1	Pyruvate, phosphate dikinase	1894.44	0.18944402184479023
4.3.3.6	Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing)	1882.1	0.18821002170249765
2.3.2.3	Lysyltransferase	1881.19	0.18811902169200448
4.3.2.10	Imidazole glycerol-phosphate synthase	1879.76	0.1879760216755151
2.3.1.234	N(6)-L-threonylcarbamoyladenine synthase	1878.99	0.18789902166663627
2.7.14.1	Protein arginine kinase	1874.17	0.18741702161105683
4.1.2.25	Dihydroneopterin aldolase	1873.55	0.1873550216039076
1.1.1.274	2,5-didehydrogluconate reductase (2-dehydro-D-gluconate-forming)	1849.38	0.18493802132520332
3.6.3.25	Transferred entry 7.3.2.3	1844.11	0.1844110212644349
2.7.1.25	Adenylyl-sulfate kinase	1840.44	0.18404402122211616
2.4.1.227	acetylglucosaminyltransferase	1815.33	0.1815330209325727
2.3.1.180	Beta-ketoacyl-[acyl-carrier-protein] synthase III	1811.23	0.1811230208852956
1.7.1.7	GMP reductase	1810.85	0.1810850208809138
3.5.2.3	Dihydroorotase	1806.65	0.18066502083248362
4.2.1.3	Aconitate hydratase	1799.83	0.17998302075384218
1.8.1.2	Assimilatory sulfite reductase (NADPH)	1795.24	0.1795240207009149
4.3.2.2	Adenylosuccinate lyase	1793.75	0.1793750206837337
6.2.1.26	o-succinylbenzoate--CoA ligase	1784.22	0.17842202057384327
1.6.5.11	NADH dehydrogenase (quinone)	1777.34	0.17773402049450995
6.3.2.10	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	1772.09	0.17720902043397221
2.2.1.2	Transaldolase	1767.06	0.17670602037597127
3.4.23.36	Signal peptidase II	1755.11	0.17551102023817577
2.7.1.148	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	1751.46	0.17514602019608766
2.7.1.35	Pyridoxal kinase	1749.2	0.17492002017002758
1.8.1.14	CoA-disulfide reductase	1748.75	0.17487502016483863
2.4.1.187	mannosaminyltransferase	1737.86	0.17378602003926602
2.7.7.18	Nicotinate-nucleotide adenylyltransferase	1727.6	0.17276001992095796
2.5.1.78	6,7-dimethyl-8-ribityllumazine synthase	1718.34	0.17183401981418087
5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	1716.44	0.171644019792272
3.6.1.13	ADP-ribose diphosphatase	1705.43	0.17054301966531565
4.1.1.49	Phosphoenolpyruvate carboxykinase (ATP)	1703.62	0.17036201964444456
3.1.26.11	Ribonuclease Z	1702.67	0.1702670196334901
2.1.1.63	Methylated-DNA--[protein]-cysteine S-methyltransferase	1700.26	0.17002601960570038
4.2.1.33	3-isopropylmalate dehydratase	1683.64	0.16836401941405515
3.1.1.96	D-aminoacyl-tRNA deacylase	1681.92	0.16819201939422185
6.1.1.21	Histidine--tRNA ligase	1681.8	0.1681800193928381
2.7.7.41	Phosphatidate cytidylyltransferase	1668.64	0.16686401924109012
1.1.1.94	Glycerol-3-phosphate dehydrogenase (NAD(P)(+))	1665.04	0.16650401919957852
6.1.1.12	Aspartate--tRNA ligase	1664.19	0.16641901918977717
2.4.2.14	Amidophosphoribosyltransferase	1659.65	0.16596501913742642
5.4.99.25	tRNA pseudouridine(55) synthase	1644.75	0.16447501896561448
6.3.2.9	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	1643.11	0.16431101894670364
2.7.8.13	Phospho-N-acetylmuramoyl-pentapeptide-transferase	1635.4	0.16354001885779965
2.7.1.11	6-phosphofructokinase	1633.31	0.16333101883369983
3.2.2.1	Purine nucleosidase	1629.23	0.16292301878665336
6.5.1.2	DNA ligase (NAD(+))	1620.4	0.1620400186848346
1.11.1.1	NADH peroxidase	1617.84	0.16178401865531525
3.6.1.7	Acylphosphatase	1617.76	0.16177601865439276
2.3.1.n3	Transferred entry 2.3.1.275	1610.68	0.1610680185727533
3.4.11.7	Glutamyl aminopeptidase	1607.24	0.16072401853308663
6.3.4.2	CTP synthase (glutamine hydrolyzing)	1597.53	0.1597530184211206
2.7.7.23	UDP-N-acetylglucosamine diphosphorylase	1596.86	0.15968601841339483
2.5.1.15	Dihydropteroate synthase	1596.21	0.1596210184058997
7.1.2.2	H(+)-transporting two-sector ATPase	1593.85	0.15938501837868652
2.1.1.176	16S rRNA (cytosine(967)-C(5))-methyltransferase	1593.56	0.15935601837534255
1.17.1.8	4-hydroxy-tetrahydrodipicolinate reductase	1592.22	0.159222018359891
3.5.4.25	GTP cyclohydrolase II	1584.32	0.15843201826879608
1.97.1.4	[Formate-C-acetyltransferase]-activating enzyme	1579.13	0.1579130182089502
3.6.1.1	Inorganic diphosphatase	1575.18	0.15751801816340272
2.5.1.19	3-phosphoshikimate 1-carboxyvinyltransferase	1574.68	0.15746801815763725
2.8.1.10	Thiazole synthase	1570.92	0.15709201811428067
4.1.1.11	Aspartate 1-decarboxylase	1567.16	0.1567160180709241
6.1.1.3	Threonine--tRNA ligase	1561.79	0.1561790180090026
5.1.3.1	Ribulose-phosphate 3-epimerase	1560.96	0.1560960179994319
6.3.2.17	Tetrahydrofolate synthase	1550.12	0.1550120178744358
1.1.1.37	Malate dehydrogenase	1548.07	0.15480701785079728
4.2.1.11	Phosphopyruvate hydratase	1546.77	0.15467701783580698
2.7.1.30	Glycerol kinase	1535.4	0.1535400177046995
6.1.1.19	Arginine--tRNA ligase	1534.94	0.15349401769939525
3.2.1.41	Pullulanase	1530.74	0.15307401765096504
2.2.1.9	synthase	1528.53	0.1528530176254815
2.3.1.35	Glutamate N-acetyltransferase	1519.19	0.15191901751778197
2.7.4.22	UMP kinase	1518.14	0.15181401750567444
3.6.1.31	Phosphoribosyl-ATP diphosphatase	1515.91	0.1515910174799603
3.6.3.27	Transferred entry 7.3.2.1	1511.64	0.1511640174307229
2.8.1.4	tRNA uracil 4-sulfurtransferase	1506.15	0.15061501736741773
2.1.1.199	16S rRNA (cytosine(1402)-N(4))-methyltransferase	1502.24	0.1502240173223315
1.1.1.6	Glycerol dehydrogenase	1501.5	0.15015001731379854
4.1.2.43	3-hexulose-6-phosphate synthase	1500.76	0.1500760173052656
4.2.1.19	Imidazoleglycerol-phosphate dehydratase	1494.67	0.14946701723504183
2.3.2.16	Lipid II:glycine glycyltransferase	1493.5	0.14935001722155053
1.1.99.1	Choline dehydrogenase	1493.04	0.14930401721624628
3.1.3.25	Inositol-phosphate phosphatase	1491.25	0.14912501719560578
1.1.1.3	Homoserine dehydrogenase	1487.67	0.1487670171543248
6.1.1.22	Asparagine--tRNA ligase	1487.44	0.14874401715167268
2.7.6.2	Thiamine diphosphokinase	1486.45	0.148645017140257
4.2.1.9	Dihydroxy-acid dehydratase	1483.56	0.14835601710693236
3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase	1479.13	0.14791301705585005
2.4.1.52	Poly(glycerol-phosphate) alpha-glucosyltransferase	1474.61	0.14746101700372993
2.7.1.76	Deoxyadenosine kinase	1474.51	0.14745101700257682
3.5.1.18	Succinyl-diaminopimelate desuccinylase	1473.8	0.1473800169943898
2.8.1.13	tRNA-uridine 2-sulfurtransferase	1472.17	0.14721701697559428
4.2.1.2	Fumarate hydratase	1471.02	0.14710201696233363
1.4.7.1	Glutamate synthase (ferredoxin)	1469.47	0.14694701694446058
2.7.4.25	(d)CMP kinase	1469.37	0.1469370169433075
1.2.1.11	Aspartate-semialdehyde dehydrogenase	1467.42	0.14674201692082203
2.1.1.163	Demethylmenaquinone methyltransferase	1465.71	0.14657101690110402
1.1.1.88	Hydroxymethylglutaryl-CoA reductase	1463.91	0.14639101688034822
2.7.2.4	Aspartate kinase	1458.95	0.14589501682315445
5.4.99.18	5-(carboxyamino)imidazole ribonucleotide mutase	1458.04	0.14580401681266122
2.6.1.9	Histidinol-phosphate transaminase	1456.02	0.1456020167893686
2.7.1.26	Riboflavin kinase	1452.16	0.14521601674485896
2.7.7.2	FAD synthase	1452.16	0.14521601674485896
6.3.2.5	Phosphopantothenate--cysteine ligase (CTP)	1446.46	0.14464601667913224
7.5.2.4	ABC-type teichoic-acid transporter	1445.23	0.1445230166649491
5.1.3.3	Aldose 1-epimerase	1440.91	0.14409101661513518
2.3.3.10	Hydroxymethylglutaryl-CoA synthase	1440.17	0.14401701660660224
2.7.1.113	Deoxyguanosine kinase	1439.02	0.1439020165933416
3.4.13.9	Xaa-Pro dipeptidase	1433.65	0.14336501653142011
5.3.1.16	isomerase	1429.38	0.14293801648218274
1.7.1.4	Nitrite reductase (NAD(P)H)	1422.77	0.14227701640596283
1.16.3.2	Bacterial non-heme ferritin	1419.72	0.14197201637079326
4.1.1.36	Phosphopantothenoylcysteine decarboxylase	1419.25	0.1419250163653737
5.4.3.8	Glutamate-1-semialdehyde 2,1-aminomutase	1418.88	0.14188801636110723
3.5.4.19	Phosphoribosyl-AMP cyclohydrolase	1417.94	0.1417940163502681
1.1.1.85	3-isopropylmalate dehydrogenase	1417.25	0.1417250163423117
6.1.1.17	Glutamate--tRNA ligase	1414.61	0.14146101631186983
3.1.26.3	Ribonuclease III	1413.7	0.14137001630137663
2.7.7.85	Diadenylate cyclase	1411.25	0.14112501627312568
1.6.99.3	NADH dehydrogenase	1409.18	0.1409180162492565
1.1.5.3	Glycerol-3-phosphate dehydrogenase	1408.11	0.14081101623691833
1.1.1.205	IMP dehydrogenase	1407.29	0.14072901622746292
3.1.3.11	Fructose-bisphosphatase	1404.31	0.14043101619310053
2.7.7.39	Glycerol-3-phosphate cytidylyltransferase	1397.98	0.13979801612010928
6.3.4.15	Biotin--[biotin carboxyl-carrier protein] ligase	1396.87	0.13968701610730985
2.7.7.40	D-ribitol-5-phosphate cytidylyltransferase	1395.85	0.13958501609554827
3.6.1.66	XTP/dITP diphosphatase	1395.19	0.13951901608793782
1.7.1.13	PreQ(1) synthase	1390.9	0.13909001603846982
2.1.1.207	tRNA (cytidine(34)-2'-O)-methyltransferase	1387.88	0.13878801600364618
2.4.2.7	Adenine phosphoribosyltransferase	1387.8	0.1387800160027237
4.3.3.7	4-hydroxy-tetrahydrodipicolinate synthase	1387.06	0.13870601599419075
1.14.99.48	Heme oxygenase (staphylobilin-producing)	1381.44	0.13814401592938652
2.5.1.9	Riboflavin synthase	1380.03	0.13800301591312783
2.1.1.107	Uroporphyrinogen-III C-methyltransferase	1379.95	0.13799501591220534
3.1.3.1	Alkaline phosphatase	1375.95	0.13759501586608133
1.8.4.8	Phosphoadenylyl-sulfate reductase (thioredoxin)	1373.56	0.13735601583852222
2.4.99.17	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	1373.16	0.13731601583390984
2.4.2.17	ATP phosphoribosyltransferase	1372.96	0.13729601583160364
1.5.1.3	Dihydrofolate reductase	1350.87	0.1350870155768838
2.6.1.42	Branched-chain-amino-acid transaminase	1350.28	0.13502801557008054
2.7.7.77	Molybdenum cofactor guanylyltransferase	1349.98	0.13499801556662122
2.4.2.29	tRNA-guanine(34) transglycosylase	1346.69	0.13466901552868424
2.3.3.13	2-isopropylmalate synthase	1342.18	0.13421801547667941
2.1.2.9	Methionyl-tRNA formyltransferase	1332.56	0.13325601536575118
6.3.3.2	5-formyltetrahydrofolate cyclo-ligase	1329.04	0.13290401532516205
1.1.1.304	Diacetyl reductase ((S)-acetoin forming)	1328.95	0.1328950153241243
1.3.5.2	Dihydroorotate dehydrogenase (quinone)	1325.78	0.132578015287571
6.3.2.6	Phosphoribosylaminoimidazolesuccinocarboxamide synthase	1325.57	0.1325570152851495
2.3.1.39	[Acyl-carrier-protein] S-malonyltransferase	1323.97	0.1323970152666999
3.6.1.23	dUTP diphosphatase	1318.11	0.1318110151991282
1.1.1.42	Isocitrate dehydrogenase (NADP(+))	1313.04	0.13130401514066603
4.1.1.37	Uroporphyrinogen decarboxylase	1306.3	0.13063001506294708
3.2.2.n1	Cytokinin riboside 5'-monophosphate phosphoribohydrolase	1298.75	0.12987501497588802
2.1.2.3	Phosphoribosylaminoimidazolecarboxamide formyltransferase	1298.47	0.12984701497265935
3.5.3.8	Formimidoylglutamase	1298.23	0.1298230149698919
1.1.1.193	5-amino-6-(5-phosphoribosylamino)uracil reductase	1296.35	0.1296350149482136
3.5.4.26	Diaminohydroxyphosphoribosylaminopyrimidine deaminase	1296.35	0.1296350149482136
3.2.1.26	Beta-fructofuranosidase	1295.11	0.12951101493391518
2.8.1.12	Molybdopterin synthase	1290.87	0.12908701488502372
2.5.1.74	1,4-dihydroxy-2-naphthoate polyprenyltransferase	1283.85	0.12838501480407608
1.2.1.8	Betaine-aldehyde dehydrogenase	1282.99	0.12829901479415945
2.1.1.45	Thymidylate synthase	1282.65	0.1282650147902389
4.2.1.10	3-dehydroquinate dehydratase	1274.1	0.12741001469164884
1.8.4.12	Peptide-methionine (R)-S-oxide reductase	1273.95	0.12739501468991918
4.2.3.5	Chorismate synthase	1270.85	0.12708501465417307
2.3.1.204	Octanoyl-[GcvH]:protein N-octanoyltransferase	1263.4	0.12634001456826716
2.3.1.179	Beta-ketoacyl-[acyl-carrier-protein] synthase II	1260.4	0.12604001453367414
3.5.4.9	Methenyltetrahydrofolate cyclohydrolase	1260.1	0.1260100145302148
3.4.11.5	Prolyl aminopeptidase	1258.24	0.12582401450876715
4.1.1.74	Indolepyruvate decarboxylase	1254.58	0.12545801446656368
3.5.4.10	IMP cyclohydrolase	1248.49	0.1248490143963399
2.7.1.16	Ribulokinase	1247.16	0.12471601438100367
4.2.1.126	N-acetylmuramic acid 6-phosphate etherase	1244.14	0.12441401434618005
1.5.1.2	Pyrroline-5-carboxylate reductase	1241.62	0.12416201431712191
3.5.99.6	Glucosamine-6-phosphate deaminase	1240.99	0.12409901430985737
3.6.5.n1	Elongation factor 4	1240.02	0.1240020142986723
6.3.3.1	Phosphoribosylformylglycinamidine cyclo-ligase	1234.72	0.12347201423755802
3.2.2.20	DNA-3-methyladenine glycosylase I	1234.15	0.12341501423098535
1.1.1.108	Carnitine 3-dehydrogenase	1232.19	0.12321901420838458
1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase	1223.99	0.12239901411383036
2.7.1.17	Xylulokinase	1211.88	0.12118801397418995
2.5.1.3	Thiamine phosphate synthase	1209.46	0.12094601394628492
4.2.3.1	Threonine synthase	1209.39	0.12093901394547775
3.5.2.6	Beta-lactamase	1207.81	0.12078101392725875
1.2.7.1	Pyruvate synthase	1206.61	0.12066101391342156
4.6.1.17	Cyclic pyranopterin monophosphate synthase	1203.61	0.12036101387882855
3.2.2.23	DNA-formamidopyrimidine glycosylase	1199.34	0.11993401382959118
2.1.1.74	(NAD(P)H-oxidizing)	1196.23	0.11962301379372976
2.7.4.6	Nucleoside-diphosphate kinase	1193.35	0.11933501376052047
1.14.12.17	Nitric oxide dioxygenase	1182.46	0.11824601363494788
