ID	Name	Copies per Million (CPM)	Relative Abundance
PWY-6282	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	2724.18	0.2724179871963545
PWY-6895	superpathway of thiamine diphosphate biosynthesis II	2707.48	0.27074798727484456
GLUCARDEG-PWY	D-glucarate degradation I	2703.29	0.2703289872945375
PWY0-845	superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	2700.65	0.27006498730694556
PWY-7184	pyrimidine deoxyribonucleotides de novo biosynthesis I	2611.61	0.26116098772543356
PWY-6823	molybdopterin biosynthesis	2592.35	0.25923498781595555
PWY-5989	stearate biosynthesis II (bacteria and plants)	2569.31	0.25693098792424357
PWY-5345	superpathway of L-methionine biosynthesis (by sulfhydrylation)	2550.88	0.2550879880108646
PWY-6628	superpathway of L-phenylalanine biosynthesis	2534.04	0.2534039880900125
SULFATE-CYS-PWY	superpathway of sulfate assimilation and cysteine biosynthesis	2528.44	0.2528439881163325
PWY-1269	CMP-3-deoxy-D-manno-octulosonate biosynthesis	2501.43	0.2501429882432795
PWY-5136	fatty acid β-oxidation II (plant peroxisome)	2485.11	0.24851098831998353
PWY-6897	thiamine diphosphate salvage II	2478.01	0.2478009883533535
PWY0-1298	superpathway of pyrimidine deoxyribonucleosides degradation	2455.28	0.24552798846018453
PWY-7761	NAD salvage pathway II (PNC IV cycle)	2397.28	0.23972798873278453
PWY0-1477	ethanolamine utilization	2393.55	0.23935498875031552
PWY0-781	aspartate superpathway	2344.05	0.23440498898296552
PWY-5861	superpathway of demethylmenaquinol-8 biosynthesis I	2343.35	0.2343349889862555
PWY-7392	taxadiene biosynthesis (engineered)	2329.18	0.2329179890528545
PWY-6519	8-amino-7-oxononanoate biosynthesis I	2280.63	0.2280629892810395
P161-PWY	acetylene degradation (anaerobic)	2272.83	0.22728298931769947
PWY4LZ-257	superpathway of fermentation (Chlamydomonas reinhardtii)	2247.19	0.22471898943820745
P4-PWY	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	2233.73	0.22337298950146944
PWY-6630	superpathway of L-tyrosine biosynthesis	2213.05	0.22130498959866546
PWY-7357	thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	2192.5	0.21924998969525045
PWY-5920	superpathway of heme b biosynthesis from glycine	2186.04	0.21860398972561243
PWY0-1296	purine ribonucleosides degradation	2173.3	0.21732998978549045
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	2149.12	0.21491198989913646
PWY-6859	all-trans-farnesol biosynthesis	2128.89	0.21288898999421743
PWY-6147	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	2073.88	0.20738799025276444
PWY-5189	tetrapyrrole biosynthesis II (from glycine)	2041.81	0.2041809904034934
PYRIDOXSYN-PWY	pyridoxal 5'-phosphate biosynthesis I	2020.62	0.2020619905030864
HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	2004.72	0.20047199057781642
BIOTIN-BIOSYNTHESIS-PWY	biotin biosynthesis I	1995.29	0.1995289906221374
CITRULBIO-PWY	L-citrulline biosynthesis	1904.23	0.1904229910501194
PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis III	1887.65	0.1887649911280454
PWY0-301	L-ascorbate degradation I (bacterial, anaerobic)	1883.33	0.1883329911483494
PWY0-1297	superpathway of purine deoxyribonucleosides degradation	1864.09	0.18640899123877738
PWY-7328	superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	1849.05	0.1849049913094654
FAO-PWY	fatty acid β-oxidation I (generic)	1833.27	0.18332699138363137
SO4ASSIM-PWY	assimilatory sulfate reduction I	1832.09	0.18320899138917737
PWY-6731	starch degradation III	1820.32	0.18203199144449636
GLYCOLYSIS-E-D	superpathway of glycolysis and the Entner-Doudoroff pathway	1787.77	0.17877699159748137
PWY0-1415	superpathway of heme b biosynthesis from uroporphyrinogen-III	1742.87	0.17428699180851134
RHAMCAT-PWY	L-rhamnose degradation I	1739.53	0.17395299182420937
PWY-821	superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	1729.68	0.17296799187050438
PWY-7013	(S)-propane-1,2-diol degradation	1728.96	0.17289599187388835
FUCCAT-PWY	fucose degradation	1728.39	0.17283899187656737
PWY-7383	anaerobic energy metabolism (invertebrates, cytosol)	1709.09	0.17090899196727735
FERMENTATION-PWY	mixed acid fermentation	1702.14	0.17021399199994236
FUC-RHAMCAT-PWY	superpathway of fucose and rhamnose degradation	1686.11	0.16861099207528335
PWY-6285	superpathway of fatty acids biosynthesis (E. coli)	1631.95	0.16319499232983536
PWY0-1261	anhydromuropeptides recycling I	1610.56	0.16105599243036833
PWY-5659	GDP-mannose biosynthesis	1597.73	0.15977299249066934
PWY-6961	L-ascorbate degradation II (bacterial, aerobic)	1568.78	0.15687799262673432
PWY-8004	Entner-Doudoroff pathway I	1562.59	0.15625899265582732
PPGPPMET-PWY	ppGpp metabolism	1529.19	0.15291899281280733
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	1522.65	0.15226499284354533
PWY-621	sucrose degradation III (sucrose invertase)	1517.78	0.1517779928664343
PWY-5837	2-carboxy-1,4-naphthoquinol biosynthesis	1483.81	0.14838099302609328
NAGLIPASYN-PWY	lipid IVA biosynthesis (E. coli)	1482.32	0.1482319930330963
PWY-8073	lipid IVA biosynthesis (P. putida)	1482.32	0.1482319930330963
RUMP-PWY	formaldehyde oxidation I	1459.3	0.1459299931412903
ORNDEG-PWY	superpathway of ornithine degradation	1438.53	0.1438529932389093
ARGININE-SYN4-PWY	L-ornithine biosynthesis II	1358.54	0.13585399361486228
GLYOXYLATE-BYPASS	glyoxylate cycle	1348.88	0.1348879936602643
THISYNARA-PWY	superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	1318.87	0.13188699380131125
PWY-6531	mannitol cycle	1302.86	0.13028599387655826
PWY-6168	flavin biosynthesis III (fungi)	1297.19	0.1297189939032073
POLYAMSYN-PWY	superpathway of polyamine biosynthesis I	1293.74	0.12937399391942228
PWY0-1277	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	1287.19	0.12871899395020728
KETOGLUCONMET-PWY	ketogluconate metabolism	1274.81	0.12748099400839324
PWY0-42	2-methylcitrate cycle I	1230.53	0.12305299421650924
PWY-6803	phosphatidylcholine acyl editing	1212.62	0.12126199430068624
PWY-561	superpathway of glyoxylate cycle and fatty acid degradation	1191.77	0.11917699439868124
PWY-7315	dTDP-N-acetylthomosamine biosynthesis	1191.57	0.11915699439962123
PWY-6588	pyruvate fermentation to acetone	1189.39	0.11893899440986726
COBALSYN-PWY	superpathway of adenosylcobalamin salvage from cobinamide I	1168.1	0.11680999450993024
PWY1ZNC-1	assimilatory sulfate reduction IV	1134.67	0.11346699466705124
PWY-4041	γ-glutamyl cycle	1130.5	0.11304999468665024
COLANSYN-PWY	colanic acid building blocks biosynthesis	1095.32	0.10953199485199622
TCA-GLYOX-BYPASS	superpathway of glyoxylate bypass and TCA	1094.12	0.10941199485763621
PWY-6284	superpathway of unsaturated fatty acids biosynthesis (E. coli)	1093.45	0.10934499486078522
PWY-6969	TCA cycle V (2-oxoglutarate synthase)	1036.93	0.10369299512642922
TCA	TCA cycle I (prokaryotic)	1036.93	0.10369299512642922
PWY-6703	preQ0 biosynthesis	1006.78	0.1006779952681342
HISDEG-PWY	L-histidine degradation I	999.085	0.09990849530430071
P105-PWY	TCA cycle IV (2-oxoglutarate decarboxylase)	995.491	0.09954909532119251
PWY-6549	L-glutamine biosynthesis III	956.994	0.0956993955021284
HCAMHPDEG-PWY	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate	951.318	0.09513179552880559
PWY-6690	cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate	951.318	0.09513179552880559
PWY-8131	5'-deoxyadenosine degradation II	864.559	0.08645589593657288
PWY-7118	chitin deacetylation	854.6	0.08545999598338018
PWY66-389	phytol degradation	810.851	0.08108509618900048
PWY-7204	pyridoxal 5'-phosphate salvage II (plants)	796.338	0.07963379625721156
PWY-5030	L-histidine degradation III	787.088	0.07870879630068656
PWY0-1061	superpathway of L-alanine biosynthesis	783.331	0.07833309631834447
PWY-5138	fatty acid β-oxidation IV (unsaturated, even number)	759.478	0.07594779643045356
FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	757.746	0.07577459643859395
GLUCUROCAT-PWY	superpathway of β-D-glucuronosides degradation	750.408	0.07504079647308255
GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation	738.448	0.07384479652929456
PWY-6305	superpathway of putrescine biosynthesis	714.554	0.07145539664159635
PWY-5690	TCA cycle II (plants and fungi)	709.745	0.07097449666419865
GLYCOCAT-PWY	glycogen degradation I	696.295	0.06962949672741364
PWY-7211	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	694.567	0.06945669673553524
P42-PWY	incomplete reductive TCA cycle	686.426	0.06864259677379794
PWY-5497	purine nucleobases degradation II (anaerobic)	676.119	0.06761189682224085
GALACTUROCAT-PWY	D-galacturonate degradation I	612.993	0.06129929711893304
PWY-7242	D-fructuronate degradation	611.669	0.06116689712515582
PWY-7942	5-oxo-L-proline metabolism	610.676	0.06106759712982293
PWY-7858	(5Z)-dodecenoate biosynthesis II	603.565	0.06035649716324463
PWY-7115	C4 photosynthetic carbon assimilation cycle, NAD-ME type	594.931	0.05949309720382443
PWY-6507	4-deoxy-L-threo-hex-4-enopyranuronate degradation	573.693	0.05736929730364302
P124-PWY	Bifidobacterium shunt	571.119	0.05711189731574082
AST-PWY	L-arginine degradation II (AST pathway)	559.072	0.055907197372361724
PWY0-1241	ADP-L-glycero-β-D-manno-heptose biosynthesis	558.335	0.055833497375825616
PWY66-430	myristate biosynthesis (mitochondria)	528.275	0.05282749751710761
PWY-6612	superpathway of tetrahydrofolate biosynthesis	525.136	0.0525135975318609
PWY-7388	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	520.134	0.052013397555370315
PWY0-1338	polymyxin resistance	517.663	0.051766297566984004
PWY-7323	superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	510.412	0.0510411976010637
HEXITOLDEGSUPER-PWY	superpathway of hexitol degradation (bacteria)	502.629	0.050262897637643814
PWY-5676	acetyl-CoA fermentation to butanoate II	499.588	0.049958797651936504
GLYCOL-GLYOXDEG-PWY	superpathway of glycol metabolism and degradation	496.646	0.04966459766576391
PWY-7294	D-xylose degradation IV	479.235	0.0479234977475956
P23-PWY	reductive TCA cycle I	465.637	0.0465636978115062
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation	455.482	0.045548197859234696
PWY-5367	petroselinate biosynthesis	455.143	0.045514297860827994
PWY-7254	TCA cycle VII (acetate-producers)	437.975	0.04379749794151759
REDCITCYC	TCA cycle VI (Helicobacter)	436.908	0.043690797946532495
PWY-7210	pyrimidine deoxyribonucleotides biosynthesis from CTP	419.207	0.041920698029727185
P122-PWY	heterolactic fermentation	371.082	0.03710819825591468
PWY-5104	L-isoleucine biosynthesis IV	349.909	0.03499089835542777
PWY-7807	glyphosate degradation III	334.183	0.03341829842933997
GLYCOLYSIS-TCA-GLYOX-BYPASS	superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	326.62	0.032661998464886065
PWY-7805	(aminomethyl)phosphonate degradation	298.507	0.029850698597017163
ALLANTOINDEG-PWY	superpathway of allantoin degradation in yeast	275.915	0.027591498703199557
PWY0-1337	oleate β-oxidation	272.401	0.027240098719715358
KDO-NAGLIPASYN-PWY	superpathway of (Kdo)2-lipid A biosynthesis	269.573	0.02695729873300695
PWY-5656	mannosylglycerate biosynthesis I	259.208	0.025920798781722456
PWY-7094	fatty acid salvage	239.712	0.02397119887335365
PWY-5855	ubiquinol-7 biosynthesis (early decarboxylation)	224.095	0.022409498946753544
PWY-7883	anhydromuropeptides recycling II	219.021	0.021902098970601344
PWY0-1533	methylphosphonate degradation I	205.792	0.02057919903277764
FASYN-INITIAL-PWY	superpathway of fatty acid biosynthesis initiation (E. coli)	187.443	0.01874429911901794
NAD-BIOSYNTHESIS-II	NAD salvage pathway III (to nicotinamide riboside)	168.015	0.016801499210329536
PWY-6318	L-phenylalanine degradation IV (mammalian, via side chain)	161.564	0.016156399240649235
GALACTITOLCAT-PWY	galactitol degradation	156.563	0.01565629926415393
ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	147.477	0.014747699306858132
ORNARGDEG-PWY	superpathway of L-arginine and L-ornithine degradation	147.477	0.014747699306858132
PWY-7409	phospholipid remodeling (phosphatidylethanolamine, yeast)	139.333	0.013933299345134927
PWY-7874	L-threonate degradation	137.888	0.013788799351926428
UBISYN-PWY	superpathway of ubiquinol-8 biosynthesis (early decarboxylation)	137.179	0.013717899355258729
DARABCATK12-PWY	D-arabinose degradation I	126.946	0.012694599403353827
PWY-6708	ubiquinol-8 biosynthesis (early decarboxylation)	123.018	0.012301799421815427
PWY0-461	L-lysine degradation I	120.648	0.012064799432954425
PWY-7873	D-erythronate degradation II	118.924	0.011892399441057225
P221-PWY	octane oxidation	92.852	0.009285199563595619
PWY-5994	palmitate biosynthesis (type I fatty acid synthase)	50.919	0.00509189976068071
GLUDEG-I-PWY	GABA shunt	49.4157	0.004941569767746221
PWY0-1221	putrescine degradation II	48.3453	0.004834529772777101
